TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,"6,221,798,477,104","7,020,235,855,493","7,557,862,244,094","7,786,779,888,939","7,625,028,819,633","7,756,339,762,617","7,429,969,214,826","7,037,204,740,207","6,626,594,663,847","6,972,925,702,955","7,353,763,011,446","8,021,916,683,407","8,680,449,304,616","8,452,426,819,537","9,063,646,226,206","8,133,995,344,748","8,704,428,009,230","9,240,507,573,773","9,358,347,514,339","9,103,724,260,658","8,382,465,731,246",,"8,822,677,682,500","9,472,350,702,129"
I. Tiền và các khoản tương đương tiền,"1,385,989,645,574","1,823,367,829,008","2,470,957,801,285","2,701,852,806,484","2,212,813,953,059","2,443,624,578,441","2,043,376,810,198","1,942,829,293,139","1,386,841,415,673","1,616,361,605,844","1,208,966,926,652","2,701,461,335,300","3,325,145,834,381","2,808,461,254,809","2,468,342,488,483","2,020,137,655,474","2,052,354,577,913","2,392,283,438,135","1,593,103,131,590","1,841,653,234,658","1,133,572,477,551",,"1,759,060,048,480","2,860,622,587,064"
1. Tiền,"696,545,731,701","722,935,275,204","1,341,855,219,046","1,387,706,076,747","956,180,680,011","1,164,810,784,896","1,157,818,125,739","1,129,989,724,746","1,025,621,003,789","1,232,179,064,308","839,083,332,650","1,479,673,683,544","909,552,592,483","1,256,073,187,397","806,041,926,190","938,600,421,254","1,162,685,046,194","457,917,156,744","515,195,822,492","1,142,029,494,839","477,385,710,614",,"986,822,897,483","943,100,694,715"
2. Các khoản tương đương tiền,"689,443,913,873","1,100,432,553,804","1,129,102,582,239","1,314,146,729,737","1,256,633,273,048","1,278,813,793,545","885,558,684,459","812,839,568,393","361,220,411,884","384,182,541,536","369,883,594,002","1,221,787,651,756","2,415,593,241,898","1,552,388,067,412","1,662,300,562,293","1,081,537,234,220","889,669,531,719","1,934,366,281,391","1,077,907,309,098","699,623,739,819","656,186,766,937",,"772,237,150,997","1,917,521,892,349"
II. Các khoản đầu tư tài chính ngắn hạn,"362,109,432,791","360,477,680,505","113,541,034,246","98,731,034,246","59,783,197,757","60,083,197,757","64,239,910,855","80,875,556,624","91,620,526,437","84,120,526,437","49,087,582,756","196,837,382,756","221,166,494,253","128,506,150,014","537,406,284,743","128,954,942,982","125,371,848,723","128,188,695,079","630,685,392,892","626,586,849,988","627,033,832,048",,"440,839,143,198","433,382,669,069"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,"362,109,432,791","360,477,680,505","113,541,034,246","98,731,034,246","59,783,197,757","60,083,197,757","64,239,910,855","80,875,556,624","91,620,526,437","84,120,526,437","49,087,582,756","196,837,382,756","221,166,494,253","128,506,150,014","537,406,284,743","128,954,942,982","125,371,848,723","128,188,695,079","630,685,392,892","626,586,849,988","627,033,832,048",,"440,839,143,198","433,382,669,069"
III. Các khoản phải thu ngắn hạn,"1,210,828,761,040","1,338,064,557,027","1,313,718,638,507","1,184,409,169,277","1,408,943,040,418","1,419,146,936,538","1,345,022,842,387","1,058,079,608,103","1,183,831,103,183","1,271,373,069,581","1,771,784,606,476","933,239,446,194","989,548,343,451","1,112,564,182,680","1,351,149,179,823","1,193,921,931,524","1,390,582,435,357","1,488,026,733,545","1,642,199,252,513","1,116,456,087,669","1,166,072,011,939",,"1,200,835,643,918","1,092,185,683,158"
1. Phải thu ngắn hạn của khách hàng,"964,983,651,264","1,081,633,023,599","1,014,642,258,531","888,160,700,695","1,081,820,448,350","1,081,063,986,211","979,199,675,638","827,155,500,142","898,311,526,741","1,023,485,123,143","867,501,404,607","691,191,326,352","796,903,791,184","913,398,433,106","998,101,358,831","889,748,124,970","873,653,445,970","1,060,030,357,061","1,248,038,418,990","936,233,999,333","936,608,937,503",,"925,631,189,990","928,992,234,797"
