Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-03-16 00:00:00-04:00,59.675832700726204,59.6817512512207,59.675832700726204,59.6817512512207,200,0.0,0.0,0.0
2007-03-19 00:00:00-04:00,59.6817512512207,59.6817512512207,59.6817512512207,59.6817512512207,0,0.0,0.0,0.0
2007-03-20 00:00:00-04:00,59.75278854370118,59.75278854370118,59.75278854370118,59.75278854370117,100,0.0,0.0,0.0
2007-03-21 00:00:00-04:00,59.74682070340029,59.841494905285,59.74682070340029,59.82966232299805,10600,0.0,0.0,0.0
2007-03-22 00:00:00-04:00,59.80600957321079,59.80600957321079,59.7468376159668,59.7468376159668,800,0.0,0.0,0.0
2007-03-23 00:00:00-04:00,59.66402830247407,59.80012342642668,59.66402830247407,59.75278854370117,1700,0.0,0.0,0.0
2007-03-26 00:00:00-04:00,59.75273388535368,59.764566466577946,59.75273388535368,59.75864791870117,5300,0.0,0.0,0.0
2007-03-27 00:00:00-04:00,59.76459391879676,59.76459391879676,59.72317309369172,59.72909164428711,1300,0.0,0.0,0.0
2007-03-28 00:00:00-04:00,59.76462259668971,59.76462259668971,59.723201751708984,59.723201751708984,4200,0.0,0.0,0.0
2007-03-29 00:00:00-04:00,59.64628982543945,59.64628982543945,59.64628982543945,59.64628982543945,1600,0.0,0.0,0.0
2007-03-30 00:00:00-04:00,59.68767557259245,59.70542671126094,59.675838470458984,59.675838470458984,6900,0.0,0.0,0.0
2007-04-02 00:00:00-04:00,59.75592230821392,59.75592230821392,59.72626495361329,59.72626495361328,200,0.235,0.0,0.0
2007-04-03 00:00:00-04:00,59.7084723508837,59.767782535007974,59.66695476948902,59.72626495361328,26700,0.0,0.0,0.0
2007-04-04 00:00:00-04:00,59.7737149109435,59.7737149109435,59.72626495361329,59.72626495361328,3300,0.0,0.0,0.0
2007-04-05 00:00:00-04:00,59.72622111565364,59.75587844848633,59.72622111565364,59.75587844848633,500,0.0,0.0,0.0
2007-04-09 00:00:00-04:00,59.66695562357742,59.708473205566406,59.66695562357742,59.708473205566406,3100,0.0,0.0,0.0
2007-04-10 00:00:00-04:00,59.708451724629384,59.744041442871094,59.708451724629384,59.744041442871094,300,0.0,0.0,0.0
2007-04-11 00:00:00-04:00,59.643249324967975,59.643249324967975,59.631389094289496,59.63732147216797,500,0.0,0.0,0.0
2007-04-12 00:00:00-04:00,59.63729995956672,59.63729995956672,59.60764260595093,59.61357498168945,2200,0.0,0.0,0.0
2007-04-13 00:00:00-04:00,59.60760854844822,59.60760854844822,59.54236602783204,59.54236602783203,2300,0.0,0.0,0.0
2007-04-16 00:00:00-04:00,59.66691207885742,59.66691207885742,59.66691207885742,59.66691207885742,2000,0.0,0.0,0.0
2007-04-17 00:00:00-04:00,59.785587310791016,59.785587310791016,59.785587310791016,59.785587310791016,300,0.0,0.0,0.0
2007-04-18 00:00:00-04:00,59.83890811558106,59.85670070363523,59.797390568430245,59.850772857666016,1400,0.0,0.0,0.0
2007-04-19 00:00:00-04:00,59.91605114044106,60.046536240704754,59.85081311538553,59.88639831542969,25700,0.0,0.0,0.0
2007-04-20 00:00:00-04:00,59.83298117874817,59.84484592191072,59.75587844848633,59.75587844848633,500,0.0,0.0,0.0
2007-04-23 00:00:00-04:00,59.815264963033435,59.90423255005435,59.815264963033435,59.89830017089844,6500,0.0,0.0,0.0
2007-04-24 00:00:00-04:00,59.90421800099441,59.95759582519532,59.90421800099441,59.95759582519531,5500,0.0,0.0,0.0
2007-04-25 00:00:00-04:00,59.957562343004064,59.981287315537365,59.93976974487304,59.93976974487305,2100,0.0,0.0,0.0
2007-04-26 00:00:00-04:00,59.85082592969795,59.86268615722656,59.85082592969795,59.86268615722656,800,0.0,0.0,0.0
2007-04-27 00:00:00-04:00,59.844891638212516,59.844891638212516,59.83302688598633,59.83302688598633,300,0.0,0.0,0.0
2007-04-30 00:00:00-04:00,59.92199135818892,59.95757656289055,59.92199135818892,59.9516487121582,1100,0.0,0.0,0.0
2007-05-01 00:00:00-04:00,60.036788900190345,60.036788900190345,59.82232887925952,59.959346771240234,5000,0.443,0.0,0.0
2007-05-02 00:00:00-04:00,59.959366714714285,59.989150061143405,59.959366714714285,59.97127914428711,9800,0.0,0.0,0.0
2007-05-03 00:00:00-04:00,59.95935149616982,59.97722240849023,59.881904816124134,59.8997802734375,4000,0.0,0.0,0.0
2007-05-04 00:00:00-04:00,59.947464258592674,60.04874038696289,59.947464258592674,60.04874038696289,18500,0.0,0.0,0.0
2007-05-07 00:00:00-04:00,60.04874038696289,60.04874038696289,59.98916458968798,60.04874038696289,1800,0.0,0.0,0.0
2007-05-08 00:00:00-04:00,60.04873563719793,60.108306884765625,60.04873563719793,60.108306884765625,1500,0.0,0.0,0.0
2007-05-09 00:00:00-04:00,60.018933122437645,60.018933122437645,59.947444915771484,59.947444915771484,7700,0.0,0.0,0.0
2007-05-10 00:00:00-04:00,60.04873737126496,60.05469131469727,60.04277888283767,60.054691314697266,2900,0.0,0.0,0.0
2007-05-11 00:00:00-04:00,60.07852166150168,60.07852166150168,59.995121002197266,59.995121002197266,2000,0.0,0.0,0.0
2007-05-14 00:00:00-04:00,59.95934677124023,59.95934677124023,59.95934677124023,59.959346771240234,2500,0.0,0.0,0.0
2007-05-15 00:00:00-04:00,59.98913010776292,60.036788900190345,59.95934677124023,59.959346771240234,6500,0.0,0.0,0.0
2007-05-16 00:00:00-04:00,59.959405782114324,59.98918914794922,59.959405782114324,59.98918914794922,700,0.0,0.0,0.0
2007-05-17 00:00:00-04:00,59.917627191404456,59.917627191404456,59.86996841430664,59.86996841430664,1300,0.0,0.0,0.0
2007-05-18 00:00:00-04:00,59.92959260896697,59.92959260896697,59.44110107421875,59.44110107421875,3300,0.0,0.0,0.0
2007-05-21 00:00:00-04:00,59.721119985194555,59.75090789794921,59.721119985194555,59.75090789794922,800,0.0,0.0,0.0
2007-05-22 00:00:00-04:00,59.79261094322343,59.804523381863675,59.345819501754185,59.71516418457031,7400,0.0,0.0,0.0
2007-05-23 00:00:00-04:00,59.750903987222685,59.780687353030636,59.62579839783925,59.66154479980469,9200,0.0,0.0,0.0
2007-05-24 00:00:00-04:00,59.63175688899967,59.66154479980469,59.4828264249687,59.66154479980469,16200,0.0,0.0,0.0
2007-05-25 00:00:00-04:00,59.66151702291309,59.66151702291309,59.63172912597656,59.63172912597656,400,0.0,0.0,0.0
2007-05-29 00:00:00-04:00,59.63172142707013,59.63172142707013,59.572150185883125,59.625762939453125,7800,0.0,0.0,0.0
2007-05-30 00:00:00-04:00,59.691255576931596,59.691255576931596,59.63764285667581,59.655513763427734,800,0.0,0.0,0.0
2007-05-31 00:00:00-04:00,59.56024343558848,59.59002678652508,59.530455539657076,59.584068298339844,5100,0.0,0.0,0.0
2007-06-01 00:00:00-04:00,59.5756787210381,59.5756787210381,59.426066272784176,59.45598602294922,9800,0.456,0.0,0.0
2007-06-04 00:00:00-04:00,59.56973643087042,59.56973643087042,59.49193954467773,59.491939544677734,1900,0.0,0.0,0.0
2007-06-05 00:00:00-04:00,59.50987038474389,59.50987038474389,59.33033355563274,59.40214920043945,15600,0.0,0.0,0.0
2007-06-06 00:00:00-04:00,59.348265568728934,59.37220410862549,59.348265568728934,59.36023712158203,8400,0.0,0.0,0.0
2007-06-07 00:00:00-04:00,59.21061690845143,59.21061690845143,59.001155853271484,59.001155853271484,38600,0.0,0.0,0.0
2007-06-08 00:00:00-04:00,58.899458247013435,59.14482498168945,58.797722824943264,59.14482498168945,3300,0.0,0.0,0.0
2007-06-11 00:00:00-04:00,58.899438411777986,58.95330127731907,58.899438411777986,58.93534851074219,4000,0.0,0.0,0.0
2007-06-12 00:00:00-04:00,58.80965058271121,58.80965058271121,58.570274353027344,58.570274353027344,57200,0.0,0.0,0.0
2007-06-13 00:00:00-04:00,58.58823444555604,58.73186111450195,58.58823444555604,58.73186111450195,2300,0.0,0.0,0.0
2007-06-14 00:00:00-04:00,58.74384081507905,58.76777479171524,58.70194494144041,58.72588348388672,8700,0.0,0.0,0.0
2007-06-15 00:00:00-04:00,58.713910826030435,58.90541458129883,58.713910826030435,58.90541458129883,9000,0.0,0.0,0.0
2007-06-18 00:00:00-04:00,58.84560135237916,59.12088785948048,58.84560135237916,58.971275329589844,8500,0.0,0.0,0.0
2007-06-19 00:00:00-04:00,59.23458099365234,59.23458099365234,59.12087403646136,59.234580993652344,7800,0.0,0.0,0.0
2007-06-20 00:00:00-04:00,59.13881645428624,59.1567692200034,59.037081071348894,59.0729866027832,4900,0.0,0.0,0.0
2007-06-21 00:00:00-04:00,58.97722125024892,59.01312677209654,58.929344177246094,58.929344177246094,5200,0.0,0.0,0.0
2007-06-22 00:00:00-04:00,58.83961886014987,58.977264404296875,58.8216660860899,58.977264404296875,10600,0.0,0.0,0.0
2007-06-25 00:00:00-04:00,59.11486331798856,59.1388018549719,59.10887754229045,59.126834869384766,10800,0.0,0.0,0.0
