Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-02-22 00:00:00-05:00,8447.169921875,8447.169921875,8316.2099609375,8381.6904296875,1412526,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,8185.240234375,8250.7197265625,8054.27978515625,8119.759765625,2722429,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,8119.759765625,8119.759765625,7923.31005859375,8119.759765625,2839943,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,8119.759765625,8250.7197265625,8054.27978515625,8054.27978515625,3114828,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,8054.27978515625,8119.759765625,7923.31005859375,7923.31005859375,3449118,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,7988.7998046875,8119.759765625,7988.7998046875,8054.27978515625,2169376,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,8054.27978515625,8381.6904296875,8054.27978515625,8250.7197265625,4198562,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,8381.6904296875,8381.6904296875,8250.7197265625,8381.6904296875,3815861,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,8512.650390625,8578.1298828125,8381.6904296875,8381.6904296875,5299170,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,8447.169921875,8512.650390625,8381.6904296875,8447.169921875,3671164,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,8578.1298828125,8643.6201171875,8447.169921875,8643.6201171875,3436978,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,8643.6201171875,8709.099609375,8512.650390625,8643.6201171875,6436965,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,8643.6201171875,8774.580078125,8578.1298828125,8774.580078125,4251477,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,9036.509765625,9167.4697265625,8971.0302734375,9036.509765625,12768252,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,9101.990234375,9101.990234375,8971.0302734375,9036.509765625,4758181,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,9036.509765625,9101.990234375,8971.0302734375,8971.0302734375,3799138,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,8905.5400390625,8905.5400390625,8709.099609375,8709.099609375,4470698,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,8774.580078125,8774.580078125,8512.650390625,8512.650390625,5209527,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,8709.099609375,8709.099609375,8447.169921875,8709.099609375,2840630,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,8709.099609375,8774.580078125,8578.1298828125,8643.6201171875,2836201,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,8578.1298828125,8643.6201171875,8447.169921875,8512.650390625,2805048,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,8512.650390625,8512.650390625,8381.6904296875,8447.169921875,3375739,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,8643.6201171875,8643.6201171875,8381.6904296875,8512.650390625,3101771,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,8447.169921875,8447.169921875,8250.7197265625,8316.2099609375,3205234,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,8381.6904296875,8447.169921875,8316.2099609375,8381.6904296875,1896171,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,8447.169921875,8512.650390625,8316.2099609375,8381.6904296875,1440855,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,8381.6904296875,8447.169921875,8316.2099609375,8316.2099609375,2331711,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,8316.2099609375,8316.2099609375,8185.240234375,8185.240234375,4435268,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,8316.2099609375,8381.6904296875,8185.240234375,8381.6904296875,3624892,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,8643.6201171875,8774.580078125,8578.1298828125,8774.580078125,4905703,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,8905.5400390625,8971.0302734375,8774.580078125,8774.580078125,6843947,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,8840.0595703125,8905.5400390625,8709.099609375,8840.0595703125,3702165,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,8840.0595703125,8905.5400390625,8774.580078125,8840.0595703125,3207907,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,8840.0595703125,8971.0302734375,8774.580078125,8840.0595703125,3828765,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,8905.5400390625,8905.5400390625,8774.580078125,8840.0595703125,3016098,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,8774.580078125,8840.0595703125,8774.580078125,8840.0595703125,4627993,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,8840.0595703125,8840.0595703125,8709.099609375,8774.580078125,3136666,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,8840.0595703125,8905.5400390625,8774.580078125,8905.5400390625,4372961,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,8905.5400390625,8905.5400390625,8840.0595703125,8840.0595703125,2266731,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,8905.5400390625,8971.0302734375,8840.0595703125,8840.0595703125,2499391,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,8905.5400390625,8905.5400390625,8774.580078125,8840.0595703125,2042700,0.0,0.0,0.0
2010-04-21 00:00:00-04:00,8905.5400390625,8905.5400390625,8774.580078125,8840.0595703125,4426182,0.0,0.0,0.0
2010-04-22 00:00:00-04:00,8840.0595703125,9036.509765625,8774.580078125,8971.0302734375,5698517,0.0,0.0,0.0
2010-04-23 00:00:00-04:00,8971.0302734375,8971.0302734375,8971.0302734375,8971.0302734375,0,0.0,0.0,0.0
2010-04-26 00:00:00-04:00,9036.509765625,9101.990234375,8971.0302734375,9036.509765625,7052783,0.0,0.0,0.0
2010-04-27 00:00:00-04:00,6325.56005859375,6325.56005859375,6286.27001953125,6325.56005859375,15291849,0.0,0.0,0.0
2010-04-28 00:00:00-04:00,6325.56005859375,6391.0400390625,6325.56005859375,6338.64990234375,8133387,0.0,0.0,0.0
2010-04-29 00:00:00-04:00,6325.56005859375,6338.64990234375,6246.97998046875,6246.97998046875,3727057,0.0,0.0,0.0
2010-04-30 00:00:00-04:00,6246.97998046875,6246.97998046875,6246.97998046875,6246.97998046875,0,0.0,0.0,0.0
2010-05-03 00:00:00-04:00,6246.97998046875,6246.97998046875,6246.97998046875,6246.97998046875,0,0.0,0.0,0.0
2010-05-04 00:00:00-04:00,6273.169921875,6286.27001953125,6220.77978515625,6233.8798828125,2757095,0.0,0.0,0.0
2010-05-05 00:00:00-04:00,6155.2998046875,6181.5,6089.81982421875,6089.81982421875,4772002,0.0,0.0,0.0
2010-05-06 00:00:00-04:00,6050.52978515625,6116.009765625,6037.43994140625,6089.81982421875,3812730,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,6011.240234375,6024.33984375,5906.47021484375,5945.759765625,4321267,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,5932.66015625,5932.66015625,5867.18017578125,5880.27978515625,5013748,0.0,0.0,0.0
2010-05-11 00:00:00-04:00,5893.3798828125,5958.85986328125,5880.27978515625,5880.27978515625,2346677,0.0,0.0,0.0
2010-05-12 00:00:00-04:00,5762.41015625,5788.60009765625,5723.1201171875,5788.60009765625,2758088,0.0,0.0,0.0
2010-05-13 00:00:00-04:00,5762.41015625,5814.7998046875,5736.22021484375,5762.41015625,1748344,0.0,0.0,0.0
2010-05-14 00:00:00-04:00,5827.89013671875,5854.08984375,5762.41015625,5762.41015625,1272564,0.0,0.0,0.0
2010-05-17 00:00:00-04:00,5762.41015625,5762.41015625,5565.97021484375,5565.97021484375,1924499,0.0,0.0,0.0
2010-05-18 00:00:00-04:00,5500.47998046875,5565.97021484375,5500.47998046875,5513.580078125,1706806,0.0,0.0,0.0
2010-05-19 00:00:00-04:00,5395.7099609375,5435.0,5317.1298828125,5330.22998046875,3502263,0.0,0.0,0.0
2010-05-20 00:00:00-04:00,5304.0400390625,5565.97021484375,5304.0400390625,5565.97021484375,1960693,0.0,0.0,0.0
2010-05-21 00:00:00-04:00,5304.0400390625,5500.47998046875,5290.93994140625,5500.47998046875,2878656,0.0,0.0,0.0
2010-05-24 00:00:00-04:00,5435.0,5435.0,5290.93994140625,5304.0400390625,2587049,0.0,0.0,0.0
2010-05-25 00:00:00-04:00,5304.0400390625,5304.0400390625,5304.0400390625,5304.0400390625,0,0.0,0.0,0.0
2010-05-26 00:00:00-04:00,5304.0400390625,5343.330078125,5238.56005859375,5343.330078125,1567302,0.0,0.0,0.0
2010-05-27 00:00:00-04:00,5343.330078125,5356.419921875,5304.0400390625,5343.330078125,2291624,0.0,0.0,0.0
2010-05-28 00:00:00-04:00,5565.97021484375,5565.97021484375,5264.75,5500.47998046875,2200377,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,5382.6201171875,5526.68017578125,5382.6201171875,5500.47998046875,1114352,0.0,0.0,0.0
2010-06-02 00:00:00-04:00,5500.47998046875,5513.580078125,5487.39013671875,5500.47998046875,2128067,0.0,0.0,0.0
2010-06-03 00:00:00-04:00,5631.4501953125,5631.4501953125,5500.47998046875,5631.4501953125,2531155,0.0,0.0,0.0
2010-06-04 00:00:00-04:00,5435.0,5526.68017578125,5435.0,5500.47998046875,1264088,0.0,0.0,0.0
2010-06-07 00:00:00-04:00,5277.83984375,5474.2900390625,5277.83984375,5474.2900390625,2606901,0.0,0.0,0.0
2010-06-08 00:00:00-04:00,5435.0,5448.10009765625,5369.52001953125,5408.81005859375,2044838,0.0,0.0,0.0
2010-06-09 00:00:00-04:00,5382.6201171875,5474.2900390625,5382.6201171875,5382.6201171875,2178997,0.0,0.0,0.0
2010-06-10 00:00:00-04:00,5304.0400390625,5435.0,5304.0400390625,5435.0,936059,0.0,0.0,0.0
2010-06-11 00:00:00-04:00,5500.47998046875,5500.47998046875,5435.0,5435.0,677362,0.0,0.0,0.0
2010-06-14 00:00:00-04:00,5448.10009765625,5461.18994140625,5435.0,5448.10009765625,1233469,0.0,0.0,0.0
2010-06-15 00:00:00-04:00,5448.10009765625,5448.10009765625,5448.10009765625,5448.10009765625,0,0.0,0.0,0.0
2010-06-16 00:00:00-04:00,5474.2900390625,5474.2900390625,5435.0,5474.2900390625,2134863,0.0,0.0,0.0
2010-06-17 00:00:00-04:00,5421.89990234375,5435.0,5395.7099609375,5421.89990234375,1904952,0.0,0.0,0.0
2010-06-18 00:00:00-04:00,5421.89990234375,5435.0,5369.52001953125,5421.89990234375,4175807,0.0,0.0,0.0
2010-06-21 00:00:00-04:00,5435.0,5435.0,5395.7099609375,5408.81005859375,1931982,0.0,0.0,0.0
2010-06-22 00:00:00-04:00,5395.7099609375,5435.0,5395.7099609375,5421.89990234375,2003834,0.0,0.0,0.0
2010-06-23 00:00:00-04:00,5421.89990234375,5435.0,5408.81005859375,5435.0,698207,0.0,0.0,0.0
2010-06-24 00:00:00-04:00,5435.0,5448.10009765625,5408.81005859375,5421.89990234375,1850433,0.0,0.0,0.0
2010-06-25 00:00:00-04:00,5421.89990234375,5435.0,5395.7099609375,5395.7099609375,1889299,0.0,0.0,0.0
2010-06-28 00:00:00-04:00,5369.52001953125,5408.81005859375,5369.52001953125,5369.52001953125,1424133,0.0,0.0,0.0
2010-06-29 00:00:00-04:00,5448.10009765625,5448.10009765625,5408.81005859375,5408.81005859375,2176172,0.0,0.0,0.0
2010-06-30 00:00:00-04:00,5330.22998046875,5435.0,5330.22998046875,5435.0,1499191,0.0,0.0,0.0
2010-07-01 00:00:00-04:00,5435.0,5435.0,5343.330078125,5343.330078125,548624,0.0,0.0,0.0
2010-07-02 00:00:00-04:00,5369.52001953125,5369.52001953125,5290.93994140625,5304.0400390625,2889040,0.0,0.0,0.0
2010-07-06 00:00:00-04:00,5304.0400390625,5369.52001953125,5238.56005859375,5238.56005859375,1633198,0.0,0.0,0.0
2010-07-07 00:00:00-04:00,5238.56005859375,5264.75,5133.77978515625,5133.77978515625,919108,0.0,0.0,0.0
2010-07-08 00:00:00-04:00,5173.06982421875,5199.27001953125,5081.39990234375,5081.39990234375,1235455,0.0,0.0,0.0
2010-07-09 00:00:00-04:00,5120.68994140625,5120.68994140625,5042.10986328125,5081.39990234375,2019258,0.0,0.0,0.0
2010-07-12 00:00:00-04:00,5081.39990234375,5094.5,5055.2099609375,5081.39990234375,2072861,0.0,0.0,0.0
2010-07-13 00:00:00-04:00,5120.68994140625,5290.93994140625,5094.5,5238.56005859375,2738999,0.0,0.0,0.0
2010-07-14 00:00:00-04:00,5238.56005859375,5238.56005859375,5133.77978515625,5133.77978515625,2090423,0.0,0.0,0.0
2010-07-15 00:00:00-04:00,5120.68994140625,5186.169921875,5107.58984375,5107.58984375,1283559,0.0,0.0,0.0
2010-07-16 00:00:00-04:00,5159.97998046875,5159.97998046875,5107.58984375,5107.58984375,1350906,0.0,0.0,0.0
2010-07-19 00:00:00-04:00,5042.10986328125,5107.58984375,5042.10986328125,5107.58984375,1750177,0.0,0.0,0.0
2010-07-20 00:00:00-04:00,5107.58984375,5107.58984375,5068.2998046875,5094.5,1272869,0.0,0.0,0.0
2010-07-21 00:00:00-04:00,5015.919921875,5055.2099609375,5015.919921875,5042.10986328125,1476895,0.0,0.0,0.0
2010-07-22 00:00:00-04:00,5042.10986328125,5042.10986328125,5002.81982421875,5002.81982421875,877875,0.0,0.0,0.0
2010-07-23 00:00:00-04:00,5002.81982421875,5002.81982421875,4976.6298828125,4976.6298828125,1986578,0.0,0.0,0.0
2010-07-26 00:00:00-04:00,4976.6298828125,4976.6298828125,4976.6298828125,4976.6298828125,0,0.0,0.0,0.0
2010-07-27 00:00:00-04:00,4963.52978515625,4963.52978515625,4884.9501953125,4898.0498046875,3639552,0.0,0.0,0.0
2010-07-28 00:00:00-04:00,4898.0498046875,4911.14990234375,4793.27978515625,4806.3701171875,2435022,0.0,0.0,0.0
2010-07-29 00:00:00-04:00,4662.31005859375,4793.27978515625,4636.1201171875,4793.27978515625,3605726,0.0,0.0,0.0
2010-07-30 00:00:00-04:00,4753.990234375,4753.990234375,4662.31005859375,4688.509765625,3350083,0.0,0.0,0.0
2010-08-02 00:00:00-04:00,4688.509765625,4701.60009765625,4662.31005859375,4688.509765625,2037584,0.0,0.0,0.0
2010-08-03 00:00:00-04:00,4714.7001953125,4858.759765625,4714.7001953125,4767.08984375,3852054,0.0,0.0,0.0
2010-08-04 00:00:00-04:00,4767.08984375,4819.47021484375,4740.89013671875,4819.47021484375,3301062,0.0,0.0,0.0
2010-08-05 00:00:00-04:00,4793.27978515625,4845.66015625,4753.990234375,4753.990234375,1108091,0.0,0.0,0.0
2010-08-06 00:00:00-04:00,4753.990234375,4845.66015625,4701.60009765625,4845.66015625,2427234,0.0,0.0,0.0
2010-08-09 00:00:00-04:00,4819.47021484375,4819.47021484375,4688.509765625,4740.89013671875,2952875,0.0,0.0,0.0
2010-08-10 00:00:00-04:00,4701.60009765625,4701.60009765625,4518.25,4596.830078125,3893745,0.0,0.0,0.0
2010-08-11 00:00:00-04:00,4688.509765625,4688.509765625,4557.5400390625,4557.5400390625,3721102,0.0,0.0,0.0
2010-08-12 00:00:00-04:00,4505.16015625,4505.16015625,4348.0,4348.0,4715574,0.0,0.0,0.0
2010-08-13 00:00:00-04:00,4348.0,4452.77001953125,4230.1298828125,4452.77001953125,4155649,0.0,0.0,0.0
2010-08-16 00:00:00-04:00,4478.9599609375,4675.41015625,4478.9599609375,4675.41015625,2923019,0.0,0.0,0.0
2010-08-17 00:00:00-04:00,4675.41015625,4688.509765625,4583.740234375,4623.02978515625,1840201,0.0,0.0,0.0
2010-08-18 00:00:00-04:00,4596.830078125,4596.830078125,4570.64013671875,4583.740234375,2891942,0.0,0.0,0.0
2010-08-19 00:00:00-04:00,4531.35009765625,4596.830078125,4505.16015625,4570.64013671875,1447116,0.0,0.0,0.0
2010-08-20 00:00:00-04:00,4570.64013671875,4714.7001953125,4518.25,4714.7001953125,1374271,0.0,0.0,0.0
2010-08-23 00:00:00-04:00,4714.7001953125,4727.7998046875,4662.31005859375,4727.7998046875,2377831,0.0,0.0,0.0
2010-08-24 00:00:00-04:00,4662.31005859375,4701.60009765625,4570.64013671875,4596.830078125,3373678,0.0,0.0,0.0
2010-08-25 00:00:00-04:00,4531.35009765625,4570.64013671875,4452.77001953125,4465.8701171875,2601327,0.0,0.0,0.0
2010-08-26 00:00:00-04:00,4583.740234375,4583.740234375,4478.9599609375,4583.740234375,3030148,0.0,0.0,0.0
2010-08-27 00:00:00-04:00,4452.77001953125,4727.7998046875,4452.77001953125,4583.740234375,2888887,0.0,0.0,0.0
2010-08-30 00:00:00-04:00,4740.89013671875,4806.3701171875,4727.7998046875,4806.3701171875,3885193,0.0,0.0,0.0
2010-08-31 00:00:00-04:00,4950.43994140625,5042.10986328125,4845.66015625,5042.10986328125,6354881,0.0,0.0,0.0
2010-09-01 00:00:00-04:00,5107.58984375,5251.64990234375,5029.009765625,5238.56005859375,5166462,0.0,0.0,0.0
