Date,Open,High,Low,Close,Volume
2019-01-02,49.74889381311734,50.27170103473981,49.74889381311734,50.184566497802734,824400
2019-01-03,49.43424600114654,49.65208050213429,49.17768052440587,49.28902053833008,948000
2019-01-04,49.56494632640165,50.320109874813916,49.5116972358611,50.1410026550293,1104600
2019-01-07,49.898959367812694,50.05870662883904,49.555263065543016,49.884437561035156,1117800
2019-01-08,49.54558212586879,50.3927220380613,49.4294039720173,50.25233840942383,1693400
2019-01-09,50.20393219897168,50.26202312372608,49.52621951645171,49.81182861328125,1895400
2019-01-10,49.724689720212105,49.82150422642463,49.380993421949974,49.705326080322266,797200
2019-01-11,49.43424274370887,49.836026270316864,49.38099365706745,49.68596267700195,704800
2019-01-14,49.308378757147274,49.308378757147274,48.80009338642273,48.82429885864258,1183200
2019-01-15,49.09538779089108,49.50685501098633,49.056660508397265,49.50685501098633,1132600
2019-01-16,49.3955181842187,49.91348357924601,49.12443459601357,49.47296905517578,1254400
2019-01-17,49.487495186540784,49.89412057403036,49.42940426265501,49.797306060791016,1009800
2019-01-18,49.74889202970392,50.06354471809898,49.56010115531422,50.029659271240234,1236000
2019-01-22,49.666603569894534,49.957050809659655,49.05182364061231,49.33742904663086,1779200
2019-01-23,49.23093217449114,49.30838674355062,48.53869765977981,48.58710861206055,1572600
2019-01-24,48.620993481259276,48.737171640222,48.01105168354005,48.04493713378906,3368000
2019-01-25,48.33538026703829,48.50480750387406,47.92875489863244,47.99168395996094,1468800
2019-01-28,47.928755414246005,47.928755414246005,47.41562817157593,47.51728820800781,1351600
2019-01-29,47.24620179940314,47.34302000415275,46.51040190949052,46.713714599609375,1693600
2019-01-30,46.670142444399964,46.670142444399964,45.74554811192404,46.34580612182617,2743400
2019-01-31,46.868616883545926,47.79321128726146,46.737916932465474,47.546329498291016,1864600
2019-02-01,47.51729194668491,48.0788227951682,47.41079376165262,47.95296096801758,1463200
2019-02-04,47.90939554317915,48.01589372821144,47.415631902254376,47.95296096801758,1099200
2019-02-05,48.1998435482538,48.40315625384548,47.933598081476255,48.330543518066406,817600
2019-02-06,48.39347181354393,48.68391903662084,48.18047545977702,48.53385543823242,674600
2019-02-07,48.45155972939139,48.78073423841029,48.43703792201711,48.693599700927734,1649000
2019-02-08,48.625828861221684,48.91627978199446,48.41767433772753,48.548377990722656,767800
2019-02-11,48.9259600595351,49.42456181366006,48.5532201256438,48.67424011230469,1024200
2019-02-12,49.23092376054705,49.414876484005816,49.1099037870027,49.371307373046875,1449000
