quarter,P,EPS,D/E,P/E,SIZE
2005Q1,32.90597709280546,,,,
2005Q2,30.82162779569626,,,,
2005Q3,28.594965755939484,,,,
2005Q4,24.508195332118444,,,,
2006Q1,10.341522476365489,,,,
2006Q2,1.422736660828666,,,,
2006Q3,0.6288896827470689,,,,
2006Q4,0.8884292008384825,,,,
2007Q1,0.9381877222999196,,,,
2007Q2,1.7167147738592965,,,,
2007Q3,0.3079922256015596,,,,
2007Q4,0.8119309470057487,,,,
2008Q1,1.1346708289423928,,,,
2008Q2,26.43654375965707,,,,
2008Q3,0.08518750139046456,,,,
2008Q4,0.2636156271328218,,,,
2009Q1,0.26423278719675347,,,,
2009Q2,0.5948809524554581,,,,
2009Q3,0.043359374336432596,,,,
2009Q4,3.778121859097155,,,,
2010Q1,4.191716357271691,,,,
2010Q2,2.147292031655236,,,,
2010Q3,15.896175093948841,,,,
2010Q4,15.391996913298499,,,,
2011Q1,12.642224985423187,,,,
2011Q2,10.396262738916834,,,,
2011Q3,13.599186806771598,,,,
2011Q4,5.4479634998336675,,,,
2012Q1,0.37091936850019036,,,,
2012Q2,0.052841270785956136,,,,
2012Q3,0.050111110366526025,,,,
2012Q4,0.04929032296903666,,,,
2013Q1,0.32523667160421604,,,,
2013Q2,0.061328124313149546,,,,
2013Q3,0.060031250177416895,,,,
2013Q4,0.05529687495436514,,,,
2014Q1,0.05549180245057475,,,,
2014Q2,0.053571428453165336,,,,
2014Q3,0.04415625042747699,,,,
2014Q4,2.6039843571488746,,,,
2015Q1,0.029704918260457017,,,,
2015Q2,4.151612148829261,,,,
2015Q3,2.656681792641228,,,,
2015Q4,0.02354687513434324,,,,
2016Q1,1.6441132196067076,,,,
2016Q2,3.9112545199353588,,,,
2016Q3,1.3664375153020956,,,,
2016Q4,0.4918222191019191,,,,
2017Q1,0.039290909604592715,,,,
2017Q2,0.0410000011324882,,,,
2017Q3,0.0410000011324882,,,,
2017Q4,0.02900000065565108,,,,
2018Q1,0.0260000005364418,,,,
2018Q2,,,,,
2018Q3,,,,,
2018Q4,,,,,
2019Q1,,,,,
2019Q2,,,,,
2019Q3,,,,,
2019Q4,,,,,
2020Q1,,,,,
2020Q2,,,,,
2020Q3,,382.0,1.8545600013427672,,29.170551361184252
2020Q4,,149.0,1.8529998178873603,,29.182254634443748
2021Q1,,196.0,1.809025598284256,,29.18213585079571
2021Q2,,303.0,1.7662462645902024,,29.186557060411456
2021Q3,,154.0,1.7035933841939337,,29.178547613119772
2021Q4,,83.0,1.7005119089552156,,29.18850597936193
2022Q1,,336.0,1.6233039755056158,,29.188197832210328
2022Q2,,441.0,1.5231680327667756,,29.17995260289779
2022Q3,,217.0,1.4437066573935293,,29.170844026225623
2022Q4,,160.0,1.3816944049517528,,29.158279057116236
2023Q1,,115.0,1.349861568083471,,29.14469191360799
2023Q2,,153.0,1.2917185181836301,,29.12652329819716
2023Q3,8212.830188679245,187.0,1.2457655665920004,43.91887801432751,29.1240493400306
2023Q4,8165.625,42.0,1.2044616330306916,194.41964285714286,29.10908462344481
2024Q1,8130.847457627118,178.0,1.1579022218224457,45.67891830127594,29.09918460246351
2024Q2,8406.065573770491,,,,
2024Q3,10503.968253968254,475.0,1.0143571741730697,22.113617376775274,29.095091118865888
2024Q4,10927.90322580645,173.0,0.9519449806213256,63.16707066940145,29.077250170277694
