quarter,P,EPS,D/E,P/E,SIZE
2005Q1,,1371.0,0.7415532106792301,,27.655119174922074
2005Q2,,,0.7415532106792301,,27.655119174922074
2005Q3,,,0.7415532106792301,,27.655119174922074
2005Q4,,,0.7415532106792301,,27.655119174922074
2006Q1,,,1.1582710732556,,27.96239247780488
2006Q2,,,1.1582710732556,,27.96239247780488
2006Q3,,,1.1582710732556,,27.96239247780488
2006Q4,,1056.0,1.1582710732556,,27.96239247780488
2007Q1,,,0.4259734283385018,,28.82085548787528
2007Q2,,,0.4259734283385018,,28.82085548787528
2007Q3,,,0.4259734283385018,,28.82085548787528
2007Q4,,,0.4259734283385018,,28.82085548787528
2008Q1,,831.0,0.7294227467322365,,28.896321535276293
2008Q2,,,0.7294227467322365,,28.896321535276293
2008Q3,,,0.7294227467322365,,28.896321535276293
2008Q4,,,0.7294227467322365,,28.896321535276293
2009Q1,,,0.7483821752253932,,29.137596738025252
2009Q2,,2416.0,0.7483821752253932,,29.137596738025252
2009Q3,,2109.0,0.7483821752253932,,29.137596738025252
2009Q4,,1623.0,0.7483821752253932,,29.137596738025252
2010Q1,,646.0,0.6037039835881475,,29.509418211087937
2010Q2,,,0.6037039835881475,,29.509418211087937
2010Q3,,547.0,0.6037039835881475,,29.509418211087937
2010Q4,,813.0,0.6037039835881475,,29.509418211087937
2011Q1,,,0.5565954048400887,,29.55802502731454
2011Q2,,,0.5565954048400887,,29.55802502731454
2011Q3,,24.0,0.5565954048400887,,29.55802502731454
2011Q4,,-193.0,0.5565954048400887,,29.55802502731454
2012Q1,,339.0,0.4986656698864476,,29.551232820622708
2012Q2,16681.61813495954,,0.4986656698864476,,29.551232820622708
2012Q3,13720.636517237102,368.0,0.4986656698864476,37.28433836205734,29.551232820622708
2012Q4,11347.31290952621,255.0,0.4986656698864476,44.499266311867494,29.551232820622708
2013Q1,18211.105126953124,1334.0,0.6032883433902916,13.651503093668008,29.662590649283853
2013Q2,21162.50457763672,7.0,0.6032883433902916,3023.2149396623886,29.662590649283853
2013Q3,16978.128051757812,241.0,0.6032883433902916,70.44866411517765,29.662590649283853
2013Q4,20272.926330566406,-251.0,0.6032883433902916,-80.76863079906934,29.662590649283853
2014Q1,23430.598424692624,346.0,0.606956000895029,67.7184925569151,29.732686674860677
2014Q2,20771.430121527777,,0.606956000895029,,29.732686674860677
2014Q3,23368.75,256.0,0.606956000895029,91.2841796875,29.732686674860677
2014Q4,21918.75457763672,47.0,0.606956000895029,466.35648037524936,29.732686674860677
2015Q1,19183.60335553279,,,,
2015Q2,19823.287140376986,1188.0,0.6759665334715524,16.686268636680964,29.76562369123941
2015Q3,22290.62042236328,,,,
2015Q4,26366.66259765625,,,,
2016Q1,26663.386910860656,574.0,0.61914106002185,46.45189357292797,29.853080510968987
2016Q2,27518.746948242188,745.0,0.6485040471028458,36.93791536676804,29.85226963036839
2016Q3,27560.9375,511.0,0.6691436845314727,53.93529843444227,29.87774067558972
2016Q4,27065.873015873014,500.0,0.7175063689362765,54.131746031746026,29.945747396881572
2017Q1,31442.74193548387,491.0,0.6936769808057793,64.03817094803233,29.945212066817586
2017Q2,38194.444444444445,472.0,0.5129493947433876,80.92043314500941,29.952205823625583
2017Q3,41564.28571428572,348.0,0.533331047196045,119.4376026272578,29.99837832364531
2017Q4,41592.06349206349,651.0,0.5844554072992558,63.88949845171043,30.050233850215452
2018Q1,39832.7868852459,,0.5473660908323733,,29.9191413977099
2018Q2,27485.15625,886.0,0.5031767199936926,31.021621049661398,29.926856055281327
2018Q3,25759.52380952381,441.0,0.574360394440471,58.41161861570025,29.938578505528874
2018Q4,27607.14285714286,469.0,0.5193454239712174,58.863844045080725,29.92874873018218
2019Q1,26727.049180327867,371.0,0.49657732886178263,72.040563828377,29.93186620061337
2019Q2,26205.555555555555,524.0,0.4585003239472801,50.01060220525869,29.92701715000746
2019Q3,27300.78125,502.0,0.4324344473350529,54.384026394422314,29.929478951411994
2019Q4,25258.196721311477,199.0,0.5447485241890279,126.9256116648818,29.946618905045945
2020Q1,19232.25806451613,352.0,0.5396690656982358,54.637096774193544,29.96225022340007
2020Q2,18637.301587301587,317.0,0.5017330562990718,58.792749486755795,29.94116834045362
2020Q3,21274.21875,300.0,0.5097800740717233,70.9140625,29.916415359298668
2020Q4,27005.46875,160.0,0.49328194074057136,168.7841796875,29.91925636378763
2021Q1,32406.55737704918,449.0,0.48399245238928573,72.17496075066633,29.93617732288489
2021Q2,37225.42372881356,432.0,0.48677517834041406,86.16996233521658,29.95701938045018
2021Q3,47513.28125,386.0,0.49582429139926953,123.09140220207254,29.925034384969784
2021Q4,50010.15625,579.0,0.5240308180402097,86.3733268566494,30.00476702604605
2022Q1,46629.166666666664,836.0,0.48973710516742436,55.77651515151515,30.02653645491252
2022Q2,,878.0,0.4678954185384834,,30.06273709895707
2022Q3,,744.0,0.44728022618677843,,30.094851855416973
2022Q4,,576.0,0.6604619866948384,,30.21051345134341
2023Q1,,617.0,0.6178557136716453,,30.216238503029896
2023Q2,,5404.0,0.4222545032401078,,30.270794064531163
2023Q3,,738.0,0.38652617199815553,,30.214647009960125
2023Q4,,347.0,0.3951519841921187,,30.236824506478996
2024Q1,,1770.0,0.3798736289616087,,30.29393518094888
2024Q2,,882.0,0.37395316888130675,,30.32775133277345
2024Q3,,994.0,0.36456376717138683,,30.29591395332484
2024Q4,,551.0,0.30772438638426863,,30.520593002673557
