quarter,P,EPS,D/E,P/E,SIZE
2005Q1,1.5409836046031264,,,,
2005Q2,1.4740625116974115,,,,
2005Q3,1.9207812454551458,,,,
2005Q4,2.3811111298818437,,,,
2006Q1,3.0185484001713414,,,,
2006Q2,3.098548400786615,,,,
2006Q3,3.3222222252497597,,,,
2006Q4,3.9658730257125128,,,,
2007Q1,5.10409836690934,,,,
2007Q2,6.320634932745071,,,,
2007Q3,7.841428559923929,,,,
2007Q4,9.050937503576279,,,,
2008Q1,8.608524627372867,,,,
2008Q2,7.236874982714653,,,,
2008Q3,6.25968749076128,,,,
2008Q4,4.9667187705636024,,,,
2009Q1,3.583606547996646,,,,
2009Q2,3.5885714311448353,,,,
2009Q3,3.844117183238268,,,,
2009Q4,3.346406251192093,,,,
2010Q1,3.2442622849198637,,,,
2010Q2,3.193492053047059,,,,
2010Q3,3.0884374789893627,,,,
2010Q4,3.2337500154972076,,,,
2011Q1,2.9724258145978375,,,,
2011Q2,2.948571417066786,,,,
2011Q3,3.1245312355458736,,,,
2011Q4,2.9264999985694886,,,,
2012Q1,2.991290330886841,,,,
2012Q2,2.8555555835602777,,,,
2012Q3,2.4336507944833663,,,,
2012Q4,2.3401612754791015,,,,
2013Q1,2.569000009695689,,,,
2013Q2,2.047968737781048,,,,
2013Q3,1.6248437445610762,,,,
2013Q4,1.6285937558859587,,,,
2014Q1,1.965912293215267,1270.0,1.1796317570722514,0.0015479624356025724,28.148132200591444
2014Q2,2.2265131927671886,,1.1796317570722514,,28.148132200591444
2014Q3,2.0506543572992086,,1.1796317570722514,,28.148132200591444
2014Q4,2.7245085909962654,1333.0,1.1796317570722514,0.002043892416351287,28.148132200591444
2015Q1,2.854590169719008,,,,
2015Q2,3.0034920828683034,1545.0,0.5915517207142069,0.0019440078206267337,28.117888762472553
2015Q3,476.2648559361696,,,,
2015Q4,34146.55289917439,,,,
2016Q1,41717.292008196724,1309.0,0.5182566323844745,31.86958900549788,28.229073352623303
2016Q2,37454.88901289683,1564.0,0.47654476804222834,23.948138755049122,28.22650531966179
2016Q3,44907.69372558594,1162.0,0.528899393493806,38.646896493619565,28.320392411725482
2016Q4,44498.4126984127,869.0,0.46567699467425117,51.20645880139551,28.319979138787165
2017Q1,37545.901639344265,658.0,0.3671977694960285,57.060640789277,28.28586148754375
2017Q2,31995.346935487563,1215.0,0.401759149378403,26.333618876944495,28.36294837699814
2017Q3,31368.802380970545,1161.0,0.4336433618533045,27.018778967244224,28.43292778110072
2017Q4,33155.555555555555,1828.0,0.15246147302852595,18.137612448334547,27.51147303373634
2018Q1,32305.882352941175,202.0,0.11040490397929728,159.93011065812462,27.34555374850343
2018Q2,,201.0,0.08951718476552824,,27.334849933385613
2018Q3,,2283.0,0.5574709452061477,,29.145938970691784
2018Q4,,2407.0,0.49130386759766576,,29.187921629719078
2019Q1,,1055.0,0.4637836983478275,,29.168176625203404
2019Q2,,1203.0,0.40107448785129407,,29.142596531294974
2019Q3,,896.0,0.33582941701549557,,29.14621215471929
2019Q4,,1277.0,0.3680805362117526,,29.183119123395027
2020Q1,,1377.0,0.35142363123650777,,29.227211003770496
2020Q2,,1851.0,0.4377329901690238,,29.33526275365799
2020Q3,,1425.0,0.4197717478837339,,29.382601172939932
2020Q4,,1493.0,0.444137974362712,,29.40151842443807
2021Q1,,1794.0,0.39482619280398823,,29.423743344526866
2021Q2,,1767.0,0.37534390192064215,,29.484198501168915
2021Q3,,2629.0,0.3267121016633201,,29.548238633430437
2021Q4,,7165.0,0.31680559604809805,,29.751935647604814
2022Q1,,7340.0,0.2391408354222794,,29.875111464224823
2022Q2,,4516.0,0.20025269701677667,,30.064708443315634
2022Q3,,3500.0,0.16188723644803582,,30.176705843301733
2022Q4,,2555.0,0.22899036106025705,,30.219955450125966
2023Q1,,1948.0,0.19740573468423206,,30.2124067573657
2023Q2,,2136.0,0.1773803870765583,,30.246417867306842
2023Q3,,1884.0,0.17478813363242232,,30.31841502090562
2023Q4,,1781.0,0.29107392846132696,,30.37132237921875
2024Q1,,1665.0,0.15576413593322805,,30.302311621166037
2024Q2,,,,,
2024Q3,,1747.0,0.14537814471203353,,30.415845214639837
2024Q4,,1855.0,0.15467900406448623,,30.392300789441407
