quarter,P,EPS,D/E,P/E,SIZE
2005Q1,,,,,
2005Q2,,,,,
2005Q3,,,4.860418206153801,,26.225680921996556
2005Q4,,,4.860418206153801,,26.225680921996556
2006Q1,,,2.895543367806283,,26.7073121302495
2006Q2,,,2.895543367806283,,26.7073121302495
2006Q3,,,2.895543367806283,,26.7073121302495
2006Q4,,,2.895543367806283,,26.7073121302495
2007Q1,,,1.7948747607620583,,27.09002531335521
2007Q2,,,1.7948747607620583,,27.09002531335521
2007Q3,,,1.7948747607620583,,27.09002531335521
2007Q4,,,1.7948747607620583,,27.09002531335521
2008Q1,,,1.8898654875486103,,27.345018858957733
2008Q2,,,1.8898654875486103,,27.345018858957733
2008Q3,,,1.8898654875486103,,27.345018858957733
2008Q4,,,1.8898654875486103,,27.345018858957733
2009Q1,,,4.009448247576566,,28.077707200922838
2009Q2,,,4.009448247576566,,28.077707200922838
2009Q3,,,4.009448247576566,,28.077707200922838
2009Q4,,,4.009448247576566,,28.077707200922838
2010Q1,,,3.531626318111996,,28.533066916766778
2010Q2,,,3.531626318111996,,28.533066916766778
2010Q3,,,3.531626318111996,,28.533066916766778
2010Q4,,,3.531626318111996,,28.533066916766778
2011Q1,,,3.1534151583851546,,28.49612882493334
2011Q2,,,3.1534151583851546,,28.49612882493334
2011Q3,,,3.1534151583851546,,28.49612882493334
2011Q4,,,3.1534151583851546,,28.49612882493334
2012Q1,,,2.6565717824237822,,28.391961487500776
2012Q2,,,2.6565717824237822,,28.391961487500776
2012Q3,149.43890380859375,,2.6565717824237822,,28.391961487500776
2012Q4,141.54804106681578,,2.6565717824237822,,28.391961487500776
2013Q1,162.47591908772787,,4.388661009406378,,28.75203806722776
2013Q2,217.89400148391724,,4.388661009406378,,28.75203806722776
2013Q3,248.25824880599976,,4.388661009406378,,28.75203806722776
2013Q4,251.949063539505,,4.388661009406378,,28.75203806722776
2014Q1,297.4613992659772,,6.28635507576396,,29.042763123246015
2014Q2,347.1868630061074,,6.28635507576396,,29.042763123246015
2014Q3,396.6260566711426,,6.28635507576396,,29.042763123246015
2014Q4,343.3878102302551,,6.28635507576396,,29.042763123246015
2015Q1,281.94982234767224,,,,
2015Q2,266.93843151274183,,9.303851074101285,,28.99562289314997
2015Q3,208.46710789203644,,,,
2015Q4,152.17722463607788,,,,
2016Q1,138.87349563348488,,5.995786012634459,,28.827854842613743
2016Q2,186.22937273979187,,4.888761254910917,,28.966436589915233
2016Q3,212.50242590904236,,4.921479872833382,,29.032091736371694
2016Q4,215.552247546968,,5.405949616126633,,29.200659045778565
2017Q1,234.10140720490486,,4.644042214371344,,29.204900303063216
2017Q2,230.80037943522134,,3.252896169958065,,29.183892950959724
2017Q3,221.79205806671627,,3.463846160274088,,29.26834534966578
2017Q4,211.20985654800657,,3.178746212474537,,29.251460687686023
2018Q1,204.31585518258518,,2.9971092129643475,,29.2665910941166
2018Q2,170.3555359840393,,3.182870727046156,,29.373953221045987
2018Q3,189.89514862544954,,2.852167187683641,,29.31392743818682
2018Q4,166.0525681026398,,2.92424440511288,,29.257718253637627
2019Q1,146.05474628385952,,3.312757170381041,,29.37762422262685
2019Q2,104.92770409962488,,3.0758974468431473,,29.352185855810838
2019Q3,82.02512538433075,,2.7970824668949477,,29.28228355599646
2019Q4,56.16450351476669,,2.8253451078087513,,29.26268497637119
2020Q1,33.08350036990258,,3.019190092815505,,29.32177345814027
2020Q2,15.647619111197335,,3.01414468856533,,29.348193837361062
2020Q3,12.513281211256981,,2.8631529756766767,,29.358913545995474
2020Q4,12.88453122973442,,3.2437571606930433,,29.535418627398986
2021Q1,20.39295069897761,,3.3765179601037087,,29.70439253208615
2021Q2,25.10603178115118,,3.084240653039366,,29.87516627793961
2021Q3,35.37484374642372,,2.65480400570727,,29.809669183098602
2021Q4,30.703437358140945,,2.726647101162681,,29.8304159176715
2022Q1,20.45451610319076,,2.972299957739436,,29.92642359231903
2022Q2,17.444354795640514,,3.4212482463623264,,30.038286333897986
2022Q3,15.08000011742115,,3.146501807911269,,29.8839090882244
2022Q4,18.58031746697804,,3.8198617885724357,,29.75192854012982
2023Q1,16.934193595763176,,3.9102647963979993,,29.778501591063765
2023Q2,15.394516129647531,,4.710532870850966,,29.658349582468183
2023Q3,5414.212363650582,,4.949126014291575,,29.54276126297285
2023Q4,5267.854645691518,,6.579906162308767,,29.438076739233736
2024Q1,5419.497000018756,,4.5973580275675765,,29.330227270934795
2024Q2,6640.996370946207,,5.01685322419516,,29.27831489137831
2024Q3,6230.711181039886,,5.308557287369968,,29.255479602394413
2024Q4,3594.9108000183105,,7.827665004746952,,29.137637422124243
