Date,Open,High,Low,Close,Adj Close,Volume
2023-07-16,9720.0,9830.0,9710.0,9830.0,,800.0
2023-07-18,9870.0,9900.0,9860.0,9890.0,,8200.0
2023-07-19,10100.0,10100.0,9880.0,9880.0,,800.0
2023-07-20,9870.0,9870.0,9870.0,9870.0,,1000.0
2023-07-23,9880.0,9880.0,9850.0,9860.0,,14400.0
2023-07-25,9860.0,9860.0,9860.0,9860.0,,100.0
2023-07-27,9800.0,10100.0,9710.0,9900.0,,16200.0
2023-08-02,10000.0,10050.0,10000.0,10000.0,,3100.0
2023-08-03,10000.0,10100.0,9900.0,10100.0,,3400.0
2023-08-06,10000.0,10100.0,10000.0,10100.0,,200.0
2023-08-07,9900.0,10100.0,9850.0,9860.0,,9400.0
2023-08-08,9860.0,9860.0,9860.0,9860.0,,400.0
2023-08-09,9890.0,10000.0,9860.0,9890.0,,8200.0
2023-08-10,10000.0,10550.0,10000.0,10550.0,,35300.0
2023-08-13,11250.0,11250.0,11150.0,11250.0,,167900.0
2023-08-14,11250.0,11900.0,10650.0,11250.0,,74900.0
2023-08-15,11500.0,11900.0,10600.0,10750.0,,116500.0
2023-08-16,10750.0,10750.0,10400.0,10500.0,,90200.0
2023-08-17,11150.0,11150.0,10100.0,10100.0,,16800.0
2023-08-20,10150.0,10700.0,10000.0,10700.0,,33100.0
2023-08-21,10650.0,10650.0,10000.0,10400.0,,12700.0
2023-08-22,9800.0,10100.0,9770.0,9810.0,,26600.0
2023-08-23,9200.0,10200.0,9200.0,9300.0,,25000.0
2023-08-24,9950.0,9950.0,9400.0,9950.0,,20800.0
2023-08-27,9950.0,9950.0,9700.0,9750.0,,3800.0
2023-08-28,9850.0,10000.0,9300.0,9600.0,,7400.0
2023-08-29,9600.0,9700.0,9300.0,9600.0,,30800.0
2023-08-30,9990.0,9990.0,9470.0,9700.0,,81900.0
2023-09-04,9800.0,9980.0,9500.0,9730.0,,39700.0
2023-09-05,9400.0,9800.0,9400.0,9700.0,,32800.0
2023-09-06,9800.0,9850.0,9650.0,9790.0,,31200.0
2023-09-07,9790.0,9830.0,9670.0,9700.0,,66000.0
2023-09-10,9800.0,9800.0,9600.0,9650.0,,25800.0
2023-09-11,9650.0,9750.0,9550.0,9740.0,,24400.0
2023-09-12,9780.0,9790.0,9700.0,9700.0,,45200.0
2023-09-13,9720.0,9720.0,9680.0,9680.0,,10700.0
2023-09-14,9650.0,9650.0,9310.0,9310.0,,15900.0
2023-09-17,9410.0,9410.0,9200.0,9290.0,,12800.0
2023-09-18,9320.0,9320.0,9210.0,9250.0,,6600.0
2023-09-19,9350.0,9350.0,9330.0,9340.0,,5300.0
2023-09-20,9500.0,9500.0,9490.0,9500.0,,23800.0
2023-09-21,9500.0,9500.0,9300.0,9300.0,,8700.0
2023-09-24,9300.0,9300.0,8650.0,8800.0,,18300.0
2023-09-25,9360.0,9360.0,8800.0,9250.0,,2400.0
2023-09-26,9260.0,9260.0,9260.0,9260.0,,1100.0
2023-09-27,8660.0,9200.0,8620.0,9000.0,,10300.0
2023-09-28,9100.0,9100.0,8820.0,9000.0,,63700.0
2023-10-01,9000.0,9000.0,8850.0,9000.0,,5500.0
2023-10-02,9000.0,9200.0,8830.0,9000.0,,34100.0
2023-10-03,9170.0,9170.0,9170.0,9170.0,,100.0
2023-10-04,8720.0,9140.0,8710.0,9140.0,,2500.0
2023-10-05,8720.0,9070.0,8720.0,8900.0,,5200.0
2023-10-08,8900.0,9090.0,8900.0,9060.0,,400.0
2023-10-09,9090.0,9290.0,9000.0,9000.0,,2200.0
2023-10-10,9050.0,9050.0,9000.0,9050.0,,2200.0
2023-10-11,9050.0,9050.0,9000.0,9040.0,,2600.0
2023-10-12,9040.0,9040.0,9040.0,9040.0,,2300.0
2023-10-15,9040.0,9040.0,8900.0,8900.0,,7400.0
2023-10-16,9000.0,9000.0,9000.0,9000.0,,100.0
2023-10-17,8570.0,8980.0,8570.0,8980.0,,900.0
