Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,4565.97216796875,4577.54638671875,4403.93505859375,4403.93505859375,,65576.0
2019-01-02,4403.93505859375,4496.52783203125,4195.60205078125,4195.60205078125,,559110.0
2019-01-03,4195.60205078125,4195.60205078125,3946.75927734375,4079.861083984375,,116707.0
2019-01-06,4079.861083984375,4224.537109375,4079.861083984375,4079.861083984375,,132570.0
2019-01-07,4079.861083984375,4155.0927734375,4056.712890625,4079.861083984375,,137979.0
2019-01-08,4085.648193359375,4166.66650390625,4079.861083984375,4085.648193359375,,522614.0
2019-01-09,4108.79638671875,4149.3056640625,4050.926025390625,4050.926025390625,,196472.0
2019-01-10,4050.926025390625,4126.1572265625,4027.77783203125,4039.351806640625,,524291.0
2019-01-13,4050.926025390625,4097.22216796875,3998.842529296875,3998.842529296875,,424879.0
2019-01-14,3993.0556640625,4050.926025390625,3993.0556640625,4050.926025390625,,410259.0
2019-01-15,4045.138916015625,4097.22216796875,3969.907470703125,3969.907470703125,,146480.0
2019-01-16,3969.907470703125,3975.6943359375,3819.4443359375,3819.4443359375,,391667.0
2019-01-17,3819.4443359375,3865.74072265625,3790.50927734375,3790.50927734375,,339878.0
2019-01-20,3790.50927734375,3796.29638671875,3738.426025390625,3761.573974609375,,230288.0
2019-01-21,3744.212890625,3790.50927734375,3703.70361328125,3721.064697265625,,434124.0
2019-01-22,3738.426025390625,3750.0,3703.70361328125,3721.064697265625,,351853.0
2019-01-23,3715.27783203125,3750.0,3703.70361328125,3703.70361328125,,299581.0
2019-01-24,3703.70361328125,3732.638916015625,3686.342529296875,3703.70361328125,,450522.0
2019-01-27,3703.70361328125,3732.638916015625,3680.5556640625,3692.129638671875,,528317.0
2019-01-28,3692.129638671875,3703.70361328125,3663.1943359375,3674.7685546875,,344924.0
2019-01-29,3680.5556640625,3680.5556640625,3616.898193359375,3640.04638671875,,532101.0
2019-01-30,3559.02783203125,3640.04638671875,3518.5185546875,3535.879638671875,,867368.0
2019-01-31,3298.611083984375,3587.962890625,3298.611083984375,3472.22216796875,,540534.0
2019-02-10,3518.5185546875,3559.02783203125,3512.7314453125,3559.02783203125,,282992.0
2019-02-11,3559.02783203125,3807.870361328125,3559.02783203125,3807.870361328125,,726588.0
2019-02-12,3923.611083984375,4074.073974609375,3906.25,4074.073974609375,,1942304.0
2019-02-13,4160.87939453125,4357.638671875,4160.87939453125,4357.638671875,,3321059.0
2019-02-14,4299.7685546875,4450.2314453125,4282.4072265625,4409.72216796875,,1865927.0
2019-02-17,4398.14794921875,4444.4443359375,4311.3427734375,4340.27783203125,,852714.0
2019-02-18,4340.27783203125,4340.27783203125,4230.32421875,4230.32421875,,842070.0
2019-02-19,4201.388671875,4282.4072265625,4172.45361328125,4282.4072265625,,888259.0
2019-02-20,4282.4072265625,4305.5556640625,4247.68505859375,4276.62060546875,,861821.0
2019-02-21,4270.83349609375,4560.18505859375,4207.17578125,4456.0185546875,,2037846.0
2019-02-24,4571.75927734375,4600.6943359375,4490.74072265625,4513.888671875,,3201827.0
2019-02-25,4513.888671875,4629.62939453125,4513.888671875,4525.462890625,,1896651.0
2019-02-26,4537.037109375,4600.6943359375,4508.10205078125,4525.462890625,,1904790.0
2019-02-27,4519.67578125,4565.97216796875,4415.50927734375,4456.0185546875,,1128037.0
2019-02-28,4444.4443359375,4513.888671875,4438.6572265625,4456.0185546875,,921229.0
2019-03-03,4629.62939453125,4658.56494140625,4513.888671875,4600.6943359375,,2303647.0
2019-03-04,4693.287109375,4745.37060546875,4600.6943359375,4600.6943359375,,2980453.0
2019-03-05,4600.6943359375,4629.62939453125,4508.10205078125,4508.10205078125,,837577.0
2019-03-06,4594.9072265625,4594.9072265625,4346.06494140625,4346.06494140625,,1552607.0
2019-03-07,4207.17578125,4334.49072265625,4172.45361328125,4195.60205078125,,1714761.0
2019-03-10,4195.60205078125,4334.49072265625,4195.60205078125,4265.04638671875,,458384.0
2019-03-11,4334.49072265625,4334.49072265625,4212.962890625,4212.962890625,,1424130.0
2019-03-12,4282.4072265625,4282.4072265625,4224.537109375,4224.537109375,,794912.0
2019-03-13,4224.537109375,4253.47216796875,4201.388671875,4224.537109375,,784112.0
2019-03-14,4224.537109375,4224.537109375,4108.79638671875,4143.5185546875,,815960.0
2019-03-17,4155.0927734375,4259.25927734375,4155.0927734375,4241.89794921875,,1220640.0
2019-03-18,4224.537109375,4230.32421875,4166.66650390625,4189.81494140625,,532412.0
2019-03-19,4189.81494140625,4270.83349609375,4184.02783203125,4230.32421875,,892976.0
2019-03-20,4207.17578125,4253.47216796875,4166.66650390625,4172.45361328125,,337131.0
2019-03-21,4224.537109375,4224.537109375,4172.45361328125,4195.60205078125,,367008.0
2019-03-24,4195.60205078125,4195.60205078125,4050.926025390625,4068.287109375,,413595.0
2019-03-25,4068.287109375,4126.1572265625,4068.287109375,4126.1572265625,,195487.0
2019-03-26,4114.58349609375,4178.24072265625,4114.58349609375,4155.0927734375,,423133.0
2019-03-27,4166.66650390625,4253.47216796875,4149.3056640625,4224.537109375,,714008.0
2019-03-28,4224.537109375,4230.32421875,4207.17578125,4224.537109375,,271139.0
2019-03-31,4224.537109375,4253.47216796875,4189.81494140625,4253.47216796875,,888588.0
2019-04-01,4282.4072265625,4369.212890625,4247.68505859375,4253.47216796875,,527574.0
2019-04-02,4230.32421875,4508.10205078125,4195.60205078125,4508.10205078125,,8361980.0
2019-04-03,4652.77783203125,4687.5,4565.97216796875,4600.6943359375,,2470640.0
2019-04-04,4687.5,4687.5,4398.14794921875,4398.14794921875,,945957.0
2019-04-07,4398.14794921875,4542.82421875,4398.14794921875,4409.72216796875,,1013625.0
2019-04-08,4409.72216796875,4456.0185546875,4108.79638671875,4224.537109375,,1268713.0
2019-04-09,4224.537109375,4270.83349609375,4166.66650390625,4224.537109375,,639375.0
2019-04-10,4265.04638671875,4311.3427734375,4207.17578125,4311.3427734375,,562376.0
2019-04-11,4282.4072265625,4311.3427734375,4259.25927734375,4276.62060546875,,386258.0
2019-04-15,4282.4072265625,4282.4072265625,4160.87939453125,4172.45361328125,,453426.0
2019-04-16,4172.45361328125,4218.75,3935.185302734375,3952.54638671875,,910464.0
