quarter,P,EPS,D/E,P/E,SIZE
2019Q1,48.79701145359727,0.00419982053244374,2.1588758303311493,11618.832537399845,28.943092908509534
2019Q2,60.78277303302099,0.011546860905192175,2.434468178380819,5264.008420304893,28.96136123789264
2019Q3,55.887906551361084,0.05827638878979012,2.2510544881408463,959.0145805526047,28.93992537972936
2019Q4,63.02569770812988,0.04667099541696348,1.9096617959426971,1350.4254011522962,28.83711152920356
2020Q1,56.867226077664284,0.012485930148011318,1.849169071481106,4554.504582641906,28.820115910356314
2020Q2,53.30802947755844,0.09231114194615858,1.9023817540074475,577.482071542901,28.839817985296808
2020Q3,58.13248282670975,0.05798063131060067,1.7575671328276035,1002.6190041859948,28.821877070491034
2020Q4,61.37565743923187,0.07090076462016079,1.5352644945558185,865.6557904282399,28.750271511735605
2021Q1,66.23848955748511,0.0973758029794749,1.473817001391283,680.2356184056014,28.760137112745493
2021Q2,67.15695577954489,0.10019190111676651,1.542109917152427,670.2832767019586,28.75347702590012
2021Q3,65.7553939819336,0.045271870063726044,1.881251766466919,1452.4558824138328,28.90736372430967
2021Q4,67.54253613948822,0.1417129273088177,1.832305803663198,476.6152066868325,28.981015007404935
2022Q1,67.92273502965128,0.11622473812750432,1.8652850907773537,584.4085873967439,29.0073361840933
2022Q2,68.93123232933783,0.0954951200945606,2.33197344264833,721.8298930990522,29.1179512308456
2022Q3,74.82544767856598,0.01064322353244061,2.232126022355314,7030.336951065396,29.089253529448786
2022Q4,85.47533331976996,0.028721360121912974,2.1734817707849983,2976.019692554759,29.087084870658465
2023Q1,76.74864848967522,-0.03765794760890066,2.2367049409517135,-2038.0465044657733,29.04124704819119
2023Q2,72.48573044807681,0.09275514123261246,2.119541804988899,781.473991466373,28.96765284669979
2023Q3,79.4963135492234,0.14129521499906425,1.9665666938068491,562.62565968529,28.952124076643575
2023Q4,80.55985780746218,0.06367971461233561,1.685846850781386,1265.0788135262255,28.870519106489965
2024Q1,82.76811243276127,0.11337849213107762,1.6854895203186617,730.0159922489753,28.920303623148005
2024Q2,79.31372360956101,,,,
2024Q3,87.43614375591278,0.09214660709183896,1.5243514187438998,948.8807728836783,28.92752479179563
2024Q4,98.0897715735057,0.12791606320340823,1.1568652084211541,766.8291934338718,28.818270754230994
