TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,,,,,,,,,,,,,,,,,,,,,,,,
I. Tiền và các khoản tương đương tiền,"9,634,837,000,000","8,544,238,000,000","10,755,152,000,000","8,269,373,000,000","10,993,565,000,000","8,415,378,000,000","10,408,936,000,000","7,678,553,000,000","9,120,193,000,000","9,907,548,000,000","11,464,379,000,000","8,222,365,000,000","9,874,000,000,000","9,744,491,000,000","10,350,463,000,000","7,849,898,000,000","10,542,632,000,000","10,561,798,000,000","10,291,802,000,000","7,545,270,000,000","8,487,570,000,000",,"8,901,439,000,000","8,214,653,000,000"
1. Tiền,,,,,,,,,,,,,,,,,,,,,,,,
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,
II. Các khoản đầu tư tài chính ngắn hạn,"10,502,428,000,000","11,045,526,000,000","10,449,141,000,000","12,109,861,000,000","11,426,800,000,000","14,113,254,000,000","12,059,124,000,000","10,052,590,000,000","11,896,701,000,000","11,367,139,000,000","12,854,927,000,000","12,169,867,000,000","12,383,902,000,000","12,626,666,000,000","12,568,881,000,000","12,286,117,000,000","12,581,859,000,000","13,551,669,000,000","13,211,925,000,000","12,848,045,000,000","15,798,185,000,000",,"15,450,839,000,000","17,644,155,000,000"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,
III. Các khoản phải thu ngắn hạn,"9,531,398,000,000","16,969,472,000,000","17,792,204,000,000","13,150,915,000,000","8,354,076,000,000","26,355,210,000,000","18,315,548,000,000","18,397,370,000,000","8,631,605,000,000","13,541,640,000,000","7,772,007,000,000","8,353,579,000,000","13,222,053,000,000","17,876,787,000,000","18,024,063,000,000","25,293,585,000,000","31,349,277,000,000","37,868,174,000,000","46,344,192,000,000","50,332,971,000,000","56,985,715,000,000",,"60,284,996,000,000","88,241,176,000,000"
1. Phải thu ngắn hạn của khách hàng,"9,228,342,000,000","16,715,503,000,000","17,351,217,000,000","12,716,806,000,000","8,034,045,000,000","25,882,066,000,000","17,702,914,000,000","17,643,777,000,000","7,773,374,000,000","12,944,363,000,000","7,008,107,000,000","7,678,393,000,000","12,600,707,000,000","17,169,857,000,000","17,462,340,000,000","24,968,280,000,000","30,989,837,000,000",,"46,045,325,000,000","50,114,401,000,000","56,766,261,000,000",,"60,086,428,000,000","80,634,247,000,000"
2. Trả trước cho người bán ngắn hạn,"303,608,000,000","254,521,000,000","440,987,000,000","434,109,000,000","320,031,000,000","473,144,000,000","612,634,000,000","753,593,000,000","858,231,000,000","704,970,000,000","871,593,000,000","675,186,000,000","621,346,000,000","706,930,000,000","561,723,000,000","325,305,000,000","359,440,000,000","324,440,000,000","298,867,000,000","218,570,000,000","219,454,000,000",,"198,568,000,000","7,606,929,000,000"
3. Phải thu nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu ngắn hạn khó đòi,,,,,,,,,,,,,,,,,,,,,,,,
8. Tài sản Thiếu chờ xử lý,"-552,000,000","-552,000,000",,,,,,,,"-107,693,000,000","-107,693,000,000",,,,,,,,,,,,,
IV. Hàng tồn kho,,,"465,300,000,000",,,,,,,,,,,,,,,,"3,000,000,000,000",,,,,
1. Hàng tồn kho,,,"465,300,000,000",,,,,,,,,,,,,,,,"3,000,000,000,000",,,,,
2. Dự phòng giảm giá hàng tồn kho,,,,,,,,,,,,,,,,,,,,,,,,
