TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,"2,439,353,657,555","3,065,532,525,727","2,991,109,666,630",,"3,153,231,567,056","3,069,637,679,384","3,055,208,851,345","2,921,847,602,873","3,126,654,827,686","3,215,365,453,113","3,739,979,780,649","3,650,198,046,241","3,497,028,797,333","3,541,811,900,079","3,803,281,876,108","3,402,609,795,247","3,234,754,675,314","3,366,116,034,817","3,677,882,981,289","3,247,345,451,532",,"3,587,665,352,310","3,962,958,353,899",
I. Tiền và các khoản tương đương tiền,"233,765,878,928","213,225,384,054","213,719,555,215",,"296,052,802,088","330,707,088,170","361,121,297,294","191,007,309,544","279,571,022,097","331,737,649,510","390,114,138,218","346,808,496,149","310,300,403,769","298,398,826,985","371,654,425,350","376,144,313,129","253,394,381,756","393,286,892,626","608,583,417,327","525,856,345,129",,"474,869,945,278","536,522,065,195",
1. Tiền,"148,216,069,220","122,614,478,254","127,679,555,215",,"137,632,322,815","219,707,088,170","266,121,297,294","125,577,923,224","279,571,022,097","271,517,649,510","253,964,138,218","240,800,803,637","250,300,403,769","278,898,826,985","356,454,425,350","331,144,313,129","238,394,381,756","357,286,892,626","573,583,417,327","477,036,345,129",,"440,703,189,236","505,902,275,848",
2. Các khoản tương đương tiền,"85,549,809,708","90,610,905,800","86,040,000,000",,"158,420,479,273","111,000,000,000","95,000,000,000","65,429,386,320",,"60,220,000,000","136,150,000,000","106,007,692,512","60,000,000,000","19,500,000,000","15,200,000,000","45,000,000,000","15,000,000,000","36,000,000,000","35,000,000,000","48,820,000,000",,"34,166,756,042","30,619,789,347",
II. Các khoản đầu tư tài chính ngắn hạn,"411,846,571,499","1,142,276,173,261","1,141,836,173,261",,"1,199,834,894,357","1,090,522,459,105","1,068,908,783,002","1,067,035,512,749","1,108,465,385,741","1,123,128,588,999","1,223,069,629,232","1,157,716,672,058","1,061,111,472,203","1,063,324,487,187","1,285,908,680,326","1,082,535,940,406","832,982,013,616","937,060,013,616","1,043,370,543,491","1,099,061,029,695",,"1,164,096,529,695","1,223,773,029,476",
1. Chứng khoán kinh doanh,,,,,,"30,687,400,981",,"80,635,127,008",,"50,004,319,746",,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,"411,846,571,499","1,142,276,173,261","1,141,836,173,261",,"1,199,834,894,357","1,059,835,058,124","1,068,908,783,002","986,400,385,741","1,108,465,385,741","1,073,124,269,253","1,223,069,629,232","1,157,716,672,058","1,061,111,472,203","1,063,324,487,187","1,285,908,680,326","1,082,535,940,406","832,982,013,616","937,060,013,616","1,043,370,543,491","1,099,061,029,695",,"1,164,096,529,695","1,223,773,029,476",
III. Các khoản phải thu ngắn hạn,"1,413,978,199,972","1,372,228,578,079","1,296,032,088,612",,"1,268,324,795,568","1,271,934,998,656","1,263,668,562,716","1,240,978,540,655","1,325,038,504,983","1,399,309,425,318","1,578,247,772,364","1,623,454,213,470","1,665,962,117,990","1,716,928,213,608","1,770,145,689,379","1,610,665,266,630","1,726,316,579,424","1,678,623,099,382","1,682,247,741,024","1,394,759,135,575",,"1,607,146,199,975","1,900,821,760,170",
1. Phải thu ngắn hạn của khách hàng,"1,298,611,919,304","1,279,297,401,594","1,230,363,644,162",,"1,147,271,168,151","1,152,559,421,395","1,146,312,711,040","1,126,868,857,357","1,130,019,609,029","1,168,332,812,036","1,282,275,119,219","1,228,443,098,881","1,407,289,721,886","1,484,552,679,635","1,568,980,462,510","1,414,048,009,469","1,578,759,031,597","1,544,183,779,559","1,545,968,071,749","1,277,939,847,992",,"1,445,385,728,170","1,719,821,381,949",
