TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,"387,753,825,630","357,040,037,244","428,498,871,114","505,185,805,929","416,461,121,278","438,718,573,237","323,591,196,153","344,149,943,998","249,404,081,054","215,855,018,680","206,031,877,274","223,349,732,418","231,952,034,730","266,031,921,569","229,837,740,324","245,952,190,711","197,488,471,979","202,207,762,878","203,219,925,061","245,952,190,711","221,599,170,013","238,475,941,236","209,447,688,683","237,668,670,688"
I. Tiền và các khoản tương đương tiền,"72,735,180,124","25,371,907,045","13,148,945,661","47,159,430,692","16,922,270,265","13,242,671,228","20,393,835,247","17,575,499,801","4,692,209,224","7,405,084,799","18,222,418,845","31,691,385,199","9,489,705,192","10,573,373,859","3,024,247,830","17,425,239,914","2,920,042,739","8,684,734,661","2,944,476,242","17,425,239,914","14,222,339,207","12,433,389,778","15,400,878,412","24,862,609,514"
1. Tiền,"9,216,463,684","16,521,907,045","5,198,065,661","38,408,550,692","7,522,270,265","10,342,671,228","17,163,835,247","14,225,499,801","4,042,209,224","5,955,084,799","9,572,418,845","31,241,385,199","3,659,705,192","8,573,373,859","3,024,247,830","16,425,239,914","1,920,042,739","6,684,734,661","2,944,476,242","16,425,239,914","14,222,339,207","9,433,389,778","15,400,878,412","24,862,609,514"
2. Các khoản tương đương tiền,"63,518,716,440","8,850,000,000","7,950,880,000","8,750,880,000","9,400,000,000","2,900,000,000","3,230,000,000","3,350,000,000","650,000,000","1,450,000,000","8,650,000,000","450,000,000","5,830,000,000","2,000,000,000",,"1,000,000,000","1,000,000,000","2,000,000,000",,"1,000,000,000",,"3,000,000,000",,
II. Các khoản đầu tư tài chính ngắn hạn,"17,000,000,000","22,000,000,000","15,500,000,000","17,500,000,000","10,000,000,000","15,000,000,000","16,500,000,000","17,500,000,000","13,000,000,000","13,500,000,000","13,500,000,000","11,000,000,000","11,500,000,000","6,500,000,000","7,309,650,000","3,809,650,000","1,309,650,000","1,309,650,000","309,650,000","3,809,650,000","6,309,650,000","8,309,650,000","11,309,650,000","309,650,000"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,"17,000,000,000","22,000,000,000","15,500,000,000","17,500,000,000","10,000,000,000","15,000,000,000","16,500,000,000","17,500,000,000","13,000,000,000","13,500,000,000","13,500,000,000","11,000,000,000","11,500,000,000","6,500,000,000",,"3,809,650,000","1,309,650,000","1,309,650,000","309,650,000","3,809,650,000","6,309,650,000","8,309,650,000","11,309,650,000","309,650,000"
III. Các khoản phải thu ngắn hạn,"176,015,402,625","138,337,294,182","199,399,821,448","387,274,459,577","334,696,346,664","262,404,565,326","221,408,384,907","259,240,491,640","181,095,047,809","143,747,347,171","124,603,518,353","118,636,949,319","144,011,031,675","189,951,154,591","118,462,275,456","143,615,136,674","113,970,087,566","99,889,707,419","100,457,421,072","143,615,136,674","118,474,139,092","122,650,464,723","97,633,222,574","128,256,025,179"
1. Phải thu ngắn hạn của khách hàng,"145,930,149,711","112,724,836,326","154,803,340,506","354,362,749,128","285,000,386,122","239,185,573,500","185,874,198,000","235,445,861,689","139,627,338,676","101,399,590,241","71,879,455,809","88,962,550,652","62,402,621,946","117,823,779,838","61,671,863,034","115,970,623,896","70,959,630,941","59,328,509,567","64,925,279,302","115,970,623,896","78,084,175,314","86,564,840,343","54,279,285,439","103,938,433,635"
2. Trả trước cho người bán ngắn hạn,"2,725,556,838","6,993,351,815","26,288,489,185","25,142,361,147","18,983,933,628","3,891,251,413","7,452,372,061","1,397,478,167","2,249,295,100","7,186,954,100","14,370,175,227","4,978,060,536","43,715,484,605","33,080,151,462","25,866,047,311","5,591,214,314","5,873,460,711","9,563,170,346","9,425,593,075","5,591,214,314","12,199,218,195","9,467,880,074","6,712,591,650","5,084,638,910"
3. Phải thu nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,"601,251,904",,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
