Date,Open,High,Low,Close,Volume
2022-01-07,24.19512939453125,24.231585283759763,24.19512939453125,24.19512939453125,9400
2022-01-10,24.19512951043354,24.223911053595817,24.19512951043354,24.204723358154297,11400
2022-01-11,24.195127953261565,24.262284882984737,24.195127953261565,24.233503341674805,19600
2022-01-12,24.26228690845494,24.26228690845494,24.243099212646484,24.243099212646484,12000
2022-01-13,24.22390988237313,24.300658830589057,24.22390988237313,24.27187728881836,15800
2022-01-14,24.22390972733441,24.296821502148777,24.22390972733441,24.2526912689209,9700
2022-01-18,24.348626935781763,24.358220783313985,24.300659527959983,24.32944107055664,142400
2022-01-19,24.291065680427764,24.32944107055664,24.291065680427764,24.32944107055664,20400
2022-01-20,24.329441186601706,24.367814747074302,24.315049500315077,24.339035034179688,17700
2022-01-21,24.377408865384723,24.377408865384723,24.34862732233114,24.367815017700195,16700
2022-01-24,24.358220317666895,24.367814165015712,24.243097809159647,24.291065216064453,35100
2022-01-25,24.252689899832486,24.291063456608995,24.23350220652466,24.288185119628906,17200
2022-01-26,24.271879158048915,24.319848398027627,24.223911747909607,24.262287139892578,23000
2022-01-27,24.262286211938672,24.301618608425652,24.17594341311873,24.185535430908203,34000
2022-01-28,24.185535430908203,24.31984746787219,24.080006766669978,24.185535430908203,54800
2022-01-31,24.166348860208387,24.348626470318077,24.166348860208387,24.291065216064453,51800
2022-02-01,24.29106700784653,24.29586484679448,24.27475764913444,24.28147315979004,15800
2022-02-02,24.271876900248813,24.285307920225602,24.223909494571494,24.233503341674805,16900
2022-02-03,24.233505364742257,24.298740968715858,24.175944107156287,24.243099212646484,26400
2022-02-04,24.195127331159238,24.240218228401503,24.16634762042852,24.175941467285156,25400
2022-02-07,24.195127097255444,24.28146988829126,24.147159693275178,24.156753540039062,14500
2022-02-08,24.137566406681405,24.21911319114735,24.137566406681405,24.157712936401367,12800
2022-02-09,24.175943258578226,24.257488218142832,24.1375678683083,24.166349411010742,21100
2022-02-10,24.13756857881418,24.204723683923984,24.01285221644445,24.060819625854492,35300
