quarter,P,EPS,D/E,P/E,SIZE
2019Q1,5338.852459016393,0.022467258061730673,1.5845442846238802,237628.12731074923,28.3222056548092
2019Q2,6856.349206349207,0.011115788574063097,1.5777050698675388,616811.7682939196,28.330487560634324
2019Q3,6340.46875,0.0016183618953423285,1.6676626105571155,3917831.2145435275,28.36512983257941
2019Q4,5791.475409836065,-0.020102112664275144,1.7646238197484017,-288102.82314895676,28.381688983275062
2020Q1,4730.806451612903,0.003769805883669441,1.965170910455201,1254920.4382396599,28.456835305298256
2020Q2,4644.603174603175,0.01181574458736297,1.9313565468035416,393085.9490286049,28.45694015335506
2020Q3,5484.6875,0.0021405695749977492,1.8736706037004933,2562256.122885315,28.53716613295067
2020Q4,5770.0,-0.000174973418930759,1.9237841274250305,-32976437.422665447,28.5552688476141
2021Q1,14238.524590163934,0.014798919738751621,2.808682492983115,962132.6989752996,28.952508531834216
2021Q2,17183.898305084746,0.020885679939305353,3.2342455330781847,822759.8218023959,29.074507212196366
2021Q3,21950.78125,,,,
2021Q4,31303.125,0.054274578252124665,3.2615737874370105,576754.8271786817,29.120442892444444
2022Q1,31220.833333333332,0.256432329554341,2.735361193787524,121750.7690531559,29.156834863351644
2022Q2,,-0.08157932055108737,3.016842740592429,,29.179169310874762
2022Q3,,0.008667747909871628,3.1019291190416975,,29.202142156249117
2022Q4,,-0.016667333671757722,1.9181366533692452,,29.3369989720642
2023Q1,,0.004501255166785968,2.0015998104697545,,29.389124733612622
2023Q2,,0.009899049720561373,2.1570568765289924,,29.445327516543166
2023Q3,14958.510638297872,0.0003543228492717315,2.3364756019688597,42217177.551612355,29.50168405538198
2023Q4,12532.03125,0.01459291799739517,2.668597435671281,858774.8695796798,29.6074877084468
2024Q1,11980.50847457627,0.004097298172331282,2.6009240543917165,2924002.1035031476,29.58982823195652
2024Q2,13355.737704918032,0.009868725713668508,2.6270852331666816,1353339.640032745,29.603824121591305
2024Q3,14015.873015873016,0.011054691217542545,2.6955609484503635,1267866.5319598806,29.62716155250123
2024Q4,15375.0,0.06902916485944612,3.2712402140061605,222731.94281440083,29.82264975592215
