Date,Open,High,Low,Close,Volume
2010-09-08,14400.0,16500.0,14400.0,14400.0,1181130
2010-09-09,15000.0,15100.0,14900.0,15100.0,2766370
2010-09-10,15800.0,15800.0,15800.0,15800.0,1353710
2010-09-13,16500.0,16500.0,15500.0,16000.0,707490
2010-09-14,15500.0,15700.0,15200.0,15200.0,813000
2010-09-15,14600.0,15000.0,14500.0,14500.0,898640
2010-09-16,14500.0,15200.0,14300.0,14900.0,402070
2010-09-17,14900.0,15200.0,14600.0,15000.0,427980
2010-09-20,15000.0,15000.0,14500.0,14600.0,414710
2010-09-21,14600.0,14700.0,14200.0,14400.0,567170
2010-09-22,14400.0,14500.0,14300.0,14500.0,358880
2010-09-23,74.84559631347656,74.84559631347656,74.84559631347656,74.84559631347656,0
2010-09-24,13900.0,14200.0,13800.0,14000.0,202710
2010-09-27,14000.0,14000.0,13500.0,13500.0,244000
2010-09-28,13600.0,13800.0,13300.0,13300.0,350700
2010-09-29,13300.0,13400.0,13000.0,13000.0,477010
2010-09-30,12800.0,13000.0,12800.0,13000.0,246410
2010-10-01,12800.0,12900.0,12800.0,12800.0,255840
2010-10-04,12900.0,12900.0,12200.0,12200.0,313610
2010-10-05,11800.0,12200.0,11800.0,12100.0,295820
2010-10-06,12400.0,12400.0,12000.0,12400.0,324040
2010-10-07,12300.0,12500.0,12100.0,12200.0,199550
2010-10-08,12000.0,12200.0,11900.0,12000.0,137870
2010-10-11,12000.0,12100.0,11900.0,12000.0,176300
2010-10-12,11900.0,12000.0,11600.0,11600.0,72030
2010-10-13,11400.0,11700.0,11400.0,11500.0,231980
2010-10-14,11600.0,11600.0,11400.0,11400.0,241340
2010-10-15,11400.0,11800.0,11300.0,11700.0,466120
2010-10-18,11700.0,11800.0,11600.0,11700.0,144240
2010-10-19,11700.0,11700.0,11400.0,11500.0,233230
2010-10-20,11400.0,11400.0,11000.0,11000.0,327650
2010-10-21,10900.0,11100.0,10600.0,11000.0,639990
