Date,Open,High,Low,Close,Volume
2010-02-22,7370.0400390625,7370.0400390625,7200.6201171875,7285.330078125,2845
2010-02-23,7031.18994140625,7031.18994140625,6946.47998046875,6946.47998046875,7649
2010-02-24,6946.47998046875,7115.91015625,6861.77001953125,7031.18994140625,1794
2010-02-25,7115.91015625,7115.91015625,6946.47998046875,7031.18994140625,791
2010-02-26,7115.91015625,7115.91015625,6946.47998046875,7031.18994140625,3341
2010-03-01,7031.18994140625,7115.91015625,6946.47998046875,7031.18994140625,25380
2010-03-02,7031.18994140625,7031.18994140625,6861.77001953125,7031.18994140625,38388
2010-03-03,7031.18994140625,7031.18994140625,6946.47998046875,7031.18994140625,18793
2010-03-04,7115.91015625,7200.6201171875,7031.18994140625,7115.91015625,12796
2010-03-05,7031.18994140625,7285.330078125,7031.18994140625,7115.91015625,29618
2010-03-08,7285.330078125,7454.759765625,7200.6201171875,7454.759765625,67475
2010-03-09,7539.47021484375,7708.89990234375,7454.759765625,7454.759765625,52719
2010-03-10,7624.18017578125,7624.18017578125,7370.0400390625,7454.759765625,13316
2010-03-11,7624.18017578125,7624.18017578125,7539.47021484375,7539.47021484375,11545
2010-03-12,7708.89990234375,7878.31982421875,7624.18017578125,7878.31982421875,97860
2010-03-15,8047.75,8217.1796875,7963.0400390625,8047.75,70898
2010-03-16,8047.75,8047.75,7708.89990234375,7793.60986328125,56024
2010-03-17,7708.89990234375,7793.60986328125,7539.47021484375,7793.60986328125,23562
2010-03-18,7624.18017578125,7793.60986328125,7454.759765625,7793.60986328125,14744
2010-03-19,7624.18017578125,7793.60986328125,7539.47021484375,7539.47021484375,46109
2010-03-22,7370.0400390625,7624.18017578125,7370.0400390625,7454.759765625,9420
2010-03-23,7370.0400390625,7624.18017578125,7370.0400390625,7370.0400390625,19737
2010-03-24,7370.0400390625,7624.18017578125,7370.0400390625,7624.18017578125,7165
2010-03-25,7963.0400390625,7963.0400390625,7708.89990234375,7708.89990234375,127253
2010-03-26,7793.60986328125,7878.31982421875,7624.18017578125,7793.60986328125,69635
2010-03-29,7624.18017578125,7793.60986328125,7624.18017578125,7624.18017578125,32628
2010-03-30,7624.18017578125,7793.60986328125,7624.18017578125,7624.18017578125,17223
2010-03-31,7624.18017578125,7793.60986328125,7624.18017578125,7624.18017578125,21295
2010-04-01,7624.18017578125,7708.89990234375,7539.47021484375,7708.89990234375,23786
2010-04-05,7708.89990234375,7793.60986328125,7624.18017578125,7624.18017578125,16007
2010-04-06,7793.60986328125,7793.60986328125,7624.18017578125,7624.18017578125,45908
2010-04-07,7793.60986328125,7793.60986328125,7708.89990234375,7793.60986328125,34186
2010-04-08,7963.0400390625,7963.0400390625,7878.31982421875,7963.0400390625,58067
2010-04-09,8217.1796875,8217.1796875,8047.75,8132.4599609375,30774
