Date,Open,High,Low,Close,Adj Close,Volume
2023-07-16,13500.0,13600.0,13400.0,13500.0,,25200.0
2023-07-18,13450.0,13550.0,13450.0,13450.0,,45500.0
2023-07-19,13500.0,13500.0,13450.0,13500.0,,170200.0
2023-07-20,13500.0,13600.0,13300.0,13500.0,,91000.0
2023-07-23,13550.0,13550.0,13400.0,13450.0,,27400.0
2023-07-25,13550.0,13650.0,13500.0,13650.0,,54700.0
2023-07-27,13600.0,14050.0,13600.0,13850.0,,149200.0
2023-08-02,13500.0,13600.0,13400.0,13600.0,,134800.0
2023-08-03,13500.0,14050.0,13450.0,13950.0,,135900.0
2023-08-06,13950.0,14000.0,13750.0,13800.0,,90000.0
2023-08-07,14000.0,14000.0,13800.0,13900.0,,122400.0
2023-08-08,13850.0,13900.0,13600.0,13800.0,,45800.0
2023-08-09,13750.0,13850.0,13550.0,13800.0,,75400.0
2023-08-10,13800.0,13800.0,13550.0,13650.0,,37500.0
2023-08-13,13600.0,13800.0,13600.0,13650.0,,51600.0
2023-08-14,13700.0,13800.0,13500.0,13650.0,,45800.0
2023-08-15,13650.0,13650.0,13450.0,13500.0,,70600.0
2023-08-16,13650.0,13700.0,13300.0,13550.0,,36700.0
2023-08-17,13350.0,13650.0,12900.0,13550.0,,215800.0
2023-08-20,13550.0,13550.0,13000.0,13350.0,,24500.0
2023-08-21,13550.0,13550.0,13000.0,13000.0,,43700.0
2023-08-22,13350.0,13350.0,12900.0,12900.0,,33000.0
2023-08-23,12900.0,13000.0,12900.0,12950.0,,30700.0
2023-08-24,13000.0,13000.0,12850.0,12950.0,,13300.0
2023-08-27,13200.0,13200.0,12850.0,12950.0,,33400.0
2023-08-28,13000.0,13000.0,12900.0,12950.0,,19400.0
2023-08-29,12950.0,13500.0,12950.0,13000.0,,26100.0
2023-08-30,13200.0,13200.0,12900.0,13000.0,,53100.0
2023-09-04,13100.0,13100.0,12900.0,12900.0,,44700.0
2023-09-05,13100.0,13100.0,12800.0,13000.0,,39200.0
2023-09-06,13000.0,13000.0,12900.0,12950.0,,23100.0
2023-09-07,12900.0,13000.0,12900.0,12900.0,,43800.0
2023-09-10,13000.0,13000.0,12850.0,12900.0,,34300.0
2023-09-11,12800.0,13000.0,12800.0,12950.0,,11600.0
2023-09-12,12950.0,12950.0,12800.0,12900.0,,34000.0
2023-09-13,12900.0,12900.0,12750.0,12900.0,,24200.0
2023-09-14,12800.0,12950.0,12800.0,12900.0,,21000.0
2023-09-17,12800.0,13000.0,12750.0,12900.0,,15600.0
2023-09-18,12900.0,13000.0,12800.0,12900.0,,5600.0
2023-09-19,12850.0,12900.0,12750.0,12900.0,,25084900.0
2023-09-20,12900.0,12900.0,12750.0,12900.0,,21700.0
2023-09-21,12800.0,12800.0,12500.0,12800.0,,42700.0
2023-09-24,12800.0,12800.0,12400.0,12800.0,,17100.0
2023-09-25,12800.0,12800.0,12500.0,12700.0,,13700.0
2023-09-26,12650.0,12650.0,12050.0,12300.0,,21500.0
2023-09-27,12300.0,12300.0,12000.0,12050.0,,15000.0
2023-09-28,12000.0,12300.0,11650.0,12050.0,,73800.0
2023-10-01,12050.0,12650.0,12000.0,12200.0,,21800.0
2023-10-02,12200.0,12200.0,11850.0,12050.0,,25100.0
2023-10-03,12000.0,12000.0,11550.0,11850.0,,25900.0
2023-10-04,11650.0,11800.0,11500.0,11550.0,,58900.0
2023-10-05,11550.0,12350.0,11400.0,12300.0,,91700.0
2023-10-08,12300.0,12450.0,11750.0,12000.0,,29800.0
2023-10-09,12000.0,12200.0,11800.0,11800.0,,37400.0
2023-10-10,12200.0,12250.0,11050.0,11900.0,,25900.0
2023-10-11,12000.0,12000.0,11300.0,11900.0,,11200.0
2023-10-12,11800.0,11950.0,11700.0,11900.0,,2600.0
2023-10-15,11800.0,11800.0,11650.0,11650.0,,6100.0
2023-10-16,11900.0,11900.0,11700.0,11900.0,,2200.0
2023-10-17,11600.0,11600.0,11450.0,11450.0,,11900.0
2023-10-18,11400.0,11700.0,11300.0,11550.0,,59000.0
2023-10-19,10900.0,11600.0,10900.0,11600.0,,7600.0
2023-10-22,11500.0,11600.0,11500.0,11500.0,,3200.0
2023-10-23,11600.0,11750.0,10750.0,10750.0,,39800.0
2023-10-24,10750.0,11500.0,10750.0,11500.0,,46000.0
2023-10-25,12200.0,12200.0,10900.0,11500.0,,32200.0
2023-10-26,11500.0,11500.0,11100.0,11450.0,,26900.0
2023-10-29,11400.0,11450.0,10900.0,11450.0,,18200.0
2023-10-30,11450.0,11450.0,10900.0,11450.0,,14500.0
2023-10-31,11150.0,11400.0,10950.0,11300.0,,19400.0
2023-11-01,11400.0,11400.0,11000.0,11300.0,,18100.0
2023-11-02,11050.0,11100.0,10950.0,10950.0,,13400.0
2023-11-05,11000.0,11000.0,10950.0,11000.0,,15600.0
2023-11-06,11000.0,11000.0,10800.0,11000.0,,11300.0
2023-11-07,10650.0,11200.0,10650.0,11150.0,,6500.0
2023-11-08,11150.0,11250.0,10950.0,11200.0,,8800.0
2023-11-09,11150.0,11300.0,11000.0,11300.0,,17400.0
2023-11-12,11300.0,11350.0,11150.0,11300.0,,14500.0
2023-11-13,11300.0,11300.0,11200.0,11300.0,,43700.0
2023-11-14,11400.0,11400.0,11200.0,11350.0,,31600.0
2023-11-15,11350.0,11350.0,11100.0,11350.0,,10200.0
2023-11-16,11300.0,11350.0,11150.0,11350.0,,45800.0
2023-11-19,11200.0,11300.0,11150.0,11300.0,,28300.0
2023-11-20,11300.0,11300.0,11100.0,11300.0,,2400.0
2023-11-21,11200.0,11300.0,11150.0,11300.0,,5600.0
2023-11-22,11350.0,11350.0,11000.0,11250.0,,18100.0
2023-11-23,11000.0,11250.0,10900.0,11200.0,,20200.0
2023-11-26,11000.0,11200.0,10950.0,11200.0,,50500.0
2023-11-27,11200.0,11200.0,11000.0,11100.0,,12300.0
2023-11-28,10900.0,11000.0,10900.0,11000.0,,11500.0
2023-11-29,11000.0,11100.0,10900.0,11100.0,,13800.0
2023-11-30,11200.0,11400.0,10550.0,11350.0,,71800.0
2023-12-03,11300.0,11900.0,11300.0,11900.0,,137000.0
2023-12-04,11950.0,12150.0,11950.0,12150.0,,115800.0
2023-12-05,12200.0,12600.0,12200.0,12550.0,,114700.0
2023-12-06,12600.0,12600.0,12200.0,12500.0,,71500.0
2023-12-07,12550.0,12550.0,12450.0,12500.0,,20800.0
2023-12-10,12550.0,12550.0,12300.0,12450.0,,39100.0
2023-12-11,12450.0,12550.0,12350.0,12450.0,,10000.0
