Date,Open,High,Low,Close,Volume
2018-10-03,13474.0,13798.7001953125,13311.7001953125,13514.599609375,1072234
2018-10-04,13595.7998046875,13676.900390625,13474.0,13555.2001953125,597076
2018-10-05,13555.2001953125,13555.2001953125,13392.900390625,13433.400390625,250872
2018-10-08,13230.5,13271.099609375,13108.7998046875,13149.400390625,193510
2018-10-09,13189.900390625,13555.2001953125,13189.900390625,13474.0,598936
2018-10-10,13514.599609375,13595.7998046875,13352.2998046875,13392.900390625,330594
2018-10-11,13149.400390625,13189.900390625,12662.2998046875,12662.2998046875,189383
2018-10-12,12418.7998046875,13149.400390625,12094.2001953125,13027.599609375,476784
2018-10-15,13068.2001953125,13149.400390625,12500.0,12500.0,192635
2018-10-16,12581.2001953125,12824.7001953125,12500.0,12581.2001953125,309121
2018-10-17,12743.5,12824.7001953125,12662.2998046875,12743.5,347313
2018-10-18,12702.900390625,12702.900390625,12540.599609375,12581.2001953125,272974
2018-10-19,12418.7998046875,12662.2998046875,12378.2001953125,12581.2001953125,205189
2018-10-22,12581.2001953125,12905.7998046875,12540.599609375,12743.5,327157
2018-10-23,12743.5,12743.5,12094.2001953125,12378.2001953125,228634
2018-10-24,12378.2001953125,12418.7998046875,12175.2998046875,12256.5,102416
2018-10-25,11444.7998046875,12905.7998046875,11444.7998046875,12905.7998046875,120304
2018-10-26,13272.7001953125,13272.7001953125,12727.2998046875,13090.900390625,76054
2018-10-29,12909.099609375,13090.900390625,12727.2998046875,12727.2998046875,15125
2018-10-30,12590.900390625,12727.2998046875,12545.5,12727.2998046875,39160
2018-10-31,13045.5,13090.900390625,12863.599609375,12909.099609375,153010
2018-11-01,12909.099609375,12954.5,12681.7998046875,12818.2001953125,66858
2018-11-02,12863.599609375,13000.0,12818.2001953125,12909.099609375,170797
2018-11-05,12909.099609375,12909.099609375,12727.2998046875,12909.099609375,65868
2018-11-06,12954.5,13000.0,12681.7998046875,12681.7998046875,77000
2018-11-07,12681.7998046875,12909.099609375,12681.7998046875,12727.2998046875,185130
2018-11-08,12818.2001953125,12863.599609375,12636.400390625,12772.7001953125,264363
2018-11-09,12727.2998046875,12818.2001953125,12590.900390625,12772.7001953125,126500
2018-11-12,12727.2998046875,12818.2001953125,12636.400390625,12772.7001953125,160644
2018-11-13,12772.7001953125,12772.7001953125,12590.900390625,12727.2998046875,117678
2018-11-14,12727.2998046875,12727.2998046875,12590.900390625,12681.7998046875,115764
2018-11-15,12590.900390625,12727.2998046875,12363.599609375,12363.599609375,159577
2018-11-16,12545.5,12681.7998046875,12363.599609375,12545.5,199452
2018-11-19,12590.900390625,12681.7998046875,12545.5,12636.400390625,92884
2018-11-20,12636.400390625,12727.2998046875,12545.5,12727.2998046875,236071
2018-11-21,12409.099609375,12727.2998046875,12409.099609375,12681.7998046875,111507
2018-11-23,12590.900390625,12727.2998046875,12590.900390625,12636.400390625,141130
2018-11-26,12681.7998046875,12681.7998046875,12500.0,12590.900390625,83094
