Date,Open,High,Low,Close,Adj Close,Volume
2012-02-26,5702.23486328125,5702.23486328125,5593.62109375,5593.62109375,,36825.0
2012-02-27,5430.69970703125,5593.62109375,5430.69970703125,5593.62109375,,1740216.0
2012-02-28,5593.62109375,5593.62109375,5593.62109375,5593.62109375,,16.0
2012-03-01,5702.23486328125,5702.23486328125,5702.23486328125,5702.23486328125,,182.0
2012-03-04,5430.69970703125,5593.62109375,5430.69970703125,5430.69970703125,,67429.0
2012-03-06,5702.23486328125,5702.23486328125,5159.1650390625,5159.1650390625,,71.0
2012-03-07,5376.39306640625,5376.39306640625,5159.1650390625,5159.1650390625,,992.0
2012-03-08,5159.1650390625,5376.39306640625,5159.1650390625,5376.39306640625,,90.0
2012-03-11,5539.31396484375,5539.31396484375,5539.31396484375,5539.31396484375,,35.0
2012-03-12,5647.927734375,5647.927734375,5647.927734375,5647.927734375,,90.0
2012-03-13,5647.927734375,5756.5419921875,5485.0068359375,5485.0068359375,,164.0
2012-03-14,5430.69970703125,5539.31396484375,5430.69970703125,5539.31396484375,,3413181.0
2012-03-15,5267.77880859375,5539.31396484375,5267.77880859375,5539.31396484375,,27637.0
2012-03-18,5430.69970703125,5430.69970703125,5430.69970703125,5430.69970703125,,66589.0
2012-03-19,5159.1650390625,5430.69970703125,5159.1650390625,5376.39306640625,,219.0
2012-03-20,5430.69970703125,5430.69970703125,5430.69970703125,5430.69970703125,,16.0
2012-03-21,5159.1650390625,5430.69970703125,5159.1650390625,5430.69970703125,,2060.0
2012-03-22,5159.1650390625,5430.69970703125,5159.1650390625,5430.69970703125,,863.0
2012-03-27,5485.0068359375,5485.0068359375,5430.69970703125,5430.69970703125,,5522.0
2012-03-28,5430.69970703125,5430.69970703125,5376.39306640625,5430.69970703125,,22960.0
2012-04-02,5159.1650390625,5430.69970703125,5159.1650390625,5430.69970703125,,60027.0
2012-04-04,5376.39306640625,5376.39306640625,5376.39306640625,5376.39306640625,,16.0
2012-04-05,5593.62109375,5593.62109375,5485.0068359375,5485.0068359375,,403.0
2012-04-08,5213.4716796875,5593.62109375,5213.4716796875,5593.62109375,,9628.0
