Date,Open,High,Low,Close,Adj Close,Volume
2023-07-16,9020.0,9260.0,8970.0,9200.0,,1768000.0
2023-07-18,9050.0,9090.0,8850.0,8850.0,,819800.0
2023-07-19,8850.0,9050.0,8780.0,9050.0,,875300.0
2023-07-20,9100.0,9590.0,9060.0,9480.0,,4304900.0
2023-07-23,9680.0,9950.0,9490.0,9800.0,,3460000.0
2023-07-25,9810.0,10200.0,9710.0,10100.0,,4261100.0
2023-07-27,10300.0,10700.0,10300.0,10600.0,,2681100.0
2023-08-02,10200.0,10250.0,10000.0,10050.0,,1783900.0
2023-08-03,10250.0,10750.0,10100.0,10700.0,,3527200.0
2023-08-06,10800.0,11100.0,10550.0,10900.0,,2384700.0
2023-08-07,11100.0,11100.0,10500.0,10500.0,,2175300.0
2023-08-08,10500.0,10700.0,10300.0,10600.0,,1896800.0
2023-08-09,10550.0,10700.0,10300.0,10300.0,,1666200.0
2023-08-10,10450.0,10450.0,9700.0,10100.0,,4138700.0
2023-08-13,10350.0,10800.0,10250.0,10600.0,,2612700.0
2023-08-14,10700.0,10750.0,10400.0,10400.0,,2212500.0
2023-08-15,10350.0,10500.0,10100.0,10500.0,,2522700.0
2023-08-16,10550.0,10700.0,10300.0,10300.0,,2257600.0
2023-08-17,10000.0,10200.0,9580.0,9580.0,,3397200.0
2023-08-20,9410.0,9580.0,9050.0,9200.0,,1796500.0
2023-08-21,9550.0,9550.0,8900.0,9400.0,,1514100.0
2023-08-22,9500.0,9610.0,9400.0,9450.0,,1004100.0
2023-08-23,9500.0,9850.0,9420.0,9850.0,,1160900.0
2023-08-24,9800.0,9860.0,9670.0,9790.0,,1188200.0
2023-08-27,9790.0,9840.0,9590.0,9830.0,,997700.0
2023-08-28,9840.0,10100.0,9800.0,9850.0,,1392700.0
2023-08-29,9820.0,9950.0,9550.0,9750.0,,3220100.0
2023-08-30,9850.0,10250.0,9750.0,10150.0,,1974200.0
2023-09-04,10600.0,10600.0,10250.0,10550.0,,2280100.0
2023-09-05,10600.0,10650.0,10300.0,10600.0,,2501900.0
2023-09-06,10700.0,10950.0,10550.0,10600.0,,3736600.0
2023-09-07,10600.0,10650.0,10350.0,10400.0,,1999100.0
2023-09-10,10500.0,10600.0,9680.0,9800.0,,3008500.0
2023-09-11,9940.0,10150.0,9700.0,10050.0,,1374700.0
2023-09-12,10300.0,10300.0,9710.0,9800.0,,2697500.0
2023-09-13,9800.0,10000.0,9390.0,9400.0,,2670700.0
2023-09-14,9590.0,9600.0,9360.0,9400.0,,1377300.0
2023-09-17,9400.0,9550.0,9200.0,9280.0,,1080800.0
2023-09-18,9300.0,9550.0,9200.0,9550.0,,1165200.0
2023-09-19,9690.0,9790.0,9400.0,9790.0,,1120600.0
2023-09-20,9800.0,9960.0,9600.0,9750.0,,1083400.0
2023-09-21,9410.0,9600.0,9100.0,9330.0,,1445700.0
2023-09-24,9100.0,9400.0,8680.0,8680.0,,1495600.0
2023-09-25,8680.0,8860.0,8500.0,8570.0,,1124400.0
2023-09-26,8500.0,8640.0,8200.0,8640.0,,971400.0
2023-09-27,8680.0,8700.0,8300.0,8300.0,,673400.0
2023-09-28,8500.0,8550.0,8300.0,8550.0,,875800.0
2023-10-01,8680.0,8680.0,8400.0,8400.0,,524800.0
2023-10-02,8390.0,8390.0,7820.0,7820.0,,1797800.0
2023-10-03,7340.0,8130.0,7340.0,7910.0,,858200.0
2023-10-04,7930.0,8090.0,7700.0,7800.0,,655100.0
2023-10-05,7620.0,7880.0,7620.0,7810.0,,852500.0
2023-10-08,7810.0,7960.0,7770.0,7940.0,,604900.0
2023-10-09,8070.0,8070.0,7940.0,7980.0,,654300.0
2023-10-10,7980.0,7980.0,7810.0,7900.0,,510600.0
2023-10-11,8000.0,8190.0,7990.0,8030.0,,434900.0
2023-10-12,7900.0,8030.0,7810.0,7950.0,,481700.0
2023-10-15,7940.0,8050.0,7920.0,7940.0,,365800.0
2023-10-16,7940.0,8050.0,7900.0,7900.0,,397700.0
2023-10-17,7910.0,7910.0,7350.0,7600.0,,750400.0
2023-10-18,7590.0,7600.0,7340.0,7340.0,,663700.0
2023-10-19,7340.0,7710.0,7280.0,7630.0,,379100.0
2023-10-22,7530.0,7800.0,7500.0,7700.0,,316800.0
2023-10-23,7560.0,7800.0,7560.0,7700.0,,322600.0
2023-10-24,7890.0,7890.0,7700.0,7700.0,,176400.0
2023-10-25,7350.0,7640.0,7170.0,7170.0,,1185400.0
2023-10-26,7200.0,7320.0,6900.0,7300.0,,492400.0
2023-10-29,7300.0,7300.0,7060.0,7060.0,,186800.0
2023-10-30,7070.0,7160.0,6850.0,6850.0,,440700.0
2023-10-31,6840.0,7000.0,6700.0,6900.0,,345400.0
2023-11-01,7000.0,7380.0,6900.0,7380.0,,758800.0
2023-11-02,7500.0,7500.0,7260.0,7380.0,,384100.0
2023-11-05,7490.0,7500.0,7370.0,7400.0,,1169900.0
2023-11-06,7310.0,7480.0,7310.0,7420.0,,967100.0
2023-11-07,7420.0,7930.0,7350.0,7930.0,,2365500.0
2023-11-08,8150.0,8160.0,7960.0,8040.0,,4602800.0
2023-11-09,8030.0,8130.0,7880.0,7930.0,,3827100.0
2023-11-12,7930.0,8050.0,7800.0,8000.0,,738900.0
2023-11-13,8050.0,8090.0,7870.0,7900.0,,1178100.0
2023-11-14,8150.0,8150.0,7890.0,7900.0,,929300.0
2023-11-15,7900.0,8000.0,7850.0,7950.0,,419800.0
2023-11-16,8000.0,8170.0,7860.0,8000.0,,2097000.0
2023-11-19,7900.0,7950.0,7600.0,7820.0,,680500.0
2023-11-20,7980.0,8010.0,7910.0,7950.0,,598200.0
2023-11-21,7950.0,8020.0,7900.0,8010.0,,671200.0
2023-11-22,8200.0,8200.0,7790.0,7790.0,,2865800.0
2023-11-23,7750.0,7800.0,7550.0,7780.0,,796600.0
2023-11-26,7780.0,7890.0,7600.0,7600.0,,536300.0
2023-11-27,7600.0,7630.0,7370.0,7510.0,,968900.0
2023-11-28,7600.0,7600.0,7500.0,7500.0,,542500.0
2023-11-29,7500.0,7700.0,7500.0,7510.0,,436900.0
2023-11-30,7700.0,7700.0,7460.0,7520.0,,424100.0
2023-12-03,7540.0,7850.0,7540.0,7800.0,,941100.0
2023-12-04,7880.0,7930.0,7770.0,7800.0,,583700.0
2023-12-05,7820.0,8340.0,7810.0,8340.0,,6035100.0
2023-12-06,8790.0,8790.0,8350.0,8710.0,,2963700.0
2023-12-07,8710.0,8710.0,8390.0,8480.0,,1628500.0
2023-12-10,8550.0,8550.0,8200.0,8300.0,,1048400.0
2023-12-11,8400.0,8400.0,8280.0,8390.0,,437000.0
2023-12-12,8390.0,8500.0,8190.0,8190.0,,890300.0
2023-12-14,8200.0,8220.0,8010.0,8160.0,,634300.0
2023-12-17,8200.0,8200.0,8020.0,8020.0,,479100.0
2023-12-18,8090.0,8150.0,7810.0,8050.0,,1364430.0
2023-12-19,8170.0,8170.0,8100.0,8140.0,,492900.0
2023-12-20,8120.0,8160.0,8060.0,8160.0,,350100.0
2023-12-21,8180.0,8190.0,8100.0,8100.0,,337800.0
2023-12-24,8090.0,8450.0,8090.0,8440.0,,847200.0
2023-12-25,8400.0,8550.0,8400.0,8500.0,,701900.0
2023-12-26,8500.0,8520.0,8400.0,8400.0,,346700.0
2023-12-27,8410.0,8460.0,8300.0,8400.0,,1189700.0
2023-12-28,8400.0,8600.0,8390.0,8600.0,,619209.0
2024-01-01,8590.0,8640.0,8520.0,8540.0,,970000.0
2024-01-02,8530.0,8600.0,8450.0,8590.0,,567600.0
2024-01-03,8600.0,8780.0,8590.0,8660.0,,824500.0
2024-01-04,8600.0,8690.0,8500.0,8650.0,,1427800.0
2024-01-07,8660.0,8870.0,8630.0,8790.0,,968500.0
2024-01-08,8940.0,8940.0,8700.0,8790.0,,1407500.0
2024-01-09,8790.0,8790.0,8430.0,8500.0,,689500.0
2024-01-10,8500.0,8580.0,8390.0,8500.0,,1400500.0
2024-01-11,8480.0,8480.0,8100.0,8260.0,,703000.0
2024-01-14,8260.0,8450.0,8250.0,8260.0,,272700.0
2024-01-15,8260.0,8430.0,8230.0,8430.0,,224000.0
2024-01-16,8400.0,8490.0,8000.0,8270.0,,478900.0
2024-01-18,8400.0,8470.0,8350.0,8380.0,,183200.0
2024-01-21,8390.0,8480.0,8300.0,8480.0,,509600.0
2024-01-22,8490.0,8580.0,8300.0,8410.0,,239900.0
2024-01-23,8410.0,8470.0,8400.0,8470.0,,503100.0
2024-01-24,8500.0,8550.0,8450.0,8460.0,,280400.0
2024-01-25,8550.0,8620.0,8450.0,8560.0,,568300.0
2024-01-28,8560.0,8740.0,8560.0,8740.0,,1002600.0
2024-01-29,8740.0,8740.0,8550.0,8610.0,,503000.0
2024-01-30,8610.0,8650.0,8400.0,8400.0,,1439300.0
2024-01-31,8270.0,8490.0,8270.0,8370.0,,224400.0
2024-02-01,8380.0,8520.0,8380.0,8410.0,,233100.0
2024-02-04,8400.0,8500.0,7830.0,8350.0,,488400.0
2024-02-05,8350.0,8460.0,8200.0,8260.0,,376100.0
2024-02-06,8380.0,8380.0,8250.0,8300.0,,319500.0
2024-02-14,8380.0,8490.0,8310.0,8410.0,,335700.0
2024-02-15,8400.0,8950.0,8400.0,8840.0,,1619600.0
2024-02-18,8830.0,9080.0,8800.0,9030.0,,1583600.0
2024-02-19,9040.0,9100.0,8900.0,8980.0,,749500.0
2024-02-20,8980.0,8980.0,8700.0,8850.0,,551200.0
2024-02-21,8900.0,8900.0,8660.0,8820.0,,2800800.0
2024-02-22,8700.0,8820.0,8500.0,8500.0,,1021100.0
2024-02-25,8500.0,8600.0,8430.0,8600.0,,697700.0
2024-02-26,8690.0,8920.0,8660.0,8800.0,,495500.0
2024-02-27,8800.0,8850.0,8610.0,8640.0,,429300.0
2024-02-28,8600.0,8680.0,8570.0,8600.0,,1051800.0
2024-02-29,8700.0,8750.0,8600.0,8650.0,,421100.0
2024-03-03,8650.0,8870.0,8650.0,8800.0,,845700.0
2024-03-04,8800.0,8850.0,8650.0,8690.0,,816200.0
2024-03-05,8690.0,8790.0,8500.0,8520.0,,626100.0
2024-03-06,8480.0,8640.0,8470.0,8600.0,,1260400.0
2024-03-07,8600.0,8690.0,8480.0,8490.0,,569100.0
2024-03-10,8480.0,8500.0,8320.0,8320.0,,582800.0
2024-03-11,8310.0,8380.0,8300.0,8350.0,,728100.0
2024-03-12,8350.0,8510.0,8330.0,8410.0,,545900.0
2024-03-13,8400.0,8610.0,8400.0,8570.0,,962400.0
2024-03-14,8570.0,8800.0,8570.0,8700.0,,683100.0
2024-03-17,8720.0,8920.0,8400.0,8690.0,,822800.0
2024-03-18,8700.0,8750.0,8600.0,8650.0,,1561000.0
2024-03-19,8650.0,8760.0,8600.0,8700.0,,344900.0
2024-03-20,8750.0,8980.0,8740.0,8980.0,,929800.0
2024-03-21,8990.0,9100.0,8810.0,8910.0,,730900.0
2024-03-24,8910.0,9090.0,8800.0,8800.0,,600400.0
2024-03-25,8700.0,9220.0,8700.0,9220.0,,880800.0
2024-03-26,9250.0,9300.0,9030.0,9150.0,,479300.0
2024-03-27,9150.0,9160.0,9030.0,9150.0,,457000.0
2024-03-28,9110.0,9150.0,8880.0,8980.0,,502400.0
2024-03-31,8900.0,9420.0,8820.0,9400.0,,1663600.0
2024-04-01,9400.0,9490.0,9200.0,9210.0,,766800.0
2024-04-02,9200.0,9280.0,8900.0,8960.0,,1211800.0
2024-04-03,8960.0,8960.0,8500.0,8600.0,,1992800.0
2024-04-04,8410.0,8830.0,8370.0,8770.0,,1913300.0
2024-04-07,8410.0,8690.0,8410.0,8470.0,,761400.0
2024-04-08,8480.0,8660.0,8480.0,8660.0,,1178800.0
2024-04-09,8660.0,8930.0,8660.0,8900.0,,1058900.0
2024-04-10,8800.0,9000.0,8790.0,8900.0,,850100.0
2024-04-11,8910.0,9010.0,8900.0,8970.0,,1847500.0
2024-04-14,8970.0,9060.0,8700.0,8710.0,,1573800.0
2024-04-15,8700.0,8700.0,8110.0,8480.0,,978800.0
2024-04-16,8480.0,8550.0,8200.0,8230.0,,198900.0
2024-04-18,8230.0,8230.0,7810.0,7890.0,,517000.0
2024-04-21,7830.0,8190.0,7830.0,7900.0,,241100.0
2024-04-22,7900.0,8070.0,7900.0,8010.0,,2754800.0
2024-04-23,8050.0,8210.0,8020.0,8020.0,,211300.0
2024-04-24,8100.0,8110.0,8020.0,8100.0,,93200.0
2024-04-25,8100.0,8100.0,7990.0,8090.0,,171500.0
2024-05-01,8000.0,8090.0,7980.0,8090.0,,180100.0
2024-05-02,8090.0,8230.0,8090.0,8100.0,,218800.0
2024-05-05,8010.0,8300.0,8000.0,8290.0,,222600.0
2024-05-06,8400.0,8400.0,8200.0,8270.0,,100600.0
2024-05-07,8270.0,8300.0,8100.0,8150.0,,175300.0
2024-05-08,8150.0,8290.0,8140.0,8180.0,,117100.0
2024-05-09,8180.0,8250.0,8010.0,8190.0,,207200.0
2024-05-12,8180.0,8760.0,8180.0,8330.0,,241300.0
2024-05-13,8330.0,8550.0,8230.0,8420.0,,169200.0
2024-05-14,8430.0,8550.0,8370.0,8440.0,,143600.0
2024-05-15,8500.0,8500.0,8370.0,8440.0,,165300.0
2024-05-16,8380.0,8440.0,8300.0,8440.0,,209800.0
2024-05-19,8460.0,8650.0,8440.0,8560.0,,472200.0
2024-05-20,8650.0,8650.0,8450.0,8500.0,,260600.0
2024-05-21,8500.0,8530.0,8400.0,8440.0,,354000.0
2024-05-22,8440.0,8500.0,8340.0,8490.0,,295100.0
2024-05-23,8470.0,8490.0,8200.0,8200.0,,350500.0
2024-05-26,8150.0,8430.0,8150.0,8180.0,,184000.0
2024-05-27,8200.0,8320.0,8060.0,8070.0,,687000.0
2024-05-28,8320.0,8320.0,8110.0,8160.0,,361800.0
2024-05-29,8100.0,8160.0,8040.0,8140.0,,457200.0
2024-05-30,8140.0,8200.0,8040.0,8080.0,,364700.0
2024-06-02,8100.0,8320.0,8100.0,8120.0,,479200.0
2024-06-03,8170.0,8200.0,8120.0,8130.0,,150100.0
2024-06-04,8130.0,8230.0,8130.0,8180.0,,283700.0
2024-06-05,8200.0,8260.0,8120.0,8130.0,,233600.0
2024-06-06,8130.0,8180.0,8120.0,8140.0,,144600.0
2024-06-09,8140.0,8300.0,8120.0,8140.0,,226500.0
