Date,Open,High,Low,Close,Volume
2010-02-22,12120.599609375,12120.599609375,11970.900390625,12045.7001953125,231200
2010-02-23,11746.5,11821.2998046875,11522.0,11522.0,141342
2010-02-24,11372.400390625,11596.7998046875,11372.400390625,11522.0,130329
2010-02-25,11596.7998046875,11746.5,11522.0,11522.0,326604
2010-02-26,11522.0,11596.7998046875,11372.400390625,11522.0,167365
2010-03-01,11746.5,11821.2998046875,11596.7998046875,11821.2998046875,360580
2010-03-02,11821.2998046875,12120.599609375,11671.7001953125,11896.099609375,492740
2010-03-03,11970.900390625,12195.400390625,11896.099609375,12195.400390625,643866
2010-03-04,12494.7001953125,12719.099609375,12270.2001953125,12270.2001953125,646994
2010-03-05,12270.2001953125,12494.7001953125,12195.400390625,12419.7998046875,425751
2010-03-08,12644.2998046875,13018.400390625,12569.5,13018.400390625,1485399
2010-03-09,12943.599609375,13467.2998046875,12868.7001953125,13093.2001953125,555532
2010-03-10,12719.099609375,13093.2001953125,12719.099609375,12719.099609375,529469
2010-03-11,12793.900390625,12793.900390625,12494.7001953125,12644.2998046875,512294
2010-03-12,12644.2998046875,12719.099609375,12419.7998046875,12644.2998046875,570622
2010-03-15,12868.7001953125,12868.7001953125,12644.2998046875,12719.099609375,744724
2010-03-16,12719.099609375,12719.099609375,12195.400390625,12195.400390625,772137
2010-03-17,12195.400390625,12419.7998046875,11970.900390625,11970.900390625,403377
2010-03-18,11970.900390625,12270.2001953125,11970.900390625,12195.400390625,405956
2010-03-19,12195.400390625,12345.0,12120.599609375,12120.599609375,326083
2010-03-22,12045.7001953125,12120.599609375,11896.099609375,11970.900390625,266432
2010-03-23,11970.900390625,12270.2001953125,11746.5,11746.5,508525
2010-03-24,11896.099609375,12120.599609375,11746.5,12120.599609375,528266
2010-03-25,12120.599609375,12120.599609375,11671.7001953125,11896.099609375,449529
2010-03-26,11896.099609375,11896.099609375,11596.7998046875,11896.099609375,458925
2010-03-29,11746.5,11896.099609375,11746.5,11746.5,361195
2010-03-30,11671.7001953125,12270.2001953125,11522.0,12195.400390625,1172815
2010-03-31,12120.599609375,12195.400390625,11821.2998046875,11821.2998046875,397162
2010-04-01,11821.2998046875,12120.599609375,11746.5,12120.599609375,250847
2010-04-05,12120.599609375,12195.400390625,11821.2998046875,11970.900390625,516464
2010-04-06,12195.400390625,12345.0,12045.7001953125,12045.7001953125,865002
2010-04-07,12120.599609375,12345.0,11970.900390625,12270.2001953125,645884
2010-04-08,12419.7998046875,12793.900390625,12345.0,12793.900390625,1579934
2010-04-09,12868.7001953125,12868.7001953125,12494.7001953125,12494.7001953125,511933
2010-04-12,12494.7001953125,12644.2998046875,12270.2001953125,12270.2001953125,318825
2010-04-13,12270.2001953125,12345.0,11970.900390625,12345.0,637130
2010-04-14,12195.400390625,12345.0,12045.7001953125,12120.599609375,630648
2010-04-15,12270.2001953125,12345.0,12195.400390625,12270.2001953125,509621
2010-04-16,12719.099609375,12719.099609375,12419.7998046875,12569.5,830492
2010-04-19,12719.099609375,13168.0,12719.099609375,13168.0,3024234
2010-04-20,13766.599609375,13766.599609375,13317.7001953125,13317.7001953125,2269619
2010-04-21,13317.7001953125,13317.7001953125,13018.400390625,13168.0,957212
2010-04-22,13168.0,13766.599609375,13168.0,13467.2998046875,1190457
2010-04-23,13467.2998046875,13467.2998046875,13467.2998046875,13467.2998046875,0
2010-04-26,13317.7001953125,13467.2998046875,13242.7998046875,13317.7001953125,1377845
2010-04-27,13168.0,13317.7001953125,13018.400390625,13018.400390625,666000
2010-04-28,13018.400390625,13616.900390625,13018.400390625,13616.900390625,1506650
2010-04-29,13766.599609375,14065.7998046875,13467.2998046875,13616.900390625,1411165
2010-04-30,13616.900390625,13616.900390625,13616.900390625,13616.900390625,0
2010-05-03,13616.900390625,13616.900390625,13616.900390625,13616.900390625,0
2010-05-04,13841.400390625,13841.400390625,13542.099609375,13691.7001953125,1072759
2010-05-05,13616.900390625,14365.099609375,13467.2998046875,14140.7001953125,2257563
2010-05-06,14589.599609375,14814.0,14514.7001953125,14814.0,2350241
2010-05-07,15262.900390625,15487.400390625,14439.900390625,15487.400390625,3184088
2010-05-10,15487.400390625,15562.2001953125,14739.2001953125,14963.7001953125,1356620
2010-05-11,14963.7001953125,15038.5,14215.5,14290.2998046875,1836476
2010-05-12,13691.7001953125,14065.7998046875,13616.900390625,14065.7998046875,1527594
2010-05-13,13542.099609375,13841.400390625,12943.599609375,13168.0,753585
2010-05-14,13616.900390625,13616.900390625,13093.2001953125,13392.5,623310
2010-05-17,13168.0,13467.2998046875,12793.900390625,12793.900390625,1152499
2010-05-18,12719.099609375,12943.599609375,12644.2998046875,12868.7001953125,606950
2010-05-19,12719.099609375,12719.099609375,12270.2001953125,12270.2001953125,940799
2010-05-20,11896.099609375,12719.099609375,11746.5,12719.099609375,851182
2010-05-21,12120.599609375,12345.0,12120.599609375,12345.0,720799
2010-05-24,12120.599609375,12345.0,11671.7001953125,12120.599609375,591366
2010-05-25,12120.599609375,12120.599609375,12120.599609375,12120.599609375,0
2010-05-26,11970.900390625,12419.7998046875,11970.900390625,12419.7998046875,641714
2010-05-27,12419.7998046875,12644.2998046875,12120.599609375,12644.2998046875,508244
2010-05-28,13093.2001953125,13242.7998046875,12868.7001953125,13168.0,737079
2010-06-01,12419.7998046875,12868.7001953125,12345.0,12868.7001953125,398311
2010-06-02,12868.7001953125,12868.7001953125,12494.7001953125,12719.099609375,523601
2010-06-03,12943.599609375,12943.599609375,12644.2998046875,12943.599609375,553046
2010-06-04,12644.2998046875,12719.099609375,12419.7998046875,12419.7998046875,638734
2010-06-07,11970.900390625,12270.2001953125,11821.2998046875,11970.900390625,801207
2010-06-08,11970.900390625,12569.5,11896.099609375,12345.0,399701
2010-06-09,12345.0,12569.5,12195.400390625,12195.400390625,188042
2010-06-10,12195.400390625,12345.0,12120.599609375,12195.400390625,215829
2010-06-11,12644.2998046875,12644.2998046875,12270.2001953125,12270.2001953125,380214
2010-06-14,12644.2998046875,12868.7001953125,12419.7998046875,12868.7001953125,1235366
2010-06-15,12868.7001953125,12868.7001953125,12868.7001953125,12868.7001953125,0
2010-06-16,12868.7001953125,12868.7001953125,12494.7001953125,12793.900390625,327353
2010-06-17,12719.099609375,12793.900390625,12569.5,12569.5,364803
2010-06-18,12719.099609375,12719.099609375,12419.7998046875,12719.099609375,563912
2010-06-21,12793.900390625,13317.7001953125,12719.099609375,13317.7001953125,1501999
2010-06-22,13392.5,13392.5,12793.900390625,12868.7001953125,537395
2010-06-23,12719.099609375,13018.400390625,12719.099609375,12943.599609375,203239
2010-06-24,12943.599609375,13242.7998046875,12793.900390625,12793.900390625,448339
2010-06-25,12868.7001953125,12868.7001953125,12569.5,12569.5,886187
2010-06-28,12419.7998046875,12719.099609375,12419.7998046875,12494.7001953125,255071
2010-06-29,12494.7001953125,12868.7001953125,12494.7001953125,12569.5,308921
2010-06-30,12494.7001953125,12569.5,12419.7998046875,12494.7001953125,606923
2010-07-01,12419.7998046875,12494.7001953125,12345.0,12345.0,426807
2010-07-02,12345.0,12719.099609375,12345.0,12494.7001953125,283353
2010-07-06,12494.7001953125,13093.2001953125,12494.7001953125,12644.2998046875,273235
2010-07-07,12644.2998046875,12793.900390625,12494.7001953125,12494.7001953125,377594
2010-07-08,12644.2998046875,12868.7001953125,12494.7001953125,12494.7001953125,230117
2010-07-09,12569.5,13018.400390625,12494.7001953125,12868.7001953125,630273
2010-07-12,13018.400390625,13467.2998046875,12868.7001953125,13467.2998046875,2438976
2010-07-13,13766.599609375,14140.7001953125,13766.599609375,14140.7001953125,1578223
2010-07-14,14215.5,14290.2998046875,13542.099609375,13691.7001953125,890490
2010-07-15,13841.400390625,14140.7001953125,13542.099609375,13766.599609375,848963
2010-07-16,13691.7001953125,13991.0,13616.900390625,13841.400390625,1131889
