Date,Open,High,Low,Close,Adj Close,Volume
2023-07-16,35500.0,36200.0,34000.0,36200.0,,2400.0
2023-07-19,34600.0,35900.0,34600.0,35850.0,,3900.0
2023-07-20,36000.0,36200.0,36000.0,36200.0,,600.0
2023-07-23,34800.0,36050.0,34500.0,35200.0,,1300.0
2023-07-25,34350.0,35800.0,34000.0,35800.0,,2200.0
2023-08-02,35800.0,35800.0,35800.0,35800.0,,1800.0
2023-08-03,34700.0,34700.0,34700.0,34700.0,,100.0
2023-08-06,34600.0,35750.0,34500.0,34500.0,,2700.0
2023-08-07,35950.0,35950.0,35950.0,35950.0,,1100.0
2023-08-08,35900.0,35900.0,35900.0,35900.0,,100.0
2023-08-09,35850.0,36150.0,35850.0,36150.0,,1900.0
2023-08-14,36000.0,36800.0,36000.0,36800.0,,5000.0
2023-08-15,36150.0,36800.0,35600.0,36800.0,,3100.0
2023-08-16,36000.0,36800.0,35600.0,36800.0,,5400.0
2023-08-20,36700.0,36800.0,36300.0,36800.0,,4700.0
2023-08-23,37450.0,37450.0,37450.0,37450.0,,300.0
2023-08-30,37050.0,39000.0,37050.0,39000.0,,4200.0
2023-09-06,37500.0,39000.0,37500.0,39000.0,,2200.0
2023-09-07,36400.0,37900.0,36400.0,37900.0,,1200.0
2023-09-10,38100.0,38100.0,37600.0,37950.0,,4200.0
2023-09-12,38950.0,38950.0,38950.0,38950.0,,100.0
2023-09-17,36450.0,38850.0,36400.0,38850.0,,1500.0
2023-09-18,36250.0,38450.0,36250.0,38450.0,,600.0
2023-09-20,36000.0,36000.0,36000.0,36000.0,,200.0
2023-09-24,37600.0,37600.0,37600.0,37600.0,,200.0
2023-10-01,35000.0,36500.0,35000.0,35300.0,,2800.0
2023-10-02,35300.0,36450.0,35300.0,36450.0,,2600.0
2023-10-05,34500.0,36100.0,34500.0,36100.0,,1200.0
2023-10-09,34500.0,35850.0,34200.0,35850.0,,1100.0
2023-10-10,34000.0,35800.0,34000.0,35800.0,,1000.0
2023-10-12,35600.0,35600.0,34300.0,34300.0,,300.0
2023-10-15,35950.0,35950.0,35950.0,35950.0,,300.0
2023-10-16,36950.0,36950.0,36700.0,36700.0,,400.0
2023-10-18,34150.0,35800.0,34150.0,35800.0,,900.0
2023-10-19,33350.0,36850.0,33350.0,35900.0,,1000.0
2023-10-22,33600.0,35900.0,33500.0,35900.0,,6200.0
2023-10-23,33600.0,35750.0,33500.0,35750.0,,3400.0
2023-10-24,35400.0,35700.0,35400.0,35700.0,,3000.0
2023-10-30,33250.0,34450.0,33250.0,33650.0,,3600.0
2023-10-31,31400.0,33300.0,31350.0,33300.0,,383000.0
2023-11-01,32000.0,33150.0,31800.0,33000.0,,2300.0
2023-11-05,33000.0,33000.0,33000.0,33000.0,,200.0
2023-11-06,32500.0,33000.0,30900.0,32900.0,,6400.0
