Date,Open,High,Low,Close,Adj Close,Volume
2011-01-13,4990.521484375,4990.521484375,4158.767578125,4973.88623046875,,5738349.0
2011-01-16,4757.63037109375,5206.77734375,4757.63037109375,5206.77734375,,7712010.0
2011-01-17,5206.77734375,5456.30322265625,4990.521484375,5456.30322265625,,7483698.0
2011-01-18,5240.04736328125,5722.46435546875,5240.04736328125,5722.46435546875,,6435614.0
2011-01-19,5456.30322265625,6005.2607421875,5456.30322265625,5955.35546875,,6918144.0
2011-01-20,5705.8291015625,5955.35546875,5672.55908203125,5672.55908203125,,5457858.0
2011-01-23,5406.39794921875,5439.66796875,5389.76318359375,5389.76318359375,,936567.0
2011-01-24,5123.60205078125,5156.8720703125,5123.60205078125,5123.60205078125,,3808871.0
2011-01-25,5123.60205078125,5123.60205078125,4890.7109375,4923.98095703125,,2422943.0
2011-01-26,4923.98095703125,4990.521484375,4757.63037109375,4990.521484375,,3157057.0
2011-01-27,4840.8056640625,5007.15625,4824.17041015625,4874.07568359375,,1886905.0
2011-02-07,4874.07568359375,4990.521484375,4874.07568359375,4890.7109375,,782077.0
2011-02-08,4824.17041015625,4907.345703125,4757.63037109375,4757.63037109375,,1503023.0
2011-02-09,4757.63037109375,4774.26513671875,4691.08984375,4774.26513671875,,1416996.0
2011-02-10,4757.63037109375,4774.26513671875,4574.64453125,4574.64453125,,1861418.0
2011-02-13,4558.00927734375,4624.5498046875,4558.00927734375,4558.00927734375,,912098.0
2011-02-14,4491.46923828125,4574.64453125,4441.56396484375,4508.10400390625,,881563.0
2011-02-15,4458.19921875,4508.10400390625,4458.19921875,4491.46923828125,,449643.0
2011-02-16,4441.56396484375,4441.56396484375,4291.84814453125,4391.65869140625,,280838.0
2011-02-17,4424.9287109375,4424.9287109375,4325.11865234375,4325.11865234375,,1247231.0
2011-02-20,4175.40283203125,4175.40283203125,4108.8623046875,4108.8623046875,,2074885.0
2011-02-21,3942.51171875,4308.4833984375,3942.51171875,4108.8623046875,,999445.0
2011-02-22,4275.21337890625,4308.4833984375,4158.767578125,4158.767578125,,452105.0
2011-02-23,4075.59228515625,4241.94287109375,4025.687255859375,4241.94287109375,,493705.0
2011-02-24,4125.49755859375,4291.84814453125,4125.49755859375,4291.84814453125,,440445.0
2011-02-27,4375.0234375,4375.0234375,4125.49755859375,4158.767578125,,855234.0
2011-02-28,4108.8623046875,4158.767578125,4075.59228515625,4158.767578125,,188808.0
2011-03-01,4158.767578125,4158.767578125,3959.14697265625,3975.781982421875,,910175.0
2011-03-02,3809.43115234375,3975.781982421875,3809.43115234375,3892.606689453125,,1119311.0
2011-03-03,3909.24169921875,3909.24169921875,3809.43115234375,3809.43115234375,,312705.0
2011-03-06,3676.3505859375,3992.4169921875,3676.3505859375,3992.4169921875,,209187.0
2011-03-07,3992.4169921875,4075.59228515625,3892.606689453125,3892.606689453125,,237197.0
2011-03-08,3892.606689453125,3892.606689453125,3792.796142578125,3792.796142578125,,354786.0
2011-03-09,3826.06640625,3909.24169921875,3826.06640625,3826.06640625,,855834.0
2011-03-10,3992.4169921875,4009.052001953125,3992.4169921875,4009.052001953125,,1898151.0
2011-03-13,4108.8623046875,4108.8623046875,3992.4169921875,4025.687255859375,,2399379.0
2011-03-14,4025.687255859375,4075.59228515625,4009.052001953125,4009.052001953125,,1400946.0
2011-03-15,4009.052001953125,4025.687255859375,3826.06640625,3826.06640625,,261546.0
2011-03-16,3826.06640625,3959.14697265625,3826.06640625,3842.701416015625,,1337525.0
2011-03-17,3842.701416015625,3925.876708984375,3826.06640625,3826.06640625,,980269.0
2011-03-20,4009.052001953125,4009.052001953125,3925.876708984375,4009.052001953125,,2226012.0
2011-03-21,4208.6728515625,4208.6728515625,4125.49755859375,4208.6728515625,,2731568.0
2011-03-22,4208.6728515625,4325.11865234375,4108.8623046875,4192.0380859375,,1590126.0
2011-03-23,4225.30810546875,4241.94287109375,4158.767578125,4208.6728515625,,1282100.0
2011-03-24,4142.1328125,4192.0380859375,4058.957275390625,4075.59228515625,,1038277.0
2011-03-27,4158.767578125,4208.6728515625,4092.2275390625,4175.40283203125,,1324421.0
2011-03-28,4142.1328125,4291.84814453125,4142.1328125,4241.94287109375,,2624867.0
2011-03-29,4175.40283203125,4258.578125,4175.40283203125,4225.30810546875,,823489.0
2011-03-30,4225.30810546875,4258.578125,4192.0380859375,4192.0380859375,,1447713.0
2011-03-31,4125.49755859375,4192.0380859375,4125.49755859375,4158.767578125,,716065.0
2011-04-03,4125.49755859375,4175.40283203125,4025.687255859375,4142.1328125,,2118227.0
2011-04-04,4075.59228515625,4142.1328125,4075.59228515625,4075.59228515625,,799086.0
2011-04-05,4142.1328125,4275.21337890625,4042.322265625,4275.21337890625,,2420419.0
2011-04-06,4275.21337890625,4408.2939453125,4158.767578125,4358.388671875,,1916725.0
2011-04-07,4325.11865234375,4474.833984375,4241.94287109375,4474.833984375,,2284256.0
2011-04-12,4474.833984375,4558.00927734375,4408.2939453125,4474.833984375,,1713719.0
2011-04-13,4441.56396484375,4474.833984375,4291.84814453125,4291.84814453125,,846398.0
2011-04-14,4325.11865234375,4325.11865234375,4241.94287109375,4275.21337890625,,781775.0
2011-04-17,4291.84814453125,4291.84814453125,4225.30810546875,4225.30810546875,,743420.0
2011-04-18,4158.767578125,4275.21337890625,4142.1328125,4208.6728515625,,542394.0
2011-04-19,4192.0380859375,4258.578125,4192.0380859375,4208.6728515625,,264491.0
2011-04-20,4208.6728515625,4208.6728515625,4142.1328125,4142.1328125,,279398.0
2011-04-21,4125.49755859375,4125.49755859375,3942.51171875,3942.51171875,,653187.0
2011-04-24,3975.781982421875,4125.49755859375,3942.51171875,4125.49755859375,,1322981.0
2011-04-25,4075.59228515625,4175.40283203125,4075.59228515625,4125.49755859375,,409787.0
2011-04-26,4125.49755859375,4158.767578125,4125.49755859375,4158.767578125,,380509.0
2011-04-27,4125.49755859375,4241.94287109375,4125.49755859375,4241.94287109375,,570291.0
