Date,Open,High,Low,Close,Adj Close,Volume
2020-10-11,14674.6904296875,14674.6904296875,14674.6904296875,14674.6904296875,,1071.0
2020-10-12,14674.6904296875,15685.7412109375,14674.6904296875,15685.7412109375,,3649.0
2020-10-13,16783.455078125,16783.455078125,16783.455078125,16783.455078125,,76864.0
2020-10-14,17910.0546875,17938.94140625,17332.310546875,17707.84375,,56060.0
2020-10-15,18198.927734375,18921.10546875,17707.84375,18776.669921875,,3477.0
2020-10-18,18776.669921875,18776.669921875,17476.748046875,17476.748046875,,59194.0
2020-10-19,16263.4853515625,17447.859375,16263.4853515625,17216.76171875,,174210.0
2020-10-20,16032.3876953125,17447.859375,16032.3876953125,17390.0859375,,103452.0
2020-10-21,17274.537109375,17274.537109375,17245.650390625,17274.537109375,,40032.0
2020-10-22,17332.310546875,17447.859375,17274.537109375,17447.859375,,139003.0
2020-10-25,17332.310546875,17447.859375,17216.76171875,17447.859375,,370541.0
2020-10-26,17447.859375,17505.634765625,17361.19921875,17447.859375,,404224.0
2020-10-27,17418.97265625,17476.748046875,17332.310546875,17332.310546875,,238286.0
2020-10-28,17216.76171875,17447.859375,17158.98828125,17447.859375,,666314.0
2020-10-29,17447.859375,17938.94140625,17447.859375,17852.28125,,686462.0
2020-11-01,18025.603515625,18314.474609375,17852.28125,17938.94140625,,505516.0
2020-11-02,17736.732421875,17938.94140625,17505.634765625,17505.634765625,,614507.0
2020-11-03,17332.310546875,18025.603515625,16927.890625,17996.716796875,,897592.0
2020-11-04,18198.927734375,19036.654296875,18083.37890625,18690.009765625,,1198627.0
2020-11-05,18661.12109375,19701.060546875,18487.798828125,19181.091796875,,641163.0
2020-11-08,19181.091796875,19354.4140625,18690.009765625,18747.783203125,,395397.0
2020-11-09,18487.798828125,19007.767578125,18314.474609375,19007.767578125,,749326.0
2020-11-10,19007.767578125,19181.091796875,18661.12109375,18661.12109375,,493262.0
2020-11-11,18747.783203125,19469.962890625,18690.009765625,19296.640625,,1053822.0
2020-11-12,19296.640625,19527.73828125,18776.669921875,19007.767578125,,1045323.0
2020-11-15,18487.798828125,19065.54296875,18430.0234375,18892.21875,,661588.0
2020-11-16,18776.669921875,18921.10546875,18083.37890625,18718.896484375,,914002.0
2020-11-17,19065.54296875,19412.189453125,18863.33203125,18892.21875,,610181.0
2020-11-18,19238.865234375,19585.51171875,19065.54296875,19181.091796875,,500028.0
2020-11-19,19412.189453125,20509.90234375,19412.189453125,20509.90234375,,1559098.0
2020-11-22,20625.451171875,21087.64453125,20336.578125,21087.64453125,,715886.0
2020-11-23,21087.64453125,21260.96875,20683.224609375,20683.224609375,,811690.0
2020-11-24,20798.7734375,21029.87109375,20509.90234375,20683.224609375,,573158.0
2020-11-25,20452.126953125,20596.5625,19932.158203125,20221.029296875,,599744.0
2020-11-26,20059.26171875,20544.56640625,19865.138671875,20382.798828125,,635830.0
2020-11-29,20706.333984375,20706.333984375,20253.3828125,20447.505859375,,802580.0
2020-11-30,20123.96875,20641.626953125,20123.96875,20512.212890625,,618150.0
2020-12-01,20512.212890625,21482.822265625,20447.505859375,20673.98046875,,642847.0
2020-12-02,20835.75,21871.06640625,20706.333984375,21676.943359375,,1356569.0
2020-12-03,21935.7734375,22324.017578125,21676.943359375,22324.017578125,,815701.0
2020-12-06,22324.017578125,22453.431640625,22000.48046875,22356.37109375,,744891.0
2020-12-07,22356.37109375,22712.259765625,22259.30859375,22712.259765625,,1011646.0
2020-12-08,22841.67578125,23100.50390625,22647.552734375,22712.259765625,,759525.0
2020-12-09,23294.626953125,23618.162109375,22582.845703125,23294.626953125,,812581.0
2020-12-10,23165.2109375,23941.69921875,23165.2109375,23650.515625,,685856.0
2020-12-13,23812.28515625,25300.552734375,23553.455078125,24782.89453125,,563736.0
2020-12-14,25171.138671875,25171.138671875,23068.150390625,24265.236328125,,820524.0
2020-12-15,24006.40625,25235.845703125,23941.69921875,24912.30859375,,893174.0
2020-12-16,24912.30859375,24912.30859375,24750.541015625,24750.541015625,,321585.0
2020-12-17,23941.69921875,25882.91796875,23941.69921875,25041.72265625,,1225578.0
2020-12-20,25041.72265625,25041.72265625,23294.626953125,23618.162109375,,484117.0
2020-12-21,22194.6015625,25106.4296875,21968.126953125,24200.529296875,,577413.0
2020-12-22,24329.943359375,24394.650390625,22518.138671875,22712.259765625,,236478.0
2020-12-23,22324.017578125,24265.236328125,21126.931640625,24265.236328125,,134867.0
2020-12-24,22582.845703125,22582.845703125,22582.845703125,22582.845703125,,64534.0
2020-12-27,22647.552734375,22647.552734375,21094.578125,21871.06640625,,610517.0
2020-12-28,21871.06640625,22129.89453125,21159.28515625,22129.89453125,,449606.0
2020-12-29,22129.89453125,22841.67578125,21029.87109375,22065.1875,,1898825.0
2020-12-30,22065.1875,22097.541015625,21353.408203125,22065.1875,,567136.0
2021-01-03,22065.1875,22162.248046875,21871.06640625,21871.06640625,,358073.0
2021-01-04,23391.6875,23391.6875,20350.4453125,22226.955078125,,623885.0
2021-01-05,22000.48046875,22324.017578125,21806.359375,21871.06640625,,295637.0
2021-01-06,21676.943359375,22647.552734375,20350.4453125,20350.4453125,,146349.0
2021-01-07,18926.884765625,21321.0546875,18926.884765625,21321.0546875,,134758.0
2021-01-10,19832.78515625,21871.06640625,19832.78515625,21871.06640625,,220839.0
2021-01-11,20350.4453125,20350.4453125,20350.4453125,20350.4453125,,58106.0
2021-01-12,18926.884765625,18926.884765625,18926.884765625,18926.884765625,,56716.0
2021-01-13,17632.73828125,20221.029296875,17632.73828125,20221.029296875,,63979.0
2021-01-14,19088.65234375,21094.578125,18829.822265625,20965.1640625,,282502.0
2021-01-17,19509.25,19509.25,19509.25,19509.25,,2625.0
2021-01-18,18150.396484375,18150.396484375,18150.396484375,18150.396484375,,5407.0
2021-01-19,16888.603515625,16888.603515625,16888.603515625,16888.603515625,,2625.0
2021-01-20,15723.873046875,17438.615234375,15723.873046875,17438.615234375,,444152.0
2021-01-21,16241.53125,16823.896484375,16241.53125,16500.359375,,233202.0
2021-01-24,16823.896484375,16823.896484375,15367.982421875,16112.1162109375,,233975.0
2021-01-25,15529.7509765625,16435.65234375,15367.982421875,16403.298828125,,171694.0
2021-01-26,16176.82421875,16435.65234375,15529.7509765625,16370.9453125,,4017.0
2021-01-27,16176.82421875,16500.359375,15529.7509765625,16500.359375,,349882.0
2021-01-28,16823.896484375,16823.896484375,15594.4580078125,16500.359375,,361164.0
2021-01-31,15529.7509765625,16435.65234375,15529.7509765625,16435.65234375,,379244.0
2021-02-01,15465.0439453125,16370.9453125,15400.3359375,16306.23828125,,115596.0
2021-02-02,15723.873046875,16370.9453125,15659.1650390625,16370.9453125,,164432.0
2021-02-03,16370.9453125,16500.359375,16176.82421875,16370.9453125,,186685.0
2021-02-04,16306.23828125,16435.65234375,15270.921875,16370.9453125,,226094.0
2021-02-07,16241.53125,16500.359375,16176.82421875,16500.359375,,210175.0
2021-02-08,15400.3359375,16565.068359375,15400.3359375,16176.82421875,,207857.0
2021-02-16,16176.82421875,16500.359375,16176.82421875,16306.23828125,,226403.0
2021-02-17,16176.82421875,16565.068359375,16176.82421875,16500.359375,,786636.0
2021-02-18,16370.9453125,17600.384765625,16370.9453125,17600.384765625,,249121.0
2021-02-21,17600.384765625,17600.384765625,16565.068359375,16565.068359375,,1421671.0
2021-02-22,16565.068359375,16565.068359375,16306.23828125,16500.359375,,170304.0
2021-02-23,16823.896484375,16823.896484375,16435.65234375,16500.359375,,156240.0
2021-02-24,16241.53125,16500.359375,16241.53125,16306.23828125,,153150.0
2021-02-25,16306.23828125,16500.359375,16306.23828125,16500.359375,,147122.0
2021-02-28,16565.068359375,16694.482421875,16370.9453125,16694.482421875,,161185.0
