Date,Open,High,Low,Close,Volume
2007-03-16,59.47094655737235,59.476844787597656,59.47094655737235,59.476844787597656,200
2007-03-19,59.476844787597656,59.476844787597656,59.476844787597656,59.476844787597656,0
2007-03-20,59.54765701293945,59.54765701293945,59.54765701293945,59.54765701293945,100
2007-03-21,59.54169511547319,59.63604427744625,59.54169511547319,59.62425231933594,10600
2007-03-22,59.60075889113688,59.60075889113688,59.54179000854492,59.54179000854492,800
2007-03-23,59.459201485929,59.594829394848034,59.459201485929,59.54765701293945,1700
2007-03-26,59.547599769579826,59.55939172896256,59.547599769579826,59.55349349975586,5300
2007-03-27,59.55940534864836,59.55940534864836,59.51812673282343,59.524024963378906,1300
2007-03-28,59.559451865837865,59.559451865837865,59.518173217773445,59.51817321777344,4200
2007-03-29,59.44148635864258,59.44148635864258,59.44148635864258,59.44148635864258,1600
2007-03-30,59.48272464894641,59.50041483512796,59.47092819213867,59.47092819213867,6900
2007-04-02,59.55074235071729,59.55074235071729,59.52118682861328,59.52118682861328,200
2007-04-03,59.50345531916669,59.56256185383518,59.462080293944794,59.52118682861328,26700
2007-04-04,59.568473860163884,59.568473860163884,59.52118682861328,59.52118682861328,3300
2007-04-05,59.521187580549956,59.550743103027344,59.521187580549956,59.550743103027344,500
2007-04-09,59.46205821767832,59.50343322753906,59.46205821767832,59.50343322753906,3100
2007-04-10,59.50348051563074,59.538948059082024,59.50348051563074,59.53894805908203,300
2007-04-11,59.43845220657454,59.43845220657454,59.42663270038867,59.43254470825195,500
2007-04-12,59.432537104092425,59.432537104092425,59.40298157809821,59.40889358520508,2200
2007-04-13,59.402977835009,59.402977835009,59.337959289550774,59.33795928955078,2300
2007-04-16,59.462066650390625,59.462066650390625,59.462066650390625,59.462066650390625,2000
2007-04-17,59.580303192138665,59.580303192138665,59.580303192138665,59.58030319213867,300
2007-04-18,59.633458739378305,59.65119023881586,59.59208373751169,59.64528274536133,1400
2007-04-19,59.710363864797365,59.84040101957275,59.645349796951734,59.68081283569336,25700
2007-04-20,59.62758114811312,59.639405160919914,59.550743103027344,59.550743103027344,500
2007-04-23,59.60982353211475,59.69848555117749,59.60982353211475,59.69257354736328,6500
2007-04-24,59.69852207550935,59.75171661376953,59.69852207550935,59.75171661376953,5500
2007-04-25,59.75174412467711,59.77538765574772,59.734012603759766,59.734012603759766,2100
2007-04-26,59.645323134710445,59.65714263916016,59.645323134710445,59.657142639160156,800
2007-04-27,59.639459979485586,59.639459979485586,59.627635955810554,59.62763595581055,300
2007-04-30,59.71627118486637,59.75173422082305,59.71627118486637,59.745826721191406,1100
2007-05-01,59.83070489384419,59.83070489384419,59.61698103454233,59.7535285949707,5000
2007-05-02,59.75350932852658,59.783190420342564,59.75350932852658,59.765380859375,9800
2007-05-03,59.75351573672253,59.77132529960005,59.6763349250661,59.694149017333984,4000
2007-05-04,59.74160095699621,59.842529296875,59.74160095699621,59.842529296875,18500
2007-05-07,59.842529296875,59.842529296875,59.78315808657427,59.842529296875,1800
2007-05-08,59.84258410090009,59.90195083618164,59.84258410090009,59.90195083618164,1500
2007-05-09,59.812884781961785,59.812884781961785,59.741641998291016,59.741641998291016,7700
2007-05-10,59.842546725361174,59.848480224609375,59.836608696724234,59.848480224609375,2900
2007-05-11,59.8722722124334,59.8722722124334,59.78915786743164,59.78915786743164,2000
2007-05-14,59.7535285949707,59.7535285949707,59.7535285949707,59.7535285949707,2500
2007-05-15,59.78320969635681,59.83070489384419,59.7535285949707,59.7535285949707,6500
2007-05-16,59.75349533725298,59.78317642211914,59.75349533725298,59.78317642211914,700
2007-05-17,59.711965865669285,59.711965865669285,59.66447067260742,59.66447067260742,1300
2007-05-18,59.72382141624125,59.72382141624125,59.23700714111328,59.23700714111328,3300
2007-05-21,59.51600683815841,59.545692443847656,59.51600683815841,59.545692443847656,800
2007-05-22,59.5873050414243,59.5991765771182,59.14204771793987,59.51012420654297,7400
2007-05-23,59.545740286476345,59.57542138662567,59.421064265919306,59.456687927246094,9200
2007-05-24,59.42700229770563,59.456687927246094,59.27858320878559,59.456687927246094,16200
2007-05-25,59.45667994928768,59.45667994928768,59.42699432373047,59.42699432373047,400
2007-05-29,59.42701194632464,59.42701194632464,59.36764520699602,59.42107391357422,7800
2007-05-30,59.4863675746693,59.4863675746693,59.43293887807063,59.450748443603516,800
2007-05-31,59.35578115574504,59.38546226445625,59.32609551764139,59.37952423095703,5100
2007-06-01,59.3711433410624,59.3711433410624,59.2220445426671,59.251861572265625,9800
2007-06-04,59.36516552389604,59.36516552389604,59.28763580322265,59.287635803222656,1900
2007-06-05,59.30554392127824,59.30554392127824,59.1266235298289,59.19819259643555,15600
2007-06-06,59.14453316647853,59.16838952947922,59.14453316647853,59.156463623046875,8400
2007-06-07,59.00732205731214,59.00732205731214,58.798580169677734,58.798580169677734,38600
2007-06-08,58.697244305974884,58.941768646240234,58.59585816251019,58.941768646240234,3300
2007-06-11,58.69725302637188,58.75093099568098,58.69725302637188,58.73303985595703,4000
2007-06-12,58.60774844682187,58.60774844682187,58.36919403076172,58.36919403076172,57200
2007-06-13,58.38709407959646,58.53022766113282,58.38709407959646,58.53022766113281,2300
2007-06-14,58.54217241683045,58.56602422780187,58.50042037229139,58.52427673339844,8700
2007-06-15,58.51235874410201,58.70320510864257,58.51235874410201,58.70320510864258,9000
2007-06-18,58.64354492988714,58.91788619375011,58.64354492988714,58.7687873840332,8500
2007-06-19,59.03118515014649,59.03118515014649,58.91786863249407,59.031185150146484,7800
2007-06-20,58.9357706113798,58.953661738486886,58.83438452435029,58.87016677856445,4900
2007-06-21,58.77476350123272,58.810545766152046,58.72705078124999,58.72705078125,5200
2007-06-22,58.63756924393441,58.77474212646485,58.61967811798126,58.774742126464844,10600
2007-06-25,58.91194725788755,58.93580362410476,58.905982028799095,58.92387771606445,10800
2007-06-26,58.98348368740755,58.98348368740755,58.899988726960906,58.929805755615234,8400
2007-06-27,59.0252682225194,59.0252682225194,58.96562957763672,58.96562957763672,8400
2007-06-28,58.929805385632754,58.929805385632754,58.87016677856446,58.87016677856445,16500
2007-06-29,58.989506717838964,58.989506717838964,58.971611022949226,58.97161102294922,1600
2007-07-02,59.17815736547095,59.17815736547095,59.05839714944431,59.154205322265625,5900
2007-07-03,59.16017442540027,59.22604137979591,59.11227035522462,59.11227035522461,6100
2007-07-05,58.974542418388985,58.974542418388985,58.89670173707862,58.90269088745117,24300
2007-07-06,58.8248427022276,58.8248427022276,58.75299117487538,58.77694320678711,2200
2007-07-09,58.74703729374298,58.81889343261719,58.74703729374298,58.81889343261719,800
2007-07-10,58.91467904631741,59.02246093750001,58.91467904631741,59.0224609375,13700
2007-07-11,59.016512213270694,59.08836837941025,58.96861267089844,58.96861267089844,10500
2007-07-12,58.94463296547479,58.94463296547479,58.92667007446288,58.92667007446289,700
2007-07-13,58.99250935021513,58.99250935021513,58.88472747802735,58.884727478027344,8500
2007-07-16,58.9984980604585,59.07035416417498,58.93263110748093,59.034423828125,122700
2007-07-17,59.01650509024875,59.01650509024875,58.9446535011688,58.986568450927734,51600
2007-07-18,59.01646886394908,59.12425074979574,59.01048428079055,59.07036209106445,9200
2007-07-19,59.07636761795386,59.118282553602384,59.028463529102595,59.10031509399414,4500
2007-07-20,59.148211066146,59.29790789697483,59.11228528863019,59.250003814697266,21900
2007-07-23,59.22604803905328,59.24999550845014,59.21406973597076,59.24401092529297,27500
2007-07-24,59.17812879688247,59.238006591796875,59.17812879688247,59.238006591796875,2500
2007-07-25,59.23802177375171,59.26796296307392,59.23802177375171,59.24401092529297,8600
2007-07-26,59.321883534940234,59.47756958007813,59.2979314842739,59.477569580078125,8400
2007-07-27,59.33384021886993,59.39970719717036,59.30390359043306,59.387733459472656,37600
2007-07-30,59.37576250022372,59.459592373186084,59.351810455322266,59.351810455322266,8500
2007-07-31,59.36978971669248,59.38176345825196,59.36978971669248,59.38176345825195,600
