Date,Open,High,Low,Close,Volume
2018-05-10,15840.0,15840.0,15840.0,15840.0,125
2018-05-11,16920.0,16920.0,16920.0,16920.0,625
2018-05-14,18080.0,18080.0,18080.0,18080.0,625
2018-05-15,19200.0,19320.0,19200.0,19320.0,375
2018-05-16,20640.0,20640.0,20600.0,20640.0,223475
2018-05-17,20880.0,21440.0,20640.0,20800.0,244175
2018-05-18,20400.0,20800.0,19600.0,19680.0,40312
2018-05-21,19200.0,19560.0,18800.0,19200.0,36987
2018-05-22,19240.0,19400.0,19200.0,19400.0,32562
2018-05-23,19400.0,19440.0,19400.0,19440.0,10725
2018-05-24,19440.0,19480.0,19320.0,19440.0,10512
2018-05-25,19440.0,19440.0,19280.0,19360.0,7937
2018-05-29,19360.0,19440.0,19360.0,19440.0,11200
2018-05-30,19240.0,19480.0,19200.0,19480.0,9325
2018-05-31,19480.0,19480.0,19200.0,19480.0,22037
2018-06-01,19480.0,19520.0,19480.0,19520.0,6962
2018-06-04,19440.0,19600.0,19440.0,19600.0,7675
2018-06-05,19600.0,19600.0,19520.0,19600.0,5612
2018-06-06,19600.0,19600.0,19520.0,19600.0,6362
2018-06-07,19560.0,19640.0,19560.0,19600.0,5087
2018-06-08,19600.0,19640.0,19560.0,19640.0,8637
2018-06-11,19600.0,19640.0,19560.0,19560.0,5725
2018-06-12,19560.0,19560.0,19480.0,19480.0,7650
2018-06-13,19480.0,19520.0,19440.0,19520.0,4300
2018-06-14,19520.0,19640.0,19480.0,19640.0,10825
2018-06-15,19640.0,19680.0,19600.0,19640.0,7812
2018-06-18,19640.0,19920.0,19600.0,19880.0,89925
2018-06-19,19920.0,20800.0,19880.0,20800.0,499612
2018-06-20,20840.0,22240.0,20800.0,22240.0,927150
2018-06-21,22320.0,22720.0,21040.0,21200.0,367937
2018-06-22,19720.0,20000.0,19720.0,19720.0,83712
2018-06-25,18360.0,18360.0,18360.0,18360.0,25
2018-06-26,17080.0,17080.0,17080.0,17080.0,37
2018-06-27,15920.0,16800.0,15920.0,16720.0,621962
2018-06-28,16720.0,17200.0,16560.0,17160.0,295037
2018-06-29,17200.0,17440.0,15960.0,16480.0,242162
2018-07-02,16480.0,16480.0,15920.0,16000.0,74675
2018-07-03,16000.0,16280.0,15960.0,16120.0,185087
2018-07-05,16400.0,16600.0,16320.0,16560.0,141400
2018-07-06,16560.0,16880.0,16520.0,16800.0,362475
2018-07-09,16840.0,17200.0,16800.0,17200.0,1169025
2018-07-10,17240.0,17520.0,17200.0,17440.0,919975
2018-07-11,17480.0,17520.0,16240.0,16640.0,580675
2018-07-12,16640.0,16800.0,16000.0,16160.0,582700
2018-07-13,16160.0,16400.0,16000.0,16400.0,668162
2018-07-16,16400.0,16440.0,16080.0,16160.0,146062
2018-07-17,16160.0,16400.0,16000.0,16080.0,152837
2018-07-18,16080.0,16200.0,16000.0,16080.0,94725
2018-07-19,16120.0,16400.0,16000.0,16360.0,146675
2018-07-20,16360.0,16640.0,16280.0,16640.0,125512
2018-07-23,16680.0,16760.0,16400.0,16480.0,134125
2018-07-24,16480.0,16480.0,16480.0,16480.0,0
2018-07-25,16440.0,16720.0,16440.0,16640.0,138050
2018-07-26,16640.0,16680.0,16400.0,16480.0,107837
2018-07-27,16480.0,16560.0,16360.0,16480.0,89737
2018-07-30,16520.0,16640.0,16400.0,16520.0,74187
2018-07-31,16560.0,16640.0,16440.0,16560.0,72812
2018-08-01,16600.0,16680.0,16520.0,16680.0,144675
2018-08-02,16720.0,17840.0,16680.0,17840.0,882662
2018-08-03,18040.0,18400.0,17920.0,18360.0,256887
2018-08-06,18400.0,18640.0,17200.0,17600.0,265700
2018-08-07,16960.0,17600.0,16640.0,16800.0,120362
2018-08-08,16800.0,17200.0,16640.0,17200.0,337950
2018-08-09,17200.0,17280.0,16960.0,17040.0,108125
2018-08-10,17040.0,17160.0,16880.0,16960.0,113825
2018-08-13,17040.0,17200.0,16960.0,17120.0,135487
2018-08-14,17120.0,17280.0,16800.0,16880.0,149200
2018-08-15,16800.0,17040.0,16640.0,16800.0,106525
2018-08-16,16800.0,16960.0,16440.0,16480.0,85075
2018-08-17,16480.0,16800.0,16360.0,16480.0,108662
2018-08-20,16480.0,16800.0,16400.0,16800.0,142212
2018-08-21,16880.0,17080.0,16800.0,17040.0,163187
2018-08-22,17040.0,17280.0,16880.0,16960.0,112600
2018-08-23,17040.0,17280.0,16960.0,17200.0,253887
2018-08-24,17200.0,17440.0,17000.0,17120.0,84962
2018-08-27,17040.0,17280.0,16960.0,17040.0,94587
2018-08-28,17040.0,17360.0,16960.0,17360.0,295825
2018-08-29,17280.0,17440.0,17040.0,17120.0,131850
2018-08-30,17040.0,17200.0,16960.0,17040.0,110950
2018-08-31,17040.0,17120.0,16960.0,17040.0,81887
