Date,Open,High,Low,Close,Volume
2010-02-22,10818.2001953125,10818.2001953125,10636.400390625,10727.2998046875,55484
2010-02-23,10545.5,10545.5,10363.599609375,10454.5,39677
2010-02-24,10454.5,10545.5,10272.7001953125,10545.5,80509
2010-02-25,10636.400390625,10727.2998046875,10545.5,10545.5,94050
2010-02-26,10454.5,11000.0,10454.5,11000.0,248160
2010-03-01,10909.099609375,11181.7998046875,10909.099609375,10909.099609375,105798
2010-03-02,11000.0,11000.0,10727.2998046875,10818.2001953125,233057
2010-03-03,10818.2001953125,11000.0,10818.2001953125,11000.0,201960
2010-03-04,11090.900390625,11272.7001953125,11000.0,11000.0,184712
2010-03-05,11090.900390625,11181.7998046875,10909.099609375,11181.7998046875,224356
2010-03-08,11272.7001953125,11727.2998046875,11272.7001953125,11727.2998046875,607453
2010-03-09,11818.2001953125,12090.900390625,11636.400390625,11818.2001953125,519948
2010-03-10,11727.2998046875,11818.2001953125,11545.5,11545.5,332354
2010-03-11,11818.2001953125,11818.2001953125,11454.5,11454.5,212597
2010-03-12,11545.5,11636.400390625,11454.5,11454.5,232848
2010-03-15,11636.400390625,11818.2001953125,11545.5,11636.400390625,226886
2010-03-16,11545.5,11636.400390625,11181.7998046875,11181.7998046875,325193
2010-03-17,11363.599609375,11545.5,11090.900390625,11181.7998046875,309408
2010-03-18,11454.5,11454.5,11181.7998046875,11454.5,203511
2010-03-19,11545.5,11545.5,11272.7001953125,11272.7001953125,165605
2010-03-22,11454.5,11727.2998046875,11363.599609375,11545.5,656392
2010-03-23,11545.5,11636.400390625,11272.7001953125,11363.599609375,272437
2010-03-24,11454.5,11545.5,11272.7001953125,11545.5,181665
2010-03-25,11454.5,11454.5,11090.900390625,11181.7998046875,215424
2010-03-26,11181.7998046875,11272.7001953125,11000.0,11181.7998046875,236973
2010-03-29,11181.7998046875,11363.599609375,11181.7998046875,11181.7998046875,247984
2010-03-30,11181.7998046875,11181.7998046875,11000.0,11000.0,147444
2010-03-31,11181.7998046875,11545.5,11090.900390625,11545.5,789569
2010-04-01,11545.5,11545.5,11272.7001953125,11454.5,315469
2010-04-05,11818.2001953125,11818.2001953125,11818.2001953125,11818.2001953125,362054
2010-04-06,12363.599609375,12363.599609375,12000.0,12000.0,1286197
2010-04-07,12000.0,12090.900390625,11818.2001953125,11818.2001953125,347127
2010-04-08,12090.900390625,12090.900390625,11818.2001953125,11909.099609375,361339
2010-04-09,12181.7998046875,12454.5,12000.0,12454.5,998591
2010-04-12,12545.5,12545.5,12090.900390625,12090.900390625,387519
2010-04-13,12090.900390625,12181.7998046875,12000.0,12181.7998046875,386749
2010-04-14,12000.0,12000.0,11818.2001953125,12000.0,265914
2010-04-15,12272.7001953125,12272.7001953125,12000.0,12090.900390625,458601
2010-04-16,12272.7001953125,12272.7001953125,12000.0,12181.7998046875,459481
2010-04-19,12090.900390625,12181.7998046875,12000.0,12000.0,293975
2010-04-20,12272.7001953125,12272.7001953125,12000.0,12090.900390625,383273
2010-04-21,12181.7998046875,12636.400390625,12090.900390625,12636.400390625,795168
2010-04-22,13181.7998046875,13181.7998046875,12727.2998046875,12727.2998046875,737682
2010-04-23,12727.2998046875,12727.2998046875,12727.2998046875,12727.2998046875,0
2010-04-26,12545.5,13000.0,12545.5,12545.5,365662
2010-04-27,12727.2998046875,12909.099609375,12545.5,12727.2998046875,626472
2010-04-28,12727.2998046875,13000.0,12636.400390625,13000.0,765204
2010-04-29,13181.7998046875,13636.400390625,13000.0,13636.400390625,1037135
2010-04-30,13636.400390625,13636.400390625,13636.400390625,13636.400390625,0
2010-05-03,13636.400390625,13636.400390625,13636.400390625,13636.400390625,0
2010-05-04,14272.7001953125,14272.7001953125,14272.7001953125,14272.7001953125,145156
2010-05-05,14909.099609375,14909.099609375,14909.099609375,14909.099609375,292292
2010-05-06,15636.400390625,15636.400390625,14909.099609375,15636.400390625,3135880
2010-05-07,15727.2998046875,15818.2001953125,14909.099609375,15272.7001953125,1716055
2010-05-10,15272.7001953125,15272.7001953125,14545.5,14636.400390625,1022032
2010-05-11,15000.0,15000.0,13909.099609375,13909.099609375,545017
2010-05-12,13272.7001953125,13363.599609375,13272.7001953125,13363.599609375,677886
2010-05-13,13000.0,13454.5,12727.2998046875,12909.099609375,787589
2010-05-14,13181.7998046875,13363.599609375,12909.099609375,13272.7001953125,316701
2010-05-17,13272.7001953125,13272.7001953125,12636.400390625,12727.2998046875,272987
2010-05-18,12727.2998046875,13090.900390625,12727.2998046875,13000.0,188848
2010-05-19,12363.599609375,12636.400390625,12363.599609375,12363.599609375,800899
2010-05-20,12000.0,12636.400390625,12000.0,12636.400390625,301576
2010-05-21,12090.900390625,12181.7998046875,12090.900390625,12181.7998046875,622402
2010-05-24,12272.7001953125,12272.7001953125,11545.5,11818.2001953125,197989
2010-05-25,11818.2001953125,11818.2001953125,11818.2001953125,11818.2001953125,0
2010-05-26,12181.7998046875,12636.400390625,12000.0,12636.400390625,387662
2010-05-27,12545.5,12636.400390625,12272.7001953125,12636.400390625,195052
2010-05-28,13181.7998046875,13181.7998046875,13000.0,13181.7998046875,1103289
2010-06-01,12454.5,13181.7998046875,12454.5,13090.900390625,460141
2010-06-02,13545.5,13727.2998046875,13545.5,13727.2998046875,590018
2010-06-03,14363.599609375,14363.599609375,14363.599609375,14363.599609375,265892
2010-06-04,14090.900390625,14363.599609375,13727.2998046875,13909.099609375,1081487
2010-06-07,13363.599609375,13545.5,13272.7001953125,13272.7001953125,530453
2010-06-08,13181.7998046875,13272.7001953125,12727.2998046875,12909.099609375,382129
2010-06-09,13181.7998046875,13181.7998046875,12818.2001953125,13090.900390625,193270
2010-06-10,12818.2001953125,13454.5,12818.2001953125,13272.7001953125,253363
