Date,Open,High,Low,Close,Volume
2015-01-15,7103.7900390625,8278.849609375,7103.7900390625,8278.849609375,715794
2015-01-16,8011.7900390625,8011.7900390625,7798.14990234375,7798.14990234375,149779
2015-01-20,7050.3798828125,7477.68017578125,7050.3798828125,7477.68017578125,290871
2015-01-21,7264.02978515625,7264.02978515625,7210.6201171875,7210.6201171875,63656
2015-01-22,7157.2001953125,7210.6201171875,7157.2001953125,7210.6201171875,88051
2015-01-23,7210.6201171875,7210.6201171875,7157.2001953125,7157.2001953125,124223
2015-01-26,7157.2001953125,7157.2001953125,6943.56005859375,6943.56005859375,83277
2015-01-27,6943.56005859375,6943.56005859375,6462.85009765625,6462.85009765625,176870
2015-01-28,6356.02001953125,6783.31982421875,6356.02001953125,6783.31982421875,86029
2015-01-29,6516.259765625,6516.259765625,6516.259765625,6516.259765625,24357
2015-01-30,6516.259765625,6516.259765625,6516.259765625,6516.259765625,29263
2015-02-02,6409.43994140625,6462.85009765625,6195.7900390625,6356.02001953125,4068
2015-02-03,6302.60986328125,6302.60986328125,5928.72998046875,5928.72998046875,10430
2015-02-04,5875.31982421875,6142.3798828125,5661.669921875,5661.669921875,7951
2015-02-05,5768.490234375,5768.490234375,5715.080078125,5715.080078125,2561
2015-02-06,5768.490234375,6088.9599609375,5661.669921875,6088.9599609375,6676
2015-02-09,6249.2001953125,6462.85009765625,6142.3798828125,6302.60986328125,8243
2015-02-10,6409.43994140625,6569.669921875,6409.43994140625,6409.43994140625,10697
2015-02-11,6356.02001953125,6516.259765625,6356.02001953125,6516.259765625,8646
2015-02-12,6623.080078125,6676.5,6462.85009765625,6516.259765625,6268
2015-02-13,6462.85009765625,6569.669921875,6409.43994140625,6569.669921875,1306
2015-02-17,6569.669921875,6569.669921875,6569.669921875,6569.669921875,0
2015-02-18,6569.669921875,6569.669921875,6569.669921875,6569.669921875,0
2015-02-19,6569.669921875,6569.669921875,6569.669921875,6569.669921875,0
2015-02-20,6569.669921875,6569.669921875,6569.669921875,6569.669921875,0
2015-02-23,6569.669921875,6569.669921875,6569.669921875,6569.669921875,0
2015-02-24,6569.669921875,6569.669921875,6569.669921875,6569.669921875,0
2015-02-25,6516.259765625,6569.669921875,6409.43994140625,6462.85009765625,11828
2015-02-26,6409.43994140625,6462.85009765625,6356.02001953125,6462.85009765625,5470
2015-02-27,6462.85009765625,6516.259765625,6409.43994140625,6462.85009765625,3428
2015-03-02,6409.43994140625,6462.85009765625,6356.02001953125,6409.43994140625,3772
2015-03-03,6302.60986328125,6462.85009765625,6302.60986328125,6409.43994140625,11298
2015-03-04,6302.60986328125,6462.85009765625,6302.60986328125,6409.43994140625,12349
2015-03-05,6462.85009765625,6516.259765625,6409.43994140625,6462.85009765625,14444
2015-03-06,6462.85009765625,6462.85009765625,6409.43994140625,6462.85009765625,7228
2015-03-09,6409.43994140625,6462.85009765625,6409.43994140625,6409.43994140625,9587
2015-03-10,6356.02001953125,6409.43994140625,6356.02001953125,6409.43994140625,2780
2015-03-11,6356.02001953125,6409.43994140625,6356.02001953125,6409.43994140625,2828
2015-03-12,6409.43994140625,6409.43994140625,6356.02001953125,6356.02001953125,2855
2015-03-13,6409.43994140625,6409.43994140625,6356.02001953125,6356.02001953125,200
2015-03-16,6356.02001953125,6409.43994140625,6356.02001953125,6356.02001953125,3023
2015-03-17,6409.43994140625,6409.43994140625,6302.60986328125,6302.60986328125,11626
2015-03-18,6409.43994140625,6409.43994140625,6302.60986328125,6409.43994140625,204
2015-03-19,6356.02001953125,6409.43994140625,6356.02001953125,6409.43994140625,10360
2015-03-20,6302.60986328125,6356.02001953125,6302.60986328125,6356.02001953125,1436
2015-03-23,6409.43994140625,6409.43994140625,6356.02001953125,6356.02001953125,737
2015-03-24,6302.60986328125,6302.60986328125,6302.60986328125,6302.60986328125,842
2015-03-25,6302.60986328125,6356.02001953125,6195.7900390625,6302.60986328125,5275
2015-03-26,6249.2001953125,6302.60986328125,6249.2001953125,6302.60986328125,919
2015-03-27,6302.60986328125,6302.60986328125,6195.7900390625,6302.60986328125,1911
