Date,Open,High,Low,Close,Volume
2016-10-06,17500.0,17500.0,17500.0,17500.0,15675
2016-10-07,18681.80078125,18681.80078125,18681.80078125,18681.80078125,34001
2016-10-10,19954.5,19954.5,19954.5,19954.5,495396
2016-10-11,21318.19921875,21318.19921875,21318.19921875,21318.19921875,879769
2016-10-12,22772.69921875,22772.69921875,22772.69921875,22772.69921875,1243671
2016-10-13,24363.599609375,24363.599609375,24318.19921875,24363.599609375,3460468
2016-10-14,25909.099609375,26045.5,25454.5,26045.5,2466618
2016-10-17,27818.19921875,27863.599609375,27636.400390625,27863.599609375,1571086
2016-10-18,29772.69921875,29772.69921875,29727.30078125,29772.69921875,1583406
2016-10-19,31772.69921875,31772.69921875,27727.30078125,27727.30078125,1528186
2016-10-20,25818.19921875,25818.19921875,25818.19921875,25818.19921875,885841
2016-10-21,24045.5,26863.599609375,24045.5,26363.599609375,4282102
2016-10-24,26454.5,27136.400390625,26409.099609375,26954.5,1363252
2016-10-25,27045.5,27818.19921875,25363.599609375,25863.599609375,1526118
2016-10-26,24545.5,25909.099609375,24136.400390625,25909.099609375,2412256
2016-10-27,26045.5,27136.400390625,26045.5,27090.900390625,1251019
2016-10-28,25545.5,27636.400390625,25545.5,27454.5,1948243
2016-10-31,27136.400390625,27136.400390625,25545.5,25727.30078125,613316
2016-11-01,24272.69921875,26181.80078125,23954.5,25727.30078125,1035408
2016-11-02,25772.69921875,25772.69921875,23954.5,23954.5,806927
2016-11-03,22318.19921875,23090.900390625,22318.19921875,22318.19921875,308176
2016-11-04,20772.69921875,21772.69921875,20772.69921875,21545.5,1122352
2016-11-07,20909.099609375,21818.19921875,20045.5,20045.5,197835
2016-11-08,18681.80078125,21409.099609375,18681.80078125,21409.099609375,1292973
2016-11-09,21500.0,22318.19921875,20454.5,21681.80078125,1514282
2016-11-10,21772.69921875,23181.80078125,21727.30078125,21727.30078125,678821
2016-11-11,20454.5,21727.30078125,20227.30078125,20227.30078125,672056
2016-11-14,20000.0,20090.900390625,19090.900390625,19863.599609375,1002056
2016-11-15,19909.099609375,20318.19921875,19909.099609375,20272.69921875,788931
2016-11-16,20363.599609375,20863.599609375,20363.599609375,20545.5,1302037
2016-11-17,20000.0,20545.5,20000.0,20272.69921875,853468
2016-11-18,20363.599609375,21318.19921875,20363.599609375,21181.80078125,1700490
2016-11-21,21363.599609375,22545.5,21227.30078125,21227.30078125,292556
2016-11-22,21227.30078125,21681.80078125,21227.30078125,21318.19921875,1143021
2016-11-23,21318.19921875,21636.400390625,19863.599609375,20181.80078125,387552
2016-11-25,19272.69921875,19454.5,18000.0,18636.400390625,286451
2016-11-28,18681.80078125,18727.30078125,17363.599609375,17545.5,180510
2016-11-29,16454.5,18772.69921875,16409.099609375,18772.69921875,415679
2016-11-30,18909.099609375,20000.0,18545.5,18863.599609375,451011
2016-12-01,18863.599609375,18863.599609375,17727.30078125,17909.099609375,167860
2016-12-02,17000.0,17909.099609375,17000.0,17454.5,372405
2016-12-05,18000.0,18650.0,18000.0,18650.0,403940
2016-12-06,18800.0,19400.0,18650.0,18700.0,447500
2016-12-07,18100.0,19150.0,18100.0,19100.0,457640
2016-12-08,19500.0,19800.0,19100.0,19800.0,541740
2016-12-09,19300.0,19800.0,19300.0,19800.0,395990
2016-12-12,19300.0,19500.0,18650.0,18650.0,154710
2016-12-13,18350.0,18450.0,17500.0,17500.0,115150
2016-12-14,17100.0,18200.0,16900.0,17550.0,188730
2016-12-15,17450.0,17650.0,17300.0,17600.0,254330
2016-12-16,17650.0,17800.0,17600.0,17700.0,316980
2016-12-19,17600.0,17950.0,17550.0,17900.0,461400
2016-12-20,17850.0,18100.0,17800.0,17850.0,330030
2016-12-21,17850.0,17900.0,17500.0,17850.0,602550
2016-12-22,17700.0,17800.0,17250.0,17500.0,137410
2016-12-23,17350.0,17500.0,17000.0,17350.0,67440
2016-12-27,17200.0,17250.0,16300.0,16500.0,354160
