company_id,quarter,P,EPS,D/E,P/E,SIZE,P_t_plus_1
TIP,2017-04-01,89.59529779827784,733.0,0.3875025647823873,0.1222309656183872,27.15640125062047,89.86896514892578
TIP,2017-07-01,89.86896514892578,495.0,0.2943180662693751,0.1815534649473248,27.116929491005653,90.23712921142578
TIP,2017-10-01,90.23712921142578,563.0,0.1758078782232344,0.1602790927378788,27.052220592439703,89.76828828405161
TIP,2018-01-01,89.76828828405161,450.0,0.2595610925355055,0.1994850850756702,27.080329720716303,90.09924447536469
TIP,2018-04-01,90.09924447536469,459.0,0.432803771294314,0.1962946502731256,27.20247626013127,90.6764425852942
TIP,2018-07-01,90.6764425852942,590.0,0.3584320280087306,0.1536888857377868,27.185717319319703,89.14892372252449
TIP,2018-10-01,89.14892372252449,2117.0,0.2743975738109576,0.0421109701098367,27.23777952496585,90.82832974293191
TIP,2019-01-01,90.82832974293191,801.0,0.4103383829591043,0.1133936700910511,27.29637967179616,93.30054243784102
TIP,2019-04-01,93.30054243784102,1030.0,0.5377748678584044,0.0905830509105252,27.39473126275689,96.28444314002992
TIP,2019-07-01,96.28444314002992,682.0,0.5662401508559961,0.1411795353959382,27.447572135235443,96.74981558322906
TIP,2019-10-01,96.74981558322906,1150.0,0.5714287689002957,0.0841302744201991,27.42338187377676,98.25294789960309
TIP,2020-01-01,98.25294789960309,647.0,0.5352934524018093,0.1518592703239614,27.421807071249034,101.75904325454954
TIP,2020-04-01,101.75904325454954,1237.0,0.4376599966172467,0.0822627673844377,27.417186745415325,105.22730469703674
TIP,2020-07-01,105.22730469703674,407.0,0.4715622273833252,0.2585437461843655,27.45973196168152,106.22525990009308
TIP,2020-10-01,106.22525990009308,2903.0,0.6708878651777045,0.0365915466414375,27.65261820957805,106.77784916611968
TIP,2021-01-01,106.77784916611968,1531.0,0.5511455652617482,0.0697438596774132,27.62437064000091,107.92812916589162
TIP,2021-04-01,107.92812916589162,743.0,0.4560271080677641,0.1452599315826266,27.58881772433939,111.48466992378236
TIP,2021-07-01,111.48466992378236,254.0,0.4287195668534289,0.4389160233219777,27.58014490555042,112.85973179340364
TIP,2021-10-01,112.85973179340364,920.0,0.3861723912851166,0.1226736215145691,27.58735433758469,111.1322036250945
TIP,2022-01-01,111.1322036250945,209.0,0.4318211616297604,0.5317330316990168,27.64351966341818,106.65298031222436
TIP,2022-04-01,106.65298031222436,441.0,1.684090051676309,0.2418434927714838,28.23723391834692,104.5252742767334
TIP,2022-07-01,104.5252742767334,1535.0,0.1738095437985684,0.0680946412226276,28.31814945922803,99.8257819281684
TIP,2022-10-01,99.8257819281684,408.0,0.1798633886615109,0.2446710341376676,28.311987896868143,101.50647809428554
TIP,2023-01-01,101.50647809428554,190.0,0.1609219503701711,0.5342446215488713,28.294116125956094,102.73305154615834
TIP,2023-04-01,102.73305154615834,211.0,0.1636335414926517,0.4868865002187599,28.295713894141933,100.89522855243986
TIP,2023-07-01,100.89522855243986,1043.0,0.1541997961432214,0.0967355978451005,28.327572195289644,100.50224146767268
TIP,2023-10-01,100.50224146767268,1578.0,0.1341468257294474,0.0636896333762184,28.32493884501771,103.02644835925491
TIP,2024-01-01,103.02644835925491,419.0,0.1437338911345808,0.2458865115972671,28.334302078281823,103.2411588638548
TIP,2024-07-01,106.80490684509276,296.0,0.1430936415367337,0.3608273879901782,28.36723928166639,106.7755881415473
TIX,2010-01-01,28246.725027901783,1541.0,1.4197386156962153,18.33012655931329,27.76302730631537,28272.49834994612
TIX,2010-07-01,26050.805013020832,1528.0,1.4197386156962153,17.04895616035395,27.76302730631537,21327.83810763889
TIX,2010-10-01,21327.83810763889,1562.0,1.4197386156962153,13.654185728321952,27.76302730631537,19370.596153846152
TIX,2011-01-01,19370.596153846152,2030.0,1.1118040460980565,9.54216559302766,27.69548756023396,16889.658523033406
TIX,2011-04-01,16889.658523033406,4511.0,1.1118040460980565,3.744105192425938,27.69548756023396,16200.517719884072
