company_id,quarter,P,EPS,D/E,SIZE
ABT,2012-10-01,24.93424624781455,1331.0,0.3423335671885517,26.969630735494427
ABT,2013-01-01,26.78246644337972,1269.0,0.6592239304492945,27.25744601748275
ABT,2013-04-01,29.103408217430115,1567.0,0.6592239304492945,27.25744601748275
ABT,2013-07-01,27.953143894672397,1670.0,0.6592239304492945,27.25744601748275
ABT,2013-10-01,29.492849588394165,1998.0,0.6592239304492945,27.25744601748275
ABT,2014-01-01,31.00694209239522,1959.0,0.5796113467830634,27.210429503182382
ABT,2014-04-01,31.77220632159521,1787.0,0.5796113467830634,27.210429503182382
ABT,2014-07-01,34.41813009977341,1768.0,0.5796113467830634,27.210429503182382
ABT,2014-10-01,35.628868103027344,1381.0,0.5796113467830634,27.210429503182382
ABT,2015-04-01,39.68273138621497,1450.0,0.45928240860277,27.125798637810515
ABT,2016-01-01,33.29526379069344,894.0,0.4276606573203375,27.096142031980968
ABT,2016-04-01,33.65259411931038,1033.0,0.5727132552551565,27.226726358814904
ABT,2016-07-01,36.45588475465775,1354.0,0.3718831037859362,27.058763573803063
ABT,2016-10-01,33.946660844106525,669.0,0.5618625551216763,27.19912445563783
ABT,2017-01-01,37.25822867116621,818.0,0.5986950033895044,27.191401999762
ABT,2017-04-01,39.2491693648081,408.0,0.601935401178789,27.201171288740905
ABT,2017-07-01,43.74813037448459,355.0,0.1673724103120717,26.85766113962058
ABT,2017-10-01,48.5523318941631,697.0,0.5703604365553706,27.174171474100653
ABT,2018-01-01,53.04589824989194,712.0,0.571528138944288,27.170854434078617
ABT,2018-04-01,53.62668430805206,2737.0,0.4818014363482253,27.17919573090287
ABT,2018-07-01,58.34508332752046,1431.0,0.2081625156851648,26.932150234989034
ABT,2018-10-01,62.70098210894872,1021.0,0.2761938834329603,27.006245907971863
ABT,2019-01-01,66.69105867479668,975.0,0.2933218997641482,26.99150623250951
ABT,2019-04-01,70.84499056377108,1368.0,0.2612317923798693,26.991071820218817
ABT,2019-07-01,76.76699686050415,1631.0,0.2846923331994396,26.99822220196716
ABT,2019-10-01,75.97162520885468,300.0,0.3033341155611981,27.01198205315103
ABT,2020-01-01,76.00158851377425,62.0,0.2255393350070904,26.923982945486877
ABT,2020-04-01,82.67771899510943,856.0,0.2161643361225664,26.93441699601312
ABT,2020-07-01,93.16748702526093,210.0,0.2965797473607849,27.00383892029901
ABT,2020-10-01,100.15328228473663,132.0,0.3238303870794017,27.021617779054324
ACG,2020-01-01,400.0,713.0,0.2144226671987474,29.06353982184853
ACL,2012-04-01,16530.0,773.0,2.022089476068813,27.44680113184169
ACL,2012-07-01,15928.57142857143,118.0,2.022089476068813,27.44680113184169
ACL,2013-07-01,9998.4375,41.0,1.6727544171080544,27.301066889337307
ACL,2013-10-01,9229.6875,554.0,1.6727544171080544,27.301066889337307
ACL,2014-01-01,10014.754098360656,98.0,1.9863597642962567,27.45349712819007
ACL,2014-04-01,9858.73015873016,346.0,1.9863597642962567,27.45349712819007
ACL,2014-07-01,10342.1875,289.0,1.9863597642962567,27.45349712819007
ACL,2014-10-01,11932.8125,59.0,1.9863597642962567,27.45349712819007
ACL,2015-04-01,9190.47619047619,432.0,2.4387873479851714,27.59493926342453
ACL,2016-01-01,9362.295081967211,40.0,3.2733643081008634,27.8464210899578
ACL,2016-04-01,9481.25,497.0,2.7862604815439576,27.88096245480396
ACL,2016-07-01,9164.375,375.0,2.5926086392450363,27.84915525820305
ACL,2016-10-01,8371.42857142857,289.0,2.3612931589085564,27.80159556354008
ACL,2017-01-01,8566.935483870968,95.0,2.168249668209333,27.747473198982117
ACL,2017-04-01,8400.63492063492,533.0,2.316883889550948,27.82712458300369
ACL,2017-07-01,8470.47619047619,340.0,2.1468311026459355,27.792874813307996
ACL,2017-10-01,8562.222222222223,56.0,1.935654767175707,27.726992332070203
ACL,2018-01-01,8219.344262295082,258.0,2.1005243979810504,27.794665993128586
ACL,2018-04-01,9570.625,2102.0,1.7330172725651931,27.78742452113129
ACL,2018-07-01,11646.984126984127,4221.0,1.3426999048415575,27.83095791952948
ACL,2018-10-01,27898.4126984127,3891.0,1.3899245555772684,27.930521089109043
ACL,2019-01-01,37746.72131147541,2393.0,1.135497050654393,27.900839955901915
ACL,2019-04-01,39330.95238095238,2575.0,1.2075259153901552,28.02543122766531
ACL,2019-07-01,35437.5,844.0,1.0241920114757717,27.966105318991733
ACL,2019-10-01,25872.950819672133,542.0,1.1970622776680346,28.01597895098321
ACL,2020-01-01,20541.93548387097,46.0,1.093882527442627,27.965570076288387
ACL,2020-04-01,21430.15873015873,179.0,1.2111825865827326,28.0261068681624
ACL,2020-07-01,19647.65625,397.0,1.365050409641278,28.106862149253907
ACL,2020-10-01,13118.75,637.0,1.3887493590895363,28.137919380367823
ACL,2021-01-01,13645.901639344262,480.0,1.291832417377425,28.111381159786436
ACL,2021-04-01,12687.28813559322,492.0,1.078185385752266,28.02859207796804
ACL,2021-07-01,12271.09375,154.0,1.0057054088470048,27.998127389318316
ACL,2021-10-01,15921.09375,754.0,0.996950527787034,28.008047094203377
ACL,2022-01-01,17969.444444444445,1249.0,0.9309754125373356,28.026499729616685
ACL,2023-07-01,14060.63829787234,96.0,1.2117818194205257,28.201720193536826
ACL,2023-10-01,12590.625,26.0,1.1857151031146276,28.19140086026924
ACL,2024-01-01,12497.457627118643,45.0,1.1139205787143212,28.158190906221964
ACL,2024-04-01,12695.901639344262,64.0,1.185591346054025,28.19553194146794
ACL,2024-07-01,12277.777777777776,67.0,1.128573619114571,28.172723540368224
ACL,2024-10-01,11783.064516129032,42.0,1.0623484579880518,28.143748895611964
ADG,2023-10-01,23835.964912280702,1057.0,0.2982711528486225,26.83553228937484
ADG,2024-01-01,20118.42105263158,-154.0,0.1939154905413155,26.741934214637286
ADG,2024-07-01,13381.967213114754,-214.0,0.2806436861008475,26.86832768602994
ADG,2024-10-01,11155.454545454546,695.0,0.2813977671283483,26.93004679231887
ADP,2016-10-01,78.0417969718812,979.0,0.4382295947889488,26.39710672045104
ADP,2017-01-01,85.81281366655904,1097.0,0.3957022218357604,26.447270478059668
ADP,2017-04-01,85.63239118787978,793.0,0.3934937270971885,26.46274734876777
ADP,2017-07-01,91.09298257979135,814.0,0.4432303845201088,26.49875466728539
ADP,2017-10-01,97.77536931113592,423.0,0.4291126781718292,26.462677131804547
ADP,2018-01-01,100.2601348376665,569.0,0.3136489375962957,26.4178467133314
ADP,2018-04-01,109.57600033283234,560.0,0.340974540360894,26.441132133948827
ADP,2018-07-01,122.83522663419208,487.0,0.4351526338743426,26.50130566900352
ADP,2018-10-01,123.19403354705328,413.0,0.3067234504268184,26.380893425651827
ADP,2019-01-01,127.54944773189357,642.0,0.2985771423031595,26.41856504157297
ADP,2019-04-01,143.3307415190197,752.0,0.4054341426105322,26.52064397418616
ADP,2019-07-01,146.38303971290588,766.0,0.2675610953678008,26.39408372228196
ADP,2019-10-01,147.51485633850098,671.0,0.2691621560391041,26.40381687918477
ADP,2020-04-01,129.11357128809368,1312.0,0.3141418426826926,26.531095674182204
ADP,2020-07-01,127.08938777446748,1536.0,0.2615563770888678,26.52227323400293
ADP,2020-10-01,149.9232165813446,1452.0,0.2285239691713531,26.521623582106027
ADP,2021-01-01,159.28184484262937,1095.0,0.2387350054715805,26.535314818424062
ADP,2021-04-01,179.22178456139943,861.0,0.1461670312194907,26.449713725939574
ADP,2021-07-01,190.8577527999878,383.0,0.1548532933602315,26.489717160955177
ADP,2021-10-01,210.7557873725891,466.0,0.1901158321504387,26.525173393985025
ADP,2022-01-01,200.2193197434948,382.0,0.2847162104703085,26.63282660878213
ADP,2022-04-01,205.90206466182585,442.0,0.3769132625727726,26.67292258585703
ADP,2022-07-01,222.7408292293549,401.0,0.2170386971334699,26.541261818241527
ADP,2022-10-01,232.82703169565352,539.0,0.3081663202253832,26.607982839091004
ADP,2023-01-01,215.0140777095672,402.0,0.2295367365690149,26.527492604536757
ADP,2023-04-01,206.6720630276588,359.0,0.1954205611278908,26.46095528523826
ADP,2023-07-01,235.0318487258185,842.0,0.2916932330783995,26.61047817277531
ADP,2023-10-01,225.75636339944504,953.0,0.3273759386017518,26.66514955559394
ADP,2024-01-01,238.1828790883549,978.0,0.30006718876882,26.7213316107356
ADP,2024-07-01,257.7336087226868,800.0,0.316597281188233,26.60359913115297
ADP,2024-10-01,292.7501516190786,706.0,0.3048609304944233,26.596479120914758
AGG,2019-07-01,96.62166714668274,40.0,0.8155341817883798,28.3791770824652
AGG,2019-10-01,97.52991223335266,3449.0,2.716401670767494,29.31703522943141
AGG,2020-01-01,8047.081588484283,10.0,2.8722076011188453,29.35926395148587
AGG,2020-04-01,8247.627891174316,2518.0,3.2612411263949483,29.72475858171764
AGG,2020-07-01,8842.613551768221,107.0,3.58901992230735,29.80032811671676
AGG,2020-10-01,9876.590508157891,2625.0,3.2075151120107352,29.90977860292306
AGG,2021-01-01,11811.57217610677,65.0,3.4991931376289647,29.957572400511157
AGG,2021-04-01,15467.653177246091,2296.0,3.865573145042007,30.109713383998223
AGG,2021-07-01,16172.345665216446,111.0,3.820691804571565,30.10162716943088
AGG,2021-10-01,15636.784802222435,2596.0,3.6960972514542334,30.16192259077428
AGG,2022-01-01,17207.307293978603,15.0,4.021527693363845,30.304545387609235
AGG,2022-04-01,14461.07572764735,1211.0,3.1311241210036176,30.16642660293328
AGG,2022-07-01,13417.522386746145,366.0,2.458095719265215,30.023770699257344
AGG,2022-10-01,12629.156095087528,-2243.0,3.071929898197153,30.037833630518747
AGG,2023-01-01,11424.445117477542,37.0,2.874686247104292,29.99269777925579
AGG,2023-04-01,11305.82035513847,610.0,2.347097506527084,29.893725290588705
AGG,2023-07-01,12744.036663721476,430.0,1.8001369041538169,29.766039060260383
AGG,2023-10-01,10790.088739931583,325.0,2.231225894085181,29.860325379781724
AGG,2024-01-01,9680.279784147404,1601.0,1.7446160173299816,29.768927046639817
AGG,2024-04-01,9576.39260039791,203.0,1.6512172134183378,29.734810093862254
AGG,2024-07-01,8994.594247937202,95.0,1.3121051829745574,29.60573477552448
AGG,2024-10-01,7766.31579473877,704.0,1.2426794094277074,29.58198759833295
AMD,2014-10-01,2.746093761175871,59904.0,0.3905920807284717,26.856379724242764
AMD,2015-04-01,2.4206348827907016,120.0,0.3725392173160745,26.87541649771013
AMD,2016-01-01,2.2732786800040574,404.0,0.4820350840422384,27.11065541573925
AMD,2021-04-01,80.81809525262742,29.0,0.3757766233416549,28.629369622943653
AMD,2021-07-01,102.22015631198884,17.0,0.4304397536643276,28.669674217770243
AMD,2021-10-01,134.42031240463257,11.0,0.3165620227254974,28.587671931310076
AMD,2022-01-01,119.37903213500977,12.0,0.3303259778622318,28.598844330893776
AMD,2022-04-01,93.60580653529011,-145.0,0.2513185631516671,28.52541739069538
AMD,2022-07-01,85.14656221866608,-6.0,0.2486824528635749,28.52270725414265
AMD,2022-10-01,66.00571423485165,-775.0,0.2749262627266069,28.42270569126592
AMD,2023-01-01,81.38080609229303,15.0,0.264221254053983,28.41573198547777
ANV,2015-04-01,5060.150599888393,94.0,1.5774940318113326,28.851440872024355
ANV,2016-01-01,3961.1732517930327,81.0,1.492549843636032,28.80748959611426
ANV,2016-04-01,3809.210815429688,-1714.0,1.6798275177844262,28.78556336109112
ANV,2016-07-01,3355.509521484375,1887.0,1.292207240788546,28.72785634722042
ANV,2016-10-01,3508.437472873264,44.0,1.304708738780229,28.735418645879196
ANV,2017-01-01,3430.135147586945,379.0,1.1142047479627215,28.66776681539256
ANV,2017-04-01,4956.224287729415,421.0,1.076184222494899,28.626552619593756
ANV,2017-07-01,7767.468579489087,460.0,0.9156552682411704,28.571490178077763
ANV,2017-10-01,9836.825396825398,549.0,0.9463893765424384,28.62083504996495
ANV,2018-01-01,16555.737704918032,606.0,1.055173181174875,28.73635844741484
ANV,2018-04-01,24500.78125,907.0,1.261085716056506,28.809568603210995
ANV,2018-07-01,18934.92063492064,916.0,1.0497950866151398,28.7879053307796
ANV,2018-10-01,26848.4126984127,2380.0,0.8533413326463706,28.86212846462459
ANV,2019-01-01,27455.737704918032,1579.0,0.6332122940339135,28.850673598329887
ANV,2019-04-01,27854.761904761905,1202.0,0.8912153255546488,28.978834538869283
ANV,2019-07-01,25718.75,1203.0,0.8281323380271394,29.017472862507447
ANV,2019-10-01,24746.72131147541,1556.0,0.732745959593919,29.050373878304644
ANV,2020-01-01,18704.032258064515,341.0,0.717018501260451,29.059262721098637
ANV,2020-04-01,17409.52380952381,253.0,0.7097335086575036,29.015124459141266
ANV,2020-07-01,17248.4375,315.0,0.8278498414309009,29.098926693428798
ANV,2020-10-01,21457.03125,680.0,1.0713928418199676,29.206711877040345
ANV,2021-01-01,22105.737704918032,502.0,1.011753286771396,29.2045685410408
ANV,2021-04-01,24766.10169491525,187.0,1.0828792007479604,29.249165968039947
ANV,2021-07-01,29620.3125,-104.0,1.0049268518805337,29.20556910607582
ANV,2021-10-01,34319.53125,421.0,1.0929250508067578,29.21747875564399
ANV,2022-01-01,32034.722222222223,1625.0,1.005599067386463,29.25999989411795
APG,2020-04-01,11.351590850136496,2999780000.0,0.0232523148160371,26.683166417063028
APG,2020-07-01,13.810312569141388,5682390000.0,0.0269672416377199,26.701682276541767
APG,2020-10-01,15.883437484502792,19062330000.0,0.027146453950821,26.74493844150357
APG,2021-01-01,18.834917943985737,10234790000.0,0.0389307467255955,26.773742907137656
APG,2021-04-01,21.27428572518485,29327590000.0,0.1045944269397583,26.88990200335592
APG,2021-07-01,21.744687408208847,52114560000.0,0.0953045462888517,27.519348945842303
APG,2021-10-01,23.03062504529953,212528480000.0,0.1603229007715468,27.7865564195788
APG,2022-01-01,21.98548387712048,107517220000.0,0.1182755825794971,28.340366519048807
APG,2022-04-01,17.69274188626197,-105497510000.0,0.0959839775093146,28.276741936914657
APG,2022-07-01,15.980781242251396,-48965930000.0,0.1058389825211724,28.25713198647192
APG,2022-10-01,17.32412697020031,-176565540000.0,0.0358462233365392,28.092618404442177
APG,2023-01-01,21.53774187641759,43955330000.0,0.0265090000303341,28.12213521172869
APG,2023-04-01,23.20774192194785,93593070000.0,0.0634583497364352,28.184752803592783
APG,2023-07-01,4319.675090893832,-7918180000.0,0.0298756617593003,28.192642200483505
APG,2023-10-01,4979.701338490163,38091740000.0,0.0362320876499955,28.22179510876448
APG,2024-01-01,6878.993166812261,6207935162.0,0.0283032648937107,28.229394683232687
APG,2024-04-01,6971.548951610442,55775636903.0,0.1397344764857624,28.71212957772743
APG,2024-07-01,5548.369370107575,-147805591130.0,0.1213568261040612,28.63532228917074
APG,2024-10-01,4522.934559921265,-60432770072.0,0.1130826047676835,27.993281502637146
ASG,2018-07-01,3.699115859137641,987.0,0.588258199738875,27.855231209099937
ASG,2018-10-01,2.8767725475250727,1193.0,0.487494746626369,27.854972739335743
ASG,2019-01-01,2.953593762194524,903.0,0.3302469993347044,27.882006168916146
ASG,2019-04-01,3.325463643149724,979.0,0.3581905815672588,27.85997330774441
ASG,2019-07-01,3.547761894762516,879.0,0.406036726585193,27.944104055233087
ASG,2020-01-01,3.7827857386681343,455.0,0.2959623795639886,28.072603594705857
ASG,2020-04-01,3.565080521598695,372.0,0.2787243014243519,28.05708400460949
ASG,2021-01-01,6.0395053097459135,265.0,0.4812729882883645,28.302755621824
ASG,2021-04-01,6.131133677467467,85.0,0.5380800274186364,28.336095658814006
ASG,2021-10-01,6.621485881507397,291.0,0.5494933392663279,28.392562906408944
ASG,2022-01-01,5.557538647805491,293.0,0.5443276947583207,28.404926297287048
ASG,2022-04-01,4.846268284705378,1006.0,0.7696572240000427,28.78358205931293
ASG,2022-07-01,4.695638805627823,149.0,0.7394259739826968,28.7885561483248
ASG,2022-10-01,4.142138360038636,-275.0,0.6610887111219031,28.73969039738896
ASG,2023-01-01,4.29630490656822,33.0,0.6468619327112696,28.73344515285803
ASG,2023-04-01,4.345465583185995,-69.0,0.641448652826202,28.756695459905877
ASG,2023-07-01,8930.427573694766,24.0,0.6605316990666928,28.7550797018258
ASG,2023-10-01,9471.748563355262,55.0,0.6486109013216985,28.74595224734485
ASG,2024-01-01,10005.138826274871,36.0,0.5937546690989064,28.791428162523395
ASG,2024-04-01,8929.843833630544,213.0,0.6086517559945205,28.80515250268519
ASG,2024-07-01,9043.938742494583,85.0,0.6017790845211461,28.81054445351064
ASG,2024-10-01,9240.678306187352,-16.0,0.6091220947335603,28.81602843858604
ASM,2009-10-01,0.6559375021606684,4009.0,1.5289776465118572,27.355539268929395
ASM,2010-01-01,3797.022349254652,2967.0,2.106535361843357,27.85007053783602
ASM,2010-07-01,6198.9260293575935,1207.0,2.106535361843357,27.85007053783602
ASM,2010-10-01,5902.625441493914,4024.0,2.106535361843357,27.85007053783602
ASM,2011-01-01,5249.995512370268,1906.0,1.0684813799799484,27.95183725240592
ASM,2011-07-01,4542.67519378569,579.0,1.0684813799799484,27.95183725240592
ASM,2012-01-01,4206.162451899741,389.0,1.3269332575284885,28.08706213567755
ASM,2012-07-01,2166.6326137557626,80.0,1.3269332575284885,28.08706213567755
ASM,2012-10-01,1637.8385532924108,-505.0,1.3269332575284885,28.08706213567755
ASM,2013-01-01,1603.4927991217926,182.0,1.378723030423026,28.1459454570342
ASM,2013-07-01,1295.1882963901342,51.0,1.378723030423026,28.1459454570342
ASM,2013-10-01,1463.3485558947852,121.0,1.378723030423026,28.1459454570342
ASM,2014-01-01,1932.435967040264,164.0,0.9497541607769852,28.53978136170509
ASM,2014-04-01,2314.961326072293,400.0,0.9497541607769852,28.53978136170509
ASM,2014-07-01,2811.8551826542243,113.0,0.9497541607769852,28.53978136170509
ASM,2018-07-01,4171.926493376959,435.0,0.9375243281291288,30.04070320709303
ASM,2019-07-01,2339.671412155148,521.0,1.4737254253357388,30.383514083889164
ASM,2020-01-01,1928.074140782972,558.0,1.4496181395489542,30.391242183216782
ASM,2020-07-01,2204.7328504984694,380.0,1.4870791287964296,30.450193367307275
ASM,2021-01-01,5728.821834311882,440.0,1.557638174441763,30.519190014403456
ASM,2022-01-01,8066.865528797808,759.0,1.411479547641072,30.569744540910254
ASM,2023-01-01,3822.099540611929,206.0,1.4531317751389814,30.59849880170921
ASM,2024-01-01,5008.891249352989,174.0,1.5662481185788502,30.641356116806005
ASP,2013-01-01,4956.666666666667,273.0,2.1487913297471968,27.427811117524435
ASP,2018-10-01,6428.253968253968,1009.0,2.1742888832072635,28.043980982109257
ASP,2019-07-01,7211.5625,193.0,2.6820994410379746,28.235717918579308
ASP,2019-10-01,7186.393442622951,470.0,2.6905252385018423,28.11895756199452
ASP,2020-01-01,6368.870967741936,-188.0,3.1530259196130226,28.337055259950805
ASP,2020-04-01,5378.571428571428,319.0,2.431975403931088,28.16544710601043
ASP,2020-10-01,5864.53125,697.0,3.1998958858532074,28.338812528452326
ASP,2021-01-01,7120.491803278688,171.0,2.647393190882977,28.259208306943457
ASP,2021-04-01,7107.627118644068,184.0,2.668976005650768,28.23823414460514
ASP,2021-07-01,8089.53125,46.0,2.6869147287480746,28.2563383997226
ASP,2021-10-01,14103.125,374.0,3.036168286051912,28.335077379672423
ASP,2022-01-01,13141.666666666666,30.0,3.3874367986797376,28.401414222486448
ASP,2023-07-01,6215.31914893617,-430.0,3.54569948164261,28.398438577361013
ASP,2023-10-01,5316.09375,489.0,3.729857178816306,28.45204554527444
ASP,2024-01-01,4980.169491525424,-195.0,4.336118664180261,28.28612778192372
ASP,2024-04-01,4513.770491803279,-506.0,5.345596123493399,28.174541473757834
ASP,2024-07-01,4327.460317460317,408.0,4.442981669722648,28.074648692504887
ASP,2024-10-01,4019.032258064516,425.0,4.249445210575912,28.09344570156259
BAF,2024-01-01,22538.4615234375,827.0,2.3353344136363723,29.54213937227378
BAF,2024-04-01,22654.960137038932,284.0,2.5561307983735038,29.623469841655496
BAF,2024-07-01,19114.285714285717,578.0,1.4555011358059482,29.57103246646829
BAF,2024-10-01,23977.41935483871,457.0,1.539325316367229,29.64144893651859
BCG,2016-01-01,13403.04169921875,114.0,0.7416056447661928,27.815734781850917
BCG,2018-01-01,5121.83604886239,29.0,2.3278567591610004,29.122831517244496
BCG,2018-07-01,5006.627358774039,28.0,2.224677734921274,29.08807447808121
BCG,2018-10-01,5172.656219482422,29.0,2.7330053206755194,29.30555322316707
BCG,2019-07-01,5841.217600661058,454.0,2.941438639754999,29.461405899031607
BCM,2018-07-01,29.00160156734406,372.0,3.1476611071052147,31.61379716766483
BCM,2018-10-01,28.034373116871667,777.0,2.5422472531052662,31.42940928500373
BCM,2019-01-01,27.543168959070425,530.0,2.2109687106463287,31.42862996851755
BCM,2019-04-01,27.72068102397616,580.0,2.31315124716651,31.423282753254743
BCM,2019-07-01,27.528604745864868,399.0,2.0778346666273118,31.423927705129195
BCM,2019-10-01,28.027076542377472,725.0,1.8982302918974887,31.40382211377991
BCM,2020-01-01,26.45600648080149,288.0,1.742450896329259,31.41576746787109
BCM,2020-04-01,23.580027050442165,215.0,1.9118397506170763,31.43568218790148
BCM,2020-07-01,26.863642275333405,554.0,1.8735494562234485,31.47417429018403
BCM,2020-10-01,28.120714128017426,606.0,1.8796810160957855,31.50619002595971
BCM,2021-01-01,32.05428711312716,351.0,1.7221082425147085,31.467569697702093
BCM,2021-04-01,35.27272221398732,367.0,1.939179161766828,31.51330984816683
BCM,2021-07-01,36.52883440256119,47.0,1.95856545025106,31.507485701495536
BCM,2021-10-01,38.80297487974167,185.0,1.896343219218294,31.51392439729715
BCM,2022-01-01,44.33723880398658,274.0,1.8239455005771856,31.533072829365185
BCM,2022-07-01,44.185995280742645,61.0,1.6478596368698726,31.527484463381505
BCM,2022-10-01,44.40961559235104,54.0,1.720080303128091,31.512977797270885
BCM,2023-01-01,44.84116585023941,88.0,1.705091988123173,31.51442413040909
BCM,2023-04-01,43.6798938628166,134.0,1.72132577948907,31.51898788005888
BCM,2023-07-01,42.8650016784668,74.0,1.751564201077003,31.53206800509547
BKG,2020-10-01,11972.7890625,274.0,0.1960992255758554,26.83409808700651
BKG,2021-01-01,11076.521054025425,184.0,0.174479091397537,26.833175547051635
BKG,2021-04-01,9837.612493699597,141.0,0.1554576114516726,26.82871406955862
BKG,2021-07-01,9846.230117797852,131.0,0.1968149058099273,26.87439332102093
BKG,2021-10-01,10749.694741586538,248.0,0.1521399607669749,26.85641375180028
BKG,2022-01-01,10194.857620497882,322.0,0.2743936516799798,27.71147836192643
BKG,2022-04-01,6858.898374495968,312.0,0.065101104203669,27.54277372098408
BKG,2022-07-01,5553.036063058035,308.0,0.0772958842330821,27.56605767249228
BKG,2022-10-01,4155.604375751202,33.0,0.0600577593093605,27.551879112342107
