TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
3. Thuế và các khoản phải nộp nhà nước,"56,068,005,970","121,660,982,268","122,801,467,368","145,606,828,474","49,972,664,715","71,990,150,205","73,228,548,102","63,093,911,073","28,644,881,462","65,522,552,265","115,605,312,905","55,244,163,380","121,309,876,527","204,383,806,106","286,054,637,081","277,049,088,035","43,771,648,106","121,243,658,818","143,500,685,027","117,433,568,752","38,636,390,347","90,713,890,693","159,522,898,136","64,779,901,334"
4. Phải trả người lao động,"83,698,529,462","84,950,923,978","84,458,407,468","138,818,558,545","97,417,898,840","121,013,318,826","157,660,900,021","199,892,733,299","162,909,140,405","187,343,133,678","200,736,721,354","263,958,380,308","194,628,069,779","359,823,028,737","505,162,682,340","571,872,859,916","191,194,623,264","300,897,078,413","341,905,587,407","269,177,037,776","145,266,672,458","173,593,975,093","214,444,822,790","273,283,375,362"
5. Chi phí phải trả ngắn hạn,"6,307,350,174","8,817,777,437","9,079,497,617","10,436,534,524","11,513,386,273","11,101,152,511","10,938,732,508","8,942,359,945","12,144,781,391","13,248,409,110","39,334,526,300","27,232,604,712","25,255,385,096","38,710,057,192","32,319,443,803","32,774,853,613","46,228,143,839","30,701,414,090","37,887,186,160","31,352,258,464","34,718,981,797","88,721,688,064","71,119,022,332","69,508,542,843"
6. Phải trả nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
8. Doanh thu chưa thực hiện ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
9. Phải trả ngắn hạn khác,"268,497,379,752","206,859,471,124","198,180,449,120","217,941,357,768","121,487,996,940","90,503,746,382","117,573,629,621","127,595,532,440","104,403,456,655","116,256,640,842","124,227,111,815","161,731,471,718","165,210,312,142","112,763,899,179","91,927,406,109","92,754,627,010","88,789,179,300","95,859,435,595","92,609,024,037","92,000,593,697","105,551,578,658","104,423,711,991","105,847,508,673","98,135,900,682"
10. Vay và nợ thuê tài chính ngắn hạn,"1,208,403,964,567","994,339,461,622","1,007,427,510,580","866,025,048,602","829,467,893,702","849,136,379,312","863,646,366,625","1,105,500,470,997","1,051,701,316,581","1,641,134,409,137","1,368,478,886,364","1,723,277,989,771","2,620,638,192,772","2,541,694,872,750","2,493,457,573,967","2,213,546,608,238","2,657,575,989,696","2,685,521,127,473","2,546,084,541,595","2,157,386,405,831","2,745,821,065,295","2,342,631,250,795","2,242,695,465,393","2,277,106,532,564"
11. Dự phòng phải trả ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
12. Quỹ khen thưởng phúc lợi,"14,050,942,165","33,878,785,165","33,348,641,415","32,974,293,915","20,789,857,915","20,499,351,165","78,616,617,176","77,618,743,843","68,476,265,392","67,241,012,076","64,512,805,510","62,451,822,731","36,509,169,234","56,163,186,768","53,871,810,193","35,037,037,060","32,950,329,344","33,827,692,622","132,114,818,218","130,839,175,827","106,934,987,361","105,468,772,286","104,629,762,193","103,153,276,727"
13. Quỹ bình ổn giá,,,,,,,,,,,,,,,,,,,,,,,,
14. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
