TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
5. Đầu tư nắm giữ đến ngày đáo hạn,"200,000,000",,"30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","30,000,000,000","80,000,000,000","80,000,000,000","80,000,000,000","80,000,000,000","80,000,000,000","50,000,000,000","50,000,000,000",
VI. Tài sản dài hạn khác,"60,310,072,131","57,081,779,507","54,417,751,925","50,342,257,148","49,763,336,189","45,748,302,012","46,440,134,601","44,384,437,810","54,797,303,658","48,578,839,201","51,898,928,788","50,481,709,149","50,494,551,463","41,069,847,042","44,939,415,299","43,472,742,740","41,056,228,764","59,350,369,794","56,872,838,636","56,421,318,486","57,655,048,865","56,514,586,821","56,562,520,689",
1. Chi phí trả trước dài hạn,"57,064,982,980","57,009,078,767","54,417,751,925","48,750,219,612","49,641,298,653","45,626,264,476","46,318,097,065","44,262,400,274","54,675,266,122","48,456,801,665","51,776,891,252","47,060,331,024","47,073,173,338","40,774,918,409","41,518,037,174","39,366,664,762","39,659,165,440","57,936,591,978","56,727,540,072","55,465,509,594","57,533,011,329","56,514,586,821","56,562,520,689",
2. Tài sản thuế thu nhập hoãn lại,"3,245,089,151","72,700,740",,"122,037,536","122,037,536","122,037,536","122,037,536","122,037,536","122,037,536","122,037,536","122,037,536","3,421,378,125","3,421,378,125","294,928,633","3,421,378,125","4,106,077,978","1,397,063,324","1,413,777,816","145,298,564","175,042,462","122,037,536",,,
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",,,,,,,,,,,,,,,,,,,,,,,,
4. Tài sản dài hạn khác,,,,"1,470,000,000",,,,,,,,,,,,,,,,,,,,
5. Lợi thế thương mại,,,,,,,,,,,,,,,,,,,,"780,766,430",,,,
TỔNG CỘNG TÀI SẢN,"2,190,918,840,664","2,209,309,617,859","2,309,302,597,634","2,221,508,174,321","2,198,030,858,258","2,322,411,755,805","2,736,952,864,323","2,553,209,161,934","2,580,095,276,281","2,538,395,175,429","2,915,422,500,857","2,565,775,704,472","2,397,144,265,158","2,498,964,459,872","2,813,270,095,828","2,526,641,802,948","2,352,114,258,662","2,714,964,486,891","3,241,291,766,251","2,973,788,799,983","2,718,262,833,645","3,106,331,315,958","3,619,761,973,060",
NGUỒN VỐN,,,,,,,,,,,,,,,,,,,,,,,,
C. NỢ PHẢI TRẢ,"682,910,499,873","709,307,399,654","801,469,052,278","707,910,270,926","681,563,043,985","806,807,206,593","1,206,435,798,953","999,743,617,016","1,006,423,859,910","933,037,549,460","1,299,311,284,101","929,496,044,192","755,879,412,411","850,080,227,748","1,171,833,801,933","885,198,719,072","683,394,780,909","1,009,318,536,404","1,500,853,228,693","1,203,520,166,842","928,170,728,180","1,350,179,827,492","1,839,793,529,382",
I. Nợ ngắn hạn,"618,422,213,664","651,496,715,915","741,329,203,200","616,832,846,383","592,049,196,401","717,876,700,813","1,123,443,995,278","919,079,835,072","929,025,576,074","893,401,242,232","1,236,816,978,470","867,563,715,169","681,034,668,591","775,811,597,020","1,098,620,611,123","822,907,105,125","625,067,214,818","947,602,751,660","1,440,364,167,405","1,143,800,413,378","896,782,831,605","1,319,851,837,977","1,810,025,446,928",
1. Phải trả người bán ngắn hạn,"63,029,443,778","95,850,382,463","118,167,873,870","96,739,067,662","38,366,294,456","88,720,189,376","238,952,156,077","122,698,751,270","81,809,029,550","99,223,425,064","240,080,865,187","107,025,025,899","62,034,120,312","91,833,286,654","140,939,435,720","80,613,633,360","51,192,984,714","60,910,388,370","155,563,394,124","56,024,176,860","43,778,454,782","102,978,854,984","218,102,240,821",
2. Người mua trả tiền trước ngắn hạn,"22,286,392,924","14,247,487,322","51,046,435,494","21,138,566,627","36,704,614,779","87,280,935,837","226,614,883,444","81,138,407,013","133,054,059,124","118,538,846,404","163,766,800,756","39,194,591,834","52,326,374,008","59,459,205,930","200,726,158,929","42,804,420,116","226,298,718,975","63,271,389,785","113,306,128,230","106,704,858,385","59,815,061,887","119,045,860,607","92,652,652,315",
3. Thuế và các khoản phải nộp nhà nước,"12,547,153,712","12,829,802,402","8,061,155,049","15,052,604,675","10,387,993,326","2,375,308,127","6,078,348,227","18,636,543,367","19,689,137,258","7,275,530,279","7,870,624,243","26,341,492,664","26,272,952,574","17,239,816,072","3,964,410,165","13,685,683,319","27,595,367,393","14,063,363,089","13,150,439,860","54,084,328,959","26,235,938,948","7,175,204,657","12,314,563,616",
4. Phải trả người lao động,"9,392,968,733","6,393,268,476","14,871,362,567","20,953,003,960","9,742,470,452","17,293,165,728","28,841,166,211","20,086,883,604","10,408,604,195","13,515,447,196","27,246,173,061","21,597,656,649","10,762,053,022","8,285,613,423","20,558,462,906","9,487,533,190","5,891,785,508","7,068,596,228","19,301,103,729","21,643,932,148","8,140,909,957","14,721,566,402","23,408,856,426",
5. Chi phí phải trả ngắn hạn,"11,537,265,637","20,551,306,763","36,981,486,520","13,973,162,102","23,351,668,296","13,570,679,131","92,415,653,713","69,137,764,505","69,497,979,599","93,876,767,447","99,742,299,578","51,456,259,609","36,464,943,659","73,257,886,067","68,517,700,571","14,235,656,063","16,297,155,788","13,359,795,996","46,234,161,583","18,647,180,546","12,493,532,942","28,374,059,265","37,710,397,979",
6. Phải trả nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
8. Doanh thu chưa thực hiện ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
9. Phải trả ngắn hạn khác,"21,041,832,356","22,318,514,196","42,104,024,976","18,554,700,397","23,989,900,927","27,959,840,348","51,569,848,536","56,963,842,496","32,911,778,389","32,594,276,978","79,015,099,552","35,282,483,040","15,870,438,185","23,170,466,927","45,093,809,853","4,950,542,930","4,519,112,276","1,973,673,792","34,618,142,675","21,999,566,343","20,883,905,047","58,735,172,436","88,360,798,145",
10. Vay và nợ thuê tài chính ngắn hạn,"442,254,842,350","445,074,319,287","436,431,632,367","427,156,862,164","446,975,259,573","476,027,523,923","476,519,056,435","548,056,636,230","578,671,941,897","522,943,742,364","613,829,547,009","582,451,382,208","473,307,304,565","494,661,755,828","612,247,696,002","648,271,052,871","284,775,323,072","776,304,666,776","1,048,621,892,008","855,520,046,388","688,121,015,112","942,827,710,517","1,292,335,165,839",
11. Dự phòng phải trả ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
12. Quỹ khen thưởng phúc lợi,"36,332,314,174","34,231,635,006","33,665,232,357","3,264,878,796","2,530,994,592","4,649,058,343","2,452,882,635","2,361,006,587","2,983,046,062","5,433,206,500","5,265,569,084","4,214,823,266","3,996,482,266","7,903,566,119","6,572,936,977","8,858,583,276","8,496,767,092","10,650,877,624","9,568,905,196","9,176,323,749","37,314,012,930","45,993,409,109","45,140,771,787",
13. Quỹ bình ổn giá,,,,,,,,,,,,,,,,,,,,,,,,
14. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
II. Nợ dài hạn,"64,488,286,209","57,810,683,739","60,139,849,078","91,077,424,543","89,513,847,584","88,930,505,780","82,991,803,675","80,663,781,944","77,398,283,836","39,636,307,228","62,494,305,631","61,932,329,023","74,844,743,820","74,268,630,728","73,213,190,810","62,291,613,947","58,327,566,091","61,715,784,744","60,489,061,288","59,719,753,464","31,387,896,575","30,327,989,515","29,768,082,454",
1. Phải trả người bán dài hạn,,,,,,,,"2,000,000,000","2,000,000,000","-37,000,000,000",,,,,,,,,,,,,,
2. Người mua trả tiền trước dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Chi phí phải trả dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải trả nội bộ về vốn kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải trả nội bộ dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Doanh thu chưa thực hiện dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
7. Phải trả dài hạn khác,"9,670,855,983","8,430,591,150","10,664,946,151","40,664,946,150","40,594,946,150","40,594,946,150","40,094,946,150","43,278,467,650","40,574,946,150","40,574,946,150","26,994,921,161","26,994,921,161","40,469,312,566","40,455,176,082","39,961,712,772","29,602,112,517","29,800,041,267","30,148,166,982","29,481,350,589","28,074,774,635","1,500,000,000","1,000,000,000","1,000,000,000",
8. Vay và nợ thuê tài chính dài hạn,"6,791,637,500","1,916,641,667","2,610,000,000","4,080,000,000","3,345,000,000","3,345,000,000","4,535,000,000","4,535,000,000","4,535,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000","2,735,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000","6,335,000,000",
9. Trái phiếu chuyển đổi,,,,,,,,,,,,,,,,,,,,,,,,
10. Cổ phiếu ưu đãi,,,,,,,,,,,,,,,,,,,,,,,,
11. Thuế thu nhập hoãn lại phải trả,,,,,,,,,,,,,,,,,,,,"1,197,175,192",,,,
12. Dự phòng phải trả dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
