company_id,quarter,P,EPS,D/E,P/E,SIZE
ABR,2024-07-01,12.816639944911003,155.0,0.1613596036924125,0.0826879996445871,26.540912289513773
ABR,2024-10-01,14.007690535651314,231.0,0.2037991598235294,0.0606393529681875,26.59265969305621
ABS,2023-07-01,7578.085106382979,15.0,0.704231981966505,505.20567375886526,28.092082304839955
ABS,2023-10-01,5755.3125,-52.0,0.7194533673158378,-110.67908653846152,28.09638555533968
ABS,2024-01-01,5934.576271186441,43.0,0.7389395124851947,138.01340165549863,28.096506637294738
ABS,2024-04-01,5325.4098360655735,58.0,0.8049885466872427,91.8174109666478,28.14042193700669
ABS,2024-07-01,4560.476190476191,3.0,0.0879432458627698,1520.1587301587304,27.63309300583953
ABS,2024-10-01,4159.83870967742,-57.0,0.0931912230660724,-72.97962648556876,27.63295373924545
ABT,2006-01-01,13.199045781166324,2676.0,0.6325498034463648,0.0049323788419904,25.491176428516138
ABT,2006-04-01,13.0914372338189,1722.0,0.6325498034463648,0.007602460646817,25.491176428516138
ABT,2006-10-01,14.908355077107748,1261.0,0.6325498034463648,0.0118226447875557,25.491176428516138
ABT,2007-01-01,16.739071830374296,2207.0,0.4470386002564932,0.0075845363979946,26.753021191051047
ABT,2007-07-01,16.88181737869505,1776.0,0.4470386002564932,0.0095055278033192,26.753021191051047
ABT,2007-10-01,17.783621728420258,1701.0,0.4470386002564932,0.0104548040731453,26.753021191051047
ABT,2008-01-01,17.99950565275599,1765.0,0.1254293490197202,0.0101980201998617,26.679527777232025
ABT,2008-04-01,17.417599499225616,1432.0,0.1254293490197202,0.0121631281419173,26.679527777232025
ABT,2008-07-01,18.882029443979263,1577.0,0.1254293490197202,0.0119733858237027,26.679527777232025
ABT,2008-10-01,17.732786297798157,956.0,0.1254293490197202,0.0185489396420482,26.679527777232025
ABT,2009-01-01,16.954038229144988,1244.0,0.2192035441985755,0.0136286480941679,27.00927148780103
ABT,2009-04-01,14.925488048129612,2106.0,0.2192035441985755,0.0070871263286465,27.00927148780103
ABT,2009-07-01,15.444359004497528,3900.0,0.2192035441985755,0.0039600920524352,27.00927148780103
ABT,2010-01-01,18.647855070770763,1972.0,0.3548387644978459,0.0094563159588087,27.12339905624548
ABT,2010-04-01,17.04810570913648,3466.0,0.3548387644978459,0.004918668698539,27.12339905624548
ABT,2010-07-01,17.429071873426437,1386.0,0.3548387644978459,0.0125750879317651,27.12339905624548
ABT,2010-10-01,17.488114416599274,1144.0,0.3548387644978459,0.0152868133012231,27.12339905624548
ABT,2011-01-01,16.83871570710213,2207.0,0.2187057398483604,0.0076296854132769,26.893104472275667
ABT,2011-04-01,18.631500001937624,1919.0,0.2187057398483604,0.009708963002573,26.893104472275667
ABT,2011-07-01,18.563701629638672,1501.0,0.2187057398483604,0.0123675560490597,26.893104472275667
ABT,2011-10-01,19.62276310390896,2142.0,0.2187057398483604,0.0091609538300228,26.893104472275667
ABT,2012-01-01,20.98066323803317,2458.0,0.3423335671885517,0.0085356644581095,26.969630735494427
ABT,2012-04-01,22.92026132250589,1919.0,0.3423335671885517,0.0119438568642552,26.969630735494427
ABT,2012-07-01,24.90265383039202,1970.0,0.3423335671885517,0.0126409410306558,26.969630735494427
ABT,2012-10-01,24.93424624781455,1331.0,0.3423335671885517,0.0187334682553077,26.969630735494427
ABT,2013-01-01,26.78246644337972,1269.0,0.6592239304492945,0.0211051745022692,27.25744601748275
ABT,2013-04-01,29.103408217430115,1567.0,0.6592239304492945,0.0185726919064646,27.25744601748275
ABT,2013-07-01,27.953143894672397,1670.0,0.6592239304492945,0.0167384095177679,27.25744601748275
ABT,2013-10-01,29.492849588394165,1998.0,0.6592239304492945,0.0147611859801772,27.25744601748275
ABT,2014-01-01,31.00694209239522,1959.0,0.5796113467830634,0.0158279438960669,27.210429503182382
ABT,2014-04-01,31.77220632159521,1787.0,0.5796113467830634,0.0177796342034668,27.210429503182382
ABT,2014-07-01,34.41813009977341,1768.0,0.5796113467830634,0.0194672681559804,27.210429503182382
ABT,2014-10-01,35.628868103027344,1381.0,0.5796113467830634,0.0257993252013232,27.210429503182382
ABT,2015-04-01,39.68273138621497,1450.0,0.45928240860277,0.0273674009560103,27.125798637810515
ABT,2016-01-01,33.29526379069344,894.0,0.4276606573203375,0.0372430243743774,27.096142031980968
ABT,2016-04-01,33.65259411931038,1033.0,0.5727132552551565,0.0325775354494776,27.226726358814904
ABT,2016-07-01,36.45588475465775,1354.0,0.3718831037859362,0.0269245825366748,27.058763573803063
ABT,2016-10-01,33.946660844106525,669.0,0.5618625551216763,0.0507423928910411,27.19912445563783
ABT,2017-01-01,37.25822867116621,818.0,0.5986950033895044,0.0455479568107166,27.191401999762
ABT,2017-04-01,39.2491693648081,408.0,0.601935401178789,0.0961989445215884,27.201171288740905
ABT,2017-07-01,43.74813037448459,355.0,0.1673724103120717,0.1232341700689706,26.85766113962058
ABT,2017-10-01,48.5523318941631,697.0,0.5703604365553706,0.0696590127606357,27.174171474100653
ABT,2018-01-01,53.04589824989194,712.0,0.571528138944288,0.0745026660813089,27.170854434078617
ABT,2018-04-01,53.62668430805206,2737.0,0.4818014363482253,0.0195932350413051,27.17919573090287
ABT,2018-07-01,58.34508332752046,1431.0,0.2081625156851648,0.0407722455118941,26.932150234989034
ABT,2018-10-01,62.70098210894872,1021.0,0.2761938834329603,0.0614113438873151,27.006245907971863
ABT,2019-01-01,66.69105867479668,975.0,0.2933218997641482,0.0684010858203042,26.99150623250951
ABT,2019-04-01,70.84499056377108,1368.0,0.2612317923798693,0.0517872738039262,26.991071820218817
ABT,2019-07-01,76.76699686050415,1631.0,0.2846923331994396,0.0470674413614372,26.99822220196716
ABT,2019-10-01,75.97162520885468,300.0,0.3033341155611981,0.2532387506961822,27.01198205315103
ABT,2020-01-01,76.00158851377425,62.0,0.2255393350070904,1.2258320728028105,26.923982945486877
ABT,2020-04-01,82.67771899510943,856.0,0.2161643361225664,0.0965861203213895,26.93441699601312
ABT,2020-07-01,93.16748702526093,210.0,0.2965797473607849,0.4436547001202901,27.00383892029901
ABT,2020-10-01,100.15328228473663,132.0,0.3238303870794017,0.7587369870055806,27.021617779054324
ACG,2018-04-01,,2452.0,0.3425570903754816,,28.750594339259496
ACG,2018-07-01,,2451.0,0.4284503792664476,,28.858922599593065
ACG,2018-10-01,,3560.0,0.3993702770079578,,28.90325856338308
ACG,2019-01-01,,1082.0,0.27271616142705,,29.060215053662205
ACG,2019-04-01,,1436.0,0.3161608455085219,,29.086390801033325
ACG,2019-07-01,,1432.0,0.284398858792421,,29.098758628613883
ACG,2019-10-01,,1821.0,0.2383526323914256,,29.06248789575977
ACG,2020-01-01,400.0,713.0,0.2144226671987474,0.5610098176718092,29.06353982184853
ACG,2020-04-01,,1190.0,0.2275613168826537,,29.097214624610796
ACG,2020-07-01,,1518.0,0.2627319382865665,,29.11755946352549
ACG,2020-10-01,,2205.0,0.2662804235627384,,29.124625553933694
ACG,2021-01-01,,1156.0,0.3165245150516468,,29.190493619895378
ACG,2021-07-01,,674.0,0.308140290267032,,29.188436655472263
ACG,2021-10-01,,1121.0,0.3193498385303422,,29.237036984990223
ACG,2022-01-01,,1368.0,0.333227483855452,,29.267447415114173
ACG,2022-04-01,,1263.0,0.3809702487919645,,29.26880780681477
ACG,2022-07-01,,1224.0,0.3570512990931564,,29.29500071255369
ACG,2022-10-01,,1256.0,0.3974713693924225,,29.329789870277065
ACG,2023-01-01,,267.0,0.3301370937766135,,29.292127181580614
ACG,2023-04-01,,799.0,0.3072937330043082,,29.28692388104964
ACG,2023-07-01,,861.0,0.2383180999099748,,29.26461824004512
ACG,2023-10-01,,1074.0,0.3231135334873062,,29.33977721905279
ACG,2024-01-01,,540.0,0.3397711490332764,,29.37154167784812
ACG,2024-04-01,,783.0,0.3737662111154418,,29.353751536365795
ACG,2024-07-01,,865.0,0.3178105753938182,,29.34366145602525
ACG,2024-10-01,,598.0,0.3504738265527998,,29.36087211606296
ACL,2007-04-01,,1815.0,0.6530063264014295,,26.101417890617824
ACL,2008-04-01,,2781.0,1.678034831042618,,26.64606235661151
ACL,2008-07-01,,2130.0,1.678034831042618,,26.64606235661151
ACL,2008-10-01,,872.0,1.678034831042618,,26.64606235661151
ACL,2009-01-01,,861.0,2.453904096264927,,27.143170195840817
ACL,2009-04-01,,5132.0,2.453904096264927,,27.143170195840817
ACL,2009-07-01,,5202.0,2.453904096264927,,27.143170195840817
ACL,2009-10-01,,10375.0,2.453904096264927,,27.143170195840817
ACL,2010-04-01,,1943.0,2.1802385514688933,,27.310932832700026
ACL,2010-07-01,,454.0,2.1802385514688933,,27.310932832700026
ACL,2010-10-01,,1044.0,2.1802385514688933,,27.310932832700026
ACL,2011-01-01,,1840.0,1.6614934811534383,,27.399565225265263
ACL,2011-04-01,,4646.0,1.6614934811534383,,27.399565225265263
ACL,2011-07-01,,2695.0,1.6614934811534383,,27.399565225265263
ACL,2011-10-01,,1050.0,1.6614934811534383,,27.399565225265263
ACL,2012-01-01,,26.0,2.022089476068813,,27.44680113184169
ACL,2012-04-01,16530.0,773.0,2.022089476068813,21.384217335058214,27.44680113184169
ACL,2012-07-01,15928.57142857143,118.0,2.022089476068813,134.98789346246974,27.44680113184169
ACL,2013-07-01,9998.4375,41.0,1.6727544171080544,243.8643292682927,27.301066889337307
ACL,2013-10-01,9229.6875,554.0,1.6727544171080544,16.6600857400722,27.301066889337307
ACL,2014-01-01,10014.754098360656,98.0,1.9863597642962567,102.19136835061894,27.45349712819007
ACL,2014-04-01,9858.73015873016,346.0,1.9863597642962567,28.493439765116065,27.45349712819007
ACL,2014-07-01,10342.1875,289.0,1.9863597642962567,35.78611591695502,27.45349712819007
ACL,2014-10-01,11932.8125,59.0,1.9863597642962567,202.2510593220339,27.45349712819007
ACL,2015-04-01,9190.47619047619,432.0,2.4387873479851714,21.274250440917108,27.59493926342453
ACL,2016-01-01,9362.295081967211,40.0,3.2733643081008634,234.05737704918036,27.8464210899578
ACL,2016-04-01,9481.25,497.0,2.7862604815439576,19.076961770623743,27.88096245480396
ACL,2016-07-01,9164.375,375.0,2.5926086392450363,24.438333333333333,27.84915525820305
ACL,2016-10-01,8371.42857142857,289.0,2.3612931589085564,28.96688086999505,27.80159556354008
ACL,2017-01-01,8566.935483870968,95.0,2.168249668209333,90.17826825127337,27.747473198982117
ACL,2017-04-01,8400.63492063492,533.0,2.316883889550948,15.761041126894783,27.82712458300369
ACL,2017-07-01,8470.47619047619,340.0,2.1468311026459355,24.913165266106443,27.792874813307996
ACL,2017-10-01,8562.222222222223,56.0,1.935654767175707,152.8968253968254,27.726992332070203
ACL,2018-01-01,8219.344262295082,258.0,2.1005243979810504,31.857923497267763,27.794665993128586
ACL,2018-04-01,9570.625,2102.0,1.7330172725651931,4.553104186489058,27.78742452113129
ACL,2018-07-01,11646.984126984127,4221.0,1.3426999048415575,2.759294983886313,27.83095791952948
ACL,2018-10-01,27898.4126984127,3891.0,1.3899245555772684,7.169985273300616,27.930521089109043
ACL,2019-01-01,37746.72131147541,2393.0,1.135497050654393,15.773807484945849,27.900839955901915
ACL,2019-04-01,39330.95238095238,2575.0,1.2075259153901552,15.274156264447528,28.02543122766531
ACL,2019-07-01,35437.5,844.0,1.0241920114757717,41.98755924170616,27.966105318991733
ACL,2019-10-01,25872.950819672133,542.0,1.1970622776680346,47.73607162301131,28.01597895098321
ACL,2020-01-01,20541.93548387097,46.0,1.093882527442627,446.56381486676014,27.965570076288387
ACL,2020-04-01,21430.15873015873,179.0,1.2111825865827326,119.72155715172477,28.0261068681624
ACL,2020-07-01,19647.65625,397.0,1.365050409641278,49.49031801007557,28.106862149253907
ACL,2020-10-01,13118.75,637.0,1.3887493590895363,20.59458398744113,28.137919380367823
ACL,2021-01-01,13645.901639344262,480.0,1.291832417377425,28.42896174863388,28.111381159786436
ACL,2021-04-01,12687.28813559322,492.0,1.078185385752266,25.787171007303293,28.02859207796804
ACL,2021-07-01,12271.09375,154.0,1.0057054088470048,79.68242694805195,27.998127389318316
ACL,2021-10-01,15921.09375,754.0,0.996950527787034,21.115508952254643,28.008047094203377
ACL,2022-01-01,17969.444444444445,1249.0,0.9309754125373356,14.387065207721731,28.026499729616685
ACL,2022-04-01,,673.0,0.8980866958954649,,28.052097294892263
ACL,2022-07-01,,361.0,0.6670445857487967,,27.94463089002703
ACL,2022-10-01,,84.0,0.7976394925060035,,28.02511649315349
ACL,2023-01-01,,38.0,0.8952820594524855,,28.079586924720125
ACL,2023-04-01,,86.0,1.1030808874231066,,28.14556660485826
ACL,2023-07-01,14060.63829787234,96.0,1.2117818194205257,146.46498226950354,28.201720193536826
ACL,2023-10-01,12590.625,26.0,1.1857151031146276,484.2548076923077,28.19140086026924
ACL,2024-01-01,12497.457627118643,45.0,1.1139205787143212,277.7212806026365,28.158190906221964
ACL,2024-04-01,12695.901639344262,64.0,1.185591346054025,198.3734631147541,28.19553194146794
ACL,2024-07-01,12277.777777777776,67.0,1.128573619114571,183.25041459369817,28.172723540368224
ACL,2024-10-01,11783.064516129032,42.0,1.0623484579880518,280.5491551459293,28.143748895611964
ADG,2022-04-01,,1154.0,0.5932627957264248,,26.907255590830516
ADG,2023-01-01,,-57.0,0.2695455896103653,,26.74311576312845
ADG,2023-10-01,23835.964912280702,1057.0,0.2982711528486225,22.55058175239423,26.83553228937484
ADG,2024-01-01,20118.42105263158,-154.0,0.1939154905413155,-130.6390977443609,26.741934214637286
ADG,2024-07-01,13381.967213114754,-214.0,0.2806436861008475,-62.53255707062969,26.86832768602994
ADG,2024-10-01,11155.454545454546,695.0,0.2813977671283483,16.051013734466974,26.93004679231887
ADP,2016-10-01,78.0417969718812,979.0,0.4382295947889488,0.0797158293890512,26.39710672045104
ADP,2017-01-01,85.81281366655904,1097.0,0.3957022218357604,0.0782249896686955,26.447270478059668
ADP,2017-04-01,85.63239118787978,793.0,0.3934937270971885,0.1079853608926605,26.46274734876777
ADP,2017-07-01,91.09298257979135,814.0,0.4432303845201088,0.1119078410071146,26.49875466728539
ADP,2017-10-01,97.77536931113592,423.0,0.4291126781718292,0.2311474451799903,26.462677131804547
ADP,2018-01-01,100.2601348376665,569.0,0.3136489375962957,0.1762041034053892,26.4178467133314
ADP,2018-04-01,109.57600033283234,560.0,0.340974540360894,0.195671429165772,26.441132133948827
ADP,2018-07-01,122.83522663419208,487.0,0.4351526338743426,0.2522283914459796,26.50130566900352
ADP,2018-10-01,123.19403354705328,413.0,0.3067234504268184,0.2982906381284583,26.380893425651827
ADP,2019-01-01,127.54944773189357,642.0,0.2985771423031595,0.1986751522303638,26.41856504157297
ADP,2019-04-01,143.3307415190197,752.0,0.4054341426105322,0.1905993903178453,26.52064397418616
ADP,2019-07-01,146.38303971290588,766.0,0.2675610953678008,0.1911005740377361,26.39408372228196
ADP,2019-10-01,147.51485633850098,671.0,0.2691621560391041,0.2198433030380044,26.40381687918477
ADP,2020-04-01,129.11357128809368,1312.0,0.3141418426826926,0.098409734213486,26.531095674182204
ADP,2020-07-01,127.08938777446748,1536.0,0.2615563770888678,0.0827404868323355,26.52227323400293
ADP,2020-10-01,149.9232165813446,1452.0,0.2285239691713531,0.1032529039816422,26.521623582106027
ADP,2021-01-01,159.28184484262937,1095.0,0.2387350054715805,0.1454628720024012,26.535314818424062
ADP,2021-04-01,179.22178456139943,861.0,0.1461670312194907,0.208155382765853,26.449713725939574
ADP,2021-07-01,190.8577527999878,383.0,0.1548532933602315,0.4983231143602814,26.489717160955177
ADP,2021-10-01,210.7557873725891,466.0,0.1901158321504387,0.4522656381386032,26.525173393985025
ADP,2022-01-01,200.2193197434948,382.0,0.2847162104703085,0.5241343448782587,26.63282660878213
ADP,2022-04-01,205.90206466182585,442.0,0.3769132625727726,0.4658417752529996,26.67292258585703
ADP,2022-07-01,222.7408292293549,401.0,0.2170386971334699,0.5554634145370445,26.541261818241527
ADP,2022-10-01,232.82703169565352,539.0,0.3081663202253832,0.4319610977655909,26.607982839091004
ADP,2023-01-01,215.0140777095672,402.0,0.2295367365690149,0.534860889824794,26.527492604536757
ADP,2023-04-01,206.6720630276588,359.0,0.1954205611278908,0.5756881978486317,26.46095528523826
ADP,2023-07-01,235.0318487258185,842.0,0.2916932330783995,0.2791352122634423,26.61047817277531
ADP,2023-10-01,225.75636339944504,953.0,0.3273759386017518,0.2368902029375079,26.66514955559394
ADP,2024-01-01,238.1828790883549,978.0,0.30006718876882,0.243540776163962,26.7213316107356
ADP,2024-07-01,257.7336087226868,800.0,0.316597281188233,0.3221670109033585,26.60359913115297
ADP,2024-10-01,292.7501516190786,706.0,0.3048609304944233,0.4146602714151255,26.596479120914758
AGG,2019-07-01,96.62166714668274,40.0,0.8155341817883798,2.4155416786670685,28.3791770824652
AGG,2019-10-01,97.52991223335266,3449.0,2.716401670767494,0.0282777362230654,29.31703522943141
AGG,2020-01-01,8047.081588484283,10.0,2.8722076011188453,804.7081588484283,29.35926395148587
AGG,2020-04-01,8247.627891174316,2518.0,3.2612411263949483,3.2754677883932946,29.72475858171764
AGG,2020-07-01,8842.613551768221,107.0,3.58901992230735,82.64124814736655,29.80032811671676
AGG,2020-10-01,9876.590508157891,2625.0,3.2075151120107352,3.7625106697744353,29.90977860292306
AGG,2021-01-01,11811.57217610677,65.0,3.4991931376289647,181.71649501702723,29.957572400511157
AGG,2021-04-01,15467.653177246091,2296.0,3.865573145042007,6.736782742703002,30.109713383998223
AGG,2021-07-01,16172.345665216446,111.0,3.820691804571565,145.69680779474277,30.10162716943088
AGG,2021-10-01,15636.784802222435,2596.0,3.6960972514542334,6.023414792843774,30.16192259077428
AGG,2022-01-01,17207.307293978603,15.0,4.021527693363845,1147.1538195985736,30.304545387609235
AGG,2022-04-01,14461.07572764735,1211.0,3.1311241210036176,11.941433301112593,30.16642660293328
AGG,2022-07-01,13417.522386746145,366.0,2.458095719265215,36.65989723154684,30.023770699257344
AGG,2022-10-01,12629.156095087528,-2243.0,3.071929898197153,-5.630475298746112,30.037833630518747
AGG,2023-01-01,11424.445117477542,37.0,2.874686247104292,308.7687869588525,29.99269777925579
AGG,2023-04-01,11305.82035513847,610.0,2.347097506527084,18.5341317297352,29.893725290588705
AGG,2023-07-01,12744.036663721476,430.0,1.8001369041538169,29.63729456679413,29.766039060260383
AGG,2023-10-01,10790.088739931583,325.0,2.231225894085181,33.200273045943334,29.860325379781724
AGG,2024-01-01,9680.279784147404,1601.0,1.7446160173299816,6.046395867674831,29.768927046639817
AGG,2024-04-01,9576.39260039791,203.0,1.6512172134183378,47.17434778521138,29.734810093862254
AGG,2024-07-01,8994.594247937202,95.0,1.3121051829745574,94.67993945197055,29.60573477552448
AGG,2024-10-01,7766.31579473877,704.0,1.2426794094277074,11.031698572072116,29.58198759833295
AMD,2014-10-01,2.746093761175871,59904.0,0.3905920807284717,4.584157587433011e-05,26.856379724242764
AMD,2015-04-01,2.4206348827907016,120.0,0.3725392173160745,0.0201719573565891,26.87541649771013
AMD,2016-01-01,2.2732786800040574,404.0,0.4820350840422384,0.0056269274257526,27.11065541573925
AMD,2021-04-01,80.81809525262742,29.0,0.3757766233416549,2.786830870780256,28.629369622943653
AMD,2021-07-01,102.22015631198884,17.0,0.4304397536643276,6.012950371293461,28.669674217770243
AMD,2021-10-01,134.42031240463257,11.0,0.3165620227254974,12.220028400421144,28.587671931310076
AMD,2022-01-01,119.37903213500977,12.0,0.3303259778622318,9.94825267791748,28.598844330893776
AMD,2022-04-01,93.60580653529011,-145.0,0.2513185631516671,-0.6455572864502768,28.52541739069538
AMD,2022-07-01,85.14656221866608,-6.0,0.2486824528635749,-14.191093703111012,28.52270725414265
AMD,2022-10-01,66.00571423485165,-775.0,0.2749262627266069,-0.0851686635288408,28.42270569126592
AMD,2023-01-01,81.38080609229303,15.0,0.264221254053983,5.425387072819535,28.41573198547777
ANV,2007-10-01,,1837.0,0.3921020853448945,,28.482868214109843
ANV,2015-04-01,5060.150599888393,94.0,1.5774940318113326,53.83138936051482,28.851440872024355
ANV,2016-01-01,3961.1732517930327,81.0,1.492549843636032,48.903373478926326,28.80748959611426
ANV,2016-04-01,3809.210815429688,-1714.0,1.6798275177844262,-2.2224100440079857,28.78556336109112
ANV,2016-07-01,3355.509521484375,1887.0,1.292207240788546,1.778224441698132,28.72785634722042
ANV,2016-10-01,3508.437472873264,44.0,1.304708738780229,79.73721529257418,28.735418645879196
ANV,2017-01-01,3430.135147586945,379.0,1.1142047479627215,9.05048851606054,28.66776681539256
ANV,2017-04-01,4956.224287729415,421.0,1.076184222494899,11.77250424638816,28.626552619593756
ANV,2017-07-01,7767.468579489087,460.0,0.9156552682411704,16.885801259758885,28.571490178077763
ANV,2017-10-01,9836.825396825398,549.0,0.9463893765424384,17.91771474831584,28.62083504996495
ANV,2018-01-01,16555.737704918032,606.0,1.055173181174875,27.319699183033052,28.73635844741484
ANV,2018-04-01,24500.78125,907.0,1.261085716056506,27.012989250275638,28.809568603210995
ANV,2018-07-01,18934.92063492064,916.0,1.0497950866151398,20.67131073681292,28.7879053307796
ANV,2018-10-01,26848.4126984127,2380.0,0.8533413326463706,11.280845671601975,28.86212846462459
ANV,2019-01-01,27455.737704918032,1579.0,0.6332122940339135,17.388054277972156,28.850673598329887
ANV,2019-04-01,27854.761904761905,1202.0,0.8912153255546488,23.17367878931939,28.978834538869283
ANV,2019-07-01,25718.75,1203.0,0.8281323380271394,21.37884455527847,29.017472862507447
ANV,2019-10-01,24746.72131147541,1556.0,0.732745959593919,15.904062539508615,29.050373878304644
ANV,2020-01-01,18704.032258064515,341.0,0.717018501260451,54.85053448112761,29.059262721098637
ANV,2020-04-01,17409.52380952381,253.0,0.7097335086575036,68.81234707321664,29.015124459141266
ANV,2020-07-01,17248.4375,315.0,0.8278498414309009,54.75694444444444,29.098926693428798
ANV,2020-10-01,21457.03125,680.0,1.0713928418199676,31.55445772058824,29.206711877040345
ANV,2021-01-01,22105.737704918032,502.0,1.011753286771396,44.0353340735419,29.2045685410408
ANV,2021-04-01,24766.10169491525,187.0,1.0828792007479604,132.43904649687303,29.249165968039947
ANV,2021-07-01,29620.3125,-104.0,1.0049268518805337,-284.81069711538464,29.20556910607582
ANV,2021-10-01,34319.53125,421.0,1.0929250508067578,81.51907660332542,29.21747875564399
ANV,2022-01-01,32034.722222222223,1625.0,1.005599067386463,19.713675213675213,29.25999989411795
ANV,2022-04-01,,1893.0,0.9959973745663908,,29.345659635103164
ANV,2022-07-01,,943.0,0.9624379299424204,,29.370886108838917
ANV,2022-10-01,,838.0,0.8970395788426322,,29.32987059783852
ANV,2023-01-01,,694.0,0.8828850552199505,,29.37376543460436
ANV,2023-04-01,,-383.0,0.8373470575581219,,29.33231671073972
ANV,2023-07-01,,8.0,0.7961010996194032,,29.30996048427736
ANV,2023-10-01,,-4.0,0.7928449639435123,,29.262327192172503
ANV,2024-01-01,,127.0,0.7671369234978413,,29.25286974276461
ANV,2024-04-01,,131.0,0.7042466064629318,,29.22272336962058
ANV,2024-07-01,,209.0,0.7452205159469699,,29.238100211061447
ANV,2024-10-01,,39.0,0.7382564443096293,,29.21254686884852
APG,2015-10-01,,25570020000.0,0.1304721692056759,,25.76056123774082
APG,2016-07-01,,-33370000.0,0.1086559290416727,,25.741328413698103
APG,2016-10-01,,103560000.0,0.0820073672751413,,25.717559802534453
APG,2017-01-01,,-204140000.0,0.0863214311649152,,25.720134740955068
APG,2017-04-01,,5904380000.0,0.074699124701243,,25.74344946691526
APG,2017-07-01,,134110000.0,0.0154748972577536,,25.68771631001744
APG,2017-10-01,,4669920000.0,0.0177370121087368,,25.71493099712769
APG,2018-01-01,,8840000.0,0.0173408207395956,,25.715058111175967
APG,2018-04-01,,2722160000.0,0.0187924433039802,,25.68628870306961
APG,2018-07-01,,3975110000.0,0.014062320114146,,25.70955693441507
APG,2018-10-01,,5866290000.0,0.026192408203014,,25.72636836419193
APG,2019-01-01,,2220190000.0,0.0112975472718638,,26.60012919345584
APG,2019-04-01,,-827980000.0,0.0131152769051844,,26.59870514631563
APG,2019-07-01,,2661220000.0,0.0100535700705002,,26.603219521505984
APG,2019-10-01,,25678410000.0,0.0308847728575389,,26.67847002672067
APG,2020-01-01,,2508610000.0,0.0415200123987859,,26.69586219403568
APG,2020-04-01,11.351590850136496,2999780000.0,0.0232523148160371,3.784141120394328e-09,26.683166417063028
APG,2020-07-01,13.810312569141388,5682390000.0,0.0269672416377199,2.430370419689846e-09,26.701682276541767
APG,2020-10-01,15.883437484502792,19062330000.0,0.027146453950821,8.332369382180872e-10,26.74493844150357
APG,2021-01-01,18.834917943985737,10234790000.0,0.0389307467255955,1.8402837717223054e-09,26.773742907137656
