,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,"41,263,039,977","36,265,386,108","36,134,958,254","36,634,655,354","43,475,269,121","37,708,995,568","41,218,136,339","37,362,816,719","49,726,866,842","36,452,846,874","48,449,464,516","56,221,701,237","66,939,635,317","35,717,210,267","45,302,792,812","47,596,295,143","69,214,924,653","54,197,865,867","55,834,539,641","61,826,321,546","94,230,594,222","73,161,967,758","84,839,716,665","96,502,532,967","123,151,372,787","80,068,298,830","93,921,506,116","64,584,812,141","96,059,312,640","86,993,774,326","89,663,380,270","98,334,746,774","103,188,561,235","73,423,807,580","95,446,539,574","86,441,460,258","115,296,363,193",,"90,475,843,932",,,"81,091,420,357","98,014,483,040","90,809,927,348","118,657,305,808","81,076,525,602","89,960,253,955","82,222,421,137","108,609,688,168","81,619,941,879","82,686,836,005","77,554,449,735","103,685,889,939","52,306,637,390","59,098,860,269","60,387,452,205","100,029,773,380","426,734,989,508","65,181,014,301","86,399,505,975","112,043,661,278","86,872,012,695","98,364,898,686","109,235,390,564","137,271,936,581","119,384,784,924","134,557,302,057","126,803,141,405","135,084,710,352","116,430,095,849","121,062,015,922","130,848,372,950","125,680,936,074","118,118,740,680",,"117,359,421,750","105,962,450,860"
2. Các khoản giảm trừ doanh thu,,,,"7,592,100","53,667,674","1,247,929","1,271,590","110,971,094","12,719,427","21,168,612","20,381,628","103,643,652","6,075,924","6,655,350","3,294,200","393,569,291","6,810,774","16,222,470","400,722","7,390,960","15,302,936",,"820,125","9,890,950","8,619,170",,,"3,380,265,150","4,780,700","1,828,374,480",,"7,361,400","37,222,800",,,"40,702,300","18,664,750",,"1,816,500","180,357,000",,,,,"38,621,050","209,131,500","136,800","39,480,600","7,830,000",,,"19,183,800","83,936,463",,"1,160,100","9,762,000","15,658,100","19,486,060","29,645,000","503,611,500","66,906,000","310,533,600","56,424,560","608,402,742","7,206,800","71,409,266","159,328,135","208,510,168","42,075,040","196,913,275","550,565,985","383,486,020","255,086,190","456,558,900","476,230,430",,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,"41,255,447,877","36,211,718,434","36,133,710,325","36,633,383,764","43,364,298,027","37,696,276,141","41,196,967,727","37,342,435,091","49,623,223,190","36,446,770,950","48,442,809,166","56,218,407,037","66,546,066,026","35,710,399,493","45,286,570,342","47,595,894,421","69,207,533,693","54,182,562,931","55,834,539,641","61,825,501,421","94,220,703,272","73,153,348,588","84,839,716,665","96,502,532,967","119,771,107,637","80,063,518,130","92,093,131,636","64,584,812,141","96,051,951,240","86,956,551,526","89,663,380,270","98,334,746,774","103,147,858,935","73,405,142,830","95,446,539,574","86,439,643,758","115,116,006,193",,"90,475,843,932",,,"81,052,799,307","97,805,351,540","90,809,790,548","118,617,825,208","81,068,695,602","89,960,253,955","82,222,421,137","108,590,504,368","81,536,005,416","82,686,836,005","77,553,289,635","103,676,127,939","52,290,979,290","59,079,374,209","60,357,807,205","99,526,161,880","426,668,083,508","64,870,480,701","86,343,081,415","111,435,258,536","86,864,805,895","98,293,489,420","109,076,062,429","137,063,426,413","119,342,709,884","134,360,388,782","126,252,575,420","134,701,224,332","116,175,009,659","120,605,457,022","130,372,142,520","125,680,936,074","118,118,740,680",,"117,359,421,750","105,962,450,860"
4. Giá vốn hàng bán,,,,"39,097,612,112","33,123,530,843","31,980,167,347","32,796,925,864","38,275,694,510","32,241,459,497","34,420,043,997","33,811,685,263","43,185,098,902","30,516,539,403","37,564,856,961","41,152,866,206","55,112,715,376","29,053,980,152","36,321,014,029","40,098,794,434","58,385,597,793","48,592,803,727","44,329,550,263","53,874,598,923","72,968,055,445","56,967,860,348","66,918,265,652","81,454,682,034","89,035,595,839","66,646,331,770","77,903,477,981","56,327,996,576","81,930,413,740","69,966,978,230","75,782,590,486","81,414,953,945","89,065,814,566","62,363,586,269","81,414,163,916","75,570,278,230","99,859,852,639",,"75,417,918,960",,,"66,948,834,435","75,434,747,466","77,067,744,716","87,828,164,933","64,380,464,995","72,901,291,353","68,294,592,630","88,070,405,262","70,273,468,226","64,477,306,753","67,694,239,749","78,911,530,764","49,051,874,056","49,313,533,388","58,654,454,467","86,274,297,252","419,793,054,807","54,170,297,469","73,978,922,318","95,933,098,427","73,674,170,077","82,909,735,218","92,344,053,828","119,036,770,266","107,188,882,633","120,520,174,280","115,634,222,054","118,896,688,716","106,006,356,807","103,776,505,715","110,928,306,672","112,291,932,055","102,226,479,058",,"103,966,351,890","95,712,335,653"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,"2,157,835,765","3,088,187,591","4,153,542,978","3,836,457,900","5,088,603,517","5,454,816,644","6,776,923,730","3,530,749,828","6,438,124,288","5,930,231,547","10,877,952,205","15,065,540,831","11,433,350,650","6,656,419,341","8,965,556,313","7,497,099,987","10,821,935,900","5,589,759,204","11,504,989,378","7,950,902,498","21,252,647,827","16,185,488,240","17,921,451,013","15,047,850,933","30,735,511,798","13,417,186,360","14,189,653,655","8,256,815,565","14,121,537,500","16,989,573,296","13,880,789,784","16,919,792,829","14,082,044,369","11,041,556,561","14,032,375,658","10,869,365,528","15,256,153,554",,"15,057,924,972",,,"14,103,964,872","22,370,604,074","13,742,045,832","30,789,660,275","16,688,230,607","17,058,962,602","13,927,828,507","20,520,099,106","11,262,537,190","18,209,529,252","9,859,049,886","24,764,597,175","3,239,105,234","9,765,840,821","1,703,352,738","13,251,864,628","6,875,028,701","10,700,183,232","12,364,159,097","15,502,160,109","13,190,635,818","15,383,754,202","16,732,008,601","18,026,656,147","12,153,827,251","13,840,214,502","10,618,353,366","15,804,535,616","10,168,652,852","16,828,951,307","19,443,835,848","13,389,004,019","15,892,261,622",,"13,393,069,860","10,250,115,207"
6. Doanh thu hoạt động tài chính,,,,"51,565,669","6,558,861","7,791,399","6,171,060","85,525,348","97,405,662","44,133,094","10,663,544","829,306,295","217,890,633","84,397,015","13,355,643","533,303,124","10,823,230","231,780,181","132,053,158","1,337,876,726","512,598,401","275,983,434","59,842,713","164,922,562","137,624,692","335,206,960","87,574,501","583,922,258","438,682,308","531,318,095","47,541,677","175,680,049","8,628,835","467,859,744","61,055,389","108,271,340","8,706,834","62,278,811","350,741,468","22,340,779",,"51,655,820",,,"39,114,833","123,215,610","34,693,363","71,314,061","42,802,113","67,563,551","24,718,695","34,312,310","16,138,240","53,330,924","6,129,303","103,244,588","8,538,870","26,639,497","36,146,165","28,585,735","867,986,301","6,092,184,961","1,781,909,624","1,512,715,668","1,001,434,646","858,908,004","488,021,563","467,003,612","697,428,857","513,262,944","169,886,494","288,943,055","266,132,620","31,331,738","7,167,489","511,731,979","441,391,494",,"562,236,879","18,649,095,490"
7. Chi phí tài chính,,,,"820,212,792","661,955,201","521,661,811","479,538,593","460,613,635","258,783,451","198,931,728","494,692,091","1,021,762,982","1,133,278,126","1,161,854,471","1,697,543,925","1,637,025,628","944,290,543","705,604,813",,"1,076,134,540","475,571,668","413,533,758","622,994,318","779,859,210","824,532,155","870,666,927","1,225,692,687","1,701,480,183","1,699,366,159","1,831,587,184","1,639,140,815","1,113,311,096","1,129,294,883","1,373,207,339","1,540,108,686","2,022,665,175","1,564,336,929","2,276,808,891","1,784,360,290","2,873,975,360",,"3,001,407,021",,,"1,421,234,716","1,419,917,547","1,164,366,521","793,983,056","1,029,384,092","1,488,492,277","833,198,046","763,383,969","767,020,678","738,394,062","469,701,863","645,374,665","270,552,006","-7,232,415","236,091,759","626,781,848","2,299,711,477","5,014,128,622","1,721,116,070","1,629,465,767","1,324,525,729","1,307,200,819","563,618,219","993,005,496","790,439,611","2,077,767,915","1,018,362,825","1,946,342,899","1,258,217,484","639,805,875","243,703,682","692,342,123","424,496,408",,"490,429,556","439,746,738"
- Trong đó: Chi phí lãi vay,,,,"820,212,792","661,955,201","521,661,811","479,538,593","460,613,635","258,783,451","198,931,728","494,692,091","1,021,762,982","1,133,278,126","1,161,854,471","1,697,543,925","1,637,025,628","944,290,543","705,604,813",,"1,076,134,540","475,571,668","413,533,758","622,994,318","779,859,210","824,532,155","870,666,927","1,225,692,687","1,701,480,183","1,699,366,159","1,831,587,184","1,639,140,815","1,113,311,096","1,129,294,883","1,373,207,339","1,540,108,686","2,022,665,175","1,564,336,929","2,276,808,891","1,784,360,290","2,873,975,360",,"2,800,265,258",,,"1,417,642,646","1,411,015,623","1,163,917,573","1,397,620,700","979,523,151","1,300,131,995","13,331,562,511","869,921,426","752,160,903","518,234,764","373,812,900","373,976,908","270,552,006","180,438,792","235,641,230","459,572,923","2,299,711,477","4,974,376,169","1,680,651,799","1,628,620,207","1,323,807,963","1,295,544,471","563,607,819","891,460,733","707,437,089","1,646,009,161","757,190,756","769,799,978","689,903,775","473,283,286","84,454,387","350,364,434","212,652,973",,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,169,932,873","-4,964,729,128",,,"-1,918,230,628","-5,201,631,497","-1,851,868,060",,"-3,248,174,657","-5,085,233,173","-2,278,339,352","-2,976,189,854","-3,768,064,019","-5,502,990,358","-3,815,576,286","-3,371,239,617",,"-5,447,727,019","-4,369,297,713",,,,,,,,,,,
9. Chi phí bán hàng,,,,"838,554,196","570,473,295","365,654,237","550,692,052","892,972,452","730,246,168","684,028,197","794,143,335","1,311,126,011","971,050,677","905,126,894","1,249,621,773","1,786,845,078","609,941,271","578,074,764","648,152,560","1,912,215,018","1,462,750,932","1,508,597,157","1,731,325,055","2,856,093,159","1,261,288,618","2,307,028,339","2,220,288,972","4,779,739,542","1,685,158,530","2,269,761,180","1,749,953,214","3,718,815,803","2,149,012,243","2,851,322,948","3,648,499,272","4,701,896,817","2,123,590,337","3,222,459,567","3,108,866,816","5,171,711,827",,"4,059,904,447",,,"2,250,864,735","4,389,510,495","2,505,662,194","5,821,331,046","2,235,942,269","4,487,127,093","4,586,067,989","5,707,576,392","2,729,311,414","4,371,571,253","5,060,564,868","4,581,609,786","4,291,935,457","3,190,671,930","5,576,078,679","8,012,011,289","5,336,572,660","6,081,055,218","4,702,332,882","5,455,888,223","4,020,358,233","4,413,627,997","3,714,565,331","4,878,674,265","4,088,335,920","4,511,504,351","3,621,462,898","4,221,924,858","3,192,291,393","3,885,701,955","4,214,003,281","4,422,188,152","3,673,691,449",,"3,562,837,103","3,367,098,981"
