,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"493,542,756,146","445,215,358,954","634,341,006,638","385,627,941,631","395,544,073,533","538,862,854,347","952,124,903,173","565,934,366,834","451,816,700,714","651,295,044,750","630,086,918,638","543,842,044,951","321,177,362,429","596,768,133,430","870,922,809,324","981,597,724,985","1,105,646,238,982","1,001,386,743,957","794,448,866,034","966,680,863,242","1,473,833,437,185","1,461,596,186,453","1,622,552,085,698",,"1,774,822,962,036","2,034,910,795,347","734,294,990,525","3,244,349,378,684",,"3,464,614,833,397","6,259,099,479,776"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,656,612,146","2,074,346,196","5,740,443,844","24,245,313",,,"356,677,090","49,314,027",,,"15,689,491","132,212,988","408,941,272","203,348,638","501,121,686","1,171,153,722","2,289,357,255","8,940,785,030","7,106,450,822",,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490,886,144,000","443,141,012,758","628,600,562,794","385,603,696,318","395,544,073,533","538,862,854,347","951,768,226,083","565,885,052,807","451,816,700,714","651,295,044,750","630,071,229,147","543,709,831,963","320,768,421,157","596,564,784,792","870,421,687,638","980,426,571,263","1,103,356,881,727","992,445,958,927","787,342,415,212","966,680,863,242","1,473,833,437,185","1,461,596,186,453","1,622,552,085,698",,"1,774,822,962,036","2,034,910,795,347","734,294,990,525","3,244,349,378,684",,"3,464,614,833,397","6,259,099,479,776"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"464,027,619,318","408,242,387,974","588,355,585,320","338,592,908,285","324,005,013,292","455,378,534,812","871,727,958,134","472,795,906,510","366,832,226,333","513,633,912,119","548,878,555,358","474,055,913,111","288,737,694,808","538,004,769,439","737,456,635,241","762,514,918,542","905,734,099,137","835,611,110,309","685,844,752,780","874,850,119,879","1,312,812,048,751","1,395,855,763,623","1,675,667,375,347",,"1,674,454,286,210","1,914,986,123,682","693,573,374,883","3,141,108,859,868",,"3,340,302,297,537","6,027,448,546,418"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,858,524,682","34,898,624,784","40,244,977,474","47,010,788,033","71,539,060,241","83,484,319,535","80,040,267,949","93,089,146,297","84,984,474,381","137,661,132,631","81,192,673,789","69,653,918,852","32,030,726,349","58,560,015,353","132,965,052,397","217,911,652,721","197,622,782,590","156,834,848,618","101,497,662,432","91,830,743,363","161,021,388,434","65,740,422,830","-53,115,289,649",,"100,368,675,826","119,924,671,665","40,721,615,642","103,240,518,816",,"124,312,535,860","231,650,933,358"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,978,652,786","3,362,694,598","10,859,743,416","11,280,981,598","34,244,886,389","11,633,199,528","17,487,603,014","13,290,956,786","4,362,693,578","3,785,862,846","5,479,536,748","4,168,217,352","9,983,190,833","3,401,569,714","5,205,050,460","2,282,571,087","5,403,381,717","7,089,062,838","10,261,513,021","7,924,268,176","7,587,573,128","8,145,589,007","59,261,623,806",,"24,112,467,345","12,927,128,465","21,492,864,120","14,965,266,932",,"51,037,408,034","60,727,348,354"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,845,332,207","9,786,195,162","6,630,853,644","7,073,498,838","16,326,602,218","16,890,032,177","9,943,208,332","13,160,941,868","11,804,845,214","9,128,299,554","14,103,752,886","19,644,877,191","6,392,050,489","12,700,908,173","21,204,797,593","12,153,699,857","14,791,146,643","9,797,157,088","14,088,324,767","9,473,580,595","22,846,142,296","42,533,402,729","77,857,327,702",,"45,892,686,938","56,838,285,889","93,720,298,155","56,453,694,046",,"90,264,366,608","69,252,282,879"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,521,118,553","8,106,386,408","6,451,033,770","5,572,104,483","13,532,746,720","9,544,873,384","8,937,175,456","11,899,001,669","8,204,897,883","8,740,500,606","14,100,909,529","6,567,608,624","5,873,340,819","6,131,793,015","5,048,218,997","6,537,595,383","9,701,128,160","7,383,649,837","11,298,086,031","9,472,599,013","17,307,256,100","23,601,384,310","67,884,452,951",,"29,310,575,523","27,460,436,554","29,302,065,526","24,113,442,407",,"24,406,656,680","56,320,629,549"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,272,295,147","17,265,579,968","26,835,978,970","32,196,143,564","43,948,737,153","57,952,957,880","73,765,744,703","66,480,509,176","56,536,755,396","111,157,845,934","40,195,331,568","19,487,489,870","21,593,287,068","18,473,605,475","29,526,944,885","31,895,174,097","33,216,308,342","26,231,471,169","22,282,912,426","19,597,516,323","28,041,437,688","13,928,160,247","24,172,445,812",,"31,825,469,488","28,218,242,123","16,472,994,908","39,144,144,283",,"45,317,576,381","73,334,027,225"
10. Chi phí quản lý doanh nghiệp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,309,437,836","6,761,555,619","5,898,631,860","4,888,130,594","5,466,332,610","4,893,375,439","5,884,626,684","7,652,191,540","5,415,125,375","5,743,603,203","7,786,801,303","5,848,542,304","4,446,309,030","5,936,716,434","6,766,740,778","5,168,671,073","5,544,690,729","8,324,751,590","8,233,092,107","8,715,490,193","11,163,581,916","10,692,828,402","46,308,257,658",,"15,122,926,027","16,536,602,122","21,093,459,773","19,832,077,432",,"20,682,584,499","26,545,851,073"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,410,112,278","4,447,988,633","11,739,256,416","14,133,996,635","40,042,274,649","15,381,153,567","7,934,291,244","19,086,460,499","15,590,441,974","15,417,246,786","24,586,324,780","28,841,226,839","9,582,270,595","24,850,354,985","80,671,619,601","170,976,678,781","149,474,018,593","119,570,531,609","67,154,846,153","61,968,424,428","106,557,799,662","6,731,620,459","-142,191,697,015",,"31,640,060,718","31,258,669,996","-69,072,273,074","2,775,869,987",,"19,085,416,406","123,246,120,535"
12. Thu nhập khác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,"2,096,386,188","1,156,449,849","1,269,094,086","114,260,603","1,331,951,630","416,472,788","1,707,883,737","1,209,364,177","907,680,423","655,092,582","92,190,652,403","172,805,459","1,365,940,898","359,244,982","3,611,993,324","4,730,034,393","5,049,918,499","10,287,940,296","6,362,221,413","11,676,180,302","13,302,811,258","27,078,501,974",,"908,163,087","1,183,068,945","1,235,489,349","417,890,136",,"1,640,329,698","2,825,300,471"
13. Chi phí khác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"651,581,466","261,427,494","1,428,943,939","395,863,202","262,613,047","818,636,390","291,704,189","363,241,699","511,597,199","451,177,454","4,696,176,641","120,129,862,751","390,320,433","1,040,207,151","4,122,903,847","1,173,487,779","1,013,601,323","476,276,324","618,835,889","2,460,394,815","6,567,142,224","1,230,616,860","523,562,876",,"415,782,723","1,387,457,893","11,339,839,567","527,495,348",,"3,775,214,961","6,038,996,425"
14. Lợi nhuận khác(40=31-32),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-651,581,165","1,834,958,694","-272,494,090","873,230,884","-148,352,444","513,315,240","124,768,599","1,344,642,038","697,766,978","456,502,969","-4,041,084,059","-27,939,210,348","-217,514,974","325,733,747","-3,763,658,865","2,438,505,545","3,716,433,070","4,573,642,175","9,669,104,407","3,901,826,598","5,109,038,078","12,072,194,398","26,554,939,098",,"492,380,364","-204,388,948","-10,104,350,218","-109,605,212",,"-2,134,885,263","-3,213,695,954"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,758,531,113","6,282,947,327","11,466,762,326","15,007,227,519","39,893,922,205","15,894,468,807","8,059,059,843","20,431,102,537","16,288,208,952","15,873,749,755","20,545,240,721","902,016,491","9,364,755,621","25,176,088,732","76,907,960,736","173,415,184,326","153,190,451,663","124,144,173,784","76,823,950,560","65,870,251,026","111,666,837,740","18,803,814,857","-115,636,757,917",,"32,132,441,082","31,054,281,048","-79,176,623,292","2,666,264,775",,"16,950,531,143","120,032,424,581"
16. Chi phí thuế TNDN hiện hành,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,603,677,385","1,308,874,964","2,356,499,675","3,080,618,144","8,754,827,046","4,185,865,057","2,729,824,710","4,158,868,847","3,359,961,230","3,264,985,442","5,062,084,897","573,927,185","1,967,015,211","5,252,259,177","16,215,172,917","34,926,734,421","30,855,360,597","24,974,002,528","15,520,082,160","13,677,529,168","23,397,412,923","4,047,983,045","-22,936,437,162",,"6,671,238,777","6,536,869,554","-14,134,217,261","953,479,911",,"3,834,517,156","24,467,221,216"
17. Chi phí thuế TNDN hoãn lại,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,716,935",,"-51,153,239","-49,620,444","-48,616,584","-55,430,265",,"256,144,467",
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,154,853,728","4,974,072,363","9,110,262,651","11,926,609,375","31,139,095,159","11,708,603,750","5,329,235,133","16,272,233,690","12,928,247,722","12,608,764,313","15,483,155,824","328,089,306","7,397,740,410","19,923,829,555","60,692,787,819","138,488,449,905","122,335,091,066","99,170,171,256","61,303,868,400","52,192,721,858","88,269,424,817","14,755,831,812","-92,689,603,820",,"25,512,355,544","24,567,031,938","-64,993,789,447","1,768,215,129",,"12,859,869,520","95,565,203,365"
19. Lợi nhuận sau thuế công ty mẹ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,154,853,728","4,974,072,363","9,110,262,651","11,926,609,375","31,139,095,159","11,708,603,750","5,329,235,133","16,272,233,690","12,928,247,722","12,608,764,313","15,483,155,824","328,089,306","7,397,740,410","19,923,829,555","60,692,787,819","138,488,449,905","122,335,091,066","99,170,171,256","61,303,868,400","52,192,721,858","88,269,424,817","14,755,831,812","-92,685,317,046",,"25,532,816,839","24,605,749,816","-64,974,305,741","1,791,355,667",,"11,927,596,316","86,352,306,377"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,286,774",,"-20,461,295","-38,717,878","-19,483,706","-23,140,538",,"932,273,204","9,212,896,988"
21. Lãi cơ bản trên cổ phiếu(*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,456,596,"1,557",526,232,707,560,477,585,12,275,626,"1,548","3,533","3,121","2,185","1,351",791,936,175,"-1,156",,302,280,-733,21,,142,"1,025"
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
