,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,"4,756,717,179",,"-720,621,420","969,584,897","1,446,611,617","67,166,388,383","32,080,800,998","17,192,388,822","3,822,690,902",,"1,270,465,951","71,296,066,982","7,674,266,076","108,252,594,939","27,132,232,212","758,424,755,067","17,665,418,712","9,538,581,288","14,414,133,600","22,006,699,109","9,727,564,687","28,751,435,313","40,765,675,738","6,292,262,897","37,557,000,000","30,106,000,000","190,577,000,000","44,042,000,000","70,451,000,000","67,213,000,000","566,241,000,000","71,677,000,000","51,842,000,000","31,907,000,000","223,760,000,000","51,582,000,000","50,024,000,000","75,991,000,000","3,931,000,000","126,287,000,000","22,932,000,000","57,092,000,000","79,767,000,000","168,603,000,000","12,973,000,000","30,351,000,000","55,911,000,000","189,616,000,000","110,082,000,000","114,150,000,000","40,616,000,000","818,907,000,000","252,310,000,000","272,699,000,000","156,606,000,000","134,038,000,000","85,883,000,000","100,086,000,000","38,359,000,000","307,833,000,000","474,012,000,000","179,775,000,000","406,435,000,000","555,722,000,000"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,"47,118,304","2,318,096,812","267,559,017","14,501,440,983","33,578,227","14,542,395,526","171,544,349",,"278,039,105","1,145,516,768","7,714,363,663","19,588,024,789","10,349,859,396","6,310,501,085","2,335,429,132","10,202,570,868","5,215,418,919","11,093,781,452","1,381,685,302","1,394,314,698","6,514,651,366","5,437,316,168","37,457,000,000","20,859,000,000","71,167,000,000","23,059,000,000","30,487,000,000","65,748,000,000","240,535,000,000","40,777,000,000","30,079,000,000","60,750,000,000","60,517,000,000","48,259,000,000","42,864,000,000","54,386,000,000",,"15,213,000,000","4,386,000,000","38,132,000,000","69,320,000,000","24,529,000,000","7,063,000,000","24,112,000,000","-15,893,000,000","18,147,000,000","15,289,000,000","28,110,000,000","3,532,000,000","15,478,000,000","43,071,000,000","26,644,000,000","25,889,000,000","24,533,000,000","15,931,000,000","5,602,000,000","25,989,000,000","24,844,000,000","17,799,000,000","14,036,000,000","17,473,000,000","127,340,000,000"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,909,000,000","807,737,000,000","567,364,000,000","433,482,000,000","513,275,000,000"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,"60,655,503,514",,"62,435,339,510","62,235,945,343","120,855,539,632","120,574,460,368","119,385,109,326","134,185,270,085","151,856,779,432",,"222,511,731,454","221,168,064,663","224,620,939,444","222,616,727,884","-1,706,769,222,040","1,132,435,683,845","163,068,425,291","141,155,582,180","236,115,472,057","217,074,208,638","216,589,008,685","185,692,991,315","190,402,429,306","226,009,770,214","165,708,000,000","213,650,000,000","192,899,000,000","239,506,000,000","244,346,000,000","179,849,000,000","203,464,000,000","311,622,000,000","245,042,000,000","400,919,000,000","425,794,000,000","477,938,000,000","402,285,000,000","432,792,000,000","278,661,000,000","494,024,000,000","594,365,000,000","642,158,000,000","559,648,000,000","650,689,000,000","614,374,000,000","743,189,000,000","757,336,000,000","642,423,000,000","1,330,095,000,000","1,145,341,000,000","1,494,652,000,000","938,705,000,000","2,581,681,000,000","2,096,051,000,000","2,590,623,000,000","478,547,000,000","2,881,168,000,000","2,060,208,000,000","2,058,692,000,000","579,065,000,000","3,209,284,000,000","2,275,286,000,000","1,739,931,000,000","1,981,599,000,000"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,808,241,000,000","5,839,868,000,000","4,541,546,000,000","3,851,703,000,000","9,403,973,000,000"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
