,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,"11,439,451,000",,"17,393,017,991","4,234,675,701","30,346,320,347","26,208,867,469","26,852,295,372","11,867,503,647","12,229,156,180","11,635,504,481","5,437,625,900","1,225,114,016","2,551,633,200","906,542,340","2,130,940,260",,,"13,432,406,100",,,"60,874,190,880",,,,"3,213,000,000",,"15,776,818,745","2,154,674,892","1,300,000,000","1,560,000,000","780,000,000","780,000,000","520,000,000","19,680,824,000",,,,,,,,,,,,,,,,,,,,,,
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,"11,439,451,000",,"17,393,017,991","4,234,675,701","30,346,320,347","26,208,867,469","26,852,295,372","11,867,503,647","12,229,156,180","11,635,504,481","5,437,625,900","1,225,114,016","2,551,633,200","906,542,340","2,130,940,260",,,"13,432,406,100",,,"60,874,190,880",,,,"3,213,000,000",,"15,776,818,745","2,154,674,892","1,300,000,000","1,560,000,000","780,000,000","780,000,000","520,000,000","19,680,824,000",,,,,,,,,,,,,,,,,,,,,,
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,"4,671,761,169",,"6,781,269,000","1,651,034,632","18,557,918,992","4,738,401,355","11,904,481,023","8,300,541,659","8,754,292,159","12,259,666,535","2,290,407,202","2,602,252,129","2,510,287,200","902,709,180","2,122,005,500",,,"13,767,373,800",,,"68,902,958,520",,,,"3,202,719,291",,"15,654,518,745","2,117,908,663","1,275,000,000","1,530,000,000","765,000,000","765,000,000","510,000,000","18,869,669,800",,,,,,,,,,,,,,,,,,,,,,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,"6,767,689,831",,"10,611,748,991","2,583,641,069","11,788,401,355","21,470,466,114","14,947,814,349","3,566,961,987","3,474,864,021","-624,162,054","3,147,218,698","-1,377,138,113","41,346,000","3,833,160","8,934,760",,,"-334,967,700",,,"-8,028,767,640",,,,"10,280,709",,"122,300,000","36,766,229","25,000,000","30,000,000","15,000,000","15,000,000","10,000,000","811,154,200",,,,,,,,,,,,,,,,,,,,,,
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,"462,900",,"7,000","351,043,800","175,142,598","119,085,572","1,001,174,456","2,295,402,626","2,090,004,303","6,240,809,533","2,040,894,922","1,847,327,313","1,248,137,860","1,258,922,902","1,166,530,364","384,956,472",,"378,861,387",,,"352,601","597,706","1,286,446","233,865","27,302","1,791,342,584","901,632,737","1,253,886,998","1,110,132,575","1,122,395,734","214,686,614","1,480,755,277","1,050,537,998","908,235,047",,,,,,,,,,,,,,,,,,,,,,
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,600,461,400",,,"531,340","637,500","3,612,913","3,132,463","682,000","1,328,560","1,565,060","-7,151,240","1,401,436","869,000","1,217,920","1,184,580","759,000","847,000",,,,,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"750,000,000","-750,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
