,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,"22,283,622,749","26,924,345,334","25,356,139,023","32,659,401,928","23,182,545,728","30,979,449,495","37,339,205,223","64,056,120,577","34,570,440,169","35,509,593,575","42,339,521,052","39,514,932,054","31,923,598,262","26,294,894,288","25,085,467,867","30,517,103,218","12,431,153,735","11,289,951,897","12,492,813,136","48,697,950,304","12,086,843,334","13,577,588,852","16,974,710,664","38,569,396,119","5,181,745,089","4,168,816,151","8,471,294,227","39,919,808,282","35,431,184,131","51,956,953,416","28,532,084,397","11,973,662,410","5,674,085,593","16,148,370,017","25,589,178,114","35,664,753,143","7,866,411,277","12,430,315,296","28,791,295,572","118,554,265,075",,"63,350,472,783",,,"133,193,926,636","55,621,567,278","118,383,514,688","71,463,447,258","54,495,266,377","44,969,233,050","39,124,537,139","120,900,452,239","29,376,790,098","61,192,041,312","52,814,608,472","97,161,711,323","27,617,964,891","37,502,689,274","35,211,050,253","73,407,035,523","15,666,656,992","25,497,879,801","54,428,990,454","56,480,556,314","35,064,064,709","90,949,457,639","25,100,753,184","46,403,018,790","16,717,073,918","18,116,568,607","21,443,684,291","89,274,019,810","10,349,461,011","9,634,914,902","18,985,449,397","76,650,037,545","15,930,962,700","34,231,787,403","8,781,400,113","10,399,702,042"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),"22,283,622,749","26,924,345,334","25,356,139,023","32,659,401,928","23,182,545,728","30,979,449,495","37,339,205,223","64,056,120,577","34,570,440,169","35,509,593,575","42,339,521,052","39,514,932,054","31,923,598,262","26,294,894,288","25,085,467,867","30,517,103,218","12,431,153,735","11,289,951,897","12,492,813,136","48,697,950,304","12,086,843,334","13,577,588,852","16,974,710,664","38,569,396,119","5,181,745,089","4,168,816,151","8,471,294,227","39,919,808,282","35,431,184,131","51,956,953,416","28,532,084,397","11,973,662,410","5,674,085,593","16,148,370,017","25,589,178,114","35,664,753,143","7,866,411,277","12,430,315,296","28,791,295,572","118,554,265,075",,"63,350,472,783",,,"133,193,926,636","55,621,567,278","118,383,514,688","71,463,447,258","54,495,266,377","44,969,233,050","39,124,537,139","120,900,452,239","29,376,790,098","61,192,041,312","52,814,608,472","97,161,711,323","27,617,964,891","37,502,689,274","35,211,050,253","73,407,035,523","15,666,656,992","25,497,879,801","54,428,990,454","56,480,556,314","35,064,064,709","90,949,457,639","25,100,753,184","46,403,018,790","16,717,073,918","18,116,568,607","21,443,684,291","89,274,019,810","10,349,461,011","9,634,914,902","18,985,449,397","76,650,037,545","15,930,962,700","34,231,787,403","8,781,400,113","10,399,702,042"
4. Giá vốn hàng bán,"19,318,911,055","23,177,068,123","21,989,397,892","28,307,617,815","19,980,029,150","26,511,247,760","31,193,491,083","53,252,890,441","28,360,727,882","29,311,524,018","36,909,619,808","33,326,240,357","27,338,011,050","22,789,660,800","20,082,256,147","27,194,621,057","10,334,991,443","7,554,164,746","9,977,557,901","44,069,953,266","10,354,589,892","12,408,125,371","14,686,427,157","34,514,421,055","4,233,071,566","3,500,002,656","6,406,801,999","38,827,424,950","34,111,867,109","49,168,519,653","27,501,209,469","11,099,676,876","5,161,123,170","15,227,340,067","23,159,357,142","32,979,726,745","7,070,933,664","11,100,148,132","26,977,274,296","112,454,350,921",,"59,106,875,197",,,"121,632,209,964","51,230,350,412","110,426,381,377","66,913,423,530","51,247,254,327","40,355,868,019","36,328,901,518","114,381,435,086","28,017,613,550","57,374,981,829","49,461,203,531","91,655,685,756","25,585,568,292","34,291,805,280","31,554,151,089","69,273,514,326","13,684,722,152","22,971,528,702","50,451,875,460","52,748,950,928","32,560,619,315","84,200,927,836","22,670,020,024","43,380,615,542","14,699,760,487","16,025,427,225","19,305,032,981","85,627,121,076","8,907,682,946","8,906,433,847","18,145,201,875","72,232,535,857","15,247,215,658","33,106,042,160","8,145,926,046","9,492,048,536"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),"2,964,711,694","3,747,277,211","3,366,741,131","4,351,784,113","3,202,516,578","4,468,201,735","6,145,714,140","10,803,230,136","6,209,712,287","6,198,069,557","5,429,901,244","6,188,691,697","4,585,587,212","3,505,233,488","5,003,211,720","3,322,482,161","2,096,162,292","3,735,787,151","2,515,255,235","4,627,997,038","1,732,253,442","1,169,463,481","2,288,283,507","4,054,975,064","948,673,523","668,813,495","2,064,492,228","1,092,383,332","1,319,317,022","2,788,433,763","1,030,874,928","873,985,534","512,962,423","921,029,950","2,429,820,972","2,685,026,398","795,477,613","1,330,167,164","1,814,021,276","6,099,914,154",,"4,243,597,586",,,"11,561,716,672","4,391,216,866","7,957,133,311","4,550,023,728","3,248,012,050","4,613,365,031","2,795,635,621","6,519,017,153","1,359,176,548","3,817,059,483","3,353,404,941","5,506,025,567","2,032,396,599","3,210,883,994","3,656,899,164","4,133,521,197","1,981,934,840","2,526,351,099","3,977,114,994","3,731,605,386","2,503,445,394","6,748,529,803","2,430,733,160","3,022,403,248","2,017,313,431","2,091,141,382","2,138,651,310","3,646,898,734","1,441,778,065","728,481,055","840,247,522","4,417,501,688","683,747,042","1,125,745,243","635,474,067","907,653,506"
6. Doanh thu hoạt động tài chính,"43,270,419","84,362,902","127,994,765","89,182,013","61,892,267","96,711,448","118,995,610","129,178,028","940,501,624","35,040,001","160,541,734","326,974,737","719,981,991","1,543,809,119","772,330,822","1,447,206,922","1,898,855,518","914,945,950","498,196,062","1,155,631,078","449,450,878","1,781,636,183","522,524,171","951,200,799","336,670,111","1,553,398,140","1,350,973,346","1,293,313,480","1,169,830,292","314,478,132","706,008,717","1,106,462,117","979,442,853","855,747,100","426,082,739","2,669,467,191","492,433,806","733,695,881","430,820,412","1,541,610,090",,"627,635,885",,,"603,843,816","1,025,477,707","1,093,608,451","392,312,228","1,184,667,474","206,277,360","517,425,581","344,664,378","814,152,673","1,356,360,619","224,816,875","620,231,347","1,246,265,745","667,612,387","252,204,609","657,174,208","1,236,077,875","350,187,438","278,729,396","586,933,610","1,313,005,328","304,655,694","63,764,791","509,347,884","97,369,993","234,029,876","286,025,288","402,550,189","143,675,089","3,760,444,144","3,684,380,384","477,569,735","63,333,583","1,260,689,277","1,716,543,646","100,442,649"
7. Chi phí tài chính,,"170,575,118",,"171,418,335","167,383,079","188,490,385","155,679,026","102,828,520",,,,,"123,604,101","112,470,443","17,280,000",,,,,"15,600,560",,,,,,,,,,"5,884,932",,,,,,,,"6,280,560",,,,"-33,695,548",,,"73,417,062","283,077,888","465,707,249","149,064,526","-25,673,253","-62,209,177","-114,822,285","260,561,372","394,444,388","165,723,779","12,966,120","65,674,740","-46,157,060","44,445,120","-19,384,526","-85,488,184","353,057,621","-38,418,071","582,662,282","465,132,079","605,178,791","2,511,452,513","210,860,455","-652,716,840","-106,399,665","810,501,355","514,275,457","837,578,372","201,226,352","233,640,507","777,619,505","481,884,004","341,372,973","694,493,769","553,301,586","392,612,089"
- Trong đó: Chi phí lãi vay,,"170,575,118",,"171,418,335","167,383,079","188,490,385","155,679,026","102,828,520",,,,,"123,604,101","112,470,443","17,280,000",,,,,"15,600,560",,,,,,,,,,"5,884,932",,,,,,,,"6,280,560",,,,,,,,"206,287,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,"4,213,151","3,461,683",,,,,,,,,,"651,146,296",,,,,,,,,,,,,,,,,,,,,"2,763,968,313","2,743,791,897","3,865,134,305","3,527,947,625","1,336,002,636","3,272,238,800","2,126,630,835","2,936,926,125","2,566,093,514","2,852,423,111","2,754,195,933","1,541,532,630","2,699,553,830","2,525,022,128","2,746,401,489","1,950,327,198","2,553,710,165","3,290,998,134","2,276,513,025","3,172,473,677","2,005,316,989",,,,,,,,,,,
