,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,962,328,844,271","1,618,549,292,772","1,854,031,478,652","1,786,603,639,877","992,182,151,013","1,747,148,637,797","2,959,733,129,297","1,064,649,220,855","1,732,533,422,330","2,357,047,108,033","1,736,584,607,216","1,071,904,118,024","2,226,102,321,572","3,833,028,822,280","615,954,263,305","912,283,319,058","759,125,634,409","475,706,675,035","75,422,964,047","93,716,384,145","59,579,428,961"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,467,346,051","73,600,029,159","43,174,920,811","988,027,171","77,442,902","1,791,524,432","2,486,252,247","14,267,175,175","3,680,431,556","4,818,749,800","13,524,773,636","14,513,410,114","79,445,457","218,281,818","27,081,818","25,235,795,563","88,172,726","26,018,220,299",,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,962,328,844,271","1,588,081,946,721","1,780,431,449,493","1,743,428,719,066","991,194,123,842","1,747,071,194,895","2,957,941,604,865","1,062,162,968,608","1,718,266,247,155","2,353,366,676,477","1,731,765,857,416","1,058,379,344,388","2,211,588,911,458","3,832,949,376,823","615,735,981,487","912,256,237,240","733,889,838,846","475,618,502,309","49,404,743,748","93,716,384,145","59,579,428,961"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,760,736,255,445","1,486,957,487,784","1,716,696,541,331","1,547,332,284,617","768,589,660,664","1,548,829,615,754","2,623,040,065,917","793,241,338,209","1,497,505,159,314","2,213,315,636,734","1,920,121,380,556","938,382,739,815","2,029,815,880,849","3,469,952,018,990","382,097,781,283","804,662,867,593","698,675,311,485","453,651,774,053","122,739,450,087","107,895,544,128","72,730,466,500"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,592,588,826","101,124,458,937","63,734,908,162","196,096,434,449","222,604,463,178","198,241,579,141","334,901,538,948","268,921,630,399","220,761,087,841","140,051,039,743","-188,355,523,140","119,996,604,573","181,773,030,609","362,997,357,833","233,638,200,204","107,593,369,647","35,214,527,361","21,966,728,256","-73,334,706,339","-14,179,159,983","-13,151,037,539"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,557,994,781","340,320,925","12,746,918,974","1,592,386,808","3,235,187,502","3,710,457,614","10,397,942,405","3,630,383,180","13,970,176,979","5,191,682,700","5,730,994,098","20,717,622,753","2,683,458,321","870,344,715","7,065,500,445","4,186,169,545","-5,345,472,649","5,677,432,646","-637,186,120","6,259,329,954","-9,676,698,431"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,710,612,866","21,033,616,129","39,762,321,200","44,557,741,947","127,850,539,703","46,849,920,259","93,219,422,068","69,479,421,502","72,481,968,613","45,495,412,250","91,175,105,143","67,940,957,799","88,982,886,077","102,415,598,920","136,614,011,341","50,843,618,125","210,844,613,282","13,595,803,865","232,460,650,981","102,224,994,501","160,616,194,147"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,741,200,736","17,402,897,248","42,019,308,191","34,392,251,714","93,267,040,863","46,836,958,966","89,189,644,493","68,204,663,328","70,745,234,220","43,971,910,981","70,143,731,343","51,439,088,946","93,145,844,379","85,580,982,971","114,308,453,568","31,632,919,355","450,718,451,631","10,726,496,479",,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,462,334,618","-1,475,569,661","-8,377,920,331","-809,377,530","-1,558,563,077","-871,012,186","-2,118,824,844","233,797,249","460,168,664","-775,872,009","2,204,340,685",,"2,497,444,546","1,216,658,488","-1,159,676,944","-2,019,275,750","-1,558,777,561","-1,032,229,316","-876,894,744"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,238,557,679","48,888,785,266","23,340,954,359","127,457,610,579","32,528,689,726","56,380,991,817","84,101,126,795","36,901,262,278","64,969,821,162","68,414,080,901","21,053,122,937","44,794,956,481","40,594,275,408","51,594,518,726","22,144,120,606","36,074,693,710","16,570,938,019","32,259,826,559","26,482,507,506","25,712,944,238","27,071,885,967"
