,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,153,889,343",,,"149,119,396,466","100,320,707,692","132,166,897,372","203,827,244,160","155,418,147,840","212,808,447,688","112,236,133,099","241,556,038,257","98,828,562,345","194,648,506,421","448,215,375,869","1,233,608,346,312","314,801,989,116","42,830,363,922","325,576,253,060","106,910,683,141","111,971,280,150","429,834,772,626","744,792,811,545","197,329,043,713","69,570,289,662","129,490,726,982","124,180,970,229","155,044,251,626","164,870,133,977","57,776,529,461","7,578,730,572","46,824,783,231","709,807,273","997,918,645","290,118,177","46,806,719,079","10,315,538,864","156,346,876,903","16,544,298,881","1,898,128,019"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,332,734,698",,,"742,528,909","3,292,709,017","82,720,459,127","2,118,107,473","18,475,745,508","15,195,464,590","10,344,989,209","14,685,106,746","15,115,649,646","114,991,442,919","6,351,873,366","119,892,556,445","1,326,641,114","1,653,227,896","1,526,026,364","1,033,808,395","45,878,653,510","36,808,522,665","12,800,619,798",,"32,554,224,719","39,163,579,312",,"85,286,430,554","38,302,607,636","44,827,911,867","747,742,653",,,"667,390,834","844,862,978","83,801,333,444","140,484,753,935","175,564,273,325","41,732,710,231","556,385,292"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,821,154,645",,,"148,376,867,557","97,027,998,675","49,446,438,245","201,709,136,687","136,942,402,332","197,612,983,098","101,891,143,890","226,870,931,511","83,712,912,699","79,657,063,502","441,863,502,503","1,113,715,789,867","313,475,348,002","41,177,136,026","324,050,226,696","105,876,874,746","66,092,626,640","393,026,249,961","731,992,191,747","197,329,043,713","37,016,064,943","90,327,147,670","124,180,970,229","69,757,821,072","126,567,526,341","12,948,617,594","6,830,987,919","46,824,783,231","709,807,273","330,527,811","-554,744,801","-36,994,614,365","-130,169,215,071","-19,217,396,422","-25,188,411,350","1,341,742,727"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,680,175,510",,,"78,336,741,539","761,021,077","57,646,558,497","64,570,227,345","45,227,164,206","64,112,497,556","56,196,463,476","64,099,979,588","45,390,557,570","24,945,357,827","131,488,963,893","654,079,113,900","131,329,258,413","30,111,432,402","102,458,275,522","94,052,581,353","30,020,082,823","297,573,357,582","558,939,880,252","130,844,674,679","5,866,374,244","44,509,889,595","56,170,654,883","31,924,637,916","67,998,470,837","6,617,712,906","7,007,003,188","36,487,185,669","721,259,309","137,494,611","-45,204,675","55,665,905,901","-61,136,595,833","77,210,577,327","-392,075,683","1,360,700,320"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,140,979,135",,,"70,040,126,018","96,266,977,599","-8,200,120,252","137,138,909,342","91,715,238,126","133,500,485,542","45,694,680,414","162,770,951,923","38,322,355,129","54,711,705,675","310,374,538,610","459,636,675,967","182,146,089,589","11,065,703,624","221,591,951,174","11,824,293,393","36,072,543,817","95,452,892,379","173,052,311,495","66,484,369,034","31,149,690,699","45,817,258,075","68,010,315,346","37,833,183,156","58,569,055,504","6,330,904,688","-176,015,269","10,337,597,562","-11,452,036","193,033,200","-509,540,126","-92,660,520,266","-69,032,619,238","-96,427,973,749","-24,796,335,667","-18,957,593"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"291,806,461",,,"36,520,603","26,904,437","53,819,124","123,290,429","54,552,823","231,780,153","46,359,433,800","388,065,669","76,884,136","948,967,884","52,613,385,242","6,300,235,091","2,314,490,342","150,129,874,872","532,455,529","348,968,284,289","30,856,987","30,154,866","27,970,464","3,085,255,448","3,589,011,866","3,079,803,333","1,712,916,283","150,884,561,899","776,739,265","63,061,101,387","71,442,015,769","67,226,111,423","26,333,642","26,334,988","46,702,183","33,409,206","1,377,412","6,171,444","3,274,855","3,313,157"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,661,694",,,"26,196,265","20,968,661","708,655,818","809,111,204","29,959,701","41,039,243","84,031,521","83,170,283","84,723,190","81,124,383","84,237,000","78,398,505","74,293,357","352,453,271","1,223,395,035","3,994,871,726","4,220,612,650","4,239,161,167","4,207,576,689","8,341,074,645","11,803,648,035","11,570,861,213","9,736,757,195","19,447,742,136","26,755,178,428","32,480,502,621","34,781,610,516","70,433,863,879","47,016,700,755","48,806,425,935","49,241,701,470","35,815,927,517","45,049,588,449","46,080,886,954","41,144,580,326","38,644,868,113"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,661,694",,,"26,196,265","20,968,661","708,655,818","809,111,204","29,959,701","41,039,243","84,031,521","83,170,283","84,723,190","81,124,383","84,237,000","78,398,505","74,293,357","352,453,271","1,223,395,035","3,994,871,726","4,220,612,650","4,239,161,167","4,207,576,689","7,993,883,191","11,723,648,035","10,969,023,713","9,251,963,224","18,015,523,177","24,031,575,572","28,898,682,491","20,565,973,176","15,245,520,170","13,096,272,807","14,400,665,991","14,418,024,905","1,345,425,182","13,094,389,228",,"-14,099,746,005","13,898,630,122"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,338,548,115",,,"7,642,158,089","4,173,557,992","4,351,451,099","3,849,294,634","5,302,528,757","11,018,470,093","10,332,386,190","16,128,476,910","7,110,523,820","10,315,576,218","14,462,557,251","23,817,070,744","5,205,177,791","14,366,481,728","7,702,165,561","14,927,143,649","6,994,639,769","70,678,298,550","135,044,038,409","14,522,189,653","2,029,406,073","4,439,107,709","1,359,239,928","3,137,748,444","2,872,580,631","3,459,715,280","4,121,325,777","17,389,151,802","5,265,812,340","3,572,558,064","2,433,396,382","3,232,381,902","1,945,056,415","8,175,154,524","1,327,921,816","2,438,112,740"
