,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,762,046,111",,"205,735,508,078",,,"184,238,791,455","245,853,040,800","243,089,888,754","221,911,017,547","172,585,295,717","254,293,179,693","326,800,927,493","383,047,029,047","309,739,619,562","393,347,338,892","390,348,347,784","447,483,219,162","382,299,544,376","466,081,770,488","372,196,472,979","363,468,493,612","237,195,002,120","320,936,150,178","311,736,279,096","337,297,559,466","272,611,419,468","323,125,611,283","220,147,152,891","375,424,652,732","283,231,183,590","399,196,315,938","347,695,369,178","357,229,592,367","253,994,508,179","367,188,376,741","340,385,132,201","358,367,141,090","327,216,463,546",,"378,191,647,270","377,434,334,213"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,242,444,911",,"241,628,579",,,"108,625,647","557,329,216","313,138,165","154,849,701","143,436,832","437,165,769","485,833,372","784,534,437","349,752,419","600,764,955","456,902,248","497,832,426","496,145,888","567,810,170","-364,773",,,,"15,893,182",,,"64,647,518",,,,"12,696,296",,,,"17,529,091",,,,,,"91,448,000"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,519,601,200",,"205,493,879,499",,,"184,130,165,808","245,295,711,584","242,776,750,589","221,756,167,846","172,441,858,885","253,856,013,924","326,315,094,121","382,262,494,610","309,389,867,143","392,746,573,937","389,891,445,536","446,985,386,736","381,803,398,488","465,513,960,318","372,196,837,752","363,468,493,612","237,195,002,120","320,936,150,178","311,720,385,914","337,297,559,466","272,611,419,468","323,060,963,765","220,147,152,891","375,424,652,732","283,231,183,590","399,183,619,642","347,695,369,178","357,229,592,367","253,994,508,179","367,170,847,650","340,385,132,201","358,367,141,090","327,216,463,546",,"378,191,647,270","377,342,886,213"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,947,519,666",,"154,843,558,702",,,"141,885,140,680","190,202,140,091","187,064,594,564","169,423,987,239","142,720,388,969","192,629,541,214","257,555,509,029","306,234,564,402","250,738,397,371","314,391,657,982","316,646,338,087","386,577,534,470","308,194,728,728","368,013,277,750","287,683,596,622","281,691,054,201","195,922,852,865","231,047,116,039","218,280,779,364","246,335,736,668","206,669,283,490","229,092,448,124","166,183,397,606","274,172,290,887","206,440,073,192","276,138,943,975","249,356,291,550","281,569,251,585","196,955,439,906","265,201,171,639","244,233,502,869","272,078,469,994","249,478,774,414",,"266,984,194,745","275,527,179,887"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,572,081,534",,"50,650,320,797",,,"42,245,025,128","55,093,571,493","55,712,156,025","52,332,180,607","29,721,469,916","61,226,472,710","68,759,585,092","76,027,930,208","58,651,469,772","78,354,915,955","73,245,107,449","60,407,852,266","73,608,669,760","97,500,682,568","84,513,241,130","81,777,439,411","41,272,149,255","89,889,034,139","93,439,606,550","90,961,822,798","65,942,135,978","93,968,515,641","53,963,755,285","101,252,361,845","76,791,110,398","123,044,675,667","98,339,077,628","75,660,340,782","57,039,068,273","101,969,676,011","96,151,629,332","86,288,671,096","77,737,689,132",,"111,207,452,525","101,815,706,326"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,560,566",,"138,307,244",,,"38,250,771","300,185,595","24,553,612","26,029,017","9,033,678","192,677,790","12,053,289","7,324,352,021","92,178,326","151,169,145","16,142,449","263,006,489","10,995,222","20,789,680","576,206,323","542,456,950","6,440,145","88,213,126","604,582,264","2,791,797,328","9,740,972","1,255,064,921","184,997,007","7,176,238,093","9,321,626","5,403,274,366","13,831,852","10,414,010,254","264,703,306","8,763,309,207","216,622,334","13,319,958,328","809,154,120",,"4,022,904,187","7,804,526,628"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,419,137,137",,"3,555,779,305",,,"2,255,524,403","2,271,686,469","587,838,734","602,973,831","857,890,560","1,166,857,658","750,900,204","1,172,434,181","2,086,647,074","2,207,123,293","1,728,196,939","1,768,329,857","1,516,081,499","1,185,666,502","992,135,277","1,055,785,459","1,251,522,485","594,459,207","722,634,340","813,764,136","1,008,620,839","494,474,759","1,009,924,941","624,259,898","1,611,058,964","1,157,748,645","727,806,639","1,015,442,870","1,696,959,747","1,041,159,203","829,511,836","745,883,125","865,639,006",,"382,490,616","569,904,197"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,419,137,137",,"3,508,244,175",,,"2,194,291,888","2,255,931,184","569,511,144","602,861,659","857,890,560","1,166,837,658","750,900,204","1,172,434,181","2,067,739,041","2,187,492,765","1,728,135,278","1,768,305,088","1,516,081,499","1,185,666,502","992,135,277","1,045,441,218","1,251,522,485","594,387,721","722,634,340","813,764,136","1,008,620,839","372,890,592","1,002,416,936","596,920,548","1,611,058,964","1,156,345,756","727,806,639","952,848,870","1,696,959,747","1,041,159,203","824,461,190","644,665,456","863,446,354",,"377,929,221","531,870,219"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,273,295,122","-12,406,138,560","-10,996,354,736","-7,347,252,142",,"-11,833,307,326","-11,119,806,820","-6,364,305,846","-16,668,253,195","-15,325,529,910","-17,119,998,163","-12,026,613,851","-16,922,853,142","-10,326,787,775","-14,353,714,715","-12,364,211,466","-18,661,935,051","-21,281,476,497","-22,742,681,383","16,199,229,474",,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,015,422,254",,"7,913,861,951",,,"5,493,014,018","9,563,051,951","10,068,797,586","9,872,430,538","6,898,674,324","9,207,152,663","11,394,937,923","11,125,427,374","8,127,295,164","15,545,100,567","15,944,796,108","26,526,643,192","19,219,934,692","10,873,698,455","17,360,295,759","19,425,966,837","13,967,777,204","22,158,010,523","17,438,263,454","13,729,765,017","17,695,254,908","18,280,794,564","17,205,897,252","17,230,768,659","17,944,804,160","19,863,402,691","20,237,270,546","21,470,065,520","19,842,776,645","19,159,025,042","20,611,281,791","21,649,139,156","23,310,255,545",,"26,639,146,026","30,524,634,280"
