,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,570,224,217","86,495,786,887","91,415,716,904","79,005,596,174","111,113,719,496","85,215,492,786","77,931,760,300","99,604,255,488","136,075,579,759","72,663,060,713","51,003,269,022","42,717,031,497","45,152,073,749","44,660,976,013","69,734,595,158",,"65,169,105,897","65,648,905,869"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,122,600",,,,,"295,485",,"1,257,191,619",,,,"52,637,187",,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,570,224,217","86,495,786,887","91,397,594,304","79,005,596,174","111,113,719,496","85,215,492,786","77,931,760,300","99,603,960,003","136,075,579,759","71,405,869,094","51,003,269,022","42,717,031,497","45,152,073,749","44,608,338,826","69,734,595,158",,"65,169,105,897","65,648,905,869"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,175,057,771","77,014,901,229","81,589,629,030","70,213,339,060","102,528,095,381","73,206,335,605","69,821,055,523","84,861,746,285","120,957,870,984","66,852,875,170","42,639,328,841","37,925,830,534","39,575,243,241","40,664,916,148","62,040,220,462",,"59,098,955,971","58,742,667,754"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,395,166,446","9,480,885,658","9,807,965,274","8,792,257,114","8,585,624,115","12,009,157,181","8,110,704,777","14,742,213,718","15,117,708,775","4,552,993,924","8,363,940,181","4,791,200,963","5,576,830,508","3,943,422,678","7,694,374,696",,"6,070,149,926","6,906,238,115"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,843","1,540,104,259","496,651","20,228,131","328,398","654,255","892,590,646","1,601,613,489","8,572,840","1,196,891,557","144,171,169","770,569,619","176,850","780,516,206","78,575",,"1,564,862","794,242,798"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,573,882,951","887,316,902","858,953,854","1,341,310,953","1,060,681,375","709,140,209","787,388,820","705,819,936","568,991,251","777,650,380","439,484,419","436,535,702","436,903,705","373,950,107","359,209,094",,"235,920,936","416,521,819"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,573,882,951","871,706,511","858,953,854","1,300,608,122","1,060,681,375","707,149,059","787,388,820","705,819,936","568,991,253","700,095,392","439,484,419","436,535,702","436,903,705","373,950,107","359,209,094",,"235,920,936","416,168,955"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"705,394,869","429,377,881","762,006,997","657,901,949","768,415,573","520,308,443","912,584,418","1,056,863,493","611,261,394","1,374,078,482","1,019,746,463","1,231,535,528","655,756,131","805,546,287","646,622,317",,"548,706,043","1,146,433,293"
