,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,078,106,200","45,310,570,400","76,513,244,875","136,253,200,098","90,165,731,395",,"128,514,208,115","142,063,275,740","47,869,219,320","43,599,104,150","50,223,510,760","93,232,623,921","61,004,720,960","64,057,285,740","52,026,634,260","118,782,737,640","59,761,009,098","158,289,907,812","121,256,070,485","125,728,428,955","107,845,348,097","96,575,966,617","37,485,801,736","147,846,187,265","40,466,598,724","69,125,634,861","18,442,801,547","11,210,530,488"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,640,749",,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,078,106,200","45,310,570,400","76,513,244,875","136,253,200,098","90,165,731,395",,"128,514,208,115","142,063,275,740","47,869,219,320","43,599,104,150","50,223,510,760","93,232,623,921","61,004,720,960","64,057,285,740","52,026,634,260","118,782,737,640","59,761,009,098","158,289,907,812","121,256,070,485","125,728,428,955","107,845,348,097","96,575,966,617","37,468,160,987","147,846,187,265","40,466,598,724","69,125,634,861","18,442,801,547","11,210,530,488"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,778,748,573","41,422,822,004","66,194,579,341","122,509,633,720","79,796,177,904",,"115,073,221,822","121,541,168,159","45,480,153,139","41,726,768,450","49,485,695,618","84,556,506,237","55,156,151,226","62,245,872,841","50,045,658,185","108,601,373,393","56,728,698,473","152,272,226,811","117,725,506,855","121,246,575,337","103,678,457,546","92,645,157,401","34,928,079,146","139,923,132,423","37,441,948,490","64,830,674,404","16,725,712,279","9,284,814,236"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,299,357,627","3,887,748,396","10,318,665,534","13,743,566,378","10,369,553,491",,"13,440,986,293","20,522,107,581","2,389,066,181","1,872,335,700","737,815,142","8,676,117,684","5,848,569,734","1,811,412,899","1,980,976,075","10,181,364,247","3,032,310,625","6,017,681,001","3,530,563,630","4,481,853,618","4,166,890,551","3,930,809,216","2,540,081,841","7,923,054,842","3,024,650,234","4,294,960,457","1,717,089,268","1,925,716,252"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,955,578","575,807","494,746","129,051,939","305,167,261",,"437,274,967","426,369,835","423,931,365","323,013,469","869,921","419,164","750,838","130,235,124","39,063,241","256,367","726,153,263","148,635,263","-540,441,542","2,364,969,488","46,769,165","171,839,243","694,831,742","-174,085,560","617,747,842","493,556,492","654,717,320","595,585,211"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,771,918","156,282,108","201,244,727","467,989,752","604,225,760","258,183,178","77,600,129","49,796,697","478,424,550","464,756,767","398,055,109","218,564,660","308,618,673","301,866,553","189,425,505","577,257,802"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,771,918","156,282,108","201,244,727","467,989,752","604,225,760","258,183,178","77,600,129","49,796,697","478,424,550","464,756,767","398,055,109","218,564,660","308,618,673","301,866,553","285,878,648","543,385,527"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,783,658","17,783,658","37,912,743"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,839,200","341,807,610",,"711,716,160","1,051,526,730",,"755,760,720","1,066,624,600",,,,"528,602,400",,,,"497,842,510",,,,,"72,152,000","228,082,640","163,054,773","573,348,870","390,046,432","434,618,393","179,483,339","21,135,950"
