,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,534,720,626,555","5,433,646,951,058","6,878,187,706,502","16,400,476,808,132","5,852,604,619,187","20,917,153,113,931","10,906,062,775,311","14,183,719,000,000","6,519,224,000,000","16,377,455,000,000","26,482,588,000,000","21,512,001,000,000","12,986,441,000,000","28,725,193,000,000","20,679,433,634,520","23,412,970,000,000","8,923,490,000,000","4,529,957,000,000","17,804,867,466,830","31,193,321,374,323","29,298,556,696,258","32,833,044,398,179","32,724,102,219,758","8,697,576,000,000","8,211,200,976,406","28,218,233,268,513","33,323,141,733,937","33,136,430,370,403"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,534,720,626,555","5,433,646,951,058","6,878,187,706,502","16,400,476,808,132","5,852,604,619,187","20,917,153,113,931","10,906,062,775,311","14,183,719,000,000","6,519,224,000,000","16,377,455,000,000","26,482,588,000,000","21,512,001,000,000","12,986,441,000,000","28,725,193,000,000","20,679,433,634,520","23,412,970,000,000","8,923,490,000,000","4,529,957,000,000","17,804,867,466,830","31,193,321,374,323","29,298,556,696,258","32,833,044,398,179","32,724,102,219,758","8,697,576,000,000","8,211,200,976,406","28,218,233,268,513","33,323,141,733,937","33,136,430,370,403"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,675,976,136,549","3,718,614,375,865","4,222,016,510,818","13,665,617,581,802","4,523,910,388,003","11,628,204,308,237","4,140,442,059,199","4,165,309,000,000","3,570,342,000,000","9,922,859,000,000","17,367,779,000,000","14,213,763,000,000","6,774,097,000,000","14,368,754,000,000","7,031,667,534,555","9,314,354,000,000","5,057,521,000,000","3,138,785,000,000","8,508,992,879,205","16,108,638,929,223","22,655,498,533,928","19,617,915,177,519","17,767,196,606,385","7,815,379,000,000","6,436,814,667,592","19,904,000,177,901","23,571,915,601,258","21,179,868,352,008"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,858,744,490,006","1,715,032,575,193","2,656,171,195,684","2,734,859,226,330","1,328,694,231,184","9,288,948,805,694","6,765,620,716,112","10,018,410,000,000","2,948,882,000,000","6,454,596,000,000","9,114,809,000,000","7,298,238,000,000","6,212,344,000,000","14,356,439,000,000","13,647,766,099,965","14,098,616,000,000","3,865,969,000,000","1,391,172,000,000","9,295,874,587,625","15,084,682,445,100","6,643,058,162,330","13,215,129,220,660","14,956,905,613,373","882,197,000,000","1,774,386,308,814","8,314,233,090,612","9,751,226,132,679","11,956,562,018,395"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,196,041,808,872","4,394,016,860,017","3,684,787,979,790","3,643,962,356,836","2,939,913,591,760","2,377,988,162,931","2,339,859,130,152","1,388,026,000,000","8,590,964,000,000","1,007,198,000,000","1,119,267,000,000","10,175,493,000,000","2,307,064,000,000","575,884,000,000","1,393,589,079,129","3,731,525,000,000","3,828,959,000,000","1,209,667,000,000","10,922,350,503,204","1,489,916,617,099","11,293,776,707,722","2,155,242,151,565","1,845,229,055,508","4,912,522,000,000","1,956,064,868,090","8,124,161,522,567","5,497,628,246,741","10,500,200,616,740"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,576,531,586","657,436,073,993","717,800,149,646","842,083,184,347","506,807,457,518","684,165,076,638","787,381,857,773","588,733,000,000","634,134,000,000","701,164,000,000","1,204,365,000,000","1,189,877,000,000","360,609,000,000","614,354,000,000","512,234,390,252","1,087,566,000,000","477,418,000,000","708,890,000,000","862,293,115,854","2,413,080,407,700","876,644,582,804","398,545,877,240","953,504,001,195","1,759,740,000,000","1,369,113,822,199","2,457,436,397,347","1,555,045,939,064","2,961,134,862,816"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,307,393,734","622,131,751,606","717,800,149,646","837,594,095,742","495,428,597,661","660,326,224,952","716,784,130,339","583,814,000,000","618,346,000,000","701,164,000,000","1,088,425,000,000","592,103,000,000","594,679,000,000","612,507,000,000","502,411,224,591","623,512,000,000","476,174,000,000","-693,740,000,000","744,560,634,587","441,999,340,113","682,986,680,494","784,716,090,418","716,340,715,493","1,013,827,000,000","1,066,079,492,871","1,464,535,976,854","1,508,326,210,790","2,538,701,389,356"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159,112,549",,"-32,125,495",,,,,,,,,,"20,645,000,000","10,620,000,000","22,213,716,520",,"10,700,000,000","10,679,000,000","3,541,806,879","32,324,670,204","527,219,996","1,096,763,089","-2,066,312,222","11,141,000,000","895,756,480","740,938,485","658,840,427","914,881,315"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"530,642,690,729","281,520,649,671","218,318,842,332","540,614,716,921","232,894,070,940","345,301,847,892","364,088,888,147","1,211,830,000,000","244,860,000,000","581,071,000,000","1,126,436,000,000","779,650,000,000","456,893,000,000","578,500,000,000","276,110,850,557","1,014,182,000,000","326,742,000,000","353,850,000,000","743,243,551,892","1,117,675,711,598","1,014,318,564,559","1,277,904,370,986","682,506,837,373","477,771,000,000","386,666,572,632","865,439,553,829","1,628,885,861,241","1,295,414,306,147"
