,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,"1,020,821,186,014","1,707,538,844,072","1,838,812,789,803","1,100,323,909,653","1,291,223,086,458","1,543,940,468,417","1,927,464,548,364","1,900,295,000,000","1,383,926,276,018","1,737,701,655,580","1,841,047,951,798","1,886,026,525,663","1,840,528,128,972","2,107,667,000,000","2,170,198,000,000","2,291,731,000,000","2,109,616,212,434","2,728,190,000,000","3,054,391,634,983","2,927,943,521,317","3,304,641,772,522","4,067,730,099,161","4,475,653,296,229","4,233,552,549,960","4,629,443,092,924","5,537,945,291,164","5,812,690,485,346","6,090,478,621,332","5,984,554,431,999","7,151,522,050,444","6,761,165,682,379","7,204,441,574,456","6,817,399,941,239","8,234,419,301,214","8,190,579,893,928","8,343,607,997,241","7,843,977,969,639","9,439,872,135,375","8,926,519,844,239","9,493,406,227,102","8,771,338,508,049","10,520,023,895,689","10,577,328,685,731","11,137,559,011,052",,"12,491,188,129,344","12,265,677,025,262","11,838,267,527,921","12,074,425,433,110","13,386,878,196,373","13,308,557,627,263","12,365,038,508,333","12,131,963,698,383","13,738,445,876,697","13,743,498,637,314","13,015,322,214,890","13,230,084,714,897","14,610,401,622,240","14,304,042,994,942","14,255,700,394,638","14,206,192,026,063","15,509,586,167,075","15,577,229,685,157","14,429,900,514,941","13,240,715,083,738","15,728,786,449,961","16,208,270,405,981","15,834,302,208,084","13,940,472,652,935","14,959,410,994,547","16,094,113,384,043","15,080,733,191,774","13,954,019,633,882","29,166,959,042,756","15,681,494,654,705","15,630,458,869,279","14,124,890,259,766",,"15,548,707,382,507","15,485,051,436,522"
2. Các khoản giảm trừ doanh thu,"6,040,923,102","4,774,624,494","5,130,981,853","3,881,175,260","6,506,524,761","7,291,296,668","6,592,879,442","23,430,000,000","3,772,135,942","3,730,802,916","3,778,851,712","15,555,810,351","32,395,579,628","43,980,000,000","55,588,000,000","39,617,000,000","41,034,747,453","52,945,000,000","56,738,499,992","55,652,669,605","54,522,315,111","80,876,025,875","99,628,221,276","93,573,621,899","94,014,614,375","117,544,034,709","116,149,317,871","115,420,630,702","108,236,690,257","140,571,096,741","142,324,311,523","148,977,460,793","141,000,881,167","163,966,629,910","162,862,218,618","169,575,276,621","165,831,622,403","207,529,993,653","195,077,103,309","158,409,123,814","55,302,594,481","19,913,258,409","28,002,264,153","38,996,898,159",,"42,058,069,422","60,987,314,032","30,656,778,415","25,056,740,672","38,616,981,182","15,479,806,923","14,670,351,193","11,461,677,471","35,965,264,736","8,238,352,165","11,615,162,320","40,784,427,090","11,441,072,483","13,142,547,924","16,738,916,476","53,092,072,488","14,352,408,276","14,071,686,928","5,105,999,997","50,444,960,886","12,980,283,496","14,218,402,422","15,265,654,814","62,646,829,737","29,135,701,910","14,621,959,913","12,078,534,321","35,627,707,242","53,742,160,423","44,506,970,023","11,747,924,789","12,478,942,708",,"11,370,069,034","7,978,311,081"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),"1,014,780,262,912","1,702,764,219,578","1,833,681,807,950","1,096,442,734,393","1,284,716,561,697","1,536,649,171,749","1,920,871,668,922","1,876,865,000,000","1,380,154,140,076","1,733,970,852,664","1,837,269,100,086","1,870,470,715,312","1,808,132,549,344","2,063,688,000,000","2,114,610,000,000","2,252,114,000,000","2,068,581,464,981","2,675,245,000,000","2,997,653,134,991","2,872,290,851,712","3,250,119,457,411","3,986,854,073,286","4,376,025,074,953","4,139,978,928,061","4,535,428,478,549","5,420,401,256,455","5,696,541,167,475","5,975,057,990,630","5,876,317,741,742","7,010,950,953,703","6,618,841,370,856","7,055,464,113,663","6,676,399,060,072","8,070,452,671,304","8,027,717,675,310","8,174,032,720,620","7,678,146,347,236","9,232,342,141,722","8,731,442,740,930","9,334,997,103,288","8,716,035,913,568","10,500,110,637,280","10,549,326,421,578","11,098,562,112,893",,"12,449,130,059,922","12,204,689,711,230","11,807,610,749,506","12,049,368,692,438","13,348,261,215,191","13,293,077,820,340","12,350,368,157,140","12,120,502,020,912","13,702,480,611,961","13,735,260,285,149","13,003,707,052,570","13,189,300,287,807","14,598,960,549,757","14,290,900,447,018","14,238,961,478,162","14,153,099,953,575","15,495,233,758,799","15,563,157,998,229","14,424,794,514,944","13,190,270,122,852","15,715,806,166,465","16,194,052,003,559","15,819,036,553,270","13,877,825,823,198","14,930,275,292,637","16,079,491,424,130","15,068,654,657,453","13,918,391,926,640","29,113,216,882,333","15,636,987,684,682","15,618,710,944,490","14,112,411,317,058",,"15,537,337,313,473","15,477,073,125,441"
4. Giá vốn hàng bán,"768,893,681,193","1,323,663,374,460","1,455,308,517,830","838,770,346,979","947,786,987,827","1,096,113,184,451","1,448,726,554,627","1,520,005,000,000","989,489,513,657","1,251,501,980,057","1,345,075,380,133","1,369,611,301,577","1,254,320,192,968","1,331,886,000,000","1,424,116,000,000","1,592,738,000,000","1,397,814,417,723","1,670,178,000,000","1,857,004,037,333","1,810,065,043,434","2,110,328,157,667","2,621,720,253,485","2,979,640,609,689","2,867,630,642,651","3,026,042,836,548","3,718,548,432,860","4,023,539,000,543","4,271,175,108,413","4,076,562,819,507","4,589,449,004,173","4,277,327,756,300","4,541,490,667,208","4,220,237,450,495","4,948,104,950,134","5,092,778,691,607","5,504,672,588,238","5,113,641,159,048","6,067,063,430,918","5,702,842,521,890","5,784,904,022,632","5,607,063,936,578","6,113,114,652,804","6,199,266,897,541","6,682,174,666,160",,"7,076,434,228,481","7,119,260,938,520","6,327,315,699,575","6,230,237,376,368","6,807,419,327,845","7,022,778,495,998","6,746,495,866,265","6,633,808,703,800","7,233,869,770,150","7,241,743,387,120","6,841,121,640,431","7,034,297,778,254","7,585,015,000,599","7,567,934,476,550","7,558,658,856,714","7,547,288,345,650","8,357,339,161,700","8,296,414,517,093","7,766,620,813,396","7,435,389,686,438","8,861,448,981,220","9,250,304,913,128","9,093,719,773,053","8,253,022,172,432","8,853,615,491,038","9,729,311,781,833","9,223,066,245,408","8,520,365,614,981","17,564,998,501,788","9,082,087,041,307","9,177,098,353,000","8,200,889,872,493",,"9,135,891,859,183","9,267,382,480,456"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),"245,886,581,719","379,100,845,118","378,373,290,120","257,672,387,414","336,929,573,870","440,535,987,298","472,145,114,295","356,860,000,000","390,664,626,419","482,468,872,607","492,193,719,953","500,859,413,735","553,812,356,376","731,802,000,000","690,494,000,000","659,376,000,000","670,767,047,258","1,005,067,000,000","1,140,649,097,658","1,062,225,808,278","1,139,791,299,744","1,365,133,819,801","1,396,384,465,264","1,272,348,285,410","1,509,385,642,001","1,701,852,823,595","1,673,002,166,932","1,703,882,882,217","1,799,754,922,235","2,421,501,949,530","2,341,513,614,556","2,513,973,446,455","2,456,161,609,577","3,122,347,721,170","2,934,938,983,703","2,669,360,132,382","2,564,505,188,188","3,165,278,710,804","3,028,600,219,040","3,550,093,080,656","3,108,971,976,990","4,386,995,984,476","4,350,059,524,037","4,416,387,446,733",,"5,372,695,831,441","5,085,428,772,710","5,480,295,049,931","5,819,131,316,070","6,540,841,887,346","6,270,299,324,342","5,603,872,290,875","5,486,693,317,112","6,468,610,841,811","6,493,516,898,029","6,162,585,412,139","6,155,002,509,553","7,013,945,549,158","6,722,965,970,468","6,680,302,621,448","6,605,811,607,925","7,137,894,597,099","7,266,743,481,136","6,658,173,701,548","5,754,880,436,414","6,854,357,185,245","6,943,747,090,431","6,725,316,780,217","5,624,803,650,766","6,076,659,801,599","6,350,179,642,297","5,845,588,412,045","5,398,026,311,659","11,548,218,380,545","6,554,900,643,375","6,441,612,591,490","5,911,521,444,565",,"6,401,445,454,290","6,209,690,644,985"
6. Doanh thu hoạt động tài chính,"13,915,265,452","20,589,580,306","13,117,191,892","3,626,647,909","45,427,268,513","11,111,489,901","4,786,374,600","14,568,000,000","162,387,149,624","34,253,531,450","24,953,287,438","36,075,105,744","129,498,636,694","50,252,000,000","37,126,000,000","47,963,000,000","80,966,815,573","49,949,000,000","77,090,508,805","113,648,997,332","91,064,522,707","123,066,399,703","110,718,576,884","123,680,627,943","133,282,433,189","198,208,327,224","176,499,198,727","172,242,493,993","146,036,114,524","147,739,324,531","71,601,592,379","109,861,554,615","109,819,540,709","129,367,036,632","133,834,846,599","134,326,285,579","127,600,310,103","132,596,919,103","180,877,176,182","132,495,147,774","143,954,016,127","173,798,877,003","176,056,927,471","155,171,921,437",,"190,482,840,251","169,271,935,716","194,133,215,944","199,756,552,892","204,884,142,516","213,488,861,058","198,187,222,069","190,257,216,242","204,682,217,710","185,624,961,638","179,352,995,411","176,287,359,587","190,720,049,829","206,732,692,690","233,576,605,377","284,879,682,275","335,351,494,778","358,591,147,428","602,270,330,836","284,839,944,505","292,767,071,141","314,242,042,431","322,834,761,317","320,283,365,813","341,814,888,660","338,615,402,043","379,190,751,224","419,705,072,231","803,669,017,004","483,829,853,834","428,868,705,495","387,368,759,884",,"430,476,492,135","394,631,907,537"
7. Chi phí tài chính,"688,606,800","2,720,349,428",,"494,368,927","575,974,521","2,669,214,575",,,"1,543,969,969","1,546,955,323","3,151,174,651",,,,,,"1,575,608,189",,,,,,,,,,,,,"3,024,271,376",,,,,,,,"12,410,656,942","7,423,763,901","9,075,994,158","28,398,401,871","22,021,396,187","87,075,139,074","25,345,170,807",,"16,279,255,702","19,549,972,161","33,702,023,732","27,661,528,509","29,056,344,259","17,833,795,652","12,485,879,856","19,314,174,913","43,269,224,405","30,214,111,816","25,209,490,540","28,768,197,631","42,152,766,378","44,895,193,422","71,153,524,397","122,428,728,401","674,383,923","120,470,092,893","64,996,123,618","6,424,291,388","42,133,666,112","63,549,064,354","90,231,210,378","132,476,618,856","135,024,600,156","142,793,205,373","207,242,758,610","158,240,818,929","274,198,508,718","110,138,422,955","118,785,839,541","102,489,879,376",,"97,962,433,824","140,107,172,656"
- Trong đó: Chi phí lãi vay,"688,606,800","2,720,349,428",,"494,368,927","575,974,521","2,669,214,575",,,"1,543,969,969","1,546,955,323","3,151,174,651",,,,,,"1,575,608,189",,,,,,,,,,,,,"3,024,271,376",,,,,,,,"12,410,656,942","7,423,763,901","9,075,994,158","8,131,520,374","6,783,629,838","7,823,572,163","8,538,729,589",,"8,704,401,479","9,907,013,298","19,574,144,919","13,393,474,209","4,023,632,084","7,006,245,652","5,015,216,618","8,555,583,980","17,272,008,785","11,981,786,169","13,558,039,918","19,835,521,940","25,355,145,802","27,795,829,812","35,838,396,433","42,061,538,321","37,641,854,799","38,257,217,439","25,857,854,618","12,905,990,201","28,072,255,034","24,374,567,105","23,446,278,323","26,168,600,367","36,701,642,341","49,942,302,240","53,226,546,796","82,291,916,805","178,262,554,562","79,600,679,532","96,231,603,161","86,395,425,954",,"62,624,826,693","66,109,861,870"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,572,888,422","24,361,937,174","2,309,611,970","-8,199,676,462",,"17,374,265,382","-6,603,893,345","-6,270,069,878","16,609,907,192","18,980,009,176","8,393,748,492","23,150,316,782","14,061,854,211","-5,581,957,834","2,434,256,608","11,519,567,572","-12,607,699,916","2,474,048,770","-9,779,647,914","14,196,707,957","-11,789,710,907","6,327,202,372","-5,701,551,848","15,046,249,059","-8,845,432,193","-19,582,360,879","14,548,700,320","-31,165,337,137","-35,236,298,601","10,625,616,792","4,691,288,456","-4,556,583,050","-13,760,236,004","-24,961,240,582","-27,632,597,830","-28,037,460,234","10,326,196,929",,"-5,059,420,447","23,396,009,808"
9. Chi phí bán hàng,"110,405,085,750","196,582,258,461","230,493,268,192","112,834,767,784","157,971,334,148","196,448,306,212","271,838,385,372","278,595,000,000","210,403,952,859","231,071,127,753","269,655,373,708","263,099,681,461","203,674,280,618","233,678,000,000","291,823,000,000","339,949,000,000","216,890,088,318","311,896,000,000","333,524,075,714","383,165,430,895","242,288,024,134","333,139,439,191","405,784,818,407","456,973,524,140","342,429,252,127","418,830,640,419","504,547,655,162","546,106,699,921","418,432,223,719","625,531,961,287","601,583,863,177","700,241,293,692","568,459,937,576","879,032,986,417","876,130,733,210","952,807,971,463","821,020,850,885","1,158,497,483,244","1,279,872,681,010","1,436,751,699,576","1,150,436,002,987","1,687,220,323,247","1,665,909,228,418","1,753,941,065,481",,"1,939,456,049,038","1,903,770,503,253","3,192,490,113,496","2,303,389,750,323","3,052,625,245,294","2,980,515,590,409","3,200,002,985,773","2,318,536,685,442","3,176,108,660,455","3,410,558,802,715","3,360,732,757,821","2,670,436,444,735","3,330,199,098,788","3,291,660,881,785","3,701,158,127,544","3,004,141,744,869","3,383,322,662,142","3,284,487,795,534","3,775,540,419,620","2,585,931,287,811","3,185,812,099,703","3,307,900,301,066","3,871,026,713,824","2,636,293,957,415","3,316,046,469,903","3,260,867,271,142","3,335,004,548,411","2,942,150,310,906","6,141,888,683,682","3,382,491,600,883","3,493,712,827,314","3,095,275,281,176",,"3,336,422,575,566","3,351,121,538,996"
