,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,355,081,437","152,164,738,065","135,478,259,616","115,098,723,244","185,159,233,104","117,827,295,665","128,813,005,060","126,423,874,065","164,128,089,781","82,229,579,820","100,123,742,341","86,822,222,223","143,909,949,983","84,079,773,542",,"108,353,091,804","153,369,981,624"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,168,597,988","1,201,476,500",,,,,,,,,,,,,,,"219,545"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204,186,483,449","150,963,261,565","135,478,259,616","115,098,723,244","185,159,233,104","117,827,295,665","128,813,005,060","126,423,874,065","164,128,089,781","82,229,579,820","100,123,742,341","86,822,222,223","143,909,949,983","84,079,773,542",,"108,353,091,804","153,369,762,079"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173,450,087,507","137,857,099,281","115,421,337,373","102,934,699,960","157,184,873,802","106,570,846,687","100,203,828,200","112,559,039,127","122,149,003,836","70,446,997,923","82,395,518,921","78,457,346,984","103,335,591,692","71,745,758,724",,"98,169,139,786","122,138,066,812"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,736,395,942","13,106,162,284","20,056,922,243","12,164,023,284","27,974,359,302","11,256,448,978","28,609,176,860","13,864,834,938","41,979,085,945","11,782,581,897","17,728,223,420","8,364,875,239","40,574,358,291","12,334,014,818",,"10,183,952,018","31,231,695,267"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,108,629,337","5,728,977,897","6,958,474,557","5,564,690,751","5,499,508,670","6,403,799,411","5,962,188,623","6,843,608,679","6,891,659,110","3,957,525,668","5,604,716,392","3,140,653,889","3,088,702,214","2,833,121,881",,"2,024,170,045","2,256,219,998"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,509,013,761","1,018,732,820","1,041,975,621","866,112,533","1,532,406,058","1,152,531,860","2,138,620,791","2,174,208,679","4,099,185,191","774,112,408","654,525,258","2,307,335,642","454,931,969","419,404,854",,"425,159,869","1,143,184,714"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,041,975,621","46,716,117","1,531,472,166","1,142,802,680","2,146,007,537","1,998,813,758","3,851,373,835","423,259,203","642,150,344","2,276,836,957","452,776,972","413,397,889",,"412,783,019","523,109,764"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-212,781,886","-644,721,447","-476,414,026","-528,130,974","-117,846,303","-116,099,555","29,412,118","-28,902,462","147,095,783","170,954,203",,"-59,233,354","-140,917,144"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,426,051,939","4,847,898,667","4,418,319,211","4,121,916,863","3,731,151,885","6,347,534,837","6,307,466,547","5,705,210,386","4,141,877,088","7,044,216,414","5,574,630,738","7,580,452,923","7,390,640,367","8,707,559,729",,"7,125,911,013","6,281,065,946"
