,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"451,943,423,974","432,353,709,612","1,754,936,481,195","854,583,469,510","759,018,590,011","488,150,253,096","2,317,393,475,551","480,195,758,274","1,137,726,224,225","418,947,973,521","1,425,694,835,837","871,749,892,657","1,463,580,159,622","1,179,147,396,589","1,325,970,061,911","808,927,450,393","83,669,250,938","661,738,554,773","244,929,763,715","422,534,655,414","605,196,027,552",,"688,122,767,635",,,,,,,,,,,,
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,366","114,605,091",,"2,386,500","44,485,950","10,406,181",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"451,943,423,974","432,353,663,246","1,754,821,876,104","854,583,469,510","759,016,203,511","488,105,767,146","2,317,383,069,370","480,195,758,274","1,137,726,224,225","418,947,973,521","1,425,694,835,837","871,749,892,657","1,463,580,159,622","1,179,147,396,589","1,325,970,061,911","808,927,450,393","83,669,250,938","661,738,554,773","244,929,763,715","422,534,655,414","605,196,027,552",,"688,122,767,635",,,,,,,,,,,,
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"408,676,489,705","380,658,003,006","1,552,940,511,811","740,174,858,725","686,612,464,848","451,024,149,033","2,131,422,954,281","462,491,476,745","1,067,338,976,630","390,797,562,334","1,313,168,947,831","845,961,135,727","1,396,709,166,265","1,136,729,606,520","1,154,056,020,415","791,859,663,184","104,345,464,931","634,110,437,588","231,774,449,179","414,954,893,057","567,745,812,103",,"582,777,165,873",,,,,,,,,,,,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,266,934,269","51,695,660,240","201,881,364,293","114,408,610,785","72,403,738,663","37,081,618,113","185,960,115,089","17,704,281,529","70,387,247,595","28,150,411,187","112,525,888,006","25,788,756,930","66,870,993,357","42,417,790,069","171,914,041,496","17,067,787,209","-20,676,213,993","27,628,117,185","13,155,314,536","7,579,762,357","37,450,215,449",,"105,345,601,762",,,,,,,,,,,,
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,210,793,504","60,644,043,229","64,512,670,170","43,979,213,036","34,740,977,518","93,300,680,305","745,289,728,514","53,825,520,749","47,922,605,080","47,072,203,420","75,017,075,027","43,674,380,909","35,536,571,813","36,890,480,089","69,505,218,145","18,474,154,832","264,887,731","551,268,881","183,254,411,172","23,368,323,846","25,673,026,526",,"21,013,559,391",,,,,,,,,,,,
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,289,505","157,968,326","2,750,241,416","6,823,756,408","7,239,867,607","14,700,016,295","116,134,961,350","22,987,918,898","25,461,749,331","31,136,865,685","22,372,994,673","20,559,985,073","24,588,040,624","34,330,929,871","44,010,961,280","21,554,480,442","100,739,747,538","24,150,008,595","3,377,262,018","6,222,298,269","20,072,025,469",,"40,672,785,246",,,,,,,,,,,,
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,683,000","153,593,689","30,271,321","6,823,756,408","7,239,867,607","14,700,016,295","14,923,312,530","22,986,823,358","25,459,375,078","31,136,865,685","22,372,994,673","20,559,985,073","24,588,040,624","34,166,010,396","44,010,961,280","21,548,616,806","70,640,305,650","24,150,008,595","35,282,061,884","8,737,117,949","22,890,357,869",,"39,262,170,244",,,,,,,,,,,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"658,144,985","1,523,485,898","3,029,886,550","3,966,603,412","1,549,351,818","1,527,613,498","1,553,582,137","-2,313,856,143","1,972,981,858",,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,841,374,699","1,939,531,686","595,162,922","9,417,263,979","3,425,001,608","3,308,934,263","3,050,599,251","71,145,504","794,370,422","489,640,934","629,835,862","472,035,075","656,020,789","624,353,071","45,690,644,613","498,858,660","-3,220,000",,,,,,"23,352,225,654",,,,,,,,,,,,
