,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479,998,881,803","179,027,471,401","210,152,648,639","207,116,542,533","224,743,475,404","222,916,696,275","248,977,925,223","295,594,544,163","299,969,572,363","296,451,647,812","196,390,161,736","45,957,576,106","54,501,439,425","62,646,452,879","58,328,261,947","50,709,137,284","17,724,475,939",,"67,668,554,137","134,589,057,186","185,098,347,217","216,518,948,684","263,111,063,990","262,146,105,170","285,191,938,733","289,243,388,535","339,525,473,495","309,802,933,086","329,211,695,662","351,502,149,109"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,349,000",,,,,,,,"35,045,455",,,,,"246,800,000","386,985,000",,,,,"285,176,000",,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479,998,881,803","179,027,471,401","210,150,299,639","207,116,542,533","224,743,475,404","222,916,696,275","248,977,925,223","295,594,544,163","299,969,572,363","296,451,647,812","196,355,116,281","45,957,576,106","54,501,439,425","62,646,452,879","58,328,261,947","50,462,337,284","17,337,490,939",,"67,668,554,137","134,589,057,186","185,098,347,217","216,233,772,684","263,111,063,990","262,146,105,170","285,191,938,733","289,243,388,535","339,525,473,495","309,802,933,086","329,211,695,662","351,502,149,109"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222,178,219,535","88,697,613,808","93,312,026,795","98,446,233,543","100,252,559,349","106,153,862,815","111,165,627,058","136,066,449,420","133,137,606,962","142,565,903,512","103,626,635,652","26,249,995,198","39,942,007,236","39,579,262,918","42,516,907,831","39,014,942,747","20,671,999,858",,"36,508,314,757","62,769,364,383","86,840,365,815","98,067,885,670","114,523,254,830","109,351,187,803","117,337,942,384","119,157,695,041","133,111,421,625","121,335,238,068","127,578,250,597","134,874,063,448"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257,820,662,268","90,329,857,593","116,838,272,844","108,670,308,990","124,490,916,055","116,762,833,460","137,812,298,165","159,528,094,743","166,831,965,401","153,885,744,300","92,728,480,629","19,707,580,908","14,559,432,189","23,067,189,961","15,811,354,116","11,447,394,537","-3,334,508,919",,"31,160,239,380","71,819,692,803","98,257,981,402","118,165,887,014","148,587,809,160","152,794,917,367","167,853,996,349","170,085,693,494","206,414,051,870","188,467,695,018","201,633,445,065","216,628,085,661"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,157,493,436","19,169,883,825","2,503,196,280","2,771,011,084","2,827,546,332","7,996,215,816","1,647,431,017","10,162,132,579","3,658,185,775","5,519,564,590","12,835,579,546","4,669,582,734","4,227,814,031","3,874,616,222","2,985,116,841","2,826,003,507","1,600,847,824",,"1,964,852,589","1,780,790,170","2,535,667,900","3,598,615,649","3,575,905,492","4,369,039,882","4,453,820,422","4,742,440,756","4,819,955,368","4,206,995,699","4,194,173,624","4,681,594,689"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,055,346,056","1,226,658,382","1,186,459,582","1,168,828,556","1,758,606,403","697,126,025","376,676,079","1,048,254,878","1,134,774,893","689,351,832","170,935,604","515,469,003","640,122,969","1,556,469,477","-232,575,424","1,248,477,175","1,319,009,087",,"-22,129,615","1,794,733,278","782,369,483","1,376,730,339","1,673,462,965","419,640,968","785,440,936","1,642,126,075","1,882,292,033","529,913,321","1,073,905,528","565,481,139"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,868,728,039","976,716,949","882,059,064","753,437,712","-696,968,569","311,675,643","76,003,412","135,814,683","-40,554,942","32,264,734","57,323,831","332,850,596","569,758,929","566,408,479","629,210,459","607,588,059","639,532,892",,"864,433,118","-729,893,642","759,924,713","764,657,069","583,942,643","716,195,892","286,062,858","300,595,029","454,837,431","568,222,868","663,116,930","630,141,877"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,780,712,345","-6,381,019,887","-3,679,172,255","-5,328,177,631","-1,394,596,998","-1,866,233,146","5,853,213,366","1,058,432,782","2,892,185,291","3,232,355,578","1,691,670,727","-5,514,382,413","-4,629,156,250","-3,752,760,580","-4,076,217,828","-4,942,811,439","-6,785,121,958",,"-2,970,115,675","-696,371,907","530,083,692","-300,807,648","398,578,168","2,132,724,319","-60,077,525","-2,319,962,666","-2,447,864,059","-1,035,496,482","-143,870,811","465,524,392"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,750,660,650","37,904,463,960","43,232,894,811","40,358,058,366","47,191,292,862","48,827,623,474","56,052,116,395","60,666,412,455","66,333,298,003","69,598,264,905","57,871,709,849","19,829,630,273","26,014,164,881","22,686,832,846","24,897,597,598","22,990,145,748","18,407,763,392",,"30,925,423,737","28,942,836,646","50,066,044,422","53,942,354,499","72,814,889,162","76,586,484,812","84,362,859,716","80,171,678,467","98,245,268,308","91,266,285,329","93,234,116,518","105,190,707,931"
10. Chi phí quản lý doanh nghiệp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,161,433,745","19,564,315,510","18,965,204,472","20,580,381,765","22,273,616,528","22,483,278,347","26,968,116,948","33,380,494,989","35,974,094,007","41,308,108,757","30,767,230,019","15,880,864,642","21,185,088,244","21,319,375,474","21,882,154,164","20,327,738,580","15,962,310,645",,"22,996,861,908","26,152,102,707","33,383,220,502","38,692,577,069","40,307,137,168","40,703,218,757","44,606,123,143","42,163,805,221","48,181,648,891","47,316,744,205","47,101,336,936","37,029,593,936"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,230,002,908","44,423,283,679","52,277,738,004","44,005,873,756","54,700,349,596","50,884,788,284","61,916,033,126","75,653,497,782","69,940,169,564","51,041,938,974","18,445,855,430","-17,363,182,689","-33,681,286,124","-22,373,632,194","-31,826,923,209","-35,235,774,898","-44,207,866,177",,"-23,745,179,736","16,014,438,435","17,092,098,587","27,452,033,108","37,766,803,525","41,587,337,031","42,493,315,451","48,530,561,821","60,476,933,947","52,526,251,380","64,274,388,896","78,989,421,736"
12. Thu nhập khác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,796,741,651","1,337,578,912","935,699,754","793,440,705","651,928,971","739,826,081","1,134,802,059","1,001,170,135","1,402,299,230","2,514,529,818","1,729,258,764","2,107,737,483","2,005,808,947","470,267,451","217,823,758","168,475,748","695,924,143",,"74,312,880","700,852,204","523,898,938","1,631,552,321","1,146,433,977","3,331,864,294","1,953,258,507","1,469,854,477","2,569,375,101","2,407,967,511","1,492,394,427","-2,346,893,014"
13. Chi phí khác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,171,474","161,178,299","26,083,163","39,827,293","1,029,098,447","143,225,466","172,712,213","9,474,190","349,626,754","917,078,027","188,624,382","84,849,404","67,986,199","151,408,652","223,057,324","14,435,595","13,897,530",,"20,692,464","116,412,217","160,888,754","254,165,310","216,337,621","74,202,493","201,626,666","203,010,466","104,603,417","233,582,847","1,324,375,528","2,638,913,187"
14. Lợi nhuận khác(40=31-32),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,707,570,177","1,176,400,613","909,616,591","753,613,412","-377,169,476","596,600,615","962,089,846","991,695,945","1,052,672,476","1,597,451,791","1,540,634,382","2,022,888,079","1,937,822,748","318,858,799","-5,233,566","154,040,153","682,026,613",,"53,620,416","584,439,987","363,010,184","1,377,387,011","930,096,356","3,257,661,801","1,751,631,841","1,266,844,011","2,464,771,684","2,174,384,664","168,018,899","-4,985,806,201"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,937,573,085","45,599,684,292","53,187,354,595","44,759,487,168","54,323,180,120","51,481,388,899","62,878,122,972","76,645,193,727","70,992,842,040","52,639,390,765","19,986,489,812","-15,340,294,610","-31,743,463,376","-22,054,773,395","-31,832,156,775","-35,081,734,745","-43,525,839,564",,"-23,691,559,320","16,598,878,422","17,455,108,771","28,829,420,119","38,696,899,881","44,844,998,832","44,244,947,292","49,797,405,832","62,941,705,631","54,700,636,044","64,442,407,795","74,003,615,535"
16. Chi phí thuế TNDN hiện hành,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,675,422,844","7,706,160,374","11,359,076,997","9,831,909,309","10,030,505,286","9,279,243,135","11,489,876,597","14,771,120,569","14,009,808,232","10,515,503,084","3,905,793,926","-767,047,736","-1,544,931,306","801,042,055",,,,,,,"1,903,990,885","3,486,088,025","4,367,194,022","5,898,334,206","6,945,248,824","9,775,955,421","12,843,997,321","11,703,891,737","14,800,856,991","14,360,781,544"
17. Chi phí thuế TNDN hoãn lại,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,262,150,241","37,893,523,918","41,828,277,598","34,927,577,859","44,292,674,834","42,202,145,764","51,388,246,375","61,874,073,158","56,983,033,808","42,123,887,681","16,080,695,886","-14,573,246,874","-30,198,532,070","-22,855,815,450","-31,832,156,775","-35,081,734,745","-43,525,839,564",,"-23,691,559,320","16,598,878,422","15,551,117,886","25,343,332,094","34,329,705,859","38,946,664,626","37,299,698,468","40,021,450,411","50,097,708,310","42,996,744,307","49,641,550,804","59,642,833,991"
19. Lợi nhuận sau thuế công ty mẹ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,971,914,389","37,394,964,989","40,775,194,786","34,356,168,534","43,918,764,006","41,878,895,727","48,154,546,232","54,888,816,008","51,032,878,357","36,782,544,138","13,896,113,954","-13,395,592,282","-28,353,327,117","-21,160,185,984","-30,241,814,889","-32,334,626,766","-39,863,950,382",,"-21,273,110,540","13,768,006,810","12,793,832,841","17,858,544,128","25,807,298,448","31,210,612,578","29,333,644,973","29,228,222,196","34,931,983,132","32,631,112,035","38,911,653,043","42,146,310,230"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"290,235,852","498,558,929","1,053,082,812","571,409,325","373,910,828","323,250,037","3,233,700,143","6,985,257,150","5,950,155,451","5,341,343,543","2,184,581,932","-1,177,654,592","-1,845,204,953","-1,695,629,466","-1,590,341,886","-2,747,107,979","-3,661,889,182",,"-2,418,448,780","2,830,871,612","2,757,285,045","7,484,787,966","8,522,407,411","7,736,052,048","7,966,053,495","10,793,228,215","15,165,725,178","10,365,632,272","10,729,897,761","17,496,523,761"
21. Lãi cơ bản trên cổ phiếu(*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,804","1,038","1,132",951,"1,216","1,163","1,337","1,219","1,133",817,310,-295,-624,-462,-665,-711,-881,,-468,306,283,392,574,692,652,626,776,725,865,906
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,804","1,038","1,132",951,"1,216","1,163","1,337","1,219","1,133",817,310,-295,-624,-462,-665,-711,-881,,-468,306,283,392,574,692,652,626,776,725,865,906
