,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"827,783,199,777","926,945,843,098","1,371,904,264,548","833,761,632,097","1,092,559,061,207","1,053,535,370,799","1,500,026,523,264","734,540,859,440","896,933,047,395","942,465,283,468","1,207,529,773,747","793,758,052,032",,"498,539,746,528","1,094,816,775,132","861,844,817,545","1,064,023,245,030","1,183,192,518,499","1,400,608,376,661","684,538,140,608","973,374,829,757","964,196,931,397","1,156,609,709,772","702,947,827,198","1,032,234,887,425","1,054,581,951,155","1,235,619,420,457"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,538,527,289","8,669,042,216","17,388,504,548","4,429,061,923","5,067,523,589","6,796,075,966","29,020,173,481","5,348,151,020","10,761,069,497","10,210,783,833","1,543,914,264","6,368,436,799",,"1,739,798,045","7,115,327,342","5,841,327,445","5,192,592,416","6,874,107,559","16,282,491,492","4,588,004,757","5,185,798,220","1,628,393,405","5,188,163,404","7,970,249,263","6,379,343,345","10,764,603,279","19,405,868,710"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"823,244,672,488","918,276,800,882","1,354,515,760,000","829,332,570,174","1,087,491,537,618","1,046,739,294,833","1,471,006,349,783","729,192,708,420","886,171,977,898","932,254,499,635","1,205,985,859,483","787,389,615,233",,"496,799,948,483","1,087,701,447,790","856,003,490,100","1,058,830,652,614","1,176,318,410,940","1,384,325,885,169","679,950,135,851","968,189,031,537","962,568,537,992","1,151,421,546,368","694,977,577,935","1,025,855,544,080","1,043,817,347,876","1,216,213,551,747"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"567,960,454,031","640,675,896,276","972,960,828,208","587,435,023,042","819,634,671,419","773,586,123,402","1,142,455,632,221","541,105,023,417","671,908,563,008","669,772,684,649","852,856,582,563","554,092,035,068",,"379,176,709,547","795,547,884,682","604,335,976,282","751,235,912,755","827,960,780,933","954,099,463,537","489,058,095,016","688,592,716,441","664,308,898,598","812,556,478,391","481,001,446,595","692,548,364,135","716,145,923,949","839,808,377,872"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255,284,218,457","277,600,904,606","381,554,931,792","241,897,547,132","267,856,866,199","273,153,171,431","328,550,717,562","188,087,685,003","214,263,414,890","262,481,814,986","353,129,276,920","233,297,580,165",,"117,623,238,936","292,153,563,108","251,667,513,818","307,594,739,859","348,357,630,007","430,226,421,632","190,892,040,835","279,596,315,096","298,259,639,394","338,865,067,977","213,976,131,340","333,307,179,945","327,671,423,927","376,405,173,875"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,159,283,253","7,730,786,522","9,142,704,877","17,866,174,384","19,314,661,249","21,630,815,412","20,534,944,259","22,966,420,193","28,021,217,632","29,083,362,032","29,619,865,863","34,787,879,358",,"40,879,020,984","37,399,134,774","41,422,357,122","47,054,406,853","36,743,686,951","50,084,088,660","40,572,610,140","37,504,467,460","32,496,017,667","49,174,368,151","45,680,565,378","44,066,860,862","40,050,118,904","33,640,911,813"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,306,910,102","5,510,382,696","5,664,507,299","5,667,835,539","5,277,669,770","4,959,001,519","3,814,282,289","6,608,658,073","3,497,188,600","4,155,578,911","4,265,437,709","4,175,000,217",,"6,888,011,687","6,031,930,119","8,770,901,426","9,456,175,863","12,261,103,977","26,369,546,804","16,308,382,032","13,014,305,007","8,652,136,035","7,559,842,107","9,791,003,621","11,490,595,978","6,556,282,156","8,342,878,112"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,127,050,508","4,260,872,891","4,089,857,061","4,867,372,278","4,354,838,934","4,388,749,047","3,210,172,945","3,188,578,694","3,210,879,556","3,616,484,977","2,823,162,569","3,918,123,836",,"6,655,074,134","4,844,477,703","7,165,352,379","788,034,047","7,074,439,098","9,751,593,267","13,353,177,834","12,753,749,366","7,005,789,072","5,985,893,502","8,015,295,167","8,677,143,869","5,106,665,682","5,762,020,297"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000,000","1,849,234,733",,,,,"149,145,367",,"99,226,576"
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,808,290,830","112,690,786,487","130,273,245,634","107,819,691,562","116,993,935,152","123,739,916,367","134,747,741,512","104,613,931,042","97,780,595,661","112,874,778,584","127,525,869,014","110,116,352,249",,"65,775,564,512","108,132,636,586","106,744,879,881","119,434,334,513","136,890,745,079","184,800,984,700","136,152,971,922","128,261,708,751","123,177,734,481","134,793,728,960","111,542,073,768","109,588,835,918","133,533,704,573","139,086,122,247"
10. Chi phí quản lý doanh nghiệp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,105,257,143","27,906,394,949","29,831,404,487","32,553,866,721","28,545,648,289","29,816,918,167","36,722,833,982","30,674,521,137","26,095,974,817","21,786,765,368","28,763,116,604","33,731,460,764",,"15,357,858,900","27,362,510,385","31,564,923,185","32,984,736,007","35,545,866,373","67,798,329,742","36,540,113,876","47,183,400,206","37,168,518,983","51,512,532,527","38,946,338,209","36,356,802,398","71,342,489,166","163,614,047,650"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137,223,043,635","139,224,126,996","224,928,479,249","113,722,327,694","136,354,274,237","136,268,150,790","173,800,804,038","69,156,994,944","114,910,873,444","152,748,054,155","222,194,719,456","120,062,646,293",,"70,480,824,821","188,025,620,792","146,009,166,448","192,773,900,329","200,403,601,529","209,341,649,046","44,312,417,878","128,641,368,592","161,757,267,562","194,173,332,534","99,377,281,120","220,086,951,880","156,289,066,936","99,102,264,255"
12. Thu nhập khác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,926,740,818","1,893,662,781","4,006,771,669","3,051,269,153","2,742,958,827","2,622,336,696","1,093,665,654","2,089,471,444","5,103,271,469","1,698,411,947","656,350,010","3,018,785,837",,"428,360,764","959,698,128","1,606,863,385","1,035,510,420","1,300,939,857","1,047,164,493","3,194,984,092","4,857,695,517","1,948,237,062","4,092,238,841","1,885,545,380","1,651,543,974","1,305,848,574","482,028,804"
13. Chi phí khác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,576,546,022","1,535,215,364","2,377,560,795","75,378,505","345,305,686","1,279,803,726","2,853,487,270","1,874,080,430","1,420,219,572","1,459,141,496","2,125,224,331","234,742,540",,"403,556,028","569,049,036","29,809,139","602,102,583","373,942,076","576,308,570","18,825,602","225,253,670","1,175,782,299","1,412,814,441","42,762,540","55,301,451,391","349,813,335","592,869,729"
14. Lợi nhuận khác(40=31-32),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,194,796","358,447,417","1,629,210,874","2,975,890,648","2,397,653,141","1,342,532,970","-1,759,821,616","215,391,014","3,683,051,897","239,270,451","-1,468,874,321","2,784,043,297",,"24,804,736","390,649,092","1,577,054,246","433,407,837","926,997,781","470,855,923","3,176,158,490","4,632,441,847","772,454,763","2,679,424,400","1,842,782,840","-53,649,907,417","956,035,239","-110,840,925"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137,573,238,431","139,582,574,413","226,557,690,123","116,698,218,342","138,751,927,378","137,610,683,760","172,040,982,422","69,372,385,958","118,593,925,341","152,987,324,606","220,725,845,135","122,846,689,590",,"70,505,629,557","188,416,269,884","147,586,220,694","193,207,308,166","201,330,599,310","209,812,504,969","47,488,576,368","133,273,810,439","162,529,722,325","196,852,756,934","101,220,063,960","166,437,044,463","157,245,102,175","98,991,423,330"
16. Chi phí thuế TNDN hiện hành,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,476,287,314","31,414,029,829","51,564,277,792","24,633,756,071","16,193,326,992","14,376,088,689","17,535,283,273","7,274,851,992","15,493,085,013","20,478,957,452","28,792,209,632","20,851,732,122",,"10,664,562,540","35,630,466,032","27,430,894,338","34,061,756,143","36,343,805,559","39,538,676,375","7,825,441,213","25,951,798,359","34,667,691,389","36,663,583,540","17,494,254,615","47,728,919,226","27,170,978,109","40,785,739,486"
17. Chi phí thuế TNDN hoãn lại,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-290,272,008",,"-857,426,334","176,582,432","-1,984,457,564","422,365,723","-1,174,524,672","-549,322,308","-1,036,077,194","986,797,947",,"985,310,610","-2,162,117,095","243,470,637","361,336,610","-1,257,842,166","-366,753,691","3,343,255,135","-1,204,713,470","-2,006,614,134","-1,812,376,548","2,306,285,264","579,263,255","-346,864,594","-31,940,012,913"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,096,951,117","108,168,544,584","175,283,684,339","92,064,462,271","123,416,026,720","123,058,012,639","156,490,156,713","61,675,168,243","104,275,365,000","133,057,689,462","192,969,712,697","101,008,159,521",,"58,855,756,407","154,947,920,947","119,911,855,719","158,784,215,413","166,244,635,917","170,640,582,285","36,319,880,020","108,526,725,550","129,868,645,070","162,001,549,942","81,419,524,081","118,128,861,982","130,420,988,660","90,145,696,757"
19. Lợi nhuận sau thuế công ty mẹ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,096,951,117","108,168,544,584","175,283,684,339","92,064,462,271","123,416,026,720","123,058,012,639","156,490,156,713","61,675,168,243","104,275,365,000","133,057,689,462","192,969,712,697","101,008,159,521",,"58,855,756,407","154,947,920,947","119,911,855,719","158,784,215,413","166,244,635,917","170,640,582,285","36,321,350,020","108,526,725,550","129,868,645,070","162,001,549,942","81,419,524,081","118,128,861,982","130,420,988,660","90,145,696,757"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,470,000",,,,,,,
21. Lãi cơ bản trên cổ phiếu(*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,452","2,451","3,560","1,082","1,436","1,432","1,821",713,"1,190","1,518","2,205","1,156",,674,"1,121","1,368","1,263","1,224","1,256",267,799,861,"1,074",540,783,865,598
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,452","2,451","3,560","1,082","1,436","1,432","1,821",713,"1,190","1,518","2,205","1,156",,674,"1,121",912,"1,263","1,224","1,256",267,720,861,"1,074",540,783,865,598
