,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,712,218,944","235,500,845,272","145,020,435,763","190,729,026,389","112,752,408,640","142,305,732,175","103,789,895,829","749,773,424,114","131,398,890,146","427,761,984,210","153,140,717,704","484,447,597,001","283,259,336,267","500,130,884,887","165,335,393,301","656,670,816,161","66,704,017,409","567,641,603,215","140,872,712,119","250,004,182,969","35,974,612,465","172,571,741,971","101,023,376,333","86,571,126,645"
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295,700,000","100,000,000","5,249,000","27,393,447",,,,,,"47,120,000","60,000,000",,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,712,218,944","235,500,845,272","144,724,735,763","190,629,026,389","112,747,159,640","142,278,338,728","103,789,895,829","749,773,424,114","131,398,890,146","427,761,984,210","153,140,717,704","484,400,477,001","283,199,336,267","500,130,884,887","165,335,393,301","656,670,816,161","66,704,017,409","567,641,603,215","140,872,712,119","250,004,182,969","35,974,612,465","172,571,741,971","101,023,376,333","86,571,126,645"
4. Giá vốn hàng bán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,339,400,707","212,788,276,199","135,849,086,202","171,502,561,164","104,640,398,043","129,157,729,036","95,321,047,855","692,212,055,512","117,090,924,027","407,080,664,528","147,151,854,618","466,947,163,853","264,978,550,798","473,600,462,930","155,449,128,060","623,530,102,879","65,359,171,707","535,942,380,883","138,071,816,549","246,454,784,877","34,376,451,372","170,816,167,696","99,415,238,474","85,241,689,172"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,372,818,237","22,712,569,073","8,875,649,561","19,126,465,225","8,106,761,597","13,120,609,692","8,468,847,974","57,561,368,602","14,307,966,119","20,681,319,682","5,988,863,086","17,453,313,148","18,220,785,469","26,530,421,957","9,886,265,241","33,140,713,282","1,344,845,702","31,699,222,332","2,800,895,570","3,549,398,092","1,598,161,093","1,755,574,275","1,608,137,859","1,329,437,473"
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,227,119,044","3,099,104,026","1,118,596,621","7,084,162,402","287,103,444","35,744,100","16,223,217","637,141","18,045,859","829,857","9,732,109,750","63,102,698,527","65,923,337","86,413,695","11,927,912,085","194,986,110","29,961,947,072","63,144,816,270","6,232,916","3,505,781,502","5,141,089,312","21,057,912,319","2,165,562,521","-5,309,395"
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,182,731,011","2,899,235,261","2,960,547,303","2,338,631,636","1,948,921,299","1,838,768,264","1,857,002,093","2,129,867,738","7,989,185,028","7,958,274,953","8,309,094,116","9,107,038,504","10,147,268,200","11,417,120,793","11,909,448,118","10,789,800,989","16,370,127,093","24,974,099,095","19,563,725,575","15,108,532,591","15,418,003,020","14,999,835,988","1,107,568,402","3,005,932,747"
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,899,235,261",,,,,,,,,,,,,,,,,,,,,,"3,004,756,524"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,767,747,841","2,730,649,571","3,475,353,353","873,500,947","2,595,583,532","2,232,680,694","1,247,062,213","1,851,201,735","1,450,866,239","1,905,025,164","1,325,252,538","1,898,910,144","1,405,198,400","1,821,692,842","1,347,335,989","1,476,984,983","1,403,487,912","1,507,723,730","1,345,255,420","1,334,961,557","1,166,554,705","1,273,706,526","1,113,129,472","1,365,963,340"
