,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
10. Chi phí quản lý doanh nghiệp,"100,159,676,148","151,143,839,092","161,722,890,913","153,933,824,637","117,996,697,653","159,078,219,852","132,564,484,973","194,022,486,782","151,456,442,522","138,956,213,834","162,789,326,013","285,881,362,410","262,646,691,878","204,230,048,555","242,604,689,369","184,891,634,297","181,535,317,177","122,281,169,949","185,580,809,106","266,631,428,081","141,357,562,359",,"215,663,185,014","219,076,589,108"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},"226,124,883,926","290,545,365,896","263,013,816,125","201,950,973,381","228,182,937,529","235,735,375,244","269,877,819,836","138,936,954,269","351,512,615,593","430,893,443,445","263,095,354,007","504,068,306,088","899,601,178,582","841,746,351,828","304,813,165,387","233,420,208,366","230,794,288,113","791,295,470,372","583,224,771,765","-11,354,136,802","354,743,528,972",,"341,501,861,865","682,075,120,886"
12. Thu nhập khác,"12,981,735,390","10,620,570,922","11,476,357,467","32,237,659,173","10,693,918,817","4,094,779,042","18,139,840,306","39,248,780,412","8,516,254,333","24,020,593,413","19,518,259,182","-1,446,310,941","9,558,362,091","11,343,319,667","24,139,056,118","14,027,307,104","4,804,482,804","14,921,612,665","7,530,099,296","44,811,229,438","9,347,890,261",,"11,188,367,055","87,284,977,925"
13. Chi phí khác,"13,592,368,822","12,322,243,720","19,535,419,760","33,159,791,207","19,195,037,395","33,665,582,661","21,388,586,399","30,347,618,489","12,325,157,550","16,155,647,652","25,965,930,422","4,635,798,047","11,846,969,689","10,172,123,502","20,927,567,503","-24,519,303,966","14,660,770,986","2,248,042,830","27,092,031,569","20,111,471,104","19,788,655,778",,"18,306,162,703","42,744,296,367"
14. Lợi nhuận khác(40=31-32),"-610,633,432","-1,701,672,798","-8,059,062,293","-922,132,034","-8,501,118,578","-29,570,803,619","-3,248,746,093","8,901,161,923","-3,808,903,217","7,864,945,761","-6,447,671,240","-6,082,108,988","-2,288,607,598","1,171,196,165","3,211,488,615","38,546,611,070","-9,856,288,182","12,673,569,835","-19,561,932,273","24,699,758,334","-10,440,765,517",,"-7,117,795,648","44,540,681,558"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),"225,514,250,494","288,843,693,098","254,954,753,832","201,028,841,347","219,681,818,951","206,164,571,625","266,629,073,743","147,838,116,192","347,703,712,376","438,758,389,206","256,647,682,767","497,986,197,100","897,312,570,984","842,917,547,993","308,024,654,002","271,966,819,436","220,937,999,931","803,969,040,207","563,662,839,492","13,345,621,532","344,302,763,455",,"334,384,066,217","726,615,802,444"
16. Chi phí thuế TNDN hiện hành,"45,655,344,414","57,963,374,823","52,351,819,530","51,601,060,481","50,263,019,467","35,014,700,951","47,438,748,505","42,335,735,117","67,172,987,406","79,855,147,578","49,733,443,306","54,184,959,153","145,271,115,279","146,671,634,254","45,013,120,308","47,451,252,302","68,217,987,682","167,549,540,604","130,953,046,029","58,476,668,548","105,008,069,645",,"99,834,237,511","150,716,938,808"
17. Chi phí thuế TNDN hoãn lại,"81,085,726","3,030,710,521","21,477,593","2,992,246,106",,"-1,589,355,146","968,640,629","1,294,492,955","962,679,533","9,318,079,911","-1,607,368,962","1,546,889,483","-65,171,391","5,600,817,242","-1,563,154,978","2,633,733,253","1,173,846,110","10,805,953,019","-910,552,940","3,441,711,961","1,906,021,484",,"376,817,592","28,749,613,042"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),"179,777,820,354","227,849,607,754","202,581,456,709","146,435,534,760","169,418,799,484","172,739,225,820","218,221,684,609","104,207,888,120","279,568,045,437","349,585,161,717","208,521,608,423","442,254,348,464","752,106,627,096","690,645,096,497","264,574,688,672","221,881,833,881","151,546,166,139","625,613,546,584","433,620,346,403","-48,572,758,977","237,388,672,326",,"234,173,011,114","547,149,250,594"
19. Lợi nhuận sau thuế công ty mẹ,"158,628,009,726","198,804,767,382","167,576,321,360","129,816,850,264","158,706,339,917","155,036,377,246","189,135,542,533","89,782,500,017","277,239,891,300","335,746,358,587","199,573,949,888","409,784,700,648","701,957,901,218","640,975,494,906","221,418,320,878","180,342,814,289","192,785,977,136","593,946,239,117","413,102,261,414","18,262,430,691","206,071,069,304",,"205,320,880,103","534,709,207,754"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,"21,149,810,628","29,044,840,372","35,005,135,349","16,618,684,496","10,712,459,567","17,702,848,574","29,086,142,076","14,425,388,103","2,328,154,137","13,838,803,130","8,947,658,535","32,469,647,816","50,148,725,878","49,669,601,591","43,156,367,794","41,539,019,592","-41,239,810,997","31,667,307,467","20,518,084,989","-66,835,189,668","31,317,603,022",,"28,852,131,011","12,440,042,840"
21. Lãi cơ bản trên cổ phiếu(*),,,,,,,,,,,,,,,,,,,,,,,,
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,
