Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,20058.873046875,20058.873046875,19504.919921875,19534.076171875,,1381735.0
2019-01-02,19534.076171875,19709.0078125,18659.416015625,18659.416015625,,1899306.0
2019-01-03,18367.86328125,18630.259765625,17959.6875,18397.017578125,,2499198.0
2019-01-06,18659.416015625,19242.5234375,18659.416015625,18834.34765625,,1382353.0
2019-01-07,19009.279296875,19009.279296875,18601.10546875,18659.416015625,,957867.0
2019-01-08,18834.34765625,19271.677734375,18717.7265625,19242.5234375,,1844824.0
2019-01-09,19242.5234375,19300.833984375,18950.96875,18950.96875,,704311.0
2019-01-10,18950.96875,19125.90234375,18571.94921875,18601.10546875,,1615381.0
2019-01-13,18601.10546875,18863.50390625,18338.70703125,18601.10546875,,1296364.0
2019-01-14,18513.638671875,19125.90234375,18513.638671875,18950.96875,,995888.0
2019-01-15,19067.58984375,19096.74609375,18776.037109375,18776.037109375,,696390.0
2019-01-16,18776.037109375,18892.658203125,18601.10546875,18630.259765625,,510299.0
2019-01-17,18630.259765625,18834.34765625,18455.328125,18484.484375,,873149.0
2019-01-20,18659.416015625,19446.609375,18484.484375,19155.056640625,,2070905.0
2019-01-21,19184.212890625,19300.833984375,19067.58984375,19096.74609375,,967128.0
2019-01-22,18892.658203125,19155.056640625,18717.7265625,19067.58984375,,785035.0
2019-01-23,18980.125,19155.056640625,18950.96875,18950.96875,,993881.0
2019-01-24,19067.58984375,19067.58984375,18659.416015625,18688.572265625,,979202.0
2019-01-27,18688.572265625,18863.50390625,18542.794921875,18601.10546875,,934973.0
2019-01-28,18601.10546875,18601.10546875,18397.017578125,18484.484375,,1090519.0
2019-01-29,18601.10546875,18805.193359375,18426.173828125,18484.484375,,736416.0
2019-01-30,18776.037109375,18776.037109375,18367.86328125,18367.86328125,,1162958.0
2019-01-31,18338.70703125,18571.94921875,18309.552734375,18426.173828125,,921014.0
2019-02-10,18571.94921875,18805.193359375,18542.794921875,18630.259765625,,1083351.0
2019-02-11,18688.572265625,19067.58984375,18688.572265625,18921.814453125,,2393694.0
2019-02-12,18980.125,19009.279296875,18805.193359375,18950.96875,,2671568.0
2019-02-13,18950.96875,18980.125,18863.50390625,18892.658203125,,1746763.0
2019-02-14,18863.50390625,19709.0078125,18717.7265625,19329.98828125,,2782559.0
2019-02-17,19534.076171875,19650.697265625,19359.14453125,19534.076171875,,1638704.0
2019-02-18,19534.076171875,19679.853515625,19184.212890625,19184.212890625,,1960411.0
2019-02-19,19125.90234375,20350.42578125,19038.435546875,19825.62890625,,4049188.0
2019-02-20,19971.40625,20204.6484375,19825.62890625,19971.40625,,3700641.0
2019-02-21,19942.25,20233.8046875,19825.62890625,19825.62890625,,2503365.0
2019-02-24,20117.18359375,20117.18359375,19650.697265625,19825.62890625,,2893979.0
2019-02-25,19650.697265625,19825.62890625,19534.076171875,19592.38671875,,2417634.0
2019-02-26,19592.38671875,19796.474609375,19534.076171875,19592.38671875,,1284600.0
2019-02-27,19592.38671875,19679.853515625,18950.96875,18950.96875,,3075730.0
2019-02-28,19009.279296875,19300.833984375,19009.279296875,19155.056640625,,1977561.0
2019-03-03,19300.833984375,19679.853515625,19242.5234375,19592.38671875,,1664085.0
2019-03-04,19359.14453125,20583.66796875,19359.14453125,20175.494140625,,7229618.0
2019-03-05,20175.494140625,20350.42578125,20058.873046875,20262.958984375,,2918264.0
2019-03-06,20408.736328125,20554.513671875,20233.8046875,20350.42578125,,2919962.0
2019-03-07,20088.02734375,20233.8046875,19767.318359375,19825.62890625,,3102277.0
2019-03-10,19883.939453125,19883.939453125,19504.919921875,19621.54296875,,1950327.0
