TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,"165,276,978,588","184,415,411,400","203,820,433,844","205,761,481,258","212,724,434,558","241,468,207,017","215,408,046,855","228,815,380,463","211,508,987,228","250,739,962,158","262,545,265,236","224,009,598,750","214,289,554,252","264,964,235,619","215,438,488,002","224,301,703,447","239,942,989,120","228,461,751,596","218,391,842,667","202,617,263,366","194,954,962,307",,"199,183,147,316","213,634,116,800"
I. Tiền và các khoản tương đương tiền,"8,773,524,318","9,414,833,832","3,710,487,604","1,256,588,609","14,930,185,208","33,082,815,217","17,944,777,787","22,514,405,476","3,934,771,240","26,492,093,732","35,205,722,819","2,885,360,169","31,535,840,964","40,265,748,364","8,827,207,394","3,983,258,871","10,994,947,638","21,888,661,760","17,045,254,055","10,619,756,382","9,798,851,596",,"12,624,072,496","15,056,562,496"
1. Tiền,"8,773,524,318","9,414,833,832","3,710,487,604","1,256,588,609","14,930,185,208","8,082,815,217","17,944,777,787","14,514,405,476","3,934,771,240","6,492,093,732","25,205,722,819","2,885,360,169","31,535,840,964","40,265,748,364","3,827,207,394","3,983,258,871","10,994,947,638","11,888,661,760","17,045,254,055","10,619,756,382","9,798,851,596",,"12,624,072,496","15,056,562,496"
2. Các khoản tương đương tiền,,,,,,"25,000,000,000",,"8,000,000,000",,"20,000,000,000","10,000,000,000",,,,"5,000,000,000",,,"10,000,000,000",,,,,,
II. Các khoản đầu tư tài chính ngắn hạn,"120,000,000,000","145,000,000,000","160,000,000,000","168,000,000,000","163,000,000,000","174,000,000,000","164,000,000,000","167,500,000,000","172,000,000,000","190,000,000,000","180,000,000,000","165,000,000,000","125,000,000,000","180,000,000,000","147,000,000,000","147,000,000,000","182,000,000,000","172,100,000,000","156,100,000,000","136,100,000,000","146,100,000,000",,"136,100,000,000","136,100,000,000"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,"120,000,000,000","145,000,000,000","160,000,000,000","168,000,000,000","163,000,000,000","174,000,000,000","164,000,000,000","167,500,000,000","172,000,000,000","190,000,000,000","180,000,000,000","165,000,000,000","125,000,000,000","180,000,000,000","147,000,000,000","147,000,000,000","182,000,000,000","172,100,000,000","156,100,000,000","136,100,000,000","146,100,000,000",,"136,100,000,000","136,100,000,000"
III. Các khoản phải thu ngắn hạn,"14,688,213,173","9,233,669,344","9,424,052,323","10,984,102,901","10,281,953,151","20,683,287,759","15,762,999,442","13,678,546,646","15,494,215,996","12,562,141,485","12,959,388,128","16,137,106,436","10,828,841,878","6,663,012,963","8,828,280,971","21,418,535,867","17,023,489,178","7,158,276,714","10,971,657,859","12,057,572,452","10,072,283,182",,"7,326,798,744","11,034,219,273"
1. Phải thu ngắn hạn của khách hàng,"10,159,309,341","5,317,186,841","8,310,895,041","8,752,891,100","7,544,357,103","16,943,054,703","6,411,314,543","6,707,874,263","5,617,230,073","5,330,139,105","5,840,821,286","10,567,023,765","7,972,528,935","7,227,308,440","6,201,432,855","18,657,185,445","10,748,642,015","5,696,936,635","5,889,133,095","7,111,095,895","5,519,668,835",,"7,459,057,414","10,053,059,164"
