TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
3. Tài sản cố định vô hình,"2,720,863,085","2,953,802,305","2,826,761,785","2,572,680,763","2,382,119,983","3,580,958,371","3,315,217,843","3,049,477,331","2,783,736,803","2,517,996,275","2,257,222,416","2,769,931,011","2,714,526,564","2,363,686,479","2,012,846,392","1,808,390,409","1,619,627,769","1,436,204,791","1,255,451,650","1,186,161,839","1,031,965,974","936,504,654","841,043,334","1,762,345,005"
- Nguyên giá,"9,490,286,943","9,910,286,943","9,910,286,943","9,910,286,943","9,910,286,943","11,349,805,943","11,349,805,943","11,349,805,943","11,349,805,943","11,349,805,943","11,349,805,943","13,111,842,373","13,531,312,373","13,531,312,373","13,531,312,373","13,531,312,373","13,531,312,373","13,531,312,373","13,531,312,373","13,643,712,373","13,643,712,373","13,643,712,373","13,643,712,373","14,697,492,467"
- Giá trị hao mòn lũy kế,"-6,769,423,858","-6,956,484,638","-7,083,525,158","-7,337,606,180","-7,528,166,960","-7,768,847,572","-8,034,588,100","-8,300,328,612","-8,566,069,140","-8,831,809,668","-9,092,583,527","-10,341,911,362","-10,816,785,809","-11,167,625,894","-11,518,465,981","-11,722,921,964","-11,911,684,604","-12,095,107,582","-12,275,860,723","-12,457,550,534","-12,611,746,399","-12,707,207,719","-12,802,669,039","-12,935,147,462"
III. Bất động sản đầu tư,,,,,,,,,,,,"22,513,933,940","22,098,836,834","21,683,739,728","21,268,642,622","20,853,545,516","20,654,495,327","20,455,445,138","20,256,394,949","20,057,344,760","19,858,294,571","19,659,244,382","19,460,194,193","19,261,144,007"
- Nguyên giá,,,,,,,,,,,,"25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482","25,794,861,482"
- Giá trị hao mòn lũy kế,,,,,,,,,,,,"-3,280,927,542","-3,696,024,648","-4,111,121,754","-4,526,218,860","-4,941,315,966","-5,140,366,155","-5,339,416,344","-5,538,466,533","-5,737,516,722","-5,936,566,911","-6,135,617,100","-6,334,667,289","-6,533,717,475"
IV. Tài sản dở dang dài hạn,"132,549,596,617","164,618,922,499","287,098,634,642","370,513,998,729","370,657,668,295","10,192,003,164","7,634,278,164","2,450,489,091","4,384,149,091","26,515,227,866","168,896,966,494","201,918,552,924","217,677,793,257","222,669,271,711","62,177,441,229","66,815,053,763","66,198,215,166","62,041,559,598","61,666,157,958","64,253,064,058","64,443,974,058","60,526,152,192","64,526,279,942","60,004,661,776"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,,,,,,,,,,,,,,,,,,,,,,,
2. Chi phí xây dựng cơ bản dở dang,"132,549,596,617","164,618,922,499","287,098,634,642","370,513,998,729","370,657,668,295","10,192,003,164","7,634,278,164","2,450,489,091","4,384,149,091","26,515,227,866","168,896,966,494","201,918,552,924","217,677,793,257","222,669,271,711","62,177,441,229","66,815,053,763","66,198,215,166","62,041,559,598","61,666,157,958","64,253,064,058","64,443,974,058","60,526,152,192","64,526,279,942","60,004,661,776"
V. Đầu tư tài chính dài hạn,,,,,,"200,000,000,000","200,000,000,000","200,000,000,000","200,000,000,000",,,,,,"200,000,000,000",,"200,000,000,000","200,000,000,000","200,000,000,000","200,000,000,000","200,000,000,000","200,000,000,000","200,000,000,000","200,000,000,000"
1. Đầu tư vào công ty con,,,,,,,,,,,,,,,,,,,,,,,,
