Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-01-02 00:00:00-05:00,88.47995269070076,88.59817314801258,88.37862455159447,88.5306167602539,3020500,0.0,0.0,0.0
2019-01-03 00:00:00-05:00,88.53908801064247,88.95285972849352,88.513755968687,88.85997772216797,1462900,0.0,0.0,0.0
2019-01-04 00:00:00-05:00,88.71640475767613,88.71640475767613,88.54752020958105,88.5897445678711,1919700,0.0,0.0,0.0
2019-01-07 00:00:00-05:00,88.65729592101965,88.68262795938053,88.43774729353704,88.47996520996094,1393800,0.0,0.0,0.0
2019-01-08 00:00:00-05:00,88.42086071162726,88.46308507332425,88.37864279246334,88.41241455078125,840500,0.0,0.0,0.0
2019-01-09 00:00:00-05:00,88.36174774169922,88.49686054093013,88.3026375026689,88.36174774169922,888100,0.0,0.0,0.0
2019-01-10 00:00:00-05:00,88.378661082179,88.42932517267371,88.25199441340779,88.2942123413086,800400,0.0,0.0,0.0
2019-01-11 00:00:00-05:00,88.4292854643722,88.53905975866249,88.42083930557094,88.48839569091797,658800,0.0,0.0,0.0
2019-01-14 00:00:00-05:00,88.58130414860884,88.58130414860884,88.44619134735015,88.5221939086914,935800,0.0,0.0,0.0
2019-01-15 00:00:00-05:00,88.61508753251078,88.6235272511834,88.47152856214262,88.54753112792969,2433000,0.0,0.0,0.0
2019-01-16 00:00:00-05:00,88.49685508227297,88.54751915759307,88.42929868682452,88.50529479980469,7748400,0.0,0.0,0.0
2019-01-17 00:00:00-05:00,88.47996520996094,88.52218956891748,88.37019089621963,88.47996520996094,6118400,0.0,0.0,0.0
2019-01-18 00:00:00-05:00,88.39553399558777,88.44619807864915,88.24353530387019,88.35330963134766,1066700,0.0,0.0,0.0
2019-01-22 00:00:00-05:00,88.43776311865344,88.49687336625023,88.37020670924743,88.38709259033203,1207400,0.0,0.0,0.0
2019-01-23 00:00:00-05:00,88.31109416085923,88.40398261073899,88.23509159162414,88.3279800415039,3284300,0.0,0.0,0.0
2019-01-24 00:00:00-05:00,88.42087225144465,88.57287095384487,88.40398637008191,88.46309661865234,844900,0.0,0.0,0.0
2019-01-25 00:00:00-05:00,88.43777550469517,88.48843959757846,88.3026626669601,88.42088317871094,1061500,0.0,0.0,0.0
2019-01-28 00:00:00-05:00,88.39554105205436,88.49687566879992,88.36176284647249,88.44620513916016,812300,0.0,0.0,0.0
2019-01-29 00:00:00-05:00,88.52221460354482,88.64043511101747,88.51376844085837,88.62354278564453,382300,0.0,0.0,0.0
2019-01-30 00:00:00-05:00,88.61506098111634,88.89371979208651,88.58128278894664,88.84305572509766,665800,0.0,0.0,0.0
2019-01-31 00:00:00-05:00,88.94443766928397,89.09643639372945,88.93599150611067,89.07954406738281,2047200,0.0,0.0,0.0
2019-02-01 00:00:00-05:00,89.00330797923479,89.011777422734,88.80854954050824,88.85935974121094,3020200,0.29,0.0,0.0
2019-02-04 00:00:00-05:00,88.74078852530094,88.783122810358,88.68997833882548,88.75772094726562,3871000,0.0,0.0,0.0
2019-02-05 00:00:00-05:00,88.80857043007805,88.88478251891246,88.75776667771781,88.86784362792969,2616100,0.0,0.0,0.0
2019-02-06 00:00:00-05:00,88.92712001674005,88.96099133962696,88.8593838312605,88.90171813964844,2058700,0.0,0.0,0.0
