Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-01-02 00:00:00-05:00,23769.19921875,24192.30078125,23692.30078125,23692.30078125,5455073,0.0,0.0,0.0
2019-01-03 00:00:00-05:00,23653.80078125,23769.19921875,22692.30078125,22692.30078125,8940763,0.0,0.0,0.0
2019-01-04 00:00:00-05:00,22615.400390625,23076.900390625,22076.900390625,22846.19921875,7593677,0.0,0.0,0.0
2019-01-07 00:00:00-05:00,23307.69921875,23346.19921875,22423.099609375,22576.900390625,3235596,0.0,0.0,0.0
2019-01-08 00:00:00-05:00,22615.400390625,22692.30078125,22076.900390625,22192.30078125,4095806,0.0,0.0,0.0
2019-01-09 00:00:00-05:00,22307.69921875,22923.099609375,22307.69921875,22692.30078125,2438826,0.0,0.0,0.0
2019-01-10 00:00:00-05:00,22769.19921875,23153.80078125,22692.30078125,22923.099609375,2319031,0.0,0.0,0.0
2019-01-11 00:00:00-05:00,22923.099609375,23000.0,22576.900390625,22576.900390625,3457181,0.0,0.0,0.0
2019-01-14 00:00:00-05:00,22615.400390625,22653.80078125,22192.30078125,22538.5,4194814,0.0,0.0,0.0
2019-01-15 00:00:00-05:00,22538.5,22769.19921875,22423.099609375,22538.5,3432559,0.0,0.0,0.0
2019-01-16 00:00:00-05:00,22615.400390625,22807.69921875,22423.099609375,22653.80078125,3875924,0.0,0.0,0.0
2019-01-17 00:00:00-05:00,22653.80078125,22653.80078125,22230.80078125,22230.80078125,2545205,0.0,0.0,0.0
2019-01-18 00:00:00-05:00,22538.5,22653.80078125,22423.099609375,22461.5,2756806,0.0,0.0,0.0
2019-01-22 00:00:00-05:00,22846.19921875,22961.5,22653.80078125,22692.30078125,2164903,0.0,0.0,0.0
2019-01-23 00:00:00-05:00,22615.400390625,23384.599609375,22576.900390625,23115.400390625,4925310,0.0,0.0,0.0
2019-01-24 00:00:00-05:00,23153.80078125,23384.599609375,22961.5,22961.5,3103139,0.0,0.0,0.0
2019-01-25 00:00:00-05:00,23076.900390625,23153.80078125,22730.80078125,22846.19921875,2092857,0.0,0.0,0.0
2019-01-28 00:00:00-05:00,22923.099609375,22923.099609375,22769.19921875,22884.599609375,2225002,0.0,0.0,0.0
2019-01-29 00:00:00-05:00,22961.5,22961.5,22692.30078125,22846.19921875,2358915,0.0,0.0,0.0
2019-01-30 00:00:00-05:00,22769.19921875,22769.19921875,22192.30078125,22307.69921875,8795332,0.0,0.0,0.0
2019-01-31 00:00:00-05:00,22307.69921875,22423.099609375,21230.80078125,21307.69921875,9323132,0.0,0.0,0.0
2019-02-01 00:00:00-05:00,21423.099609375,21692.30078125,20769.19921875,21000.0,9230234,0.0,0.0,0.0
2019-02-04 00:00:00-05:00,21000.0,21000.0,21000.0,21000.0,0,0.0,0.0,0.0
2019-02-05 00:00:00-05:00,21000.0,21000.0,21000.0,21000.0,0,0.0,0.0,0.0
2019-02-06 00:00:00-05:00,21000.0,21000.0,21000.0,21000.0,0,0.0,0.0,0.0
2019-02-07 00:00:00-05:00,21000.0,21000.0,21000.0,21000.0,0,0.0,0.0,0.0
2019-02-08 00:00:00-05:00,21000.0,21000.0,21000.0,21000.0,0,0.0,0.0,0.0
2019-02-11 00:00:00-05:00,21269.19921875,22230.80078125,21230.80078125,22230.80078125,3687411,0.0,0.0,0.0
2019-02-12 00:00:00-05:00,22230.80078125,22961.5,22115.400390625,22692.30078125,10338120,0.0,0.0,0.0
2019-02-13 00:00:00-05:00,22692.30078125,23923.099609375,22692.30078125,23769.19921875,14403363,0.0,0.0,0.0
2019-02-14 00:00:00-05:00,23769.19921875,24076.900390625,23692.30078125,23846.19921875,8392592,0.0,0.0,0.0
2019-02-15 00:00:00-05:00,23846.19921875,25000.0,23692.30078125,24307.69921875,12124060,0.0,0.0,0.0
2019-02-19 00:00:00-05:00,24961.5,25000.0,24346.19921875,24384.599609375,7675772,0.0,0.0,0.0
2019-02-20 00:00:00-05:00,24384.599609375,24846.19921875,24346.19921875,24769.19921875,7641777,0.0,0.0,0.0
2019-02-21 00:00:00-05:00,24846.19921875,25153.80078125,24538.5,25153.80078125,7813143,0.0,0.0,0.0
2019-02-22 00:00:00-05:00,25115.400390625,26115.400390625,25038.5,26076.900390625,10749895,0.0,0.0,0.0
2019-02-25 00:00:00-05:00,26500.0,27346.19921875,26307.69921875,26769.19921875,15316574,0.0,0.0,0.0
2019-02-26 00:00:00-05:00,26769.19921875,27230.80078125,26346.19921875,26538.5,9598693,0.0,0.0,0.0
2019-02-27 00:00:00-05:00,26884.599609375,26884.599609375,26269.19921875,26461.5,6498934,0.0,0.0,0.0
2019-02-28 00:00:00-05:00,26576.900390625,26615.400390625,25846.19921875,25846.19921875,9038640,0.0,0.0,0.0
2019-03-01 00:00:00-05:00,25846.19921875,26346.19921875,25846.19921875,26346.19921875,5994027,0.0,0.0,0.0
2019-03-04 00:00:00-05:00,26730.80078125,27192.30078125,26692.30078125,27192.30078125,6526546,0.0,0.0,0.0
2019-03-05 00:00:00-05:00,27000.0,27384.599609375,26884.599609375,26961.5,7416370,0.0,0.0,0.0
2019-03-06 00:00:00-05:00,26923.099609375,27076.900390625,26461.5,26923.099609375,4385212,0.0,0.0,0.0
2019-03-07 00:00:00-05:00,26923.099609375,26961.5,26230.80078125,26230.80078125,5922072,0.0,0.0,0.0
2019-03-08 00:00:00-05:00,26230.80078125,26230.80078125,26230.80078125,26230.80078125,0,0.0,0.0,0.0
2019-03-11 00:00:00-04:00,26307.69921875,26307.69921875,25846.19921875,26000.0,6316284,0.0,0.0,0.0
2019-03-12 00:00:00-04:00,26230.80078125,26269.19921875,25923.099609375,26038.5,6841341,0.0,0.0,0.0
2019-03-13 00:00:00-04:00,26153.80078125,26423.099609375,26076.900390625,26423.099609375,4161235,0.0,0.0,0.0
2019-03-14 00:00:00-04:00,26423.099609375,26653.80078125,26076.900390625,26307.69921875,5826899,0.0,0.0,0.0
2019-03-15 00:00:00-04:00,25384.599609375,25461.5,24500.0,24538.5,22138532,0.0,0.0,0.0
2019-03-18 00:00:00-04:00,24230.80078125,24923.099609375,23500.0,24500.0,13752622,0.0,0.0,0.0
2019-03-19 00:00:00-04:00,24461.5,24576.900390625,23923.099609375,24538.5,9601670,0.0,0.0,0.0
2019-03-20 00:00:00-04:00,24230.80078125,25076.900390625,24230.80078125,24846.19921875,7312747,0.0,0.0,0.0
2019-03-21 00:00:00-04:00,24846.19921875,24961.5,24576.900390625,24615.400390625,3559374,0.0,0.0,0.0
2019-03-22 00:00:00-04:00,24692.30078125,24769.19921875,24500.0,24576.900390625,5450575,0.0,0.0,0.0
2019-03-25 00:00:00-04:00,23923.099609375,24346.19921875,23923.099609375,24153.80078125,4857177,0.0,0.0,0.0
2019-03-26 00:00:00-04:00,24307.69921875,24423.099609375,24076.900390625,24307.69921875,4570748,0.0,0.0,0.0
2019-03-27 00:00:00-04:00,24538.5,24884.599609375,24346.19921875,24884.599609375,3301285,0.0,0.0,0.0
2019-03-28 00:00:00-04:00,24730.80078125,24961.5,24692.30078125,24961.5,3267095,0.0,0.0,0.0
2019-03-29 00:00:00-04:00,25038.5,25153.80078125,24538.5,24769.19921875,8494551,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,24653.80078125,24769.19921875,24538.5,24576.900390625,4771455,0.0,0.0,0.0
2019-04-02 00:00:00-04:00,24769.19921875,24807.69921875,24576.900390625,24692.30078125,2335918,0.0,0.0,0.0
2019-04-03 00:00:00-04:00,24615.400390625,24730.80078125,24538.5,24692.30078125,4908540,0.0,0.0,0.0
2019-04-04 00:00:00-04:00,24730.80078125,24923.099609375,24615.400390625,24923.099609375,3594773,0.0,0.0,0.0
2019-04-05 00:00:00-04:00,24923.099609375,25115.400390625,24807.69921875,25000.0,2387723,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,25000.0,25115.400390625,24846.19921875,24923.099609375,1795157,0.0,0.0,0.0
2019-04-09 00:00:00-04:00,24961.5,25000.0,24615.400390625,24692.30078125,3749265,0.0,0.0,0.0
2019-04-10 00:00:00-04:00,24615.400390625,24653.80078125,24346.19921875,24576.900390625,2869594,0.0,0.0,0.0
2019-04-11 00:00:00-04:00,24615.400390625,24653.80078125,24500.0,24576.900390625,1972009,0.0,0.0,0.0
2019-04-12 00:00:00-04:00,24576.900390625,24653.80078125,24500.0,24653.80078125,2050009,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,24653.80078125,24653.80078125,24653.80078125,24653.80078125,0,0.0,0.0,0.0
2019-04-16 00:00:00-04:00,24538.5,24615.400390625,24269.19921875,24423.099609375,2010411,0.0,0.0,0.0
2019-04-17 00:00:00-04:00,24423.099609375,24500.0,24230.80078125,24307.69921875,2418442,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,24153.80078125,24269.19921875,24076.900390625,24076.900390625,3105583,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,24115.400390625,24692.30078125,24115.400390625,24500.0,2371096,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,24615.400390625,24615.400390625,24500.0,24538.5,2191735,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,24615.400390625,25653.80078125,24538.5,25653.80078125,7541742,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,25769.19921875,25884.599609375,25384.599609375,25461.5,5323175,0.0,0.0,0.0
2019-04-26 00:00:00-04:00,25538.5,26000.0,25461.5,25846.19921875,3667014,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,25846.19921875,25846.19921875,25846.19921875,25846.19921875,0,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,25846.19921875,25846.19921875,25846.19921875,25846.19921875,0,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,25846.19921875,25846.19921875,25846.19921875,25846.19921875,0,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,25923.099609375,26153.80078125,25615.400390625,26153.80078125,4949906,0.0,0.0,0.0
2019-05-03 00:00:00-04:00,26153.80078125,26461.5,25923.099609375,26269.19921875,4544761,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,25692.30078125,26000.0,25538.5,25730.80078125,5850065,0.0,0.0,0.0
