TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,,,,,,,,,,,,,,,,,,,,,,,,
I. Tiền và các khoản tương đương tiền,"7,159,806,000,000","7,557,058,000,000","9,126,688,000,000","8,282,726,000,000",,"8,172,306,000,000","8,128,568,000,000","9,930,181,000,000","8,512,099,000,000","8,952,203,000,000","9,843,822,000,000","11,330,659,000,000","9,731,856,000,000","9,828,518,000,000","10,642,176,000,000","13,745,227,000,000","10,509,894,000,000","10,173,535,000,000","9,468,579,000,000","9,759,580,000,000","9,408,384,000,000",,"10,239,086,000,000","11,147,549,000,000"
1. Tiền,,,,,,,,,,,,,,,,,,,,,,,,
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,
II. Các khoản đầu tư tài chính ngắn hạn,"32,079,140,000,000","31,819,095,000,000","23,706,522,000,000","24,873,714,000,000","25,157,456,000,000","12,877,566,000,000","17,214,434,000,000","57,616,650,000,000","10,213,007,000,000","37,858,344,000,000","27,798,897,000,000","23,383,443,000,000","19,945,813,000,000","25,161,218,000,000","14,378,541,000,000","111,418,448,000,000","22,479,729,000,000","23,584,485,000,000","34,735,212,000,000","40,597,059,000,000","17,340,570,000,000",,"26,611,768,000,000","34,431,657,000,000"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,
III. Các khoản phải thu ngắn hạn,"110,916,146,000,000","120,540,195,000,000","124,579,397,000,000","129,315,202,000,000","126,351,102,000,000","130,011,162,000,000","128,657,592,000,000","102,532,918,000,000","139,620,432,000,000","152,895,821,000,000","112,616,156,000,000","149,265,358,000,000","177,089,244,000,000","188,405,480,000,000","238,664,064,000,000","221,146,701,000,000","207,791,425,000,000","230,782,730,000,000","254,955,175,000,000","279,841,639,000,000","332,707,091,000,000",,"378,231,233,000,000","378,482,885,000,000"
1. Phải thu ngắn hạn của khách hàng,"107,951,788,000,000","116,862,927,000,000","120,226,343,000,000","123,011,442,000,000","121,607,273,000,000","126,128,195,000,000","121,873,964,000,000","92,628,345,000,000","130,669,839,000,000","13,983,105,000,000","94,736,184,000,000","129,748,076,000,000","153,981,574,000,000","168,069,088,000,000","210,978,734,000,000","203,435,821,000,000","189,864,447,000,000","210,462,034,000,000","232,232,807,000,000","259,230,017,000,000","314,264,476,000,000",,"367,172,672,000,000","370,530,038,000,000"
2. Trả trước cho người bán ngắn hạn,"2,964,358,000,000","3,677,268,000,000","4,353,054,000,000","6,303,760,000,000","4,743,829,000,000","3,882,967,000,000","6,783,628,000,000","9,904,573,000,000","8,950,593,000,000","13,064,765,000,000","17,879,972,000,000","19,517,282,000,000","23,107,670,000,000","20,336,392,000,000","27,685,330,000,000","17,795,874,000,000","17,926,978,000,000","20,320,696,000,000","22,722,368,000,000","20,611,622,000,000","18,442,615,000,000",,"11,058,561,000,000","7,952,847,000,000"
3. Phải thu nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu ngắn hạn khó đòi,,,,,,,,,,,,,,,,,,,,,,,,
8. Tài sản Thiếu chờ xử lý,,,,,,,,,,,,,,,,"-84,994,000,000",,,,,,,,
IV. Hàng tồn kho,"4,873,810,000,000","8,176,232,000,000","6,156,938,000,000","3,825,374,000,000","1,062,874,000,000","1,720,065,000,000","3,486,087,000,000","5,601,747,000,000","1,714,943,000,000","3,375,866,000,000","3,931,998,000,000","2,475,309,000,000","4,169,069,000,000","1,254,550,000,000","1,174,872,000,000","1,701,421,000,000","1,145,892,000,000","1,441,612,000,000","1,567,526,000,000","2,487,905,000,000","1,935,074,000,000",,"3,234,357,000,000","2,797,955,000,000"
1. Hàng tồn kho,"4,969,738,000,000","8,329,452,000,000","6,335,465,000,000","4,051,245,000,000","1,402,836,000,000","1,939,636,000,000","3,729,764,000,000","5,723,160,000,000","1,794,656,000,000","3,455,359,000,000","4,084,278,000,000","2,522,807,000,000","4,256,339,000,000","1,275,396,000,000","1,330,176,000,000","1,748,478,000,000","1,369,952,000,000","1,622,489,000,000","1,769,594,000,000","2,676,130,000,000","2,119,491,000,000",,"3,417,931,000,000","2,990,692,000,000"
2. Dự phòng giảm giá hàng tồn kho,"-95,928,000,000","-153,220,000,000","-178,527,000,000","-225,871,000,000","-339,962,000,000","-219,571,000,000","-243,677,000,000","-121,413,000,000","-79,713,000,000","-79,493,000,000","-152,280,000,000","-47,498,000,000","-87,270,000,000","-20,846,000,000","-155,304,000,000","-47,057,000,000","-223,060,000,000","-180,877,000,000","-202,068,000,000","-188,225,000,000","-184,417,000,000",,"-183,574,000,000","-192,737,000,000"
V.Tài sản ngắn hạn khác,"317,945,000,000","275,014,000,000","166,316,000,000","469,712,000,000",,"461,071,000,000","587,411,000,000",,"2,494,187,000,000","1,441,177,000,000","1,312,378,000,000","1,454,790,000,000","3,329,136,000,000","7,482,072,000,000","6,466,331,000,000","1,038,214,000,000","2,157,082,000,000","1,370,944,000,000",,,"265,425,000,000",,"350,654,000,000",
